model_number	fixed_points	cycles
69	[]	[["2473748","2769130"],["3653396","3853547"],["267044","283436","283564","284572","935646","1027671","690275","301828","803374"],["1350404","1852974","1447716","1498924","1499052","1499036","2019039","2076247","1738851"]]
