model_number	fixed_points	cycles
10	["0","657","146","147","692","693","182","183","444","445","446","447","656","688","689","178","179","754","755","1022","1023","510","511","956","957","436","437","438","439","498","499","502","503","1010","1011","1014","1015","658","659","694","695","958","959","690","691","948","949","950","951","1534","2046","2705","2741","2493","2737","3005","2485","2997","3516","3517","3518","3519","3582","3583","4094","4095","4028","4029","5630","6142","7613","8125","7615","7612","7614","7678","7679","8190","8191","8124","13822","14334","15805","16317","15804","15806","15807","15870","15871","16382","16383","16316","19089","19125","18877","19121","19389","18869","19381","19966","20478","19900","19901","19902","19903","19967","20479","20412","20413","23996","23997","23998","23999","24574","24575","24062","24063","24508","24509","32189","32701","32191","32254","32766","32188","32190","32255","32767","32700"]	[]
