model_number	fixed_points	cycles
40	["0","164657","270348","811022","581683","1384524","1213297","1925198","1630323","2371596","2265905","2912270","2682931","3485772","3314545","4026446","3731571","4465804","4358961","5006478","4777139","5579980","5407601","6120654","5825779","6567052","6460209","7107726","6878387","7681228","7508849","8221902","7927027"]	[]
