model_number	fixed_points	cycles
86	["24435","32627","491660","413491","556915","635084","1024140","1015948"]	[["163980","180356","245892","229516"],["278395","294771","360307","343931"],["688268","704644","770180","753804"],["802683","819059","884595","868219"]]
