model_number	fixed_points	cycles
69	["0","1","65602","65603","239825","73937","239827","73939","88","89","65626","65627","239833","73945","239835","73947","80","81","65618","65619","256217","64","65","165889","231491","165977","231515","165969","231507","165953","2048","2049","67650","67651","75984","75985","75986","75987","2136","2137","67674","67675","75992","75993","75994","75995","2128","2129","67666","67667","92376","2112","2113","90329","256219","90331","92377","92378","92379","8192","8193","73794","73795","8280","8281","73818","73819","8272","8273","73810","73811","8224","73760","8248","73848","8240","73840","8256","8257","8304","8312","174081","239683","174169","239707","174161","239699","174112","239648","174136","239736","174128","239728","174145","174192","174200","10240","10241","75842","75843","10328","10329","75866","75867","10320","10321","75858","75859","10272","75808","10296","75896","10288","75888","10304","10305","10352","10360","256209","90321","256211","90323","92368","92369","92370","92371","32768","32769","98370","98371","106704","106705","106706","106707","32856","32857","98394","98395","106712","106713","106714","106715","32848","32849","98386","98387","123096","32832","32833","34816","34817","100418","100419","108752","108753","108754","108755","34904","34905","100442","100443","108760","108761","108762","108763","34896","34897","100434","100435","125144","34880","34881","123097","123098","123099","125145","125146","125147","40960","40961","106562","106563","41048","41049","106586","106587","41040","41041","106578","106579","40992","106528","41016","106616","41008","106608","41024","41025","41072","41080","43008","43009","108610","108611","43096","43097","108634","108635","43088","43089","108626","108627","43040","108576","43064","108664","43056","108656","43072","43073","43120","43128","123088","123089","123090","123091","125136","125137","125138","125139","65600","65601","65624","65625","65616","65617","231489","231513","231505","67648","67649","67672","67673","67664","67665","73792","73793","73816","73817","73808","73809","73824","239681","239705","239697","239712","75840","75841","75864","75865","75856","75857","75872","98368","98369","98392","98393","98384","98385","100416","100417","100440","100441","100432","100433","106560","106561","106584","106585","106576","106577","106592","108608","108609","108632","108633","108624","108625","108640","174113","239649","174137","239737","174129","239729","174193","174201","239713","532480","532481","598082","598083","764113","598225","764115","598227","532568","532569","598106","598107","764121","598233","764123","598235","532560","532561","598098","598099","532544","532545","698369","763971","698457","763995","698449","763987","698433","534528","534529","600130","600131","600272","600273","600274","600275","534616","534617","600154","600155","600280","600281","600282","600283","534608","534609","600146","600147","534592","534593","780505","614617","780507","614619","616664","616665","616666","616667","780497","614609","780499","614611","616656","616657","616658","616659","565248","565249","630850","630851","630992","630993","630994","630995","565336","565337","630874","630875","631000","631001","631002","631003","565328","565329","630866","630867","565312","565313","567296","567297","632898","632899","633040","633041","633042","633043","567384","567385","632922","632923","633048","633049","633050","633051","567376","567377","632914","632915","567360","567361","647384","647385","647386","647387","649432","649433","649434","649435","647376","647377","647378","647379","649424","649425","649426","649427","598080","598081","598104","598105","598096","598097","763969","763993","763985","600128","600129","600152","600153","600144","600145","630848","630849","630872","630873","630864","630865","632896","632897","632920","632921","632912","632913","1214465","1048577","1280067","1114179","1289425","1289427","1214553","1048665","1280091","1114203","1289433","1289435","1214545","1048657","1280083","1114195","1305817","1214529","1048641","1050624","1050625","1116226","1116227","1124561","1124563","1050712","1050713","1116250","1116251","1124569","1124571","1050704","1050705","1116242","1116243","1050688","1050689","1305819","1140953","1140955","1222657","1056769","1288259","1122371","1222745","1056857","1288283","1122395","1222737","1056849","1288275","1122387","1223712","1289248","1223736","1289336","1223728","1289328","1222721","1056833","1223792","1223800","1058816","1058817","1124418","1124419","1058904","1058905","1124442","1124443","1058896","1058897","1124434","1124435","1058848","1124384","1058872","1124472","1058864","1124464","1058880","1058881","1058928","1058936","1305809","1305811","1140945","1140947","1081344","1081345","1146946","1146947","1155281","1155283","1081432","1081433","1146970","1146971","1155289","1155291","1081424","1081425","1146962","1146963","1081408","1081409","1083392","1083393","1148994","1148995","1157328","1157329","1157330","1157331","1083480","1083481","1149018","1149019","1157336","1157337","1157338","1157339","1083472","1083473","1149010","1149011","1173720","1083456","1083457","1288401","1288403","1288409","1288411","1304793","1171673","1171675","1173721","1173722","1173723","1304795","1089536","1089537","1155138","1155139","1089624","1089625","1155162","1155163","1089616","1089617","1155154","1155155","1089568","1155104","1089592","1155192","1089584","1155184","1089600","1089601","1089648","1089656","1091584","1091585","1157186","1157187","1091672","1091673","1157210","1157211","1091664","1091665","1157202","1157203","1091616","1157152","1091640","1157240","1091632","1157232","1091648","1091649","1091696","1091704","1222688","1288224","1222712","1288312","1222704","1288304","1222768","1222776","1171665","1171667","1173712","1173713","1173714","1173715","1304785","1304787","1280065","1114177","1280089","1114201","1280081","1114193","1116224","1116225","1116248","1116249","1116240","1116241","1288257","1122369","1288281","1122393","1288273","1122385","1289312","1124416","1124417","1124440","1124441","1124432","1124433","1124448","1146944","1146945","1146968","1146969","1146960","1146961","1148992","1148993","1149016","1149017","1149008","1149009","1155136","1155137","1155160","1155161","1155152","1155153","1155168","1157184","1157185","1157208","1157209","1157200","1157201","1157216","1288288","1222689","1288225","1222713","1288313","1222705","1288305","1222769","1222777","1288289","1746945","1581057","1812547","1646659","1813713","1813715","1747033","1581145","1812571","1646683","1813721","1813723","1747025","1581137","1812563","1646675","1747009","1581121","1583104","1583105","1648706","1648707","1648849","1648851","1583192","1583193","1648730","1648731","1648857","1648859","1583184","1583185","1648722","1648723","1583168","1583169","1830105","1830107","1665241","1665243","1830097","1830099","1665233","1665235","1613824","1613825","1679426","1679427","1679569","1679571","1613912","1613913","1679450","1679451","1679577","1679579","1613904","1613905","1679442","1679443","1613888","1613889","1615872","1615873","1681474","1681475","1681616","1681617","1681618","1681619","1615960","1615961","1681498","1681499","1681624","1681625","1681626","1681627","1615952","1615953","1681490","1681491","1615936","1615937","1812689","1812691","1812697","1812699","1695961","1695963","1698008","1698009","1698010","1698011","1829081","1829083","1695953","1695955","1698000","1698001","1698002","1698003","1829073","1829075","1812545","1646657","1812569","1646681","1812561","1646673","1648704","1648705","1648728","1648729","1648720","1648721","1679424","1679425","1679448","1679449","1679440","1679441","1681472","1681473","1681496","1681497","1681488","1681489","2336977","2171089","2336979","2171091","2336985","2171097","2336987","2171099","2353369","2173136","2173137","2173138","2173139","2173144","2173145","2173146","2173147","2189528","2187481","2353371","2187483","2189529","2189530","2189531","2353361","2187473","2353363","2187475","2189520","2189521","2189522","2189523","2203856","2203857","2203858","2203859","2203864","2203865","2203866","2203867","2220248","2205904","2205905","2205906","2205907","2205912","2205913","2205914","2205915","2222296","2220249","2220250","2220251","2222297","2222298","2222299","2220240","2220241","2220242","2220243","2222288","2222289","2222290","2222291","2861265","2695377","2861267","2695379","2861273","2695385","2861275","2695387","2697424","2697425","2697426","2697427","2697432","2697433","2697434","2697435","2877657","2711769","2877659","2711771","2713816","2713817","2713818","2713819","2877649","2711761","2877651","2711763","2713808","2713809","2713810","2713811","2728144","2728145","2728146","2728147","2728152","2728153","2728154","2728155","2730192","2730193","2730194","2730195","2730200","2730201","2730202","2730203","2744536","2744537","2744538","2744539","2746584","2746585","2746586","2746587","2744528","2744529","2744530","2744531","2746576","2746577","2746578","2746579","3386577","3386579","3386585","3386587","3402969","3221713","3221715","3221721","3221723","3402971","3238105","3238107","3402961","3402963","3238097","3238099","3252433","3252435","3252441","3252443","3254480","3254481","3254482","3254483","3254488","3254489","3254490","3254491","3270872","3385553","3385555","3385561","3385563","3401945","3268825","3268827","3270873","3270874","3270875","3401947","3268817","3268819","3270864","3270865","3270866","3270867","3401937","3401939","3910865","3910867","3910873","3910875","3746001","3746003","3746009","3746011","3927257","3927259","3762393","3762395","3927249","3927251","3762385","3762387","3776721","3776723","3776729","3776731","3778768","3778769","3778770","3778771","3778776","3778777","3778778","3778779","3909841","3909843","3909849","3909851","3793113","3793115","3795160","3795161","3795162","3795163","3926233","3926235","3793105","3793107","3795152","3795153","3795154","3795155","3926225","3926227"]	[]
