Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	BMR	1.359375	1.359375	0.6568196614583334	0.6568196614583334
1	0	BMR	0.63125	0.4479166666666667	0.52578125	0.52578125
2	0	BMR	1.3177083333333333	1.3177083333333333	1.144287109375	1.144287109375
3	0	BMR	1.1028645833333333	1.1028645833333333	0.279541015625	0.279541015625
4	0	BMR	0.9505208333333334	0.9505208333333334	0.17097981770833334	0.17097981770833334
5	0	BMR	0.8138020833333334	0.8138020833333334	0.010335286458333334	0.010335286458333334
6	0	BMR	0.7291666666666666	0.7291666666666666	0.178466796875	0.178466796875
7	0	BMR	0.8579545454545454	0.7057291666666666	0.9255149147727273	0.9255149147727273
8	0	BMR	1.3059895833333333	1.3059895833333333	0.018636067708333332	0.018636067708333332
9	0	BMR	1.1653645833333333	1.1653645833333333	0.17936197916666666	0.17936197916666666
10	0	BMR	0.3684895833333333	0.3684895833333333	0.005859375	0.005859375
11	0	BMR	1.1079545454545454	0.9947916666666666	0.7041903409090909	0.7041903409090909
12	0	BMR	0.5559895833333334	0.5559895833333334	0.00537109375	0.00537109375
13	0	BMR	0.5559895833333334	0.5559895833333334	0.005859375	0.005859375
14	0	BMR	0.9513888888888888	1.0234375	0.4796006944444444	0.4796006944444444
15	0	BMR	0.5125	0.3528645833333333	0.51640625	0.51640625
16	0	BMR	1.1848958333333333	1.1848958333333333	0.7428385416666666	0.7428385416666666
17	0	BMR	1.0065104166666667	1.0065104166666667	0.321533203125	0.321533203125
18	0	BMR	1.35546875	1.35546875	1.18212890625	1.18212890625
19	0	BMR	0.8854166666666666	0.8854166666666666	0.18277994791666666	0.18277994791666666
20	0	BMR	1.3294270833333333	1.3294270833333333	0.731201171875	0.730712890625
21	0	BMR	0.971875	0.70703125	0.9828125	0.9828125
22	0	BMR	0.578125	0.578125	0.005859375	0.005859375
23	0	BMR	0.765625	0.5520833333333334	0.63671875	0.63671875
24	0	BMR	1.0375	0.8372395833333334	1.022265625	1.022265625
25	0	BMR	1.36328125	1.36328125	1.37744140625	1.37744140625
26	0	BMR	0.6653645833333334	0.6653645833333334	0.005859375	0.005859375
27	0	BMR	0.7222222222222222	0.4114583333333333	0.7222222222222222	0.7222222222222222
28	0	BMR	0.9829545454545454	0.96484375	0.9185901988636364	0.9185901988636364
29	0	BMR	1.4488636363636365	1.3515625	1.53515625	1.53515625
30	0	BMR	0.8338068181818182	0.7526041666666666	0.7443181818181818	0.7443181818181818
31	0	BMR	1.4460227272727273	1.3046875	1.3292791193181819	1.3292791193181819
32	0	BMR	0.515625	0.515625	0.02783203125	0.02783203125
33	0	BMR	0.9403409090909091	0.8541666666666666	0.6530539772727273	0.6530539772727273
34	0	BMR	1.3333333333333333	1.3333333333333333	0.8671061197916666	0.8671061197916666
35	0	BMR	0.75	0.75	0.793212890625	0.793212890625
36	0	BMR	1.3125	1.203125	1.6613991477272727	1.6613991477272727
37	0	BMR	1.2457386363636365	1.265625	1.1986860795454546	1.1986860795454546
38	0	BMR	0.9444444444444444	0.7083333333333334	0.9045138888888888	0.9045138888888888
39	0	BMR	1.2044270833333333	1.2044270833333333	0.7803548177083334	0.7803548177083334
40	0	BMR	0.53125	0.53125	0.005859375	0.005859375
41	0	BMR	1.3125	1.3125	0.6996256510416666	0.6996256510416666
42	0	BMR	1.234375	1.234375	0.807861328125	0.807861328125
43	0	BMR	1.37890625	1.37890625	1.1133626302083333	1.1133626302083333
44	0	BMR	0.7609375	0.6236979166666666	0.7734375	0.7734375
45	0	BMR	0.5598958333333334	0.5598958333333334	0.010335286458333334	0.010335286458333334
46	0	BMR	1.09765625	1.09765625	0.7036946614583334	0.7036946614583334
47	0	BMR	1.44921875	1.44921875	1.2941080729166667	1.2941080729166667
48	0	BMR	1.1315104166666667	1.1315104166666667	0.3133138020833333	0.3133138020833333
49	0	BMR	0.5872395833333334	0.5872395833333334	0.009440104166666666	0.009440104166666666
50	0	BMR	0.8515625	0.8515625	0.3016764322916667	0.3016764322916667
51	0	BMR	1.0260416666666667	1.0260416666666667	0.3134765625	0.3134765625
52	0	BMR	1.0125	0.8333333333333334	0.909375	0.909375
53	0	BMR	1.2447916666666667	1.2447916666666667	1.3243815104166667	1.3243815104166667
54	0	BMR	0.9375	0.8020833333333334	0.1697048611111111	0.1697048611111111
55	0	BMR	0.6024305555555556	0.40625	0.6024305555555556	0.6024305555555556
56	0	BMR	0.4205729166666667	0.4205729166666667	0.005859375	0.005859375
57	0	BMR	0.5710227272727273	0.5260416666666666	0.4861505681818182	0.4861505681818182
58	0	BMR	1.13671875	1.13671875	0.324951171875	0.324951171875
59	0	BMR	1.2291666666666667	1.2291666666666667	0.49658203125	0.49658203125
60	0	BMR	0.65625	0.65625	0.35986328125	0.35986328125
61	0	BMR	0.9305555555555556	0.83984375	0.9435763888888888	0.9435763888888888
62	0	BMR	0.8359375	0.8359375	0.16975911458333334	0.16975911458333334
63	0	BMR	0.5794270833333334	0.5794270833333334	0.00537109375	0.00537109375
64	0	BMR	1.1145833333333333	1.1145833333333333	1.1059895833333335	1.0731282552083332
65	0	BMR	1.31640625	1.31640625	1.1566569010416667	1.1566569010416667
66	0	BMR	0.90625	0.90625	0.00537109375	0.00537109375
67	0	BMR	1.3997395833333333	1.3997395833333333	1.4131673177083333	1.4131673177083333
68	0	BMR	1.1363636363636365	1.02734375	0.8486328125	0.8486328125
69	0	BMR	0.8177083333333334	0.8177083333333334	0.15877278645833334	0.15877278645833334
70	0	BMR	1.2708333333333333	1.2708333333333333	0.64501953125	0.64501953125
71	0	BMR	0.75625	0.734375	0.6421875	0.6421875
72	0	BMR	1.0846354166666667	1.0846354166666667	0.6470540364583334	0.6470540364583334
73	0	BMR	0.7258522727272727	0.6484375	0.5964133522727273	0.5964133522727273
74	0	BMR	1.0989583333333333	1.0989583333333333	0.6067708333333334	0.6067708333333334
75	0	BMR	0.3684895833333333	0.3684895833333333	0.005859375	0.005859375
76	0	BMR	1.30078125	1.30078125	0.945068359375	0.945068359375
77	0	BMR	1.1783854166666667	1.1783854166666667	1.18603515625	1.18603515625
78	0	BMR	1.4244791666666667	1.4244791666666667	1.925048828125	1.925048828125
79	0	BMR	0.9236111111111112	0.5911458333333334	0.8663194444444444	0.8663194444444444
80	0	BMR	1.1536458333333333	1.1536458333333333	0.7320149739583334	0.7320149739583334
81	0	BMR	1.6223958333333333	1.6223958333333333	2.2274576822916665	2.2274576822916665
82	0	BMR	0.7239583333333334	0.7239583333333334	0.9957682291666666	0.8812662760416666
83	0	BMR	1.0026041666666667	1.0026041666666667	0.3761393229166667	0.3761393229166667
84	0	BMR	1.1067708333333333	1.1067708333333333	0.78466796875	0.78466796875
85	0	BMR	1.21875	1.21875	0.3850911458333333	0.3850911458333333
86	0	BMR	1.2369791666666667	1.2369791666666667	1.1119791666666667	1.1119791666666667
87	0	BMR	0.5610795454545454	0.4427083333333333	0.5262784090909091	0.5262784090909091
88	0	BMR	1.4361979166666667	1.4361979166666667	1.2406412760416667	1.2406412760416667
89	0	BMR	1.375	1.2239583333333333	0.871484375	0.871484375
90	0	BMR	1.1627604166666667	1.1627604166666667	0.8588053385416666	0.8588053385416666
91	0	BMR	1.0572916666666667	1.0572916666666667	0.7281087239583334	0.7281087239583334
92	0	BMR	0.6736111111111112	0.4765625	0.6488715277777778	0.6488715277777778
93	0	BMR	1.09375	0.9270833333333334	0.873828125	0.873828125
94	0	BMR	0.71875	0.3216145833333333	0.71875	0.71875
95	0	BMR	0.59375	0.5026041666666666	0.5765625	0.5765625
96	0	BMR	0.675	0.578125	0.68125	0.68125
97	0	BMR	1.31640625	1.31640625	0.3828125	0.3828125
98	0	BMR	1.3372395833333333	1.3372395833333333	0.9378255208333334	0.9378255208333334
99	0	BMR	0.8303571428571429	0.375	0.8303571428571429	0.8303571428571429
100	0	BMR	1.109375	1.0677083333333333	0.8396661931818182	0.8396661931818182
101	0	BMR	0.90625	0.90625	0.8667805989583334	0.8667805989583334
102	0	BMR	1.34375	1.34375	1.287841796875	1.287841796875
