Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	IMR	1.3541666666666667	1.3541666666666667	1.97119140625	1.47802734375
1	0	IMR	1.4375	1.4375	3.0607096354166665	3.0214029947916665
2	0	IMR	1.5520833333333333	1.5520833333333333	2.8502604166666665	2.637939453125
3	0	IMR	1.46875	1.46875	2.4423828125	1.7978515625
4	0	IMR	1.5520833333333333	1.5520833333333333	3.3504565429687503	0.6022428385416667
5	0	IMR	1.5104166666666667	1.5104166666666667	2.0382486979166665	2.0382486979166665
6	0	IMR	1.4947916666666667	1.4947916666666667	1.9903450520833335	1.7243457031249998
7	0	IMR	1.5885416666666667	1.5885416666666667	2.0711263020833335	2.0185546875
8	0	IMR	1.4427083333333333	1.4427083333333333	2.425651041666667	1.18388671875
9	0	IMR	1.546875	1.546875	1.0	1.0
10	0	IMR	1.609375	1.609375	1.9239095052083333	1.4320475260416667
11	0	IMR	1.3541666666666667	1.3541666666666667	2.2766927083333335	2.2766927083333335
12	0	IMR	1.6041666666666667	1.6041666666666667	2.0895182291666665	2.0895182291666665
13	0	IMR	1.5989583333333333	1.5989583333333333	2.0568033854166665	2.0568033854166665
14	0	IMR	1.6510416666666667	1.6510416666666667	2.3846028645833335	2.3846028645833335
15	0	IMR	1.484375	1.484375	1.7340494791666667	1.7340494791666667
16	0	IMR	1.40625	1.40625	2.4347330729166665	2.4347330729166665
17	0	IMR	1.4427083333333333	1.4427083333333333	2.2359122721354168	1.9070930989583335
18	0	IMR	1.4114583333333333	1.4114583333333333	2.093240559895833	2.093240559895833
19	0	IMR	1.5364583333333333	1.5364583333333333	2.4768880208333335	2.4768880208333335
20	0	IMR	1.4375	1.4375	3.1190999348958335	3.1094970703125
21	0	IMR	1.4791666666666667	1.4791666666666667	3.3225455729166664	2.72821044921875
22	0	IMR	1.296875	1.296875	1.8099153645833332	0.4556901041666667
23	0	IMR	1.4583333333333333	1.4583333333333333	1.8673502604166667	1.74853515625
24	0	IMR	1.515625	1.515625	3.2838623046875006	1.7952278645833333
25	0	IMR	1.5989583333333333	1.5989583333333333	3.4895507812500006	3.4021484374999997
26	0	IMR	1.6145833333333333	1.6145833333333333	2.5126139322916665	2.4156901041666665
27	0	IMR	1.28125	1.28125	1.5625	1.34375
28	0	IMR	1.4791666666666667	1.4791666666666667	2.3225911458333335	1.8081868489583333
29	0	IMR	1.5989583333333333	1.5989583333333333	3.2165535481770835	1.12759033203125
30	0	IMR	1.4947916666666667	1.4947916666666667	2.4417317708333335	2.4417317708333335
31	0	IMR	1.6458333333333333	1.6458333333333333	1.0730794270833333	0.050944010416666664
32	0	IMR	1.5989583333333333	1.5989583333333333	2.7224934895833335	2.7224934895833335
33	0	IMR	1.6666666666666667	1.6666666666666667	2.48779296875	2.384765625
34	0	IMR	1.625	1.625	2.447265625	2.4453125
35	0	IMR	1.4166666666666667	1.4166666666666667	1.3497721354166667	1.0681966145833333
36	0	IMR	1.5572916666666667	1.5572916666666667	2.5345222981770834	1.1453141276041667
37	0	IMR	1.640625	1.640625	2.0877278645833335	2.0877278645833335
38	0	IMR	1.3541666666666667	1.3541666666666667	2.1195882161458335	0.6102701822916666
39	0	IMR	1.5625	1.5625	1.3875325520833333	1.3875325520833333
40	0	IMR	1.515625	1.515625	1.0	0.0
41	0	IMR	1.4270833333333333	1.4270833333333333	2.5865071614583335	1.77880859375
42	0	IMR	1.5833333333333333	1.5833333333333333	2.240234375	2.240234375
43	0	IMR	1.515625	1.515625	1.8413435872395834	0.228046875
44	0	IMR	1.609375	1.609375	1.8125	1.8125
45	0	IMR	1.4947916666666667	1.4947916666666667	2.29931640625	2.29931640625
46	0	IMR	1.5	1.5	2.406494140625	2.406494140625
47	0	IMR	1.3854166666666667	1.3854166666666667	1.44287109375	1.44287109375
48	0	IMR	1.6302083333333333	1.6302083333333333	4.167521158854167	3.2126057942708335
49	0	IMR	1.46875	1.46875	2.37328125	1.8139127604166667
50	0	IMR	1.4947916666666667	1.4947916666666667	2.2861328125	2.115234375
51	0	IMR	1.5625	1.5625	3.0262353515625	2.5115673828125
52	0	IMR	1.515625	1.515625	1.556640625	1.556640625
53	0	IMR	1.3229166666666667	1.3229166666666667	2.05763671875	1.23416015625
54	0	IMR	1.5104166666666667	1.5104166666666667	1.2819010416666667	1.2819010416666667
55	0	IMR	1.5677083333333333	1.5677083333333333	2.185829264322917	1.6418937174479167
56	0	IMR	1.3125	1.3125	1.6653645833333333	0.5442708333333334
57	0	IMR	1.4583333333333333	1.4583333333333333	1.4490559895833333	1.10595703125
58	0	IMR	1.5729166666666667	1.5729166666666667	2.111328125	2.111328125
59	0	IMR	1.5416666666666667	1.5416666666666667	2.8835945638020832	1.4840234374999997
60	0	IMR	1.5677083333333333	1.5677083333333333	2.82049560546875	0.0021704101562500023
61	0	IMR	1.6041666666666667	1.6041666666666667	2.13427734375	2.13427734375
62	0	IMR	1.421875	1.421875	1.9192708333333333	1.9192708333333333
63	0	IMR	1.5729166666666667	1.5729166666666667	3.1095629882812497	0.027499186197916692
64	0	IMR	1.609375	1.609375	1.9449869791666667	1.29296875
65	0	IMR	1.7291666666666667	1.7291666666666667	3.031396484375	2.3958894856770834
66	0	IMR	1.3385416666666667	1.3385416666666667	1.60986328125	1.60986328125
67	0	IMR	1.5052083333333333	1.5052083333333333	2.8031412760416665	2.8031412760416665
68	0	IMR	1.3229166666666667	1.3229166666666667	2.3943684895833335	1.4649414062499997
69	0	IMR	1.4270833333333333	1.4270833333333333	2.4903971354166665	0.519287109375
70	0	IMR	1.5729166666666667	1.5729166666666667	2.5760091145833335	2.5760091145833335
71	0	IMR	1.5572916666666667	1.5572916666666667	2.5662434895833335	1.6814778645833333
72	0	IMR	1.4114583333333333	1.4114583333333333	1.9599609375	0.0
73	0	IMR	1.3645833333333333	1.3645833333333333	2.0546875	2.0546875
74	0	IMR	1.484375	1.484375	2.7113444010416665	1.6263020833333333
75	0	IMR	1.3802083333333333	1.3802083333333333	2.6964518229166665	0.4939778645833333
76	0	IMR	1.390625	1.390625	1.6339518229166667	1.6339518229166667
77	0	IMR	1.5677083333333333	1.5677083333333333	3.246437174479167	0.16340983072916668
78	0	IMR	1.5104166666666667	1.5104166666666667	2.1848958333333335	0.0
79	0	IMR	1.5520833333333333	1.5520833333333333	3.2301757812499994	0.027268066406250024
80	0	IMR	1.4739583333333333	1.4739583333333333	2.98004150390625	1.31005859375
81	0	IMR	1.4270833333333333	1.4270833333333333	2.194189453125	1.9383447265625
82	0	IMR	1.65625	1.65625	3.127347005208333	2.7042016601562495
83	0	IMR	1.53125	1.53125	1.8876953125	1.8855794270833333
84	0	IMR	1.484375	1.484375	1.8299153645833333	1.8299153645833333
85	0	IMR	1.3645833333333333	1.3645833333333333	1.78759765625	1.0066731770833333
86	0	IMR	1.4895833333333333	1.4895833333333333	2.721435546875	2.4337565104166665
87	0	IMR	1.4375	1.4375	1.9899088541666667	1.0353190104166667
88	0	IMR	1.6979166666666667	1.6979166666666667	3.6592692057291667	0.6990559895833334
89	0	IMR	1.59375	1.59375	2.05322265625	2.05322265625
90	0	IMR	1.5208333333333333	1.5208333333333333	1.349365234375	1.3422037760416667
91	0	IMR	1.4947916666666667	1.4947916666666667	2.5494791666666665	2.5494791666666665
92	0	IMR	1.546875	1.546875	2.2196451822916665	2.2196451822916665
93	0	IMR	1.46875	1.46875	2.9771809895833337	2.419173177083333
94	0	IMR	1.609375	1.609375	2.3240559895833335	2.3240559895833335
95	0	IMR	1.4479166666666667	1.4479166666666667	1.8805338541666667	1.8805338541666667
96	0	IMR	1.4375	1.4375	1.9021809895833333	1.8680013020833333
97	0	IMR	1.5416666666666667	1.5416666666666667	3.236326497395833	0.02734781901041669
98	0	IMR	1.5	1.5	2.3928800455729164	2.14872314453125
99	0	IMR	1.6979166666666667	1.6979166666666667	2.3094075520833335	2.3077799479166665
