Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	scNCF	1.1041666666666667	1.1041666666666667	1.3834635416666667	0.10546875
1	0	scNCF	1.0677083333333333	1.0677083333333333	1.5226236979166667	0.8219401041666666
2	0	scNCF	1.1302083333333333	1.1302083333333333	1.0787760416666667	0.44921875
3	0	scNCF	1.0208333333333333	1.0208333333333333	1.677001953125	1.32373046875
4	0	scNCF	1.1419270833333333	1.1419270833333333	1.2760416666666667	0.0
5	0	scNCF	1.1145833333333333	1.1145833333333333	0.857421875	0.857421875
6	0	scNCF	1.1236979166666667	1.1236979166666667	1.1875	0.12642578125
7	0	scNCF	1.0559895833333333	1.0559895833333333	0.591796875	0.5625
8	0	scNCF	1.07421875	1.07421875	0.5	0.0
9	0	scNCF	1.0364583333333333	1.0364583333333333	0.8986682128906249	0.6388183593750001
10	0	scNCF	1.0768229166666667	1.0768229166666667	0.6666666666666666	0.0
11	0	scNCF	1.0833333333333333	1.0833333333333333	0.12825520833333334	0.108173828125
12	0	scNCF	1.0989583333333333	1.0989583333333333	1.17913818359375	1.17401123046875
13	0	scNCF	1.1197916666666667	1.1197916666666667	1.6983353678385418	0.1477657063802084
14	0	scNCF	1.140625	1.140625	0.1875	0.1875
15	0	scNCF	1.08984375	1.08984375	0.2666015625	0.2666015625
16	0	scNCF	1.0625	1.0625	0.0	0.0
17	0	scNCF	1.0716145833333333	1.0716145833333333	0.91546630859375	0.078125
18	0	scNCF	1.00390625	1.00390625	1.0413016764322915	0.7148303222656249
19	0	scNCF	1.0794270833333333	1.0794270833333333	0.17594401041666666	0.17594401041666666
20	0	scNCF	1.125	1.125	1.1517333984375	0.450927734375
21	0	scNCF	1.0911458333333333	1.0911458333333333	0.7643229166666666	0.052083333333333336
22	0	scNCF	1.0013020833333333	1.0013020833333333	0.8371223958333331	0.0034700520833333363
23	0	scNCF	0.9947916666666666	0.9947916666666666	0.7042643229166666	0.7032877604166666
