Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	scNCF	1.125	1.125	1.0891927083333333	0.0
1	0	scNCF	1.0859375	1.0859375	1.9154671223958333	0.4510693359375
2	0	scNCF	1.0677083333333333	1.0677083333333333	0.2734375	0.0
3	0	scNCF	1.03515625	1.03515625	0.8011340332031249	0.639754638671875
4	0	scNCF	1.1276041666666667	1.1276041666666667	0.4746907552083333	0.4746907552083333
5	0	scNCF	1.1901041666666667	1.1901041666666667	0.6741446940104167	0.6395906575520834
6	0	scNCF	1.0885416666666667	1.0885416666666667	0.0	0.0
7	0	scNCF	1.1106770833333333	1.1106770833333333	0.99609375	0.8893229166666666
8	0	scNCF	1.12890625	1.12890625	1.1278645833333332	0.0
9	0	scNCF	1.18359375	1.18359375	1.3705647786458333	0.823974609375
10	0	scNCF	1.1940104166666667	1.1940104166666667	1.234375	1.234375
11	0	scNCF	1.0611979166666667	1.0611979166666667	1.0427449544270833	0.055623372395833336
12	0	scNCF	1.0924479166666667	1.0924479166666667	0.3038736979166667	0.30029296875
13	0	scNCF	1.125	1.125	1.3598225911458333	1.3594970703125
14	0	scNCF	1.16015625	1.16015625	0.869140625	0.0
15	0	scNCF	1.1536458333333333	1.1536458333333333	1.8419596354166667	0.07682291666666667
16	0	scNCF	1.0	1.0	0.8504231770833334	0.848388671875
17	0	scNCF	1.2018229166666667	1.2018229166666667	1.4308170572916665	0.03187337239583334
18	0	scNCF	1.140625	1.140625	0.0	0.0
19	0	scNCF	1.15234375	1.15234375	0.6024576822916666	0.6024576822916666
20	0	scNCF	1.15625	1.15625	0.8056640625	0.8030598958333334
21	0	scNCF	1.0611979166666667	1.0611979166666667	1.43115234375	0.0
22	0	scNCF	1.1328125	1.1328125	0.67578125	0.67578125
23	0	scNCF	1.1106770833333333	1.1106770833333333	1.129345703125	0.21036783854166663
24	0	scNCF	1.1848958333333333	1.1848958333333333	1.7383626302083333	0.3466796875
25	0	scNCF	1.0338541666666667	1.0338541666666667	0.7676595052083334	0.6711832682291666
26	0	scNCF	0.9596354166666666	0.9596354166666666	0.609375	0.609375
27	0	scNCF	1.07421875	1.07421875	1.3693033854166667	0.9632161458333334
28	0	scNCF	1.18359375	1.18359375	0.1641845703125	0.1629638671875
29	0	scNCF	1.0520833333333333	1.0520833333333333	0.882568359375	0.0516357421875
