Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	scNCF	1.0989583333333333	1.0989583333333333	1.5430493164062498	0.11521077473958334
1	0	scNCF	1.02734375	1.02734375	1.84150390625	0.11660156249999999
2	0	scNCF	1.0416666666666667	1.0416666666666667	1.4197591145833333	0.72607421875
3	0	scNCF	1.0	1.0	0.0	0.0
4	0	scNCF	1.0052083333333333	1.0052083333333333	0.0546875	0.0546875
5	0	scNCF	1.0364583333333333	1.0364583333333333	0.8471614583333333	0.7692968749999999
6	0	scNCF	1.0677083333333333	1.0677083333333333	0.0	0.0
7	0	scNCF	1.0677083333333333	1.0677083333333333	1.1770833333333333	1.03125
8	0	scNCF	1.02734375	1.02734375	1.1953125	0.90234375
9	0	scNCF	1.078125	1.078125	1.1656901041666667	0.5480143229166666
10	0	scNCF	1.046875	1.046875	0.4561767578125	0.3786214192708333
11	0	scNCF	1.0833333333333333	1.0833333333333333	0.8795572916666666	0.0390625
12	0	scNCF	1.0052083333333333	1.0052083333333333	0.3743489583333333	0.22786458333333334
13	0	scNCF	1.0690104166666667	1.0690104166666667	1.2239583333333333	0.7916666666666666
14	0	scNCF	1.0364583333333333	1.0364583333333333	1.4348958333333333	0.0
15	0	scNCF	1.0208333333333333	1.0208333333333333	1.3385416666666667	0.8203125
16	0	scNCF	1.0260416666666667	1.0260416666666667	0.9722916666666667	0.4527994791666667
17	0	scNCF	1.0	1.0	0.8834635416666666	0.50390625
18	0	scNCF	0.9739583333333334	0.9739583333333334	0.9270833333333334	0.12499999999999999
19	0	scNCF	1.0208333333333333	1.0208333333333333	1.3178304036458333	0.6103108723958334
20	0	scNCF	0.921875	0.921875	0.6705729166666666	0.6705729166666666
21	0	scNCF	1.1458333333333333	1.1458333333333333	1.7930924479166668	0.62029296875
22	0	scNCF	1.0416666666666667	1.0416666666666667	0.5201822916666666	0.0
23	0	scNCF	1.0416666666666667	1.0416666666666667	1.0543619791666667	0.6337890625
24	0	scNCF	1.0677083333333333	1.0677083333333333	1.41943359375	0.4840494791666667
25	0	scNCF	0.9583333333333334	0.9583333333333334	0.6941731770833334	0.24210611979166666
26	0	scNCF	1.0625	1.0625	1.213798828125	1.1969075520833334
27	0	scNCF	1.0208333333333333	1.0208333333333333	0.3333333333333333	0.3333333333333333
28	0	scNCF	1.0885416666666667	1.0885416666666667	1.765867919921875	0.022040201822916685
29	0	scNCF	1.0416666666666667	1.0416666666666667	1.0677083333333333	1.0247395833333333
30	0	scNCF	1.0625	1.0625	1.87890625	0.0
31	0	scNCF	1.0885416666666667	1.0885416666666667	1.213427734375	1.083896484375
32	0	scNCF	1.0208333333333333	1.0208333333333333	0.892578125	0.2708333333333333
33	0	scNCF	1.0416666666666667	1.0416666666666667	1.2238606770833333	0.8228841145833333
34	0	scNCF	1.0625	1.0625	1.8851562500000003	0.0
35	0	scNCF	1.0364583333333333	1.0364583333333333	0.8013020833333334	0.78515625
36	0	scNCF	1.0416666666666667	1.0416666666666667	1.0233561197916667	0.7284342447916666
37	0	scNCF	0.984375	0.984375	0.0	0.0
38	0	scNCF	1.0625	1.0625	1.1875	0.1875
39	0	scNCF	1.0416666666666667	1.0416666666666667	1.4752604166666667	0.494140625
40	0	scNCF	1.0625	1.0625	1.5595703125	0.2353515625
41	0	scNCF	1.046875	1.046875	1.4062581380208334	0.01549641927083334
42	0	scNCF	1.0833333333333333	1.0833333333333333	1.166015625	1.166015625
43	0	scNCF	1.109375	1.109375	1.0718994140625	0.9844156901041666
44	0	scNCF	1.1041666666666667	1.1041666666666667	1.4604899088541667	1.4238688151041667
45	0	scNCF	1.0625	1.0625	1.12158203125	0.6119791666666666
46	0	scNCF	1.0208333333333333	1.0208333333333333	1.2396809895833334	0.5625358072916667
47	0	scNCF	1.0833333333333333	1.0833333333333333	1.3411458333333333	1.3411458333333333
48	0	scNCF	1.0625	1.0625	1.0524088541666667	0.1884765625
49	0	scNCF	1.0833333333333333	1.0833333333333333	1.7630025227864585	0.008833414713541675
50	0	scNCF	1.0625	1.0625	1.01611328125	1.01611328125
51	0	scNCF	1.1419270833333333	1.1419270833333333	1.4066031901041667	0.05851399739583333
52	0	scNCF	1.0833333333333333	1.0833333333333333	1.3658040364583333	0.8834635416666666
53	0	scNCF	1.0208333333333333	1.0208333333333333	1.9372477213541668	0.44495279947916666
54	0	scNCF	1.015625	1.015625	0.8958333333333334	0.6041666666666666
55	0	scNCF	1.0416666666666667	1.0416666666666667	0.3372395833333333	0.3372395833333333
56	0	scNCF	1.0833333333333333	1.0833333333333333	1.1436848958333332	0.8076090494791667
57	0	scNCF	1.0625	1.0625	1.04375	0.9625000000000002
58	0	scNCF	1.0	1.0	0.75	0.2916666666666667
59	0	scNCF	1.0833333333333333	1.0833333333333333	1.4609375	0.5657552083333334
60	0	scNCF	1.0	1.0	0.5833333333333334	0.0
61	0	scNCF	1.0625	1.0625	1.3072916666666667	1.3072916666666667
62	0	scNCF	1.0833333333333333	1.0833333333333333	1.389404296875	0.7650146484375
63	0	scNCF	1.0	1.0	0.8125	0.7291666666666666
64	0	scNCF	1.0625	1.0625	0.6666666666666666	0.5833333333333334
65	0	scNCF	1.0052083333333333	1.0052083333333333	1.1006579589843748	0.100565185546875
66	0	scNCF	0.9791666666666666	0.9791666666666666	0.64109375	0.48328124999999994
67	0	scNCF	1.0833333333333333	1.0833333333333333	0.3927408854166667	0.24235026041666666
68	0	scNCF	1.046875	1.046875	0.7903645833333334	0.7903645833333334
69	0	scNCF	1.0690104166666667	1.0690104166666667	0.7073567708333334	0.3541666666666667
70	0	scNCF	1.0364583333333333	1.0364583333333333	0.9436848958333334	0.421875
71	0	scNCF	1.0625	1.0625	0.0	0.0
72	0	scNCF	1.0208333333333333	1.0208333333333333	1.6002376302083334	0.012350260416666639
73	0	scNCF	1.0208333333333333	1.0208333333333333	0.9186197916666666	0.7057291666666666
74	0	scNCF	1.0260416666666667	1.0260416666666667	0.7578125	0.7578125
75	0	scNCF	1.0416666666666667	1.0416666666666667	0.740234375	0.3541666666666667
76	0	scNCF	1.0208333333333333	1.0208333333333333	0.0	0.0
77	0	scNCF	1.0208333333333333	1.0208333333333333	0.7854768880208334	0.7854768880208334
78	0	scNCF	1.0416666666666667	1.0416666666666667	0.74462890625	0.74462890625
79	0	scNCF	1.0833333333333333	1.0833333333333333	1.1610514322916667	0.3958333333333333
80	0	scNCF	1.0	1.0	0.84765625	0.84765625
81	0	scNCF	1.0208333333333333	1.0208333333333333	1.1028645833333333	0.41796875
82	0	scNCF	1.0208333333333333	1.0208333333333333	0.08333333333333333	0.08333333333333333
83	0	scNCF	0.9583333333333334	0.9583333333333334	0.4908854166666667	0.4908854166666667
84	0	scNCF	1.0885416666666667	1.0885416666666667	1.0	0.0
85	0	scNCF	1.0625	1.0625	0.9535807291666667	0.7630989583333333
86	0	scNCF	1.0885416666666667	1.0885416666666667	0.8815104166666666	0.8815104166666666
87	0	scNCF	1.0416666666666667	1.0416666666666667	0.08333333333333333	0.0
88	0	scNCF	1.0052083333333333	1.0052083333333333	0.9755045572916666	0.6607259114583334
89	0	scNCF	1.0416666666666667	1.0416666666666667	1.622427978515625	0.7298116048177082
90	0	scNCF	1.0625	1.0625	0.9402945963541667	0.25751953125000004
91	0	scNCF	1.0208333333333333	1.0208333333333333	0.45703125	0.0
92	0	scNCF	1.0677083333333333	1.0677083333333333	0.037760416666666664	0.037760416666666664
93	0	scNCF	1.1041666666666667	1.1041666666666667	0.390625	0.38803385416666664
94	0	scNCF	0.9583333333333334	0.9583333333333334	0.4375	0.4375
95	0	scNCF	1.0416666666666667	1.0416666666666667	0.9524271647135416	0.005158691406250005
96	0	scNCF	0.9791666666666666	0.9791666666666666	0.9270833333333334	0.6980208333333334
