Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	scNCF	1.0833333333333333	1.0833333333333333	1.27958984375	0.14087565104166666
1	0	scNCF	1.125	1.125	1.402369384765625	0.5690506998697917
2	0	scNCF	1.2083333333333333	1.2083333333333333	1.83050537109375	1.7975667317708333
3	0	scNCF	1.1666666666666667	1.1666666666666667	0.8544921875	0.8544921875
4	0	scNCF	1.1666666666666667	1.1666666666666667	1.8037007649739583	1.073455810546875
5	0	scNCF	1.1666666666666667	1.1666666666666667	1.3186238606770833	0.198653564453125
6	0	scNCF	1.125	1.125	1.6633707682291667	0.9361572265625
7	0	scNCF	1.1666666666666667	1.1666666666666667	0.5704752604166666	0.12939453125
8	0	scNCF	1.2083333333333333	1.2083333333333333	0.665052490234375	0.504783935546875
9	0	scNCF	1.2083333333333333	1.2083333333333333	1.6825032552083332	0.46137695312500004
10	0	scNCF	1.1666666666666667	1.1666666666666667	0.9029134114583334	0.0
11	0	scNCF	1.125	1.125	1.0722631835937497	1.0522941080729167
12	0	scNCF	1.0833333333333333	1.0833333333333333	1.5271842447916668	0.46296630859375004
13	0	scNCF	1.2083333333333333	1.2083333333333333	2.1976725260416665	0.3837890625
14	0	scNCF	1.125	1.125	1.3483243815104167	1.3391300455729167
15	0	scNCF	1.125	1.125	1.021484375	1.010631103515625
16	0	scNCF	1.2083333333333333	1.2083333333333333	1.1687825520833333	1.0237630208333333
17	0	scNCF	1.125	1.125	0.475341796875	0.475341796875
18	0	scNCF	1.125	1.125	1.365234375	0.10457356770833333
19	0	scNCF	1.1666666666666667	1.1666666666666667	1.0253763834635417	1.0253763834635417
20	0	scNCF	1.0833333333333333	1.0833333333333333	0.57177734375	0.2893880208333333
21	0	scNCF	1.1666666666666667	1.1666666666666667	1.6136474609375	1.6136474609375
22	0	scNCF	1.1666666666666667	1.1666666666666667	2.0572509765625	1.2858479817708333
23	0	scNCF	1.125	1.125	0.3639322916666667	0.3639322916666667
24	0	scNCF	1.2083333333333333	1.2083333333333333	1.4205037434895835	0.936298828125
25	0	scNCF	1.0416666666666667	1.0416666666666667	0.796822509765625	0.5435697428385416
26	0	scNCF	1.0416666666666667	1.0416666666666667	0.7655314127604167	0.7528283691406251
27	0	scNCF	1.1666666666666667	1.1666666666666667	0.3695475260416667	0.12068684895833333
28	0	scNCF	1.125	1.125	0.8573201497395834	0.83203125
29	0	scNCF	1.2083333333333333	1.2083333333333333	1.31689453125	0.6832682291666666
30	0	scNCF	1.125	1.125	1.157071533203125	1.0968798828125
31	0	scNCF	1.125	1.125	2.0843798828125	0.48061686197916664
32	0	scNCF	1.2083333333333333	1.2083333333333333	1.1382242838541667	0.5845133463541666
33	0	scNCF	1.1666666666666667	1.1666666666666667	0.478515625	0.478515625
34	0	scNCF	1.1666666666666667	1.1666666666666667	1.1266276041666667	1.11279296875
35	0	scNCF	1.0	1.0	0.7014973958333334	0.7014973958333334
36	0	scNCF	1.125	1.125	0.0	0.0
37	0	scNCF	1.1666666666666667	1.1666666666666667	0.7733968098958334	0.6532389322916666
38	0	scNCF	1.0833333333333333	1.0833333333333333	1.7057222493489583	0.2847770182291667
39	0	scNCF	1.125	1.125	1.6740999348958334	0.015692138671875015
40	0	scNCF	1.2083333333333333	1.2083333333333333	1.8872115071614584	1.5726892089843751
41	0	scNCF	1.0833333333333333	1.0833333333333333	1.1271346028645834	0.40495442708333335
42	0	scNCF	1.125	1.125	1.1858317057291667	0.817138671875
43	0	scNCF	1.125	1.125	1.234407552083333	0.0
44	0	scNCF	1.125	1.125	1.3590999348958333	0.5352408854166666
45	0	scNCF	1.1666666666666667	1.1666666666666667	0.016276041666666668	0.016276041666666668
46	0	scNCF	1.125	1.125	1.15234375	0.5797526041666666
47	0	scNCF	1.2083333333333333	1.2083333333333333	0.7507039388020833	0.6715087890625
