Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	scNCF	1.2083333333333333	1.2083333333333333	1.5579833984375	0.5302978515625
1	0	scNCF	1.1666666666666667	1.1666666666666667	0.7836885579427083	0.7768949381510417
2	0	scNCF	1.1458333333333333	1.1458333333333333	0.77685546875	0.7642415364583334
3	0	scNCF	1.1666666666666667	1.1666666666666667	0.08544921875	0.08544921875
4	0	scNCF	1.1875	1.1875	1.1427042643229168	0.0046541341145833375
5	0	scNCF	1.15625	1.15625	2.751707763671875	0.3393265787760417
6	0	scNCF	1.1666666666666667	1.1666666666666667	2.183022054036458	0.7901920572916666
7	0	scNCF	1.09375	1.09375	0.5515950520833334	0.0
8	0	scNCF	1.2395833333333333	1.2395833333333333	1.7032470703125	1.3852132161458333
9	0	scNCF	1.2083333333333333	1.2083333333333333	0.8171142578125	0.40386555989583334
10	0	scNCF	1.2083333333333333	1.2083333333333333	1.726318359375	1.7259521484375
11	0	scNCF	1.1041666666666667	1.1041666666666667	1.2644856770833333	0.5631510416666666
12	0	scNCF	1.2395833333333333	1.2395833333333333	1.7491455078125	0.6608072916666666
13	0	scNCF	1.1875	1.1875	0.905517578125	0.614501953125
14	0	scNCF	1.1875	1.1875	0.5480562337239584	0.5419205729166666
15	0	scNCF	1.21875	1.21875	0.2869873046875	0.2743326822916667
16	0	scNCF	1.1145833333333333	1.1145833333333333	0.2706298828125	0.265380859375
17	0	scNCF	1.1770833333333333	1.1770833333333333	0.3185221354166667	0.3185221354166667
18	0	scNCF	1.1354166666666667	1.1354166666666667	1.6092854817708335	0.3255696614583334
19	0	scNCF	1.1770833333333333	1.1770833333333333	1.239990234375	0.08365885416666667
20	0	scNCF	1.21875	1.21875	2.66400146484375	0.9637044270833334
21	0	scNCF	1.1458333333333333	1.1458333333333333	1.4106050618489583	0.48725016276041666
22	0	scNCF	1.2291666666666667	1.2291666666666667	0.15242513020833334	0.0
23	0	scNCF	1.1875	1.1875	1.91796875	0.0
24	0	scNCF	1.0416666666666667	1.0416666666666667	1.5518424479166668	0.7527652994791666
25	0	scNCF	1.1875	1.1875	0.0	0.0
26	0	scNCF	1.2291666666666667	1.2291666666666667	0.38037109375	0.3796793619791667
27	0	scNCF	1.125	1.125	1.1061238606770831	0.008125406901041675
28	0	scNCF	1.25	1.25	1.09912109375	0.6934000651041666
29	0	scNCF	1.2291666666666667	1.2291666666666667	2.4456441243489584	0.3384920247395833
30	0	scNCF	1.1979166666666667	1.1979166666666667	1.4371134440104167	0.9940388997395834
31	0	scNCF	1.0729166666666667	1.0729166666666667	0.043538411458333336	0.043538411458333336
