Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	IMR	1.65625	1.65625	2.919677734375	2.919677734375
1	0	IMR	1.65625	1.65625	2.7034505208333335	2.7034505208333335
2	0	IMR	1.78125	1.78125	3.4996305338541673	2.317504069010417
3	0	IMR	1.6875	1.6875	2.921142578125	2.921142578125
4	0	IMR	1.75	1.75	3.4401041666666665	3.4392903645833335
5	0	IMR	1.6875	1.6875	2.4309895833333335	2.4309895833333335
6	0	IMR	1.6875	1.6875	3.656494140625	3.656494140625
7	0	IMR	1.75	1.75	3.2128092447916665	3.2128092447916665
8	0	IMR	1.875	1.875	3.3836263020833335	3.3836263020833335
9	0	IMR	1.6875	1.6875	2.9397786458333335	2.9397786458333335
10	0	IMR	1.6875	1.6875	2.328125	2.328125
11	0	IMR	1.6875	1.6875	3.9344075520833335	3.9344075520833335
12	0	IMR	1.75	1.75	3.0511067708333335	3.0511067708333335
13	0	IMR	1.84375	1.84375	3.6416015625	3.6416015625
14	0	IMR	1.65625	1.65625	3.1041666666666665	3.041015625
15	0	IMR	1.71875	1.71875	3.2848982747395836	2.9903019205729167
16	0	IMR	1.84375	1.84375	3.4718424479166665	3.466552734375
17	0	IMR	1.8125	1.8125	3.8948567708333335	3.8948567708333335
18	0	IMR	1.78125	1.78125	2.7462565104166665	2.7462565104166665
19	0	IMR	1.75	1.75	4.249761555989584	0.07830729166666672
20	0	IMR	1.75	1.75	2.6153971354166665	2.6153971354166665
21	0	IMR	1.6875	1.6875	2.22705078125	2.22705078125
22	0	IMR	1.8125	1.8125	2.8282877604166665	2.8282877604166665
23	0	IMR	1.8125	1.8125	3.1658528645833335	3.1658528645833335
24	0	IMR	1.6875	1.6875	3.4096085611979166	2.2617000325520835
25	0	IMR	1.75	1.75	3.2586621093750003	3.2426831054687497
26	0	IMR	1.8125	1.8125	3.4342447916666665	3.4342447916666665
27	0	IMR	1.8125	1.8125	3.52197265625	3.52197265625
28	0	IMR	1.84375	1.84375	3.359130859375	3.359130859375
29	0	IMR	1.8125	1.8125	2.58544921875	2.58544921875
30	0	IMR	1.78125	1.78125	3.14208984375	3.14208984375
31	0	IMR	1.8125	1.8125	4.06388671875	3.9599161783854164
