Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	IMR	1.5	1.5	4.244659016927084	1.0488077799479167
1	0	IMR	1.5	1.5	3.850770670572917	1.9991585286458333
2	0	IMR	1.5	1.5	3.869609375	3.8495345052083336
3	0	IMR	1.5	1.5	2.58935546875	2.5869140625
4	0	IMR	1.5	1.5	4.37435302734375	0.0446207682291667
5	0	IMR	1.5	1.5	3.0018717447916665	2.4046223958333335
6	0	IMR	1.5	1.5	2.62744140625	0.27001953125
7	0	IMR	1.5	1.5	3.79458251953125	0.9417488606770833
8	0	IMR	1.5	1.5	2.5489908854166665	2.5489908854166665
9	0	IMR	1.5	1.5	2.9033251953124997	2.88591064453125
10	0	IMR	1.5	1.5	3.3833276367187497	1.1739241536458331
11	0	IMR	1.5	1.5	3.8559464518229167	3.6302929687499996
12	0	IMR	1.5	1.5	2.989931640625	2.47943359375
13	0	IMR	1.5	1.5	4.004644368489584	1.4642277018229166
14	0	IMR	1.5	1.5	2.591796875	2.591796875
15	0	IMR	1.5	1.5	3.0631559244791666	2.9764900716145832
16	0	IMR	1.5	1.5	2.7613932291666665	2.6302083333333335
17	0	IMR	1.5	1.5	3.2314453125	3.23095703125
18	0	IMR	1.5	1.5	4.098583984375	0.6890625
19	0	IMR	1.5	1.5	2.6015625	2.6015625
20	0	IMR	1.5	1.5	3.0632853190104163	2.627411295572917
21	0	IMR	1.5	1.5	2.595703125	2.595703125
22	0	IMR	1.5	1.5	2.7770182291666665	0.6416015625
23	0	IMR	1.5	1.5	4.315900878906251	1.8228133138020837
24	0	IMR	1.5	1.5	3.8955891927083335	3.8780110677083335
25	0	IMR	1.5	1.5	2.90771484375	2.90771484375
26	0	IMR	1.5	1.5	2.83576904296875	2.738008626302083
27	0	IMR	1.5	1.5	2.7595621744791665	2.0198567708333335
28	0	IMR	1.5	1.5	4.8126220703125	0.9804280598958334
29	0	IMR	1.5	1.5	2.554443359375	0.173828125
30	0	IMR	1.5	1.5	3.3785896809895832	2.845397135416667
31	0	IMR	1.5	1.5	3.3839518229166665	0.008343912760416674
32	0	IMR	1.5	1.5	2.7400716145833335	0.9700520833333334
33	0	IMR	1.5	1.5	2.591796875	2.591796875
34	0	IMR	1.5	1.5	3.3201440429687508	2.582036946614583
35	0	IMR	1.5	1.5	2.43505859375	2.43505859375
36	0	IMR	1.5	1.5	5.016526692708334	0.011342773437500009
37	0	IMR	1.5	1.5	3.4651692708333335	2.7150065104166665
38	0	IMR	1.5	1.5	4.104369303385417	0.24869059244791666
39	0	IMR	1.5	1.5	3.125107421875	0.6571126302083333
40	0	IMR	1.5	1.5	3.8593375651041666	2.100257975260417
41	0	IMR	1.5	1.5	4.0606323242187505	1.4021565755208334
42	0	IMR	1.5	1.5	2.8907063802083335	0.23128255208333334
43	0	IMR	1.5	1.5	4.1910847981770845	0.04210286458333337
44	0	IMR	1.5	1.5	2.5986328125	0.0107421875
45	0	IMR	1.5	1.5	2.74697265625	2.0094401041666665
46	0	IMR	1.5	1.5	2.6126302083333335	2.6045328776041665
47	0	IMR	1.5	1.5	4.372310384114583	3.7086865234374997
48	0	IMR	1.5	1.5	2.6606770833333333	2.08984375
49	0	IMR	1.5	1.5	4.4418603515625	0.35235839843750005
50	0	IMR	1.5	1.5	2.4757486979166665	2.4757486979166665
51	0	IMR	1.5	1.5	2.3951009114583335	2.2495930989583335
52	0	IMR	1.5	1.5	3.0188419596354166	2.7289379882812503
53	0	IMR	1.5	1.5	3.7148543294270837	2.7534944661458334
54	0	IMR	1.5	1.5	3.7799674479166665	1.1869474283854167
55	0	IMR	1.5	1.5	2.7838948567708335	0.0
56	0	IMR	1.5	1.5	2.29296875	2.29296875
57	0	IMR	1.5	1.5	3.988541666666667	1.7646484375
58	0	IMR	1.5	1.5	4.340983072916667	0.0
59	0	IMR	1.5	1.5	4.429524739583333	0.3170572916666667
60	0	IMR	1.5	1.5	4.186873372395834	2.4634602864583335
61	0	IMR	1.5	1.5	2.9843343098958335	2.4411214192708335
62	0	IMR	1.5	1.5	3.8114501953125006	0.46853108723958337
63	0	IMR	1.5	1.5	4.365179036458334	0.9065039062499999
64	0	IMR	1.5	1.5	3.0149739583333335	1.0001627604166667
65	0	IMR	1.5	1.5	4.3914404296875	0.25506022135416667
66	0	IMR	1.5	1.5	4.598640136718751	1.6741544596354168
67	0	IMR	1.5	1.5	4.322014160156251	1.1124137369791667
68	0	IMR	1.5	1.5	3.5755208333333335	1.0868326822916667
69	0	IMR	1.5	1.5	3.8957340494791666	0.69515625
70	0	IMR	1.5	1.5	2.5807291666666665	0.0
71	0	IMR	1.5	1.5	4.449171549479167	2.4126424153645836
72	0	IMR	1.5	1.5	2.8471085611979166	0.012604166666666678
73	0	IMR	1.5	1.5	2.6577058919270837	2.6512451171875
74	0	IMR	1.5	1.5	3.4523111979166665	0.0
75	0	IMR	1.5	1.5	3.4868041992187497	2.6200244140625
76	0	IMR	1.5	1.5	2.5255533854166665	0.0
77	0	IMR	1.5	1.5	3.0050781250000003	1.119873046875
78	0	IMR	1.5	1.5	3.6791178385416665	0.053304036458333336
79	0	IMR	1.5	1.5	4.356974283854167	0.041109212239583366
80	0	IMR	1.5	1.5	4.1449780273437495	0.1427140299479167
81	0	IMR	1.5	1.5	2.5855574544270836	0.006643066406250001
82	0	IMR	1.5	1.5	3.43906982421875	1.9438468424479167
83	0	IMR	1.5	1.5	2.8587239583333335	0.5732421875
84	0	IMR	1.5	1.5	4.290159505208333	0.5333919270833333
85	0	IMR	1.5	1.5	2.6432486979166665	2.594600423177083
86	0	IMR	1.5	1.5	2.5870410156249997	2.4929964192708334
87	0	IMR	1.5	1.5	3.7152205403645833	0.286435546875
88	0	IMR	1.5	1.5	2.9721875	0.22174804687500002
89	0	IMR	1.5	1.5	3.8794921875	0.9826171874999998
90	0	IMR	1.5	1.5	2.5026041666666665	0.20654296875
91	0	IMR	1.5	1.5	3.6518294270833334	0.02460937500000002
92	0	IMR	1.5	1.5	3.8534667968750007	0.8892578124999999
93	0	IMR	1.5	1.5	3.2457836914062503	2.6999731445312505
94	0	IMR	1.5	1.5	4.0212410481770835	1.5294930013020833
95	0	IMR	1.5	1.5	4.118655598958333	2.52158203125
96	0	IMR	1.5	1.5	3.83414306640625	0.033496907552083365
97	0	IMR	1.5	1.5	3.6276041666666665	0.0
98	0	IMR	1.5	1.5	2.4024251302083335	2.3565266927083335
99	0	IMR	1.5	1.5	3.176513671875	3.0198160807291665
100	0	IMR	1.5	1.5	4.063689778645833	0.524638671875
101	0	IMR	1.5	1.5	4.355786946614583	3.5153385416666665
102	0	IMR	1.5	1.5	3.2479654947916665	2.3502604166666665
103	0	IMR	1.5	1.5	3.6517114257812504	2.5298128255208336
104	0	IMR	1.5	1.5	3.6718107096354164	1.80384765625
105	0	IMR	1.5	1.5	3.957764485677083	1.2352335611979168
106	0	IMR	1.5	1.5	2.8666927083333333	0.5271736653645833
107	0	IMR	1.5	1.5	4.1948470052083335	0.055853678385416716
108	0	IMR	1.5	1.5	2.5948893229166665	2.5948893229166665
109	0	IMR	1.5	1.5	2.5732421875	0.0
110	0	IMR	1.5	1.5	3.726190592447917	0.5792024739583334
111	0	IMR	1.5	1.5	4.494777018229166	0.040332845052083365
112	0	IMR	1.5	1.5	3.5183512369791665	1.3754475911458333
113	0	IMR	1.5	1.5	3.56045166015625	0.04698160807291668
114	0	IMR	1.5	1.5	2.979519856770833	0.6525439453125
115	0	IMR	1.5	1.5	3.1330501302083333	1.149619140625
116	0	IMR	1.5	1.5	2.7122542317708334	0.29357177734374995
117	0	IMR	1.5	1.5	3.0940087890625	3.018684895833333
118	0	IMR	1.5	1.5	2.6083984375	2.6083984375
119	0	IMR	1.5	1.5	4.581824544270833	0.2549715169270833
120	0	IMR	1.5	1.5	2.777554524739583	0.4848917643229167
121	0	IMR	1.5	1.5	2.5439453125	2.5439453125
122	0	IMR	1.5	1.5	2.6328125	2.6328125
123	0	IMR	1.5	1.5	3.929931640625	2.92578125
