Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	scNCF	1.0989583333333333	1.0989583333333333	1.5430493164062498	0.11521077473958334
1	0	scNCF	1.02734375	1.02734375	1.84150390625	0.11660156249999999
2	0	scNCF	1.0416666666666667	1.0416666666666667	1.4197591145833333	0.72607421875
3	0	scNCF	1.0	1.0	0.0	0.0
4	0	scNCF	1.0052083333333333	1.0052083333333333	0.0546875	0.0546875
