	Unnamed: 0	k	BF	sign	bias	self_loop	self_loop_index	Real_k	Real_sign	real_bias	EF_BF	avg_sen	complexity
47	47	8	0101110101000101010001010000010001000101000001000000010000000000010001010000010000000100000000000000010000000000000000000000000001000101000001000000010000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000	iiiiiaia	30	Y	7	8	iiiiiaia	30	0101110101000101010001010000010001000101000001000000010000000000010001010000010000000100000000000000010000000000000000000000000001000101000001000000010000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000	1.09375	63
48	48	8	0010101100000010000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000101011000000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000	iiiiiaai	16	Y	0	7	iiiiaai	8	00101011000000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000	0.65625	27
49	49	8	0010101100000010000000100000000000000010000000000000000000000000001010110000001000000010000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000	iiiiiaai	16	Y	1	7	iiiiaai	8	00101011000000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000	0.65625	27
50	50	8	0010101100000010000000100000000000101011000000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiiaai	16	Y	2	7	iiiiaai	8	00101011000000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000	0.65625	27
51	51	8	0010101100000010001010110000001000000010000000000000001000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiiaai	16	Y	3	7	iiiiaai	8	00101011000000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000	0.65625	27
52	52	8	0010101100101011000000100000001000000010000000100000000000000000000000100000001000000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiiaai	16	Y	4	7	iiiiaai	8	00101011000000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000	0.65625	27
53	53	8	0010111100001011000010110000001000001011000000100000001000000000000010110000001000000010000000000000001000000000000000000000000000001011000000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000	iiiiiaai	30	Y	5	8	iiiiiaai	30	0010111100001011000010110000001000001011000000100000001000000000000010110000001000000010000000000000001000000000000000000000000000001011000000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000	1.09375	63
54	54	8	0011101100100011001000110000001000100011000000100000001000000000001000110000001000000010000000000000001000000000000000000000000000100011000000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000	iiiiiaai	30	Y	6	8	iiiiiaai	30	0011101100100011001000110000001000100011000000100000001000000000001000110000001000000010000000000000001000000000000000000000000000100011000000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000	1.09375	63
55	55	8	0011111100000011000000110000000000000011000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiiaai	16	Y	7	7	iiiiiaa	8	01110001000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000	0.65625	27
56	56	8	0111111100010111000101110000000100010111000000010000000100000000000101110000000100000001000000000000000100000000000000000000000001111111000101110001011100000001000101110000000100000001000000000001011100000001000000010000000000000001000000000000000000000000	iiiiiaaa	58	Y	0	7	iiiiaaa	29	01111111000101110001011100000001000101110000000100000001000000000001011100000001000000010000000000000001000000000000000000000000	1.640625	55
57	57	8	0111111100010111000101110000000100010111000000010000000100000000011111110001011100010111000000010001011100000001000000010000000000010111000000010000000100000000000000010000000000000000000000000001011100000001000000010000000000000001000000000000000000000000	iiiiiaaa	58	Y	1	7	iiiiaaa	29	01111111000101110001011100000001000101110000000100000001000000000001011100000001000000010000000000000001000000000000000000000000	1.640625	55
58	58	8	0111111100010111000101110000000101111111000101110001011100000001000101110000000100000001000000000001011100000001000000010000000000010111000000010000000100000000000101110000000100000001000000000000000100000000000000000000000000000001000000000000000000000000	iiiiiaaa	58	Y	2	7	iiiiaaa	29	01111111000101110001011100000001000101110000000100000001000000000001011100000001000000010000000000000001000000000000000000000000	1.640625	55
59	59	8	0111111100010111011111110001011100010111000000010001011100000001000101110000000100010111000000010000000100000000000000010000000000010111000000010001011100000001000000010000000000000001000000000000000100000000000000010000000000000000000000000000000000000000	iiiiiaaa	58	Y	3	7	iiiiaaa	29	01111111000101110001011100000001000101110000000100000001000000000001011100000001000000010000000000000001000000000000000000000000	1.640625	55
60	60	8	0111111101111111000101110001011100010111000101110000000100000001000101110001011100000001000000010000000100000001000000000000000000010111000101110000000100000001000000010000000100000000000000000000000100000001000000000000000000000000000000000000000000000000	iiiiiaaa	58	Y	4	7	iiiiaaa	29	01111111000101110001011100000001000101110000000100000001000000000001011100000001000000010000000000000001000000000000000000000000	1.640625	55
61	61	8	0111111100011111000111110000011100011111000001110000011100000001000111110000011100000111000000010000011100000001000000010000000000011111000001110000011100000001000001110000000100000001000000000000011100000001000000010000000000000001000000000000000000000000	iiiiiaaa	72	Y	5	8	iiiiiaaa	72	0111111100011111000111110000011100011111000001110000011100000001000111110000011100000111000000010000011100000001000000010000000000011111000001110000011100000001000001110000000100000001000000000000011100000001000000010000000000000001000000000000000000000000	1.859375	61
62	62	8	0111111100110111001101110001001100110111000100110001001100000001001101110001001100010011000000010001001100000001000000010000000000110111000100110001001100000001000100110000000100000001000000000001001100000001000000010000000000000001000000000000000000000000	iiiiiaaa	72	Y	6	8	iiiiiaaa	72	0111111100110111001101110001001100110111000100110001001100000001001101110001001100010011000000010001001100000001000000010000000000110111000100110001001100000001000100110000000100000001000000000001001100000001000000010000000000000001000000000000000000000000	1.859375	61
63	63	8	0111111101010111010101110001010101010111000101010001010100000001010101110001010100010101000000010001010100000001000000010000000001010111000101010001010100000001000101010000000100000001000000000001010100000001000000010000000000000001000000000000000000000000	iiiiiaaa	72	Y	7	8	iiiiiaaa	72	0111111101010111010101110001010101010111000101010001010100000001010101110001010100010101000000010001010100000001000000010000000001010111000101010001010100000001000101010000000100000001000000000001010100000001000000010000000000000001000000000000000000000000	1.859375	61
64	64	8	0000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiaiii	2	Y	0	7	iiiaiii	1	00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0.109375	7
65	65	8	0000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiaiii	2	Y	1	7	iiiaiii	1	00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0.109375	7
66	66	8	0000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiaiii	2	Y	2	7	iiiaiii	1	00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0.109375	7
67	67	8	0000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiaiii	2	Y	3	7	iiiaiii	1	00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0.109375	7
68	68	8	0000000011101000000000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiaiii	8	Y	4	8	iiiiaiii	8	0000000011101000000000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0.390625	28
69	69	8	0000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiaiii	2	Y	5	7	iiiiaii	1	00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0.109375	7
70	70	8	0000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiaiii	2	Y	6	7	iiiiaii	1	00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0.109375	7
71	71	8	0000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiaiii	2	Y	7	7	iiiiaii	1	00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0.109375	7
72	72	8	0100000011010100000000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000110101000000000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000	iiiiaiia	16	Y	0	7	iiiaiia	8	01000000110101000000000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000	0.65625	27
73	73	8	0100000011010100000000000100000000000000010000000000000000000000010000001101010000000000010000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000	iiiiaiia	16	Y	1	7	iiiaiia	8	01000000110101000000000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000	0.65625	27
74	74	8	0100000011010100000000000100000001000000110101000000000001000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiaiia	16	Y	2	7	iiiaiia	8	01000000110101000000000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000	0.65625	27
75	75	8	0100000011010100010000001101010000000000010000000000000001000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiaiia	16	Y	3	7	iiiaiia	8	01000000110101000000000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000	0.65625	27
76	76	8	0100000011111101000000001101010000000000110101000000000001000000000000001101010000000000010000000000000001000000000000000000000000000000110101000000000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000	iiiiaiia	30	Y	4	8	iiiiaiia	30	0100000011111101000000001101010000000000110101000000000001000000000000001101010000000000010000000000000001000000000000000000000000000000110101000000000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000	1.09375	63
77	77	8	0100010011011101000000000100010000000000010001000000000000000000000000000100010000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiaiia	16	Y	5	7	iiiiaia	8	01001101000001000000010000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000	0.65625	27
78	78	8	0101000011110101000000000101000000000000010100000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiaiia	16	Y	6	7	iiiiaia	8	01001101000001000000010000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000	0.65625	27
