	Unnamed: 0	k	BF	sign	bias	self_loop	self_loop_index	Real_k	Real_sign	real_bias	EF_BF	avg_sen	complexity
63	63	6	0010001010111011000000000010001000000000001000100000000000000000	iiaiai	12	Y	3	5	iiaai	6	00101011000000100000001000000000	1.25	14
64	64	6	0011001010110011001000000011001000100000001100100000000000100000	iiaiai	17	Y	4	6	iiaiai	17	0011001010110011001000000011001000100000001100100000000000100000	1.5625	25
65	65	6	0011000011110011000000000011000000000000001100000000000000000000	iiaiai	12	Y	5	5	iiaia	6	01001101000001000000010000000000	1.25	14
66	66	6	0111000111110111000100000111000101110001111101110001000001110001	iiaiaa	32	Y	0	5	iaiaa	16	01110001111101110001000001110001	1.875	19
67	67	6	0111000111110111011100011111011100010000011100010001000001110001	iiaiaa	32	Y	1	5	iaiaa	16	01110001111101110001000001110001	1.875	19
68	68	6	0111000111111111000100001111011100010000111101110000000001110001	iiaiaa	32	Y	2	6	iiaiaa	32	0111000111111111000100001111011100010000111101110000000001110001	1.875	20
69	69	6	0111011111111111000100010111011100010001011101110000000000010001	iiaiaa	32	Y	3	5	iiaaa	16	01111111000101110001011100000001	1.875	19
70	70	6	0111001111110111001100010111001100110001011100110001000000110001	iiaiaa	32	Y	4	6	iiaiaa	32	0111001111110111001100010111001100110001011100110001000000110001	1.875	20
71	71	6	0111010111110111010100010111010101010001011101010001000001010001	iiaiaa	32	Y	5	6	iiaiaa	32	0111010111110111010100010111010101010001011101010001000001010001	1.875	20
72	72	6	0000100010001110000000000000100000001000100011100000000000001000	iiaaii	12	Y	0	5	iaaii	6	00001000100011100000000000001000	1.25	14
73	73	6	0000100010001110000010001000111000000000000010000000000000001000	iiaaii	12	Y	1	5	iaaii	6	00001000100011100000000000001000	1.25	14
74	74	6	0000100011101111000000001000111000000000100011100000000000001000	iiaaii	17	Y	2	6	iiaaii	17	0000100011101111000000001000111000000000100011100000000000001000	1.5625	25
75	75	6	0000111010001111000010000000111000001000000011100000000000001000	iiaaii	17	Y	3	6	iiaaii	17	0000111010001111000010000000111000001000000011100000000000001000	1.5625	25
76	76	6	0000101010101111000000000000101000000000000010100000000000000000	iiaaii	12	Y	4	5	iiaai	6	00101011000000100000001000000000	1.25	14
77	77	6	0000110011001111000000000000110000000000000011000000000000000000	iiaaii	12	Y	5	5	iiaai	6	00101011000000100000001000000000	1.25	14
78	78	6	0100110111011111000001000100110101001101110111110000010001001101	iiaaia	32	Y	0	5	iaaia	16	01001101110111110000010001001101	1.875	19
79	79	6	0100110111011111010011011101111100000100010011010000010001001101	iiaaia	32	Y	1	5	iaaia	16	01001101110111110000010001001101	1.875	19
80	80	6	0100110111111111000001001101111100000100110111110000000001001101	iiaaia	32	Y	2	6	iiaaia	32	0100110111111111000001001101111100000100110111110000000001001101	1.875	20
81	81	6	0100111111011111000011010100111100001101010011110000010000001101	iiaaia	32	Y	3	6	iiaaia	32	0100111111011111000011010100111100001101010011110000010000001101	1.875	20
82	82	6	0101111111111111000001010101111100000101010111110000000000000101	iiaaia	32	Y	4	5	iiaaa	16	01111111000101110001011100000001	1.875	19
83	83	6	0101110111011111010001010101110101000101010111010000010001000101	iiaaia	32	Y	5	6	iiaaia	32	0101110111011111010001010101110101000101010111010000010001000101	1.875	20
84	84	6	0010101110111111000000100010101100101011101111110000001000101011	iiaaai	32	Y	0	5	iaaai	16	00101011101111110000001000101011	1.875	19
85	85	6	0010101110111111001010111011111100000010001010110000001000101011	iiaaai	32	Y	1	5	iaaai	16	00101011101111110000001000101011	1.875	19
86	86	6	0010101111111111000000101011111100000010101111110000000000101011	iiaaai	32	Y	2	6	iiaaai	32	0010101111111111000000101011111100000010101111110000000000101011	1.875	20
87	87	6	0010111110111111000010110010111100001011001011110000001000001011	iiaaai	32	Y	3	6	iiaaai	32	0010111110111111000010110010111100001011001011110000001000001011	1.875	20
88	88	6	0011101110111111001000110011101100100011001110110000001000100011	iiaaai	32	Y	4	6	iiaaai	32	0011101110111111001000110011101100100011001110110000001000100011	1.875	20
89	89	6	0011111111111111000000110011111100000011001111110000000000000011	iiaaai	32	Y	5	5	iiaaa	16	01111111000101110001011100000001	1.875	19
90	90	6	0111111111111111000101110111111101111111111111110001011101111111	iiaaaa	52	Y	0	5	iaaaa	26	01111111111111110001011101111111	1.25	14
91	91	6	0111111111111111011111111111111100010111011111110001011101111111	iiaaaa	52	Y	1	5	iaaaa	26	01111111111111110001011101111111	1.25	14
92	92	6	0111111111111111000101111111111100010111111111110000000101111111	iiaaaa	47	Y	2	6	iiaaaa	47	0111111111111111000101111111111100010111111111110000000101111111	1.5625	25
93	93	6	0111111111111111000111110111111100011111011111110000011100011111	iiaaaa	47	Y	3	6	iiaaaa	47	0111111111111111000111110111111100011111011111110000011100011111	1.5625	25
94	94	6	0111111111111111001101110111111100110111011111110001001100110111	iiaaaa	47	Y	4	6	iiaaaa	47	0111111111111111001101110111111100110111011111110001001100110111	1.5625	25
95	95	6	0111111111111111010101110111111101010111011111110001010101010111	iiaaaa	47	Y	5	6	iiaaaa	47	0111111111111111010101110111111101010111011111110001010101010111	1.5625	25
96	96	6	0000000000000000100000000000000000000000000000001000000000000000	iaiiii	2	Y	0	5	aiiii	1	00000000000000001000000000000000	0.3125	5
97	97	6	0000000000000000111010001000000000000000000000001000000000000000	iaiiii	6	Y	1	6	iaiiii	6	0000000000000000111010001000000000000000000000001000000000000000	0.8125	15
98	98	6	0000000000000000100000001000000000000000000000000000000000000000	iaiiii	2	Y	2	5	iaiii	1	00000000100000000000000000000000	0.3125	5
99	99	6	0000000000000000100010000000000000000000000000000000000000000000	iaiiii	2	Y	3	5	iaiii	1	00000000100000000000000000000000	0.3125	5
100	100	6	0000000000000000101000000000000000000000000000000000000000000000	iaiiii	2	Y	4	5	iaiii	1	00000000100000000000000000000000	0.3125	5
101	101	6	0000000000000000110000000000000000000000000000000000000000000000	iaiiii	2	Y	5	5	iaiii	1	00000000100000000000000000000000	0.3125	5
102	102	6	0100000000000000110101000100000001000000000000001101010001000000	iaiiia	12	Y	0	5	aiiia	6	01000000000000001101010001000000	1.25	14
103	103	6	0100000000000000111111011101010000000000000000001101010001000000	iaiiia	17	Y	1	6	iaiiia	17	0100000000000000111111011101010000000000000000001101010001000000	1.5625	25
104	104	6	0100000001000000110101001101010000000000000000000100000001000000	iaiiia	12	Y	2	5	iaiia	6	01000000110101000000000001000000	1.25	14
105	105	6	0100010000000000110111010100010000000000000000000100010000000000	iaiiia	12	Y	3	5	iaiia	6	01000000110101000000000001000000	1.25	14
106	106	6	0101000000000000111101010101000000000000000000000101000000000000	iaiiia	12	Y	4	5	iaiia	6	01000000110101000000000001000000	1.25	14
107	107	6	0101010001000000110101010101010001000000000000000101010001000000	iaiiia	17	Y	5	6	iaiiia	17	0101010001000000110101010101010001000000000000000101010001000000	1.5625	25
108	108	6	0010000000000000101100100010000000100000000000001011001000100000	iaiiai	12	Y	0	5	aiiai	6	00100000000000001011001000100000	1.25	14
109	109	6	0010000000000000111110111011001000000000000000001011001000100000	iaiiai	17	Y	1	6	iaiiai	17	0010000000000000111110111011001000000000000000001011001000100000	1.5625	25
110	110	6	0010000000100000101100101011001000000000000000000010000000100000	iaiiai	12	Y	2	5	iaiai	6	00100000101100100000000000100000	1.25	14
111	111	6	0010001000000000101110110010001000000000000000000010001000000000	iaiiai	12	Y	3	5	iaiai	6	00100000101100100000000000100000	1.25	14
112	112	6	0011001000100000101100110011001000100000000000000011001000100000	iaiiai	17	Y	4	6	iaiiai	17	0011001000100000101100110011001000100000000000000011001000100000	1.5625	25
113	113	6	0011000000000000111100110011000000000000000000000011000000000000	iaiiai	12	Y	5	5	iaiia	6	01000000110101000000000001000000	1.25	14
114	114	6	0111000100010000111101110111000101110001000100001111011101110001	iaiiaa	32	Y	0	5	aiiaa	16	01110001000100001111011101110001	1.875	19
115	115	6	0111000100010000111111111111011100010000000000001111011101110001	iaiiaa	32	Y	1	6	iaiiaa	32	0111000100010000111111111111011100010000000000001111011101110001	1.875	20
116	116	6	0111000101110001111101111111011100010000000100000111000101110001	iaiiaa	32	Y	2	5	iaiaa	16	01110001111101110001000001110001	1.875	19
117	117	6	0111011100010001111111110111011100010001000000000111011100010001	iaiiaa	32	Y	3	5	iaiaa	16	01110001111101110001000001110001	1.875	19
118	118	6	0111001100110001111101110111001100110001000100000111001100110001	iaiiaa	32	Y	4	6	iaiiaa	32	0111001100110001111101110111001100110001000100000111001100110001	1.875	20
119	119	6	0111010101010001111101110111010101010001000100000111010101010001	iaiiaa	32	Y	5	6	iaiiaa	32	0111010101010001111101110111010101010001000100000111010101010001	1.875	20
120	120	6	0000100000000000100011100000100000001000000000001000111000001000	iaiaii	12	Y	0	5	aiaii	6	00001000000000001000111000001000	1.25	14
121	121	6	0000100000000000111011111000111000000000000000001000111000001000	iaiaii	17	Y	1	6	iaiaii	17	0000100000000000111011111000111000000000000000001000111000001000	1.5625	25
122	122	6	0000100000001000100011101000111000000000000000000000100000001000	iaiaii	12	Y	2	5	iaaii	6	00001000100011100000000000001000	1.25	14
123	123	6	0000111000001000100011110000111000001000000000000000111000001000	iaiaii	17	Y	3	6	iaiaii	17	0000111000001000100011110000111000001000000000000000111000001000	1.5625	25
124	124	6	0000101000000000101011110000101000000000000000000000101000000000	iaiaii	12	Y	4	5	iaiai	6	00100000101100100000000000100000	1.25	14
125	125	6	0000110000000000110011110000110000000000000000000000110000000000	iaiaii	12	Y	5	5	iaiai	6	00100000101100100000000000100000	1.25	14
126	126	6	0100110100000100110111110100110101001101000001001101111101001101	iaiaia	32	Y	0	5	aiaia	16	01001101000001001101111101001101	1.875	19
127	127	6	0100110100000100111111111101111100000100000000001101111101001101	iaiaia	32	Y	1	6	iaiaia	32	0100110100000100111111111101111100000100000000001101111101001101	1.875	20
128	128	6	0100110101001101110111111101111100000100000001000100110101001101	iaiaia	32	Y	2	5	iaaia	16	01001101110111110000010001001101	1.875	19
129	129	6	0100111100001101110111110100111100001101000001000100111100001101	iaiaia	32	Y	3	6	iaiaia	32	0100111100001101110111110100111100001101000001000100111100001101	1.875	20
130	130	6	0101111100000101111111110101111100000101000000000101111100000101	iaiaia	32	Y	4	5	iaiaa	16	01110001111101110001000001110001	1.875	19
131	131	6	0101110101000101110111110101110101000101000001000101110101000101	iaiaia	32	Y	5	6	iaiaia	32	0101110101000101110111110101110101000101000001000101110101000101	1.875	20
132	132	6	0010101100000010101111110010101100101011000000101011111100101011	iaiaai	32	Y	0	5	aiaai	16	00101011000000101011111100101011	1.875	19
133	133	6	0010101100000010111111111011111100000010000000001011111100101011	iaiaai	32	Y	1	6	iaiaai	32	0010101100000010111111111011111100000010000000001011111100101011	1.875	20
134	134	6	0010101100101011101111111011111100000010000000100010101100101011	iaiaai	32	Y	2	5	iaaai	16	00101011101111110000001000101011	1.875	19
135	135	6	0010111100001011101111110010111100001011000000100010111100001011	iaiaai	32	Y	3	6	iaiaai	32	0010111100001011101111110010111100001011000000100010111100001011	1.875	20
136	136	6	0011101100100011101111110011101100100011000000100011101100100011	iaiaai	32	Y	4	6	iaiaai	32	0011101100100011101111110011101100100011000000100011101100100011	1.875	20
137	137	6	0011111100000011111111110011111100000011000000000011111100000011	iaiaai	32	Y	5	5	iaiaa	16	01110001111101110001000001110001	1.875	19
138	138	6	0111111100010111111111110111111101111111000101111111111101111111	iaiaaa	52	Y	0	5	aiaaa	26	01111111000101111111111101111111	1.25	14
139	139	6	0111111100010111111111111111111100010111000000011111111101111111	iaiaaa	47	Y	1	6	iaiaaa	47	0111111100010111111111111111111100010111000000011111111101111111	1.5625	25
140	140	6	0111111101111111111111111111111100010111000101110111111101111111	iaiaaa	52	Y	2	5	iaaaa	26	01111111111111110001011101111111	1.25	14
141	141	6	0111111100011111111111110111111100011111000001110111111100011111	iaiaaa	47	Y	3	6	iaiaaa	47	0111111100011111111111110111111100011111000001110111111100011111	1.5625	25
142	142	6	0111111100110111111111110111111100110111000100110111111100110111	iaiaaa	47	Y	4	6	iaiaaa	47	0111111100110111111111110111111100110111000100110111111100110111	1.5625	25
143	143	6	0111111101010111111111110111111101010111000101010111111101010111	iaiaaa	47	Y	5	6	iaiaaa	47	0111111101010111111111110111111101010111000101010111111101010111	1.5625	25
144	144	6	0000000010000000100000001110100000000000100000001000000011101000	iaaiii	12	Y	0	5	aaiii	6	00000000100000001000000011101000	1.25	14
145	145	6	0000000010000000111010001111111000000000000000001000000011101000	iaaiii	17	Y	1	6	iaaiii	17	0000000010000000111010001111111000000000000000001000000011101000	1.5625	25
146	146	6	0000000011101000100000001111111000000000100000000000000011101000	iaaiii	17	Y	2	6	iaaiii	17	0000000011101000100000001111111000000000100000000000000011101000	1.5625	25
147	147	6	0000000010001000100010001110111000000000000000000000000010001000	iaaiii	12	Y	3	5	iaaii	6	00001000100011100000000000001000	1.25	14
148	148	6	0000000010100000101000001111101000000000000000000000000010100000	iaaiii	12	Y	4	5	iaaii	6	00001000100011100000000000001000	1.25	14
149	149	6	0000000011000000110000001111110000000000000000000000000011000000	iaaiii	12	Y	5	5	iaaii	6	00001000100011100000000000001000	1.25	14
150	150	6	0100000011010100110101001111110101000000110101001101010011111101	iaaiia	32	Y	0	5	aaiia	16	01000000110101001101010011111101	1.875	19
151	151	6	0100000011010100111111011111111100000000010000001101010011111101	iaaiia	32	Y	1	6	iaaiia	32	0100000011010100111111011111111100000000010000001101010011111101	1.875	20
152	152	6	0100000011111101110101001111111100000000110101000100000011111101	iaaiia	32	Y	2	6	iaaiia	32	0100000011111101110101001111111100000000110101000100000011111101	1.875	20
153	153	6	0100010011011101110111011111111100000000010001000100010011011101	iaaiia	32	Y	3	5	iaaia	16	01001101110111110000010001001101	1.875	19
154	154	6	0101000011110101111101011111111100000000010100000101000011110101	iaaiia	32	Y	4	5	iaaia	16	01001101110111110000010001001101	1.875	19
155	155	6	0101010011010101110101011111110101000000010101000101010011010101	iaaiia	32	Y	5	6	iaaiia	32	0101010011010101110101011111110101000000010101000101010011010101	1.875	20
156	156	6	0010000010110010101100101111101100100000101100101011001011111011	iaaiai	32	Y	0	5	aaiai	16	00100000101100101011001011111011	1.875	19
157	157	6	0010000010110010111110111111111100000000001000001011001011111011	iaaiai	32	Y	1	6	iaaiai	32	0010000010110010111110111111111100000000001000001011001011111011	1.875	20
158	158	6	0010000011111011101100101111111100000000101100100010000011111011	iaaiai	32	Y	2	6	iaaiai	32	0010000011111011101100101111111100000000101100100010000011111011	1.875	20
159	159	6	0010001010111011101110111111111100000000001000100010001010111011	iaaiai	32	Y	3	5	iaaai	16	00101011101111110000001000101011	1.875	19
160	160	6	0011001010110011101100111111101100100000001100100011001010110011	iaaiai	32	Y	4	6	iaaiai	32	0011001010110011101100111111101100100000001100100011001010110011	1.875	20
161	161	6	0011000011110011111100111111111100000000001100000011000011110011	iaaiai	32	Y	5	5	iaaia	16	01001101110111110000010001001101	1.875	19
162	162	6	0111000111110111111101111111111101110001111101111111011111111111	iaaiaa	52	Y	0	5	aaiaa	26	01110001111101111111011111111111	1.25	14
163	163	6	0111000111110111111111111111111100010000011100011111011111111111	iaaiaa	47	Y	1	6	iaaiaa	47	0111000111110111111111111111111100010000011100011111011111111111	1.5625	25
164	164	6	0111000111111111111101111111111100010000111101110111000111111111	iaaiaa	47	Y	2	6	iaaiaa	47	0111000111111111111101111111111100010000111101110111000111111111	1.5625	25
165	165	6	0111011111111111111111111111111100010001011101110111011111111111	iaaiaa	52	Y	3	5	iaaaa	26	01111111111111110001011101111111	1.25	14
166	166	6	0111001111110111111101111111111100110001011100110111001111110111	iaaiaa	47	Y	4	6	iaaiaa	47	0111001111110111111101111111111100110001011100110111001111110111	1.5625	25
167	167	6	0111010111110111111101111111111101010001011101010111010111110111	iaaiaa	47	Y	5	6	iaaiaa	47	0111010111110111111101111111111101010001011101010111010111110111	1.5625	25
168	168	6	0000100010001110100011101110111100001000100011101000111011101111	iaaaii	32	Y	0	5	aaaii	16	00001000100011101000111011101111	1.875	19
169	169	6	0000100010001110111011111111111100000000000010001000111011101111	iaaaii	32	Y	1	6	iaaaii	32	0000100010001110111011111111111100000000000010001000111011101111	1.875	20
170	170	6	0000100011101111100011101111111100000000100011100000100011101111	iaaaii	32	Y	2	6	iaaaii	32	0000100011101111100011101111111100000000100011100000100011101111	1.875	20
171	171	6	0000111010001111100011111110111100001000000011100000111010001111	iaaaii	32	Y	3	6	iaaaii	32	0000111010001111100011111110111100001000000011100000111010001111	1.875	20
172	172	6	0000101010101111101011111111111100000000000010100000101010101111	iaaaii	32	Y	4	5	iaaai	16	00101011101111110000001000101011	1.875	19
173	173	6	0000110011001111110011111111111100000000000011000000110011001111	iaaaii	32	Y	5	5	iaaai	16	00101011101111110000001000101011	1.875	19
174	174	6	0100110111011111110111111111111101001101110111111101111111111111	iaaaia	52	Y	0	5	aaaia	26	01001101110111111101111111111111	1.25	14
175	175	6	0100110111011111111111111111111100000100010011011101111111111111	iaaaia	47	Y	1	6	iaaaia	47	0100110111011111111111111111111100000100010011011101111111111111	1.5625	25
176	176	6	0100110111111111110111111111111100000100110111110100110111111111	iaaaia	47	Y	2	6	iaaaia	47	0100110111111111110111111111111100000100110111110100110111111111	1.5625	25
177	177	6	0100111111011111110111111111111100001101010011110100111111011111	iaaaia	47	Y	3	6	iaaaia	47	0100111111011111110111111111111100001101010011110100111111011111	1.5625	25
178	178	6	0101111111111111111111111111111100000101010111110101111111111111	iaaaia	52	Y	4	5	iaaaa	26	01111111111111110001011101111111	1.25	14
179	179	6	0101110111011111110111111111111101000101010111010101110111011111	iaaaia	47	Y	5	6	iaaaia	47	0101110111011111110111111111111101000101010111010101110111011111	1.5625	25
180	180	6	0010101110111111101111111111111100101011101111111011111111111111	iaaaai	52	Y	0	5	aaaai	26	00101011101111111011111111111111	1.25	14
181	181	6	0010101110111111111111111111111100000010001010111011111111111111	iaaaai	47	Y	1	6	iaaaai	47	0010101110111111111111111111111100000010001010111011111111111111	1.5625	25
182	182	6	0010101111111111101111111111111100000010101111110010101111111111	iaaaai	47	Y	2	6	iaaaai	47	0010101111111111101111111111111100000010101111110010101111111111	1.5625	25
183	183	6	0010111110111111101111111111111100001011001011110010111110111111	iaaaai	47	Y	3	6	iaaaai	47	0010111110111111101111111111111100001011001011110010111110111111	1.5625	25
184	184	6	0011101110111111101111111111111100100011001110110011101110111111	iaaaai	47	Y	4	6	iaaaai	47	0011101110111111101111111111111100100011001110110011101110111111	1.5625	25
185	185	6	0011111111111111111111111111111100000011001111110011111111111111	iaaaai	52	Y	5	5	iaaaa	26	01111111111111110001011101111111	1.25	14
