	Unnamed: 0	k	BF	sign	bias	self_loop	self_loop_index	Real_k	Real_sign	real_bias	EF_BF	avg_sen	complexity
756	756	7	00001000100011100000000000001000100011101110111100001000100011101110111111111111100011101110111111111111111111111110111111111111	aaiaaii	79	Y	0	7	aaiaaii	79	00001000100011100000000000001000100011101110111100001000100011101110111111111111100011101110111111111111111111111110111111111111	1.953125	35
757	757	7	00001000100011100000000000001000111011111111111110001110111011111000111011101111000010001000111011111111111111111110111111111111	aaiaaii	79	Y	1	7	aaiaaii	79	00001000100011100000000000001000111011111111111110001110111011111000111011101111000010001000111011111111111111111110111111111111	1.953125	35
758	758	7	00001000100011100000100010001110100011101110111110001110111011111000111011101111100011101110111111101111111111111110111111111111	aaiaaii	84	Y	2	6	aaaaii	42	0000100010001110100011101110111110001110111011111110111111111111	1.875	34
759	759	7	00001000111011110000000010001110100011101111111100001000111011111000111011111111000010001110111111101111111111111000111011111111	aaiaaii	79	Y	3	7	aaiaaii	79	00001000111011110000000010001110100011101111111100001000111011111000111011111111000010001110111111101111111111111000111011111111	1.953125	35
760	760	7	00001110100011110000100000001110100011111110111100001110100011111000111111101111000011101000111111101111111111111000111111101111	aaiaaii	79	Y	4	7	aaiaaii	79	00001110100011110000100000001110100011111110111100001110100011111000111111101111000011101000111111101111111111111000111111101111	1.953125	35
761	761	7	00001010101011110000000000001010101011111111111100001010101011111010111111111111000010101010111111111111111111111010111111111111	aaiaaii	84	Y	5	6	aaiaai	42	0010101100000010101111110010101110111111001010111111111110111111	1.875	34
762	762	7	00001100110011110000000000001100110011111111111100001100110011111100111111111111000011001100111111111111111111111100111111111111	aaiaaii	84	Y	6	6	aaiaai	42	0010101100000010101111110010101110111111001010111111111110111111	1.875	34
763	763	7	01001101110111110000010001001101110111111111111101001101110111111111111111111111110111111111111111111111111111111111111111111111	aaiaaia	105	Y	0	7	aaiaaia	105	01001101110111110000010001001101110111111111111101001101110111111111111111111111110111111111111111111111111111111111111111111111	1.359375	41
764	764	7	01001101110111110000010001001101111111111111111111011111111111111101111111111111010011011101111111111111111111111111111111111111	aaiaaia	105	Y	1	7	aaiaaia	105	01001101110111110000010001001101111111111111111111011111111111111101111111111111010011011101111111111111111111111111111111111111	1.359375	41
765	765	7	01001101110111110100110111011111110111111111111111011111111111111101111111111111110111111111111111111111111111111111111111111111	aaiaaia	114	Y	2	6	aaaaia	57	0100110111011111110111111111111111011111111111111111111111111111	0.9375	20
766	766	7	01001101111111110000010011011111110111111111111101001101111111111101111111111111010011011111111111111111111111111101111111111111	aaiaaia	105	Y	3	7	aaiaaia	105	01001101111111110000010011011111110111111111111101001101111111111101111111111111010011011111111111111111111111111101111111111111	1.359375	41
767	767	7	01001111110111110000110101001111110111111111111101001111110111111101111111111111010011111101111111111111111111111101111111111111	aaiaaia	105	Y	4	7	aaiaaia	105	01001111110111110000110101001111110111111111111101001111110111111101111111111111010011111101111111111111111111111101111111111111	1.359375	41
768	768	7	01011111111111110000010101011111111111111111111101011111111111111111111111111111010111111111111111111111111111111111111111111111	aaiaaia	114	Y	5	6	aaiaaa	57	0111111100010111111111110111111111111111011111111111111111111111	0.9375	20
769	769	7	01011101110111110100010101011101110111111111111101011101110111111101111111111111010111011101111111111111111111111101111111111111	aaiaaia	105	Y	6	7	aaiaaia	105	01011101110111110100010101011101110111111111111101011101110111111101111111111111010111011101111111111111111111111101111111111111	1.359375	41
770	770	7	00101011101111110000001000101011101111111111111100101011101111111111111111111111101111111111111111111111111111111111111111111111	aaiaaai	105	Y	0	7	aaiaaai	105	00101011101111110000001000101011101111111111111100101011101111111111111111111111101111111111111111111111111111111111111111111111	1.359375	41
771	771	7	00101011101111110000001000101011111111111111111110111111111111111011111111111111001010111011111111111111111111111111111111111111	aaiaaai	105	Y	1	7	aaiaaai	105	00101011101111110000001000101011111111111111111110111111111111111011111111111111001010111011111111111111111111111111111111111111	1.359375	41
772	772	7	00101011101111110010101110111111101111111111111110111111111111111011111111111111101111111111111111111111111111111111111111111111	aaiaaai	114	Y	2	6	aaaaai	57	0010101110111111101111111111111110111111111111111111111111111111	0.9375	20
773	773	7	00101011111111110000001010111111101111111111111100101011111111111011111111111111001010111111111111111111111111111011111111111111	aaiaaai	105	Y	3	7	aaiaaai	105	00101011111111110000001010111111101111111111111100101011111111111011111111111111001010111111111111111111111111111011111111111111	1.359375	41
774	774	7	00101111101111110000101100101111101111111111111100101111101111111011111111111111001011111011111111111111111111111011111111111111	aaiaaai	105	Y	4	7	aaiaaai	105	00101111101111110000101100101111101111111111111100101111101111111011111111111111001011111011111111111111111111111011111111111111	1.359375	41
775	775	7	00111011101111110010001100111011101111111111111100111011101111111011111111111111001110111011111111111111111111111011111111111111	aaiaaai	105	Y	5	7	aaiaaai	105	00111011101111110010001100111011101111111111111100111011101111111011111111111111001110111011111111111111111111111011111111111111	1.359375	41
776	776	7	00111111111111110000001100111111111111111111111100111111111111111111111111111111001111111111111111111111111111111111111111111111	aaiaaai	114	Y	6	6	aaiaaa	57	0111111100010111111111110111111111111111011111111111111111111111	0.9375	20
777	777	7	01111111111111110001011101111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111	aaiaaaa	121	Y	0	7	aaiaaaa	121	01111111111111110001011101111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111	0.578125	21
778	778	7	01111111111111110001011101111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111	aaiaaaa	121	Y	1	7	aaiaaaa	121	01111111111111110001011101111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111	0.578125	21
779	779	7	01111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaiaaaa	126	Y	2	6	aaaaaa	63	0111111111111111111111111111111111111111111111111111111111111111	0.1875	6
780	780	7	01111111111111110001011111111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111	aaiaaaa	121	Y	3	7	aaiaaaa	121	01111111111111110001011111111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111	0.578125	21
781	781	7	01111111111111110001111101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111	aaiaaaa	121	Y	4	7	aaiaaaa	121	01111111111111110001111101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111	0.578125	21
782	782	7	01111111111111110011011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111	aaiaaaa	121	Y	5	7	aaiaaaa	121	01111111111111110011011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111	0.578125	21
783	783	7	01111111111111110101011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111	aaiaaaa	121	Y	6	7	aaiaaaa	121	01111111111111110101011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111	0.578125	21
784	784	7	00000000000000001000000000000000100000000000000011101000100000001110100010000000111111101110100011111110111010001111111111111110	aaaiiii	49	Y	0	7	aaaiiii	49	00000000000000001000000000000000100000000000000011101000100000001110100010000000111111101110100011111110111010001111111111111110	1.953125	35
785	785	7	00000000000000001000000000000000111010001000000011111110111010001000000000000000111010001000000011111110111010001111111111111110	aaaiiii	49	Y	1	7	aaaiiii	49	00000000000000001000000000000000111010001000000011111110111010001000000000000000111010001000000011111110111010001111111111111110	1.953125	35
786	786	7	00000000000000001110100010000000100000000000000011111110111010001000000000000000111111101110100011101000100000001111111111111110	aaaiiii	49	Y	2	7	aaaiiii	49	00000000000000001110100010000000100000000000000011111110111010001000000000000000111111101110100011101000100000001111111111111110	1.953125	35
787	787	7	00000000000000001000000010000000100000001000000011101000111010001000000010000000111010001110100011101000111010001111111011111110	aaaiiii	44	Y	3	6	aaaiii	22	0000000010000000100000001110100010000000111010001110100011111110	1.875	34
788	788	7	00000000000000001000100000000000100010000000000011101110100010001000100000000000111011101000100011101110100010001111111111101110	aaaiiii	44	Y	4	6	aaaiii	22	0000000010000000100000001110100010000000111010001110100011111110	1.875	34
789	789	7	00000000000000001010000000000000101000000000000011111010101000001010000000000000111110101010000011111010101000001111111111111010	aaaiiii	44	Y	5	6	aaaiii	22	0000000010000000100000001110100010000000111010001110100011111110	1.875	34
790	790	7	00000000000000001100000000000000110000000000000011111100110000001100000000000000111111001100000011111100110000001111111111111100	aaaiiii	44	Y	6	6	aaaiii	22	0000000010000000100000001110100010000000111010001110100011111110	1.875	34
791	791	7	01000000000000001101010001000000110101000100000011111101110101001111110111010100111111111111110111111111111111011111111111111111	aaaiiia	79	Y	0	7	aaaiiia	79	01000000000000001101010001000000110101000100000011111101110101001111110111010100111111111111110111111111111111011111111111111111	1.953125	35
792	792	7	01000000000000001101010001000000111111011101010011111111111111011101010001000000111111011101010011111111111111011111111111111111	aaaiiia	79	Y	1	7	aaaiiia	79	01000000000000001101010001000000111111011101010011111111111111011101010001000000111111011101010011111111111111011111111111111111	1.953125	35
793	793	7	01000000000000001111110111010100110101000100000011111111111111011101010001000000111111111111110111111101110101001111111111111111	aaaiiia	79	Y	2	7	aaaiiia	79	01000000000000001111110111010100110101000100000011111111111111011101010001000000111111111111110111111101110101001111111111111111	1.953125	35
794	794	7	01000000010000001101010011010100110101001101010011111101111111011101010011010100111111011111110111111101111111011111111111111111	aaaiiia	84	Y	3	6	aaaiia	42	0100000011010100110101001111110111010100111111011111110111111111	1.875	34
795	795	7	01000100000000001101110101000100110111010100010011111111110111011101110101000100111111111101110111111111110111011111111111111111	aaaiiia	84	Y	4	6	aaaiia	42	0100000011010100110101001111110111010100111111011111110111111111	1.875	34
796	796	7	01010000000000001111010101010000111101010101000011111111111101011111010101010000111111111111010111111111111101011111111111111111	aaaiiia	84	Y	5	6	aaaiia	42	0100000011010100110101001111110111010100111111011111110111111111	1.875	34
797	797	7	01010100010000001101010101010100110101010101010011111101110101011101010101010100111111011101010111111101110101011111111111111101	aaaiiia	79	Y	6	7	aaaiiia	79	01010100010000001101010101010100110101010101010011111101110101011101010101010100111111011101010111111101110101011111111111111101	1.953125	35
798	798	7	00100000000000001011001000100000101100100010000011111011101100101111101110110010111111111111101111111111111110111111111111111111	aaaiiai	79	Y	0	7	aaaiiai	79	00100000000000001011001000100000101100100010000011111011101100101111101110110010111111111111101111111111111110111111111111111111	1.953125	35
799	799	7	00100000000000001011001000100000111110111011001011111111111110111011001000100000111110111011001011111111111110111111111111111111	aaaiiai	79	Y	1	7	aaaiiai	79	00100000000000001011001000100000111110111011001011111111111110111011001000100000111110111011001011111111111110111111111111111111	1.953125	35
800	800	7	00100000000000001111101110110010101100100010000011111111111110111011001000100000111111111111101111111011101100101111111111111111	aaaiiai	79	Y	2	7	aaaiiai	79	00100000000000001111101110110010101100100010000011111111111110111011001000100000111111111111101111111011101100101111111111111111	1.953125	35
801	801	7	00100000001000001011001010110010101100101011001011111011111110111011001010110010111110111111101111111011111110111111111111111111	aaaiiai	84	Y	3	6	aaaiai	42	0010000010110010101100101111101110110010111110111111101111111111	1.875	34
802	802	7	00100010000000001011101100100010101110110010001011111111101110111011101100100010111111111011101111111111101110111111111111111111	aaaiiai	84	Y	4	6	aaaiai	42	0010000010110010101100101111101110110010111110111111101111111111	1.875	34
803	803	7	00110010001000001011001100110010101100110011001011111011101100111011001100110010111110111011001111111011101100111111111111111011	aaaiiai	79	Y	5	7	aaaiiai	79	00110010001000001011001100110010101100110011001011111011101100111011001100110010111110111011001111111011101100111111111111111011	1.953125	35
804	804	7	00110000000000001111001100110000111100110011000011111111111100111111001100110000111111111111001111111111111100111111111111111111	aaaiiai	84	Y	6	6	aaaiia	42	0100000011010100110101001111110111010100111111011111110111111111	1.875	34
805	805	7	01110001000100001111011101110001111101110111000111111111111101111111111111110111111111111111111111111111111111111111111111111111	aaaiiaa	105	Y	0	7	aaaiiaa	105	01110001000100001111011101110001111101110111000111111111111101111111111111110111111111111111111111111111111111111111111111111111	1.359375	41
806	806	7	01110001000100001111011101110001111111111111011111111111111111111111011101110001111111111111011111111111111111111111111111111111	aaaiiaa	105	Y	1	7	aaaiiaa	105	01110001000100001111011101110001111111111111011111111111111111111111011101110001111111111111011111111111111111111111111111111111	1.359375	41
807	807	7	01110001000100001111111111110111111101110111000111111111111111111111011101110001111111111111111111111111111101111111111111111111	aaaiiaa	105	Y	2	7	aaaiiaa	105	01110001000100001111111111110111111101110111000111111111111111111111011101110001111111111111111111111111111101111111111111111111	1.359375	41
808	808	7	01110001011100011111011111110111111101111111011111111111111111111111011111110111111111111111111111111111111111111111111111111111	aaaiiaa	114	Y	3	6	aaaiaa	57	0111000111110111111101111111111111110111111111111111111111111111	0.9375	20
809	809	7	01110111000100011111111101110111111111110111011111111111111111111111111101110111111111111111111111111111111111111111111111111111	aaaiiaa	114	Y	4	6	aaaiaa	57	0111000111110111111101111111111111110111111111111111111111111111	0.9375	20
810	810	7	01110011001100011111011101110011111101110111001111111111111101111111011101110011111111111111011111111111111101111111111111111111	aaaiiaa	105	Y	5	7	aaaiiaa	105	01110011001100011111011101110011111101110111001111111111111101111111011101110011111111111111011111111111111101111111111111111111	1.359375	41
811	811	7	01110101010100011111011101110101111101110111010111111111111101111111011101110101111111111111011111111111111101111111111111111111	aaaiiaa	105	Y	6	7	aaaiiaa	105	01110101010100011111011101110101111101110111010111111111111101111111011101110101111111111111011111111111111101111111111111111111	1.359375	41
812	812	7	00001000000000001000111000001000100011100000100011101111100011101110111110001110111111111110111111111111111011111111111111111111	aaaiaii	79	Y	0	7	aaaiaii	79	00001000000000001000111000001000100011100000100011101111100011101110111110001110111111111110111111111111111011111111111111111111	1.953125	35
813	813	7	00001000000000001000111000001000111011111000111011111111111011111000111000001000111011111000111011111111111011111111111111111111	aaaiaii	79	Y	1	7	aaaiaii	79	00001000000000001000111000001000111011111000111011111111111011111000111000001000111011111000111011111111111011111111111111111111	1.953125	35
814	814	7	00001000000000001110111110001110100011100000100011111111111011111000111000001000111111111110111111101111100011101111111111111111	aaaiaii	79	Y	2	7	aaaiaii	79	00001000000000001110111110001110100011100000100011111111111011111000111000001000111111111110111111101111100011101111111111111111	1.953125	35
815	815	7	00001000000010001000111010001110100011101000111011101111111011111000111010001110111011111110111111101111111011111111111111111111	aaaiaii	84	Y	3	6	aaaaii	42	0000100010001110100011101110111110001110111011111110111111111111	1.875	34
816	816	7	00001110000010001000111100001110100011110000111011101111100011111000111100001110111011111000111111101111100011111111111111101111	aaaiaii	79	Y	4	7	aaaiaii	79	00001110000010001000111100001110100011110000111011101111100011111000111100001110111011111000111111101111100011111111111111101111	1.953125	35
817	817	7	00001010000000001010111100001010101011110000101011111111101011111010111100001010111111111010111111111111101011111111111111111111	aaaiaii	84	Y	5	6	aaaiai	42	0010000010110010101100101111101110110010111110111111101111111111	1.875	34
818	818	7	00001100000000001100111100001100110011110000110011111111110011111100111100001100111111111100111111111111110011111111111111111111	aaaiaii	84	Y	6	6	aaaiai	42	0010000010110010101100101111101110110010111110111111101111111111	1.875	34
819	819	7	01001101000001001101111101001101110111110100110111111111110111111111111111011111111111111111111111111111111111111111111111111111	aaaiaia	105	Y	0	7	aaaiaia	105	01001101000001001101111101001101110111110100110111111111110111111111111111011111111111111111111111111111111111111111111111111111	1.359375	41
820	820	7	01001101000001001101111101001101111111111101111111111111111111111101111101001101111111111101111111111111111111111111111111111111	aaaiaia	105	Y	1	7	aaaiaia	105	01001101000001001101111101001101111111111101111111111111111111111101111101001101111111111101111111111111111111111111111111111111	1.359375	41
821	821	7	01001101000001001111111111011111110111110100110111111111111111111101111101001101111111111111111111111111110111111111111111111111	aaaiaia	105	Y	2	7	aaaiaia	105	01001101000001001111111111011111110111110100110111111111111111111101111101001101111111111111111111111111110111111111111111111111	1.359375	41
822	822	7	01001101010011011101111111011111110111111101111111111111111111111101111111011111111111111111111111111111111111111111111111111111	aaaiaia	114	Y	3	6	aaaaia	57	0100110111011111110111111111111111011111111111111111111111111111	0.9375	20
823	823	7	01001111000011011101111101001111110111110100111111111111110111111101111101001111111111111101111111111111110111111111111111111111	aaaiaia	105	Y	4	7	aaaiaia	105	01001111000011011101111101001111110111110100111111111111110111111101111101001111111111111101111111111111110111111111111111111111	1.359375	41
824	824	7	01011111000001011111111101011111111111110101111111111111111111111111111101011111111111111111111111111111111111111111111111111111	aaaiaia	114	Y	5	6	aaaiaa	57	0111000111110111111101111111111111110111111111111111111111111111	0.9375	20
825	825	7	01011101010001011101111101011101110111110101110111111111110111111101111101011101111111111101111111111111110111111111111111111111	aaaiaia	105	Y	6	7	aaaiaia	105	01011101010001011101111101011101110111110101110111111111110111111101111101011101111111111101111111111111110111111111111111111111	1.359375	41
826	826	7	00101011000000101011111100101011101111110010101111111111101111111111111110111111111111111111111111111111111111111111111111111111	aaaiaai	105	Y	0	7	aaaiaai	105	00101011000000101011111100101011101111110010101111111111101111111111111110111111111111111111111111111111111111111111111111111111	1.359375	41
827	827	7	00101011000000101011111100101011111111111011111111111111111111111011111100101011111111111011111111111111111111111111111111111111	aaaiaai	105	Y	1	7	aaaiaai	105	00101011000000101011111100101011111111111011111111111111111111111011111100101011111111111011111111111111111111111111111111111111	1.359375	41
828	828	7	00101011000000101111111110111111101111110010101111111111111111111011111100101011111111111111111111111111101111111111111111111111	aaaiaai	105	Y	2	7	aaaiaai	105	00101011000000101111111110111111101111110010101111111111111111111011111100101011111111111111111111111111101111111111111111111111	1.359375	41
829	829	7	00101011001010111011111110111111101111111011111111111111111111111011111110111111111111111111111111111111111111111111111111111111	aaaiaai	114	Y	3	6	aaaaai	57	0010101110111111101111111111111110111111111111111111111111111111	0.9375	20
830	830	7	00101111000010111011111100101111101111110010111111111111101111111011111100101111111111111011111111111111101111111111111111111111	aaaiaai	105	Y	4	7	aaaiaai	105	00101111000010111011111100101111101111110010111111111111101111111011111100101111111111111011111111111111101111111111111111111111	1.359375	41
831	831	7	00111011001000111011111100111011101111110011101111111111101111111011111100111011111111111011111111111111101111111111111111111111	aaaiaai	105	Y	5	7	aaaiaai	105	00111011001000111011111100111011101111110011101111111111101111111011111100111011111111111011111111111111101111111111111111111111	1.359375	41
832	832	7	00111111000000111111111100111111111111110011111111111111111111111111111100111111111111111111111111111111111111111111111111111111	aaaiaai	114	Y	6	6	aaaiaa	57	0111000111110111111101111111111111110111111111111111111111111111	0.9375	20
833	833	7	01111111000101111111111101111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaa	121	Y	0	7	aaaiaaa	121	01111111000101111111111101111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0.578125	21
834	834	7	01111111000101111111111101111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111	aaaiaaa	121	Y	1	7	aaaiaaa	121	01111111000101111111111101111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111	0.578125	21
835	835	7	01111111000101111111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111	aaaiaaa	121	Y	2	7	aaaiaaa	121	01111111000101111111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111	0.578125	21
836	836	7	01111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaa	126	Y	3	6	aaaaaa	63	0111111111111111111111111111111111111111111111111111111111111111	0.1875	6
837	837	7	01111111000111111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111	aaaiaaa	121	Y	4	7	aaaiaaa	121	01111111000111111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111	0.578125	21
838	838	7	01111111001101111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111	aaaiaaa	121	Y	5	7	aaaiaaa	121	01111111001101111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111	0.578125	21
839	839	7	01111111010101111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111	aaaiaaa	121	Y	6	7	aaaiaaa	121	01111111010101111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111	0.578125	21
840	840	7	00000000100000001000000011101000100000001110100011101000111111101110100011111110111111101111111111111110111111111111111111111111	aaaaiii	79	Y	0	7	aaaaiii	79	00000000100000001000000011101000100000001110100011101000111111101110100011111110111111101111111111111110111111111111111111111111	1.953125	35
841	841	7	00000000100000001000000011101000111010001111111011111110111111111000000011101000111010001111111011111110111111111111111111111111	aaaaiii	79	Y	1	7	aaaaiii	79	00000000100000001000000011101000111010001111111011111110111111111000000011101000111010001111111011111110111111111111111111111111	1.953125	35
842	842	7	00000000100000001110100011111110100000001110100011111110111111111000000011101000111111101111111111101000111111101111111111111111	aaaaiii	79	Y	2	7	aaaaiii	79	00000000100000001110100011111110100000001110100011111110111111111000000011101000111111101111111111101000111111101111111111111111	1.953125	35
843	843	7	00000000111010001000000011111110100000001111111011101000111111111000000011111110111010001111111111101000111111111111111011111111	aaaaiii	79	Y	3	7	aaaaiii	79	00000000111010001000000011111110100000001111111011101000111111111000000011111110111010001111111111101000111111111111111011111111	1.953125	35
844	844	7	00000000100010001000100011101110100010001110111011101110111111111000100011101110111011101111111111101110111111111111111111111111	aaaaiii	84	Y	4	6	aaaaii	42	0000100010001110100011101110111110001110111011111110111111111111	1.875	34
845	845	7	00000000101000001010000011111010101000001111101011111010111111111010000011111010111110101111111111111010111111111111111111111111	aaaaiii	84	Y	5	6	aaaaii	42	0000100010001110100011101110111110001110111011111110111111111111	1.875	34
846	846	7	00000000110000001100000011111100110000001111110011111100111111111100000011111100111111001111111111111100111111111111111111111111	aaaaiii	84	Y	6	6	aaaaii	42	0000100010001110100011101110111110001110111011111110111111111111	1.875	34
847	847	7	01000000110101001101010011111101110101001111110111111101111111111111110111111111111111111111111111111111111111111111111111111111	aaaaiia	105	Y	0	7	aaaaiia	105	01000000110101001101010011111101110101001111110111111101111111111111110111111111111111111111111111111111111111111111111111111111	1.359375	41
848	848	7	01000000110101001101010011111101111111011111111111111111111111111101010011111101111111011111111111111111111111111111111111111111	aaaaiia	105	Y	1	7	aaaaiia	105	01000000110101001101010011111101111111011111111111111111111111111101010011111101111111011111111111111111111111111111111111111111	1.359375	41
849	849	7	01000000110101001111110111111111110101001111110111111111111111111101010011111101111111111111111111111101111111111111111111111111	aaaaiia	105	Y	2	7	aaaaiia	105	01000000110101001111110111111111110101001111110111111111111111111101010011111101111111111111111111111101111111111111111111111111	1.359375	41
850	850	7	01000000111111011101010011111111110101001111111111111101111111111101010011111111111111011111111111111101111111111111111111111111	aaaaiia	105	Y	3	7	aaaaiia	105	01000000111111011101010011111111110101001111111111111101111111111101010011111111111111011111111111111101111111111111111111111111	1.359375	41
851	851	7	01000100110111011101110111111111110111011111111111111111111111111101110111111111111111111111111111111111111111111111111111111111	aaaaiia	114	Y	4	6	aaaaia	57	0100110111011111110111111111111111011111111111111111111111111111	0.9375	20
852	852	7	01010000111101011111010111111111111101011111111111111111111111111111010111111111111111111111111111111111111111111111111111111111	aaaaiia	114	Y	5	6	aaaaia	57	0100110111011111110111111111111111011111111111111111111111111111	0.9375	20
853	853	7	01010100110101011101010111111101110101011111110111111101111111111101010111111101111111011111111111111101111111111111111111111111	aaaaiia	105	Y	6	7	aaaaiia	105	01010100110101011101010111111101110101011111110111111101111111111101010111111101111111011111111111111101111111111111111111111111	1.359375	41
854	854	7	00100000101100101011001011111011101100101111101111111011111111111111101111111111111111111111111111111111111111111111111111111111	aaaaiai	105	Y	0	7	aaaaiai	105	00100000101100101011001011111011101100101111101111111011111111111111101111111111111111111111111111111111111111111111111111111111	1.359375	41
855	855	7	00100000101100101011001011111011111110111111111111111111111111111011001011111011111110111111111111111111111111111111111111111111	aaaaiai	105	Y	1	7	aaaaiai	105	00100000101100101011001011111011111110111111111111111111111111111011001011111011111110111111111111111111111111111111111111111111	1.359375	41
856	856	7	00100000101100101111101111111111101100101111101111111111111111111011001011111011111111111111111111111011111111111111111111111111	aaaaiai	105	Y	2	7	aaaaiai	105	00100000101100101111101111111111101100101111101111111111111111111011001011111011111111111111111111111011111111111111111111111111	1.359375	41
857	857	7	00100000111110111011001011111111101100101111111111111011111111111011001011111111111110111111111111111011111111111111111111111111	aaaaiai	105	Y	3	7	aaaaiai	105	00100000111110111011001011111111101100101111111111111011111111111011001011111111111110111111111111111011111111111111111111111111	1.359375	41
858	858	7	00100010101110111011101111111111101110111111111111111111111111111011101111111111111111111111111111111111111111111111111111111111	aaaaiai	114	Y	4	6	aaaaai	57	0010101110111111101111111111111110111111111111111111111111111111	0.9375	20
859	859	7	00110010101100111011001111111011101100111111101111111011111111111011001111111011111110111111111111111011111111111111111111111111	aaaaiai	105	Y	5	7	aaaaiai	105	00110010101100111011001111111011101100111111101111111011111111111011001111111011111110111111111111111011111111111111111111111111	1.359375	41
860	860	7	00110000111100111111001111111111111100111111111111111111111111111111001111111111111111111111111111111111111111111111111111111111	aaaaiai	114	Y	6	6	aaaaia	57	0100110111011111110111111111111111011111111111111111111111111111	0.9375	20
861	861	7	01110001111101111111011111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaiaa	121	Y	0	7	aaaaiaa	121	01110001111101111111011111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0.578125	21
862	862	7	01110001111101111111011111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111	aaaaiaa	121	Y	1	7	aaaaiaa	121	01110001111101111111011111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111	0.578125	21
863	863	7	01110001111101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111	aaaaiaa	121	Y	2	7	aaaaiaa	121	01110001111101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111	0.578125	21
864	864	7	01110001111111111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111	aaaaiaa	121	Y	3	7	aaaaiaa	121	01110001111111111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111	0.578125	21
865	865	7	01110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaiaa	126	Y	4	6	aaaaaa	63	0111111111111111111111111111111111111111111111111111111111111111	0.1875	6
866	866	7	01110011111101111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111	aaaaiaa	121	Y	5	7	aaaaiaa	121	01110011111101111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111	0.578125	21
867	867	7	01110101111101111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111	aaaaiaa	121	Y	6	7	aaaaiaa	121	01110101111101111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111	0.578125	21
868	868	7	00001000100011101000111011101111100011101110111111101111111111111110111111111111111111111111111111111111111111111111111111111111	aaaaaii	105	Y	0	7	aaaaaii	105	00001000100011101000111011101111100011101110111111101111111111111110111111111111111111111111111111111111111111111111111111111111	1.359375	41
869	869	7	00001000100011101000111011101111111011111111111111111111111111111000111011101111111011111111111111111111111111111111111111111111	aaaaaii	105	Y	1	7	aaaaaii	105	00001000100011101000111011101111111011111111111111111111111111111000111011101111111011111111111111111111111111111111111111111111	1.359375	41
870	870	7	00001000100011101110111111111111100011101110111111111111111111111000111011101111111111111111111111101111111111111111111111111111	aaaaaii	105	Y	2	7	aaaaaii	105	00001000100011101110111111111111100011101110111111111111111111111000111011101111111111111111111111101111111111111111111111111111	1.359375	41
871	871	7	00001000111011111000111011111111100011101111111111101111111111111000111011111111111011111111111111101111111111111111111111111111	aaaaaii	105	Y	3	7	aaaaaii	105	00001000111011111000111011111111100011101111111111101111111111111000111011111111111011111111111111101111111111111111111111111111	1.359375	41
