"network_number"	"model_number"	"attractor_number"	"attractor_length"	"attractor_basin_size"
34	0	6	1	33
34	0	7	1	32
34	0	8	1	2855
34	0	9	1	248
34	0	10	1	106
34	0	11	1	179
34	0	12	1	31
34	0	13	1	29
34	0	14	1	30
34	0	15	1	6
34	0	16	1	4
34	0	17	1	2
34	0	18	1	18
34	0	19	1	65
34	0	20	1	58
34	0	21	1	28
34	0	22	1	122
34	0	23	1	2
34	0	24	1	4
35	0	1	1	642
35	0	2	1	727
35	0	3	1	14
35	0	4	1	12
35	0	5	1	228
35	0	6	1	101
35	0	7	1	20
35	0	8	1	39
35	0	9	1	208
35	0	10	1	572
35	0	11	1	8
35	0	12	1	196
35	0	13	1	44
35	0	14	1	212
35	0	15	1	133
35	0	16	1	192
35	0	17	1	16
35	0	18	1	32
35	0	19	1	70
35	0	20	1	7
35	0	21	1	3
35	0	22	1	26
35	0	23	1	6
35	0	24	1	36
35	0	25	1	16
35	0	26	1	12
35	0	27	1	78
35	0	28	1	4
35	0	29	1	18
35	0	30	1	46
35	0	31	1	4
35	0	32	1	18
35	0	33	1	132
35	0	34	1	76
35	0	35	1	35
35	0	36	1	8
35	0	37	1	5
35	0	38	1	6
35	0	39	1	16
35	0	40	1	2
35	0	41	1	2
35	0	42	1	7
35	0	43	1	37
35	0	44	1	22
35	0	45	1	2
35	0	46	1	4
35	0	47	1	1
35	0	48	1	1
36	0	1	1	2
36	0	2	1	460
36	0	3	1	497
36	0	4	1	61
36	0	5	1	142
36	0	6	1	482
36	0	7	1	70
36	0	8	1	36
36	0	9	1	5
36	0	10	1	5
36	0	11	1	9
36	0	12	1	52
36	0	13	1	47
36	0	14	1	21
36	0	15	1	43
36	0	16	1	116
37	0	1	1	22
37	0	2	1	92
37	0	3	1	80
37	0	4	1	60
37	0	5	1	96
37	0	6	1	42
37	0	7	1	1
37	0	8	1	18
37	0	9	1	1
37	0	10	1	12
37	0	11	1	16
37	0	12	1	20
37	0	13	1	8
37	0	14	1	320
37	0	15	1	450
37	0	16	1	55
37	0	17	1	40
37	0	18	1	32
37	0	19	1	28
37	0	20	1	64
37	0	21	1	36
37	0	22	1	22
37	0	23	1	32
37	0	24	1	23
37	0	25	1	10
37	0	26	1	24
37	0	27	1	30
37	0	28	1	34
37	0	29	1	50
37	0	30	1	100
37	0	31	1	30
37	0	32	1	1
37	0	33	1	1
37	0	34	1	8
37	0	35	1	7
37	0	36	1	20
37	0	37	1	7
37	0	38	1	3
37	0	39	1	3
37	0	40	1	1
37	0	41	1	1
37	0	42	1	146
37	0	43	1	2
38	0	1	1	5
38	0	2	1	3
38	0	3	1	22
38	0	4	1	4
38	0	5	1	56
38	0	6	1	12
38	0	7	1	12
38	0	8	1	31
38	0	9	1	15
38	0	10	1	34
38	0	11	1	8
38	0	12	1	16
38	0	13	1	8
38	0	14	1	32
38	0	15	1	66
38	0	16	1	16
38	0	17	1	1
38	0	18	1	1
38	0	19	1	4
38	0	20	1	8
38	0	21	1	4
38	0	22	1	4
38	0	23	1	9
38	0	24	1	5
38	0	25	1	8
38	0	26	1	9
38	0	27	1	3
38	0	28	1	22
38	0	29	1	11
38	0	30	1	3
38	0	31	1	18
38	0	32	1	24
38	0	33	1	26
38	0	34	1	5
38	0	35	1	1
38	0	36	1	5
38	0	37	1	1
39	0	1	1	1
39	0	2	1	93
39	0	3	1	45
39	0	4	1	976
39	0	5	1	240
39	0	6	1	139
39	0	7	1	2196
39	0	8	1	65
39	0	9	1	49
39	0	10	1	33
39	0	11	1	35
39	0	12	1	10
39	0	13	1	7
39	0	14	1	5
39	0	15	1	29
39	0	16	1	19
39	0	17	1	5
39	0	18	1	11
39	0	19	1	80
39	0	20	1	5
39	0	21	1	18
39	0	22	1	20
39	0	23	1	15
40	0	1	1	1
40	0	2	1	4095
41	0	1	1	1
41	0	2	1	2492
41	0	3	1	306
41	0	4	1	42
41	0	5	1	226
41	0	6	1	416
41	0	7	1	294
41	0	8	1	88
41	0	9	1	7
41	0	10	1	224
42	0	1	1	1
42	0	2	1	2320
42	0	3	1	24
42	0	4	1	23
42	0	5	1	208
42	0	6	1	47
42	0	7	1	327
42	0	8	1	373
42	0	9	1	318
42	0	10	1	68
42	0	11	1	132
42	0	12	1	72
42	0	13	1	15
42	0	14	1	69
42	0	15	1	79
42	0	16	1	1
42	0	17	1	8
42	0	18	1	6
42	0	19	1	5
43	0	1	1	1
43	0	2	1	1144
43	0	3	1	1
43	0	4	1	41
43	0	5	1	105
43	0	6	1	1
43	0	7	1	80
43	0	8	1	261
43	0	9	1	367
43	0	10	1	59
43	0	11	1	554
43	0	12	1	408
43	0	13	1	102
43	0	14	1	347
43	0	15	1	7
43	0	16	1	119
43	0	17	1	118
43	0	18	1	7
43	0	19	1	9
43	0	20	1	14
43	0	21	1	2
43	0	22	1	5
43	0	23	1	74
43	0	24	1	2
43	0	25	1	12
43	0	26	1	9
43	0	27	1	2
43	0	28	1	158
43	0	29	1	44
43	0	30	1	10
43	0	31	1	3
43	0	32	1	3
43	0	33	1	23
43	0	34	1	2
43	0	35	1	2
44	0	1	1	175
44	0	2	1	47
44	0	3	1	47
44	0	4	1	47
44	0	5	1	31
44	0	6	1	15
44	0	7	1	15
44	0	8	1	15
44	0	9	1	80
44	0	10	1	16
44	0	11	1	16
44	0	12	1	16
44	0	13	1	40
44	0	14	1	8
44	0	15	1	8
44	0	16	1	8
44	0	17	1	80
44	0	18	1	100
44	0	19	1	12
44	0	20	1	4
44	0	21	1	4
44	0	22	1	4
44	0	23	1	1
44	0	24	1	1
44	0	25	1	1
44	0	26	1	1
44	0	27	1	16
44	0	28	1	12
44	0	29	1	1
44	0	30	1	1
44	0	31	1	1
44	0	32	1	1
44	0	33	1	60
44	0	34	1	8
44	0	35	1	4
44	0	36	1	12
44	0	37	1	4
44	0	38	1	4
44	0	39	1	4
44	0	40	1	40
44	0	41	1	8
44	0	42	1	8
44	0	43	1	8
44	0	44	1	32
44	0	45	1	8
45	0	1	1	1
45	0	2	1	4094
45	0	3	1	1
46	0	1	1	1
46	0	2	1	18
46	0	3	1	137
46	0	4	1	18
46	0	5	1	125
46	0	6	1	17
46	0	7	1	669
46	0	8	1	544
46	0	9	1	202
46	0	10	1	377
46	0	11	1	2
46	0	12	1	2
46	0	13	1	48
46	0	14	1	31
46	0	15	1	851
46	0	16	1	34
46	0	17	1	2
46	0	18	1	16
46	0	19	1	2
46	0	20	1	2
46	0	21	1	2
46	0	22	1	320
46	0	23	1	152
46	0	24	1	512
46	0	25	1	2
46	0	26	1	2
46	0	27	1	2
46	0	28	1	2
46	0	29	1	2
46	0	30	1	2
47	0	1	1	1
47	0	2	1	547
47	0	3	1	1255
47	0	4	1	5
47	0	5	1	633
47	0	6	1	202
47	0	7	1	283
47	0	8	1	102
47	0	9	1	84
47	0	10	1	124
47	0	11	1	19
47	0	12	1	439
47	0	13	1	190
47	0	14	1	16
47	0	15	1	58
47	0	16	1	32
47	0	17	1	2
47	0	18	1	2
47	0	19	1	47
47	0	20	1	7
47	0	21	1	2
47	0	22	1	18
47	0	23	1	22
47	0	24	1	6
48	0	1	1	2
48	0	2	1	962
48	0	3	1	940
48	0	4	1	140
48	0	5	1	2
48	0	6	1	1
48	0	7	1	1
48	0	8	1	2006
48	0	9	1	2
48	0	10	1	2
48	0	11	1	2
48	0	12	1	36
49	0	1	1	1
49	0	2	1	4094
49	0	3	1	1
50	0	1	1	1
50	0	2	1	680
50	0	3	1	1337
50	0	4	1	272
50	0	5	1	570
50	0	6	1	1236
51	0	1	1	1
51	0	2	1	894
51	0	3	1	1
51	0	4	1	2370
51	0	5	1	428
51	0	6	1	402
52	0	1	1	1
52	0	2	1	142
52	0	3	1	147
52	0	4	1	28
52	0	5	1	4
52	0	6	1	183
52	0	7	1	100
52	0	8	1	196
52	0	9	1	42
52	0	10	1	6
52	0	11	1	113
52	0	12	1	8
52	0	13	1	4
52	0	14	1	6
52	0	15	1	2
52	0	16	1	38
52	0	17	1	2
52	0	18	1	2
53	0	1	1	1
53	0	2	1	1
53	0	3	1	120
53	0	4	1	514
53	0	5	1	4
53	0	6	1	1071
53	0	7	1	338
53	0	8	1	202
53	0	9	1	1
53	0	10	1	1
53	0	11	1	4
53	0	12	1	40
53	0	13	1	64
53	0	14	1	404
53	0	15	1	77
53	0	16	1	66
53	0	17	1	7
53	0	18	1	7
53	0	19	1	31
53	0	20	1	42
53	0	21	1	212
53	0	22	1	26
53	0	23	1	220
53	0	24	1	100
53	0	25	1	77
53	0	26	1	1
53	0	27	1	1
53	0	28	1	4
53	0	29	1	202
53	0	30	1	1
53	0	31	1	1
53	0	32	1	4
53	0	33	1	40
53	0	34	1	64
53	0	35	1	1
53	0	36	1	4
53	0	37	1	1
53	0	38	1	4
53	0	39	1	46
53	0	40	1	1
53	0	41	1	1
53	0	42	1	2
53	0	43	1	1
53	0	44	1	4
53	0	45	1	1
53	0	46	1	4
53	0	47	1	46
53	0	48	1	2
53	0	49	1	12
53	0	50	1	2
53	0	51	1	2
53	0	52	1	12
53	0	53	1	2
54	0	1	1	5
54	0	2	1	484
54	0	3	1	19
54	0	4	1	4
55	0	1	1	184
55	0	2	1	72
55	0	3	1	6
55	0	4	1	12
55	0	5	1	16
55	0	6	1	8
55	0	7	1	50
55	0	8	1	16
55	0	9	1	6
55	0	10	1	2
55	0	11	1	14
55	0	12	1	6
55	0	13	1	18
55	0	14	1	6
55	0	15	1	2
55	0	16	1	16
55	0	17	1	2
55	0	18	1	2
55	0	19	1	6
55	0	20	1	16
55	0	21	1	2
55	0	22	1	2
55	0	23	1	6
55	0	24	1	2
55	0	25	1	6
55	0	26	1	2
55	0	27	1	18
55	0	28	1	2
55	0	29	1	8
55	0	30	1	4
56	0	1	1	1
56	0	2	1	4095
57	0	1	1	1124
57	0	2	1	37
57	0	3	1	148
57	0	4	1	412
57	0	5	1	11
57	0	6	1	4
57	0	7	1	56
57	0	8	1	56
57	0	9	1	2
57	0	10	1	6
57	0	11	1	32
57	0	12	1	32
57	0	13	1	56
57	0	14	1	15
57	0	15	1	8
57	0	16	1	14
57	0	17	1	16
57	0	18	1	8
57	0	19	1	6
57	0	20	1	2
57	0	21	1	2
57	0	22	1	1
58	0	1	1	1
58	0	2	1	5
58	0	3	1	3090
58	0	4	1	8
58	0	5	1	13
58	0	6	1	12
58	0	7	1	27
58	0	8	1	738
58	0	9	1	14
58	0	10	1	36
58	0	11	1	72
58	0	12	1	38
58	0	13	1	20
58	0	14	1	22
59	0	1	1	2
59	0	2	1	1230
59	0	3	1	587
59	0	4	1	1546
59	0	5	1	101
59	0	6	1	45
59	0	7	1	382
59	0	8	1	165
59	0	9	1	38
60	0	1	1	1
60	0	2	1	1024
60	0	3	1	7
60	0	4	1	40
60	0	5	1	12
60	0	6	1	192
60	0	7	1	512
60	0	8	1	256
60	0	9	1	256
60	0	10	1	1024
60	0	11	1	512
60	0	12	1	256
60	0	13	1	4
61	0	1	1	24
61	0	2	1	3
61	0	3	1	33
61	0	4	1	41
61	0	5	1	74
61	0	6	1	4
61	0	7	1	2
61	0	8	1	6
61	0	9	1	3
61	0	10	1	9
61	0	11	1	8
61	0	12	1	5
61	0	13	1	3
61	0	14	1	16
61	0	15	1	14
61	0	16	1	17
61	0	17	1	10
61	0	18	1	1
61	0	19	1	116
61	0	20	1	51
61	0	21	1	7
61	0	22	1	8
61	0	23	1	1
61	0	24	1	56
62	0	1	1	1
62	0	2	1	1959
62	0	3	1	2136
63	0	1	1	1
63	0	2	1	4095
64	0	1	1	14
64	0	2	1	188
64	0	3	1	406
64	0	4	1	2
64	0	5	1	1276
64	0	6	1	11
64	0	7	1	3
64	0	8	1	28
64	0	9	1	61
64	0	10	1	15
64	0	11	1	705
64	0	12	1	164
64	0	13	1	85
64	0	14	1	13
64	0	15	1	9
64	0	16	1	37
64	0	17	1	11
64	0	18	1	156
64	0	19	1	124
64	0	20	1	5
64	0	21	1	446
64	0	22	1	17
64	0	23	1	5
64	0	24	1	3
64	0	25	1	3
64	0	26	5	309
65	0	1	1	1
65	0	2	1	33
65	0	3	1	40
65	0	4	1	40
65	0	5	1	8
65	0	6	1	104
65	0	7	1	242
65	0	8	1	12
65	0	9	1	8
65	0	10	1	139
65	0	11	1	37
65	0	12	1	80
65	0	13	1	93
65	0	14	1	369
65	0	15	1	638
