"network_number"	"model_number"	"g_density"	"avg_transient_length"
0	0	0.932373046875	4.32207384131972
1	0	0.9423828125	3.47616580310881
2	0	0.9208984375	4.30646871686108
3	0	0.954833984375	3.99156226029149
4	0	0.966064453125	2.74879959565327
5	0	0.89111328125	2.85260273972603
6	0	0.9306640625	5.42182581322141
7	0	0.91015625	3.96834763948498
8	0	0.8662109375	4.27846674182638
9	0	0.884765625	4.91473509933775
10	0	0.943359375	5.94772256728778
11	0	0.90087890625	4.90433604336043
12	0	0.926025390625	4.19746902188241
13	0	0.95458984375	3.71943734015345
14	0	0.92626953125	6.48892988929889
15	0	0.94140625	5.03838174273859
16	0	0.919921875	3.85562632696391
17	0	0.9443359375	3.4617373319545
18	0	0.951171875	3.0041067761807
19	0	0.85546875	5.27568493150685
20	0	0.94873046875	2.93386515697375
21	0	0.9404296875	3.44444444444444
22	0	0.921875	9.57229872881356
23	0	0.970703125	3.68787726358149
24	0	0.880615234375	5.27418907679512
25	0	0.94580078125	5.09447599380485
26	0	0.9267578125	3.19151738672287
27	0	0.958984375	5.20621181262729
28	0	0.879150390625	8.23215773396279
29	0	0.9375	3.07135416666667
30	0	0.9189453125	8.83687566418704
31	0	0.96826171875	5.32576903681291
32	0	0.95654296875	2.27896886166411
33	0	0.94287109375	3.79544277576385
34	0	0.94140625	6.4253112033195
35	0	0.956787109375	6.06098494513907
36	0	0.9375	4.59661458333333
37	0	0.93359375	4.51176778242678
38	0	0.935546875	3.36691022964509
39	0	0.9287109375	6.73501577287066
40	0	0.91748046875	7.03033528472592
41	0	0.9345703125	9.42084639498433
42	0	0.927734375	3.78605263157895
43	0	0.8994140625	4.86454940282302
44	0	0.890625	7.1625548245614
45	0	0.96142578125	3.63585576434738
46	0	0.896484375	7.22276688453159
47	0	0.916015625	5.16897654584222
48	0	0.93408203125	4.13852587558808
49	0	0.9326171875	8.25078534031414
50	0	0.8662109375	4.82215332581736
51	0	0.93017578125	8.96850393700787
52	0	0.939453125	3.74480249480249
53	0	0.937744140625	4.78755532413434
54	0	0.939453125	3.63201663201663
55	0	0.92822265625	6.93319305628617
56	0	0.95068359375	3.11402157164869
57	0	0.953125	2.3921618852459
58	0	0.95703125	4.26836734693878
59	0	0.876953125	5.20267260579065
60	0	0.96875	4.59576612903226
61	0	0.966796875	3.86262626262626
62	0	0.861328125	5.17517006802721
63	0	0.921875	3.77542372881356
64	0	0.9169921875	3.85090521831736
65	0	0.94775390625	4.31581658938691
66	0	0.9189453125	2.84086078639745
67	0	0.9345703125	4.86389759665622
68	0	0.9169921875	4.55990415335463
69	0	0.947265625	2.92989690721649
70	0	0.9521484375	3.29282051282051
71	0	0.9091796875	8.39769065520945
72	0	0.8125	9.05348557692308
73	0	0.91015625	2.62768240343348
74	0	0.96875	3.51411290322581
75	0	0.923828125	8.43710359408034
76	0	0.92578125	5.88080168776371
77	0	0.9208984375	2.817868504772
78	0	0.9736328125	2.81970912738215
79	0	0.92822265625	2.94292477643346
80	0	0.9541015625	3.38024564994882
81	0	0.98291015625	4.54172876304024
82	0	0.90234375	5.12012987012987
83	0	0.9677734375	3.11301715438951
84	0	0.87353515625	7.05841252096143
85	0	0.90771484375	6.40182894029048
86	0	0.90380859375	5.82549972987574
87	0	0.923828125	4.64376321353066
88	0	0.9208984375	3.46712619300106
89	0	0.931640625	5.27856394129979
90	0	0.946533203125	3.86303843177715
91	0	0.9453125	3.26239669421488
92	0	0.956298828125	6.02144498340567
93	0	0.943359375	3.34679089026915
94	0	0.970703125	2.84154929577465
95	0	0.900390625	5.01708242950108
96	0	0.953125	1.7827868852459
97	0	0.958984375	3.40911405295316
98	0	0.89990234375	4.63212154096582
99	0	0.9404296875	4.10565939771547
100	0	0.8671875	5.4740990990991
101	0	0.965087890625	5.45029091828991
102	0	0.919921875	3.30971337579618
103	0	0.9501953125	3.65801644398767
104	0	0.935546875	4.50417536534447
105	0	0.94482421875	3.66589147286822
106	0	0.9296875	5.77232142857143
107	0	0.919921875	3.96788747346072
108	0	0.912109375	3.77462526766595
109	0	0.8583984375	4.25483503981797
110	0	0.953125	5.35399590163934
