"network_number"	"model_number"	"g_density"	"avg_transient_length"
0	0	0.9169921875	1.72417465388711
1	0	0.8740234375	2.08826815642458
2	0	0.94921875	1
3	0	0.8984375	1.60923913043478
4	0	0.875	2.26506696428571
5	0	0.893310546875	2.35720142115332
6	0	0.917724609375	1.99733971801011
7	0	0.9208984375	1.07529162248144
8	0	0.9453125	1.09039256198347
9	0	0.85693359375	1.88547008547009
10	0	0.859130859375	2.53651605569764
11	0	0.899658203125	2.77259158751696
12	0	0.915771484375	2.11410290589176
13	0	0.958984375	1.0020366598778
14	0	0.849609375	2.11954022988506
15	0	0.937255859375	1.56629330554832
16	0	0.86328125	1
17	0	0.90185546875	1.59826746074716
18	0	0.9111328125	1.77116827438371
19	0	0.87255859375	1.76329043088976
20	0	0.913818359375	2.00400748063051
21	0	0.931884765625	1.82970919570343
22	0	0.916015625	2.1817697228145
23	0	0.9384765625	1
24	0	0.892578125	1.7199124726477
25	0	0.88525390625	1.63761720904578
26	0	0.901611328125	2.11237476306526
27	0	0.888427734375	2.07557021159659
28	0	0.916015625	2.10287846481876
29	0	0.921142578125	1.6080042406573
30	0	0.8515625	1
31	0	0.960693359375	1.38170266836086
32	0	0.80859375	1.73913043478261
33	0	0.942626953125	1.07381507381507
34	0	0.883544921875	1.8295109146173
35	0	0.964599609375	1.84257150088585
36	0	0.888427734375	1.77136575982413
37	0	0.87890625	1.52361111111111
38	0	0.875	1
39	0	0.84375	1
40	0	0.925048828125	2.33544470836632
41	0	0.9140625	2.77724358974359
42	0	0.84326171875	1.9994209612044
43	0	0.93310546875	2.06200941915228
44	0	0.869140625	2.33651685393258
45	0	0.92529296875	2.00633245382586
46	0	0.87646484375	2.00278551532033
47	0	0.93896484375	1.9253770150806
48	0	0.93017578125	1.40314960629921
49	0	0.6875	1.13636363636364
50	0	0.90966796875	2.18250134192163
51	0	0.92041015625	1.94615384615385
52	0	0.855224609375	2.15700827861833
53	0	0.87109375	1.76457399103139
54	0	0.9052734375	1.13376483279396
55	0	0.91259765625	1.61797752808989
56	0	0.912841796875	1.87991441561915
57	0	0.899169921875	1.90741243551453
58	0	0.8251953125	1.31360946745562
59	0	0.96240234375	1.14611872146119
60	0	0.849609375	1.22068965517241
61	0	0.918212890625	2.03722414251529
62	0	0.93701171875	1
63	0	0.814453125	2.04676258992806
64	0	0.93408203125	1.70778881338212
65	0	0.894287109375	2.20911820911821
66	0	0.85546875	2.3601598173516
67	0	0.92724609375	2.41495523959979
68	0	0.85986328125	2.23310618966496
69	0	0.88916015625	1.96924766611752
70	0	0.960693359375	1.79669631512071
71	0	0.80712890625	2.61826981246219
72	0	0.8349609375	1.26900584795322
73	0	0.904296875	2.47084233261339
74	0	0.927001953125	1.95838820121148
75	0	0.806640625	1.72639225181598
76	0	0.873779296875	2.06230790723666
