"network_number"	"model_number"	"attractor_number"	"attractor_length"	"attractor_basin_size"
15	0	35	1	12
15	0	36	1	14
15	0	37	1	48
15	0	38	1	224
15	0	39	1	96
15	0	40	1	12
15	0	41	1	8
15	0	42	1	28
15	0	43	1	16
15	0	44	1	38
15	0	45	1	147
15	0	46	1	20
15	0	47	1	32
15	0	48	1	113
15	0	49	1	96
15	0	50	1	54
15	0	51	1	42
15	0	52	1	2
15	0	53	1	58
15	0	54	1	2
15	0	55	1	8
15	0	56	1	4
15	0	57	1	8
15	0	58	1	6
15	0	59	1	16
15	0	60	1	2
16	0	1	1	492
16	0	2	1	270
16	0	3	1	1184
16	0	4	1	1184
16	0	5	1	102
16	0	6	1	270
16	0	7	1	492
16	0	8	1	102
17	0	1	1	1076
17	0	2	1	1076
17	0	3	7	972
17	0	4	7	972
18	0	1	1	308
18	0	2	1	472
18	0	3	1	218
18	0	4	1	190
18	0	5	1	332
18	0	6	1	210
18	0	7	1	78
18	0	8	1	332
18	0	9	1	210
18	0	10	1	78
18	0	11	1	190
18	0	12	1	218
18	0	13	1	308
18	0	14	1	472
18	0	15	1	20
18	0	16	1	88
18	0	17	1	30
18	0	18	1	88
18	0	19	1	30
18	0	20	1	20
18	0	21	3	102
18	0	22	3	102
19	0	1	1	1327
19	0	2	1	8
19	0	3	1	59
19	0	4	1	169
19	0	5	1	1327
19	0	6	1	25
19	0	7	1	50
19	0	8	1	70
19	0	9	1	57
19	0	10	1	39
19	0	11	1	4
19	0	12	1	27
19	0	13	1	57
19	0	14	1	169
19	0	15	1	27
19	0	16	1	50
19	0	17	1	65
19	0	18	1	25
19	0	19	1	39
19	0	20	1	59
19	0	21	1	65
19	0	22	1	70
19	0	23	1	8
19	0	24	1	4
19	0	25	2	102
19	0	26	2	46
19	0	27	2	46
19	0	28	2	102
20	0	1	1	1494
20	0	2	1	1494
20	0	3	1	7
20	0	4	1	7
20	0	5	2	158
20	0	6	2	158
20	0	7	4	242
20	0	8	4	242
20	0	9	4	147
20	0	10	4	147
21	0	1	1	96
21	0	2	1	206
21	0	3	1	42
21	0	4	1	206
21	0	5	1	96
21	0	6	1	42
21	0	7	2	296
21	0	8	2	7
21	0	9	2	296
21	0	10	2	7
21	0	11	6	1401
21	0	12	6	1401
22	0	1	2	2048
22	0	2	2	96
22	0	3	2	48
22	0	4	2	48
22	0	5	6	464
22	0	6	6	464
22	0	7	6	464
22	0	8	6	464
23	0	1	1	1132
23	0	2	1	1132
23	0	3	1	116
23	0	4	1	28
23	0	5	1	116
23	0	6	1	28
23	0	7	2	28
23	0	8	2	52
23	0	9	2	16
23	0	10	2	136
23	0	11	2	36
23	0	12	2	28
23	0	13	2	36
23	0	14	2	16
23	0	15	2	136
23	0	16	2	52
23	0	17	4	504
23	0	18	4	504
24	0	1	3	1709
24	0	2	3	1709
24	0	3	6	339
24	0	4	6	339
25	0	1	1	1423
25	0	2	1	1423
25	0	3	2	40
25	0	4	5	605
25	0	5	5	605
26	0	1	2	1234
26	0	2	2	808
26	0	3	2	1234
26	0	4	2	808
26	0	5	2	6
26	0	6	2	6
27	0	1	1	1024
27	0	2	1	1024
27	0	3	4	1024
27	0	4	4	1024
28	0	1	4	306
28	0	2	4	240
28	0	3	4	436
28	0	4	4	518
28	0	5	4	46
28	0	6	4	142
28	0	7	4	518
28	0	8	4	436
28	0	9	4	240
28	0	10	4	306
28	0	11	4	182
28	0	12	4	34
28	0	13	4	62
28	0	14	4	182
28	0	15	4	82
28	0	16	4	142
28	0	17	4	62
28	0	18	4	46
28	0	19	4	82
28	0	20	4	34
29	0	1	1	71
29	0	2	1	71
29	0	3	1	34
29	0	4	1	4
29	0	5	1	34
29	0	6	1	4
29	0	7	2	700
29	0	8	2	700
29	0	9	12	1452
29	0	10	26	1026
30	0	1	1	1008
30	0	2	1	222
30	0	3	1	68
30	0	4	1	1008
30	0	5	1	326
30	0	6	1	400
30	0	7	1	400
30	0	8	1	326
30	0	9	1	24
30	0	10	1	222
30	0	11	1	68
30	0	12	1	24
31	0	1	2	4068
31	0	2	2	4
31	0	3	2	10
31	0	4	2	10
31	0	5	2	4
32	0	1	1	851
32	0	2	1	1177
32	0	3	1	1177
32	0	4	1	851
32	0	5	4	40
33	0	1	1	94
33	0	2	1	24
33	0	3	1	58
33	0	4	1	116
33	0	5	1	56
33	0	6	1	10
33	0	7	1	14
33	0	8	1	12
33	0	9	1	27
33	0	10	1	57
33	0	11	1	164
33	0	12	1	44
33	0	13	1	56
33	0	14	1	8
33	0	15	1	164
33	0	16	1	44
33	0	17	1	16
33	0	18	1	11
33	0	19	1	44
33	0	20	1	16
33	0	21	1	5
33	0	22	1	12
33	0	23	1	57
33	0	24	1	8
33	0	25	1	15
33	0	26	1	60
33	0	27	1	58
33	0	28	1	94
33	0	29	1	32
33	0	30	1	10
33	0	31	1	116
33	0	32	1	14
33	0	33	1	10
33	0	34	1	2
33	0	35	1	1
33	0	36	1	1
33	0	37	1	7
33	0	38	1	3
33	0	39	1	24
33	0	40	1	6
33	0	41	1	2
33	0	42	1	8
33	0	43	1	4
33	0	44	1	7
33	0	45	1	1
33	0	46	1	1
33	0	47	1	27
33	0	48	1	3
33	0	49	1	60
33	0	50	1	4
33	0	51	1	32
33	0	52	1	3
33	0	53	1	10
33	0	54	1	1
33	0	55	1	1
33	0	56	1	2
33	0	57	1	16
33	0	58	1	10
33	0	59	1	16
33	0	60	1	14
33	0	61	1	11
33	0	62	1	44
33	0	63	1	8
33	0	64	1	8
33	0	65	1	2
33	0	66	1	6
33	0	67	1	15
33	0	68	1	8
33	0	69	1	12
33	0	70	1	5
33	0	71	1	14
33	0	72	1	10
33	0	73	1	12
33	0	74	1	3
33	0	75	1	1
33	0	76	1	1
33	0	77	2	556
33	0	78	2	172
33	0	79	2	556
33	0	80	2	20
33	0	81	2	120
33	0	82	2	44
33	0	83	2	44
33	0	84	2	172
33	0	85	2	8
33	0	86	2	16
33	0	87	2	16
33	0	88	2	52
33	0	89	2	52
33	0	90	2	120
33	0	91	2	20
33	0	92	2	44
33	0	93	2	4
33	0	94	2	20
33	0	95	2	16
33	0	96	2	16
33	0	97	2	44
33	0	98	2	20
33	0	99	2	4
33	0	100	2	8
34	0	1	1	1948
34	0	2	1	51
34	0	3	1	1948
34	0	4	1	51
34	0	5	4	49
34	0	6	4	49
35	0	1	2	1932
35	0	2	2	1932
35	0	3	2	116
35	0	4	2	116
36	0	1	3	872
36	0	2	3	872
36	0	3	3	256
36	0	4	3	256
36	0	5	5	920
36	0	6	5	920
37	0	1	1	1489
37	0	2	1	160
37	0	3	1	365
37	0	4	1	160
37	0	5	1	365
37	0	6	1	1489
37	0	7	1	16
37	0	8	1	10
37	0	9	1	10
37	0	10	1	16
37	0	11	2	16
38	0	1	2	116
38	0	2	2	94
38	0	3	2	18
38	0	4	2	94
38	0	5	2	116
38	0	6	2	18
38	0	7	8	1820
38	0	8	8	1820
39	0	1	1	918
39	0	2	1	1090
39	0	3	1	40
39	0	4	1	1090
39	0	5	1	918
39	0	6	1	40
40	0	1	2	4096
41	0	1	1	526
41	0	2	1	526
41	0	3	4	1522
41	0	4	4	1522
42	0	1	1	2048
42	0	2	1	2048
43	0	1	2	616
43	0	2	2	492
43	0	3	2	180
43	0	4	2	180
43	0	5	2	492
43	0	6	6	532
43	0	7	6	640
43	0	8	6	432
43	0	9	6	532
44	0	1	1	2048
44	0	2	1	2048
45	0	1	1	733
45	0	2	1	681
45	0	3	1	135
45	0	4	1	681
45	0	5	1	238
45	0	6	1	125
45	0	7	1	125
45	0	8	1	238
45	0	9	1	733
45	0	10	1	33
45	0	11	1	41
45	0	12	1	42
45	0	13	1	9
45	0	14	1	42
45	0	15	1	3
45	0	16	1	135
45	0	17	1	6
45	0	18	1	9
45	0	19	1	2
45	0	20	1	41
45	0	21	1	33
45	0	22	1	2
45	0	23	1	6
45	0	24	1	3
46	0	1	1	2014
46	0	2	1	2014
46	0	3	1	8
46	0	4	1	20
46	0	5	1	20
46	0	6	1	8
46	0	7	2	6
46	0	8	2	6
47	0	1	1	1008
47	0	2	1	492
47	0	3	1	56
47	0	4	1	30
47	0	5	1	264
47	0	6	1	492
47	0	7	1	16
47	0	8	1	1008
47	0	9	1	106
47	0	10	1	56
47	0	11	1	264
47	0	12	1	106
47	0	13	1	20
47	0	14	1	30
47	0	15	1	56
47	0	16	1	56
47	0	17	1	16
47	0	18	1	20
48	0	1	1	1
48	0	2	1	1
48	0	3	2	691
48	0	4	2	691
48	0	5	2	39
48	0	6	2	41
48	0	7	2	39
48	0	8	2	41
48	0	9	4	77
48	0	10	4	1129
48	0	11	4	1129
48	0	12	4	70
48	0	13	4	70
48	0	14	4	77
49	0	1	3	2048
49	0	2	3	2048
50	0	1	1	244
50	0	2	1	80
50	0	3	1	48
50	0	4	1	132
50	0	5	1	244
50	0	6	1	132
50	0	7	1	48
50	0	8	1	80
50	0	9	2	1320
50	0	10	2	224
50	0	11	2	1320
50	0	12	2	224
51	0	1	2	565
51	0	2	2	234
51	0	3	2	234
51	0	4	2	565
51	0	5	4	120
51	0	6	4	342
51	0	7	4	120
51	0	8	4	342
51	0	9	6	787
51	0	10	6	787
52	0	1	1	160
52	0	2	1	18
52	0	3	1	13
52	0	4	1	62
52	0	5	1	587
52	0	6	1	42
52	0	7	1	138
52	0	8	1	419
52	0	9	1	7
52	0	10	1	156
52	0	11	1	144
52	0	12	1	16
52	0	13	1	95
52	0	14	1	113
52	0	15	1	38
52	0	16	1	6
52	0	17	1	1
52	0	18	1	2
52	0	19	1	1
52	0	20	1	1
52	0	21	1	95
52	0	22	1	6
52	0	23	1	38
52	0	24	1	113
52	0	25	1	419
52	0	26	1	156
52	0	27	1	144
52	0	28	1	16
52	0	29	1	26
52	0	30	1	587
52	0	31	1	138
52	0	32	1	42
52	0	33	1	7
52	0	34	1	160
52	0	35	1	62
52	0	36	1	13
52	0	37	1	18
52	0	38	1	1
52	0	39	1	1
52	0	40	1	1
52	0	41	1	1
52	0	42	1	1
52	0	43	1	1
52	0	44	1	26
52	0	45	1	1
52	0	46	1	2
52	0	47	1	1
52	0	48	1	1
53	0	1	1	112
53	0	2	1	176
53	0	3	1	176
53	0	4	1	112
53	0	5	4	912
53	0	6	4	912
53	0	7	6	848
53	0	8	6	848
54	0	1	1	440
54	0	2	1	1492
54	0	3	1	1492
54	0	4	1	24
54	0	5	1	58
54	0	6	1	58
54	0	7	1	440
54	0	8	1	8
54	0	9	1	10
54	0	10	1	24
54	0	11	1	8
54	0	12	1	10
54	0	13	2	16
54	0	14	2	16
55	0	1	1	70
55	0	2	1	14
55	0	3	1	4
55	0	4	1	70
55	0	5	1	4
55	0	6	1	4
55	0	7	1	14
55	0	8	1	4
55	0	9	2	514
55	0	10	2	1010
55	0	11	2	53
55	0	12	2	1010
55	0	13	2	10
55	0	14	2	41
55	0	15	2	41
55	0	16	2	6
55	0	17	2	6
55	0	18	2	53
55	0	19	2	10
55	0	20	6	1158
56	0	1	2	3640
56	0	2	2	228
56	0	3	2	228
57	0	1	2	16
57	0	2	2	2032
57	0	3	2	2032
57	0	4	2	8
57	0	5	2	4
57	0	6	2	4
58	0	1	1	1976
58	0	2	1	1976
58	0	3	1	72
58	0	4	1	72
59	0	1	1	149
59	0	2	1	149
59	0	3	4	701
59	0	4	4	701
59	0	5	6	2396
60	0	1	6	1006
60	0	2	10	2474
60	0	3	10	616
61	0	1	1	661
61	0	2	1	215
61	0	3	1	504
61	0	4	1	198
61	0	5	1	162
61	0	6	1	200
61	0	7	1	47
61	0	8	1	41
61	0	9	1	504
61	0	10	1	200
61	0	11	1	162
61	0	12	1	661
61	0	13	1	47
61	0	14	1	19
61	0	15	1	198
61	0	16	1	215
61	0	17	1	1
61	0	18	1	19
61	0	19	1	41
61	0	20	1	1
62	0	1	1	1952
62	0	2	1	1952
62	0	3	1	96
62	0	4	1	96
63	0	1	14	4096
64	0	1	2	48
64	0	2	2	48
64	0	3	2	1685
64	0	4	2	1685
64	0	5	2	315
64	0	6	2	315
65	0	1	2	1736
65	0	2	2	1736
65	0	3	14	624
66	0	1	1	1222
66	0	2	1	161
66	0	3	1	605
66	0	4	1	2
66	0	5	1	1222
66	0	6	1	3
66	0	7	1	31
66	0	8	1	31
66	0	9	1	605
66	0	10	1	161
66	0	11	1	24
66	0	12	1	24
66	0	13	1	3
66	0	14	1	2
67	0	1	1	91
67	0	2	1	1199
67	0	3	1	250
67	0	4	1	428
67	0	5	1	1199
67	0	6	1	250
67	0	7	1	428
67	0	8	1	91
67	0	9	1	13
67	0	10	1	13
67	0	11	1	16
67	0	12	1	19
67	0	13	1	1
67	0	14	1	19
67	0	15	1	16
67	0	16	1	13
67	0	17	1	13
67	0	18	1	1
67	0	19	4	36
68	0	1	5	1622
68	0	2	5	426
68	0	3	5	1622
68	0	4	5	426
69	0	1	1	16
69	0	2	1	2
69	0	3	1	4
69	0	4	1	16
69	0	5	1	4
69	0	6	1	2
69	0	7	2	3452
69	0	8	2	149
69	0	9	2	149
69	0	10	8	302
70	0	1	1	355
70	0	2	1	108
70	0	3	1	673
70	0	4	1	55
70	0	5	1	56
70	0	6	1	673
70	0	7	1	355
70	0	8	1	138
70	0	9	1	108
70	0	10	1	84
70	0	11	1	150
70	0	12	1	262
70	0	13	1	18
70	0	14	1	7
70	0	15	1	56
70	0	16	1	30
70	0	17	1	55
70	0	18	1	54
70	0	19	1	52
70	0	20	1	262
70	0	21	1	150
70	0	22	1	52
70	0	23	1	54
70	0	24	1	138
70	0	25	1	30
70	0	26	1	84
70	0	27	1	6
70	0	28	1	6
70	0	29	1	18
70	0	30	1	7
71	0	1	1	156
71	0	2	1	230
71	0	3	1	57
71	0	4	1	56
71	0	5	1	156
71	0	6	1	230
71	0	7	1	57
71	0	8	1	56
71	0	9	2	3098
72	0	1	8	4096
73	0	1	1	1476
73	0	2	1	572
73	0	3	1	1476
73	0	4	1	572
74	0	1	4	2048
74	0	2	4	2048
75	0	1	1	11
75	0	2	1	11
75	0	3	1	11
75	0	4	1	11
75	0	5	2	1980
75	0	6	2	1980
75	0	7	2	9
75	0	8	2	74
75	0	9	2	9
76	0	1	1	436
76	0	2	1	652
76	0	3	1	436
76	0	4	1	184
76	0	5	1	184
76	0	6	1	260
76	0	7	1	436
76	0	8	1	80
76	0	9	1	260
76	0	10	1	436
76	0	11	1	652
76	0	12	1	80
77	0	1	1	24
77	0	2	1	7
77	0	3	1	24
77	0	4	1	7
77	0	5	1	2
77	0	6	1	1
77	0	7	1	2
77	0	8	1	1
77	0	9	6	4028
78	0	1	2	3344
78	0	2	2	496
78	0	3	2	256
79	0	1	2	368
79	0	2	22	3728
80	0	1	1	268
80	0	2	1	6
80	0	3	1	268
80	0	4	1	6
80	0	5	2	23
80	0	6	2	23
80	0	7	6	1677
80	0	8	6	1677
80	0	9	6	148
81	0	1	1	508
81	0	2	1	444
81	0	3	1	20
81	0	4	1	508
81	0	5	1	444
81	0	6	1	20
81	0	7	3	598
81	0	8	3	62
81	0	9	3	598
81	0	10	3	62
81	0	11	5	416
81	0	12	5	416
82	0	1	1	694
82	0	2	1	694
82	0	3	1	267
82	0	4	1	267
82	0	5	1	8
82	0	6	1	1
82	0	7	1	8
82	0	8	1	1
82	0	9	3	103
82	0	10	3	103
82	0	11	3	42
82	0	12	3	42
82	0	13	7	933
82	0	14	7	933
83	0	1	1	430
83	0	2	1	112
83	0	3	1	131
83	0	4	1	10
83	0	5	1	8
83	0	6	1	159
83	0	7	1	90
83	0	8	1	430
83	0	9	1	7
83	0	10	1	9
83	0	11	1	131
83	0	12	1	29
83	0	13	1	8
83	0	14	1	159
83	0	15	1	90
83	0	16	1	29
83	0	17	1	11
83	0	18	1	112
83	0	19	1	1
83	0	20	1	1
83	0	21	1	1
83	0	22	1	9
83	0	23	1	7
83	0	24	1	1
83	0	25	1	11
83	0	26	1	1
83	0	27	1	10
83	0	28	1	1
83	0	29	1	1
83	0	30	1	1
83	0	31	2	485
83	0	32	2	223
83	0	33	2	209
83	0	34	2	38
83	0	35	2	63
83	0	36	2	38
83	0	37	2	209
83	0	38	2	223
83	0	39	2	485
83	0	40	2	15
83	0	41	2	6
83	0	42	2	6
83	0	43	2	9
83	0	44	2	15
83	0	45	2	63
83	0	46	2	9
84	0	1	1	616
84	0	2	1	596
84	0	3	1	33
84	0	4	1	108
84	0	5	1	46
84	0	6	1	58
84	0	7	1	84
84	0	8	1	37
84	0	9	1	168
84	0	10	1	29
84	0	11	1	83
84	0	12	1	1
84	0	13	1	26
84	0	14	1	1
84	0	15	1	9
84	0	16	1	7
84	0	17	1	19
84	0	18	1	596
84	0	19	1	96
84	0	20	1	616
84	0	21	1	168
84	0	22	1	7
84	0	23	1	84
84	0	24	1	19
84	0	25	1	58
84	0	26	1	96
84	0	27	1	108
84	0	28	1	26
84	0	29	1	33
84	0	30	1	46
84	0	31	1	83
84	0	32	1	4
84	0	33	1	12
84	0	34	1	2
84	0	35	1	2
84	0	36	1	12
84	0	37	1	4
84	0	38	1	37
84	0	39	1	7
84	0	40	1	29
84	0	41	1	7
84	0	42	1	9
84	0	43	1	2
84	0	44	1	2
84	0	45	1	2
84	0	46	1	2
84	0	47	1	2
84	0	48	1	2
84	0	49	1	1
84	0	50	1	1
85	0	1	2	24
85	0	2	2	24
85	0	3	2	464
85	0	4	2	464
85	0	5	2	84
85	0	6	2	56
85	0	7	2	696
85	0	8	2	696
85	0	9	2	84
85	0	10	2	696
85	0	11	2	696
85	0	12	2	36
85	0	13	2	4
85	0	14	2	56
85	0	15	2	4
85	0	16	2	4
85	0	17	2	4
85	0	18	2	4
86	0	1	1	5
86	0	2	1	8
86	0	3	1	3
86	0	4	1	8
86	0	5	1	10
86	0	6	1	3
86	0	7	1	1
86	0	8	1	8
86	0	9	1	5
86	0	10	1	8
86	0	11	1	1
86	0	12	1	10
86	0	13	2	810
86	0	14	2	1338
86	0	15	2	1338
86	0	16	2	119
86	0	17	2	111
86	0	18	2	12
86	0	19	2	119
86	0	20	2	111
86	0	21	2	12
86	0	22	2	6
86	0	23	2	22
86	0	24	2	6
86	0	25	2	22
87	0	1	2	952
87	0	2	2	956
87	0	3	2	324
87	0	4	2	216
87	0	5	2	216
87	0	6	2	72
87	0	7	2	166
87	0	8	2	956
87	0	9	2	72
87	0	10	2	166
88	0	1	1	86
88	0	2	1	86
88	0	3	1	2
88	0	4	1	2
88	0	5	2	18
88	0	6	2	56
88	0	7	2	32
88	0	8	2	32
88	0	9	2	38
88	0	10	2	56
88	0	11	2	38
88	0	12	2	18
88	0	13	8	1948
88	0	14	10	1684
89	0	1	1	1094
89	0	2	1	954
89	0	3	1	954
89	0	4	1	1094
90	0	1	1	1421
90	0	2	1	1421
90	0	3	1	348
90	0	4	1	348
90	0	5	2	279
90	0	6	2	279
91	0	1	1	56
91	0	2	1	230
91	0	3	1	488
91	0	4	1	56
91	0	5	1	230
91	0	6	1	488
91	0	7	1	124
91	0	8	1	22
91	0	9	1	124
91	0	10	1	22
91	0	11	1	124
91	0	12	1	124
91	0	13	1	488
91	0	14	1	230
91	0	15	1	488
91	0	16	1	230
91	0	17	1	8
91	0	18	1	24
91	0	19	1	8
91	0	20	1	24
91	0	21	1	50
91	0	22	1	22
91	0	23	1	50
91	0	24	1	22
91	0	25	1	56
91	0	26	1	56
91	0	27	1	50
91	0	28	1	50
91	0	29	1	22
91	0	30	1	22
91	0	31	1	22
91	0	32	1	22
91	0	33	1	24
91	0	34	1	24
91	0	35	1	8
91	0	36	1	8
92	0	1	1	623
92	0	2	1	123
92	0	3	1	222
92	0	4	1	64
92	0	5	1	76
92	0	6	1	17
92	0	7	1	7
92	0	8	1	165
92	0	9	1	13
92	0	10	1	40
92	0	11	1	29
92	0	12	1	623
92	0	13	1	32
92	0	14	1	9
92	0	15	1	76
92	0	16	1	53
92	0	17	1	73
92	0	18	1	15
92	0	19	1	99
92	0	20	1	67
92	0	21	1	99
92	0	22	1	222
92	0	23	1	53
92	0	24	1	39
92	0	25	1	3
92	0	26	1	39
92	0	27	1	76
92	0	28	1	20
92	0	29	1	165
92	0	30	1	1
92	0	31	1	3
92	0	32	1	76
92	0	33	1	32
92	0	34	1	15
92	0	35	1	123
92	0	36	1	19
92	0	37	1	7
92	0	38	1	13
92	0	39	1	73
92	0	40	1	64
92	0	41	1	17
92	0	42	1	40
92	0	43	1	67
92	0	44	1	3
92	0	45	1	11
92	0	46	1	32
92	0	47	1	3
92	0	48	1	2
92	0	49	1	4
92	0	50	1	4
92	0	51	1	11
92	0	52	1	19
92	0	53	1	9
92	0	54	1	32
92	0	55	1	4
92	0	56	1	3
92	0	57	1	2
92	0	58	1	3
92	0	59	1	20
92	0	60	1	29
92	0	61	1	4
92	0	62	1	3
92	0	63	1	3
92	0	64	1	1
92	0	65	2	79
92	0	66	2	22
92	0	67	2	22
92	0	68	2	79
93	0	1	1	401
93	0	2	1	178
93	0	3	1	401
93	0	4	1	178
93	0	5	1	6
93	0	6	1	5
93	0	7	1	7
93	0	8	1	7
93	0	9	1	5
93	0	10	1	6
93	0	11	2	57
93	0	12	2	57
93	0	13	5	843
93	0	14	5	551
93	0	15	5	843
93	0	16	5	551
94	0	1	1	1909
94	0	2	1	78
94	0	3	1	31
94	0	4	1	1909
94	0	5	1	26
94	0	6	1	4
94	0	7	1	4
94	0	8	1	78
94	0	9	1	26
94	0	10	1	31
95	0	1	1	1604
95	0	2	1	196
95	0	3	1	168
95	0	4	1	80
95	0	5	1	1604
95	0	6	1	168
95	0	7	1	196
95	0	8	1	80
96	0	1	1	177
96	0	2	1	412
96	0	3	1	489
96	0	4	1	12
96	0	5	1	19
96	0	6	1	63
96	0	7	1	160
96	0	8	1	144
96	0	9	1	92
96	0	10	1	92
96	0	11	1	95
96	0	12	1	144
96	0	13	1	160
96	0	14	1	489
96	0	15	1	412
96	0	16	1	2
96	0	17	1	1
96	0	18	1	1
96	0	19	1	63
96	0	20	1	177
96	0	21	1	2
96	0	22	1	19
96	0	23	1	95
96	0	24	1	2
96	0	25	1	1
96	0	26	1	12
96	0	27	1	2
96	0	28	1	1
96	0	29	1	2
96	0	30	1	2
96	0	31	1	1
96	0	32	1	1
96	0	33	2	60
96	0	34	2	18
96	0	35	2	18
96	0	36	2	30
96	0	37	2	18
96	0	38	2	22
96	0	39	2	26
96	0	40	2	60
96	0	41	2	18
96	0	42	2	26
96	0	43	2	22
96	0	44	2	30
96	0	45	2	12
96	0	46	2	12
96	0	47	4	184
96	0	48	4	6
96	0	49	4	184
96	0	50	4	6
97	0	1	6	60
97	0	2	6	156
97	0	3	18	3880
98	0	1	1	408
98	0	2	1	408
98	0	3	1	512
98	0	4	1	512
