"network_number"	"model_number"	"attractor_number"	"attractor_length"	"attractor_basin_size"
1566	0	6	2	1548
1566	0	7	2	854
1566	0	8	2	116
1567	0	1	1	704
1567	0	2	1	128
1567	0	3	2	3024
1567	0	4	2	240
1568	0	1	4	2708
1568	0	2	4	1388
1569	0	1	12	4096
1570	0	1	2	1842
1570	0	2	6	2254
1571	0	1	1	1132
1571	0	2	10	2964
1572	0	1	2	1744
1572	0	2	2	2352
1573	0	1	1	2176
1573	0	2	1	1920
1574	0	1	1	82
1574	0	2	1	418
1574	0	3	1	218
1574	0	4	1	1664
1574	0	5	3	742
1574	0	6	3	592
1574	0	7	3	380
1575	0	1	1	3710
1575	0	2	2	386
1576	0	1	2	4040
1576	0	2	3	56
1577	0	1	1	288
1577	0	2	1	736
1577	0	3	1	16
1577	0	4	1	80
1577	0	5	1	107
1577	0	6	1	68
1577	0	7	1	17
1577	0	8	3	1462
1577	0	9	3	688
1577	0	10	3	122
1577	0	11	4	512
1578	0	1	1	3365
1578	0	2	2	219
1578	0	3	2	512
1579	0	1	3	2814
1579	0	2	5	1282
1580	0	1	1	4096
1581	0	1	1	4096
1582	0	1	1	3320
1582	0	2	2	776
1583	0	1	1	2048
1583	0	2	3	2048
1584	0	1	4	1539
1584	0	2	4	2557
1585	0	1	1	2048
1585	0	2	1	2048
1586	0	1	2	94
1586	0	2	2	495
1586	0	3	2	197
1586	0	4	2	3140
1586	0	5	2	170
1587	0	1	1	14
1587	0	2	2	623
1587	0	3	4	3161
1587	0	4	4	298
1588	0	1	1	2
1588	0	2	5	4094
1589	0	1	1	304
1589	0	2	1	771
1589	0	3	1	592
1589	0	4	1	1477
1589	0	5	1	38
1589	0	6	1	4
1589	0	7	1	12
1589	0	8	1	19
1589	0	9	1	37
1589	0	10	1	122
1589	0	11	2	421
1589	0	12	2	171
1589	0	13	2	30
1589	0	14	2	98
1590	0	1	2	3080
1590	0	2	2	1016
1591	0	1	1	34
1591	0	2	1	30
1591	0	3	2	948
1591	0	4	2	1160
1591	0	5	2	1034
1591	0	6	2	826
1591	0	7	2	64
1592	0	1	1	896
1592	0	2	1	544
1592	0	3	2	1728
1592	0	4	2	928
1593	0	1	1	267
1593	0	2	1	57
1593	0	3	2	1170
1593	0	4	2	1818
1593	0	5	4	784
1594	0	1	1	64
1594	0	2	1	3241
1594	0	3	1	34
1594	0	4	2	757
1595	0	1	1	1536
1595	0	2	1	64
1595	0	3	2	2496
1596	0	1	1	4096
1597	0	1	1	47
1597	0	2	1	400
1597	0	3	1	1964
1597	0	4	1	1167
1597	0	5	1	5
1597	0	6	2	231
1597	0	7	4	112
1597	0	8	4	170
1598	0	1	1	558
1598	0	2	1	6
1598	0	3	2	1152
1598	0	4	4	2380
1599	0	1	2	4096
1600	0	1	2	2163
1600	0	2	2	1913
1600	0	3	2	11
1600	0	4	2	9
1601	0	1	1	2164
1601	0	2	2	1932
1602	0	1	5	3516
1602	0	2	6	580
1603	0	1	6	4096
1604	0	1	1	48
1604	0	2	6	4048
1605	0	1	2	728
1605	0	2	2	824
1605	0	3	2	1224
1605	0	4	2	1320
1606	0	1	1	451
1606	0	2	1	2469
1606	0	3	3	1176
1607	0	1	5	4096
1608	0	1	1	1392
1608	0	2	1	1024
1608	0	3	1	512
1608	0	4	1	160
1608	0	5	2	1008
1609	0	1	12	4096
1610	0	1	1	990
1610	0	2	1	3106
1611	0	1	2	3202
1611	0	2	2	52
1611	0	3	2	28
1611	0	4	2	16
1611	0	5	2	32
1611	0	6	2	28
1611	0	7	4	460
1611	0	8	4	278
1612	0	1	1	2935
1612	0	2	2	1161
1613	0	1	4	3712
1613	0	2	5	384
1614	0	1	1	3404
1614	0	2	2	692
1615	0	1	1	4096
1616	0	1	1	3968
1616	0	2	1	128
1617	0	1	1	1469
1617	0	2	2	2576
1617	0	3	2	28
1617	0	4	2	23
1618	0	1	1	3040
1618	0	2	2	1056
1619	0	1	1	4096
1620	0	1	1	761
1620	0	2	2	829
1620	0	3	4	2506
1621	0	1	2	4096
1622	0	1	2	80
1622	0	2	2	156
1622	0	3	2	80
1622	0	4	6	2664
1622	0	5	6	1116
1623	0	1	1	181
1623	0	2	1	2571
1623	0	3	2	1344
1624	0	1	2	4096
1625	0	1	1	2560
1625	0	2	4	1536
1626	0	1	1	56
1626	0	2	1	8
1626	0	3	1	3863
1626	0	4	1	41
1626	0	5	1	1
1626	0	6	2	127
1627	0	1	1	3792
1627	0	2	2	304
1628	0	1	2	4096
1629	0	1	2	1792
1629	0	2	2	1984
1629	0	3	2	320
1630	0	1	1	1536
1630	0	2	1	312
1630	0	3	1	1778
1630	0	4	1	266
1630	0	5	2	204
1631	0	1	2	4096
1632	0	1	3	1565
1632	0	2	3	160
1632	0	3	3	112
1632	0	4	6	2259
1633	0	1	1	1657
1633	0	2	2	226
1633	0	3	2	32
1633	0	4	4	2181
1634	0	1	2	4096
1635	0	1	1	139
1635	0	2	1	96
1635	0	3	2	164
1635	0	4	4	3011
1635	0	5	4	686
1636	0	1	1	1272
1636	0	2	1	1616
1636	0	3	1	1170
1636	0	4	1	8
1636	0	5	1	16
1636	0	6	1	8
1636	0	7	1	4
1636	0	8	1	2
1637	0	1	1	2898
1637	0	2	1	16
1637	0	3	2	572
1637	0	4	2	450
1637	0	5	2	96
1637	0	6	4	64
1638	0	1	1	2048
1638	0	2	1	2048
1639	0	1	1	4096
1640	0	1	1	2048
1640	0	2	1	1412
1640	0	3	3	636
1641	0	1	4	1522
1641	0	2	4	2072
1641	0	3	6	502
1642	0	1	1	3776
1642	0	2	2	320
1643	0	1	1	12
1643	0	2	2	3940
1643	0	3	2	144
1644	0	1	1	12
1644	0	2	1	3334
1644	0	3	1	100
1644	0	4	1	72
1644	0	5	2	578
1645	0	1	4	4096
1646	0	1	4	4096
1647	0	1	1	14
1647	0	2	2	3188
1647	0	3	2	447
1647	0	4	2	377
1647	0	5	2	70
1648	0	1	1	412
1648	0	2	3	2462
1648	0	3	3	1222
1649	0	1	1	336
1649	0	2	2	648
1649	0	3	2	80
1649	0	4	3	1440
1649	0	5	3	1592
1650	0	1	1	34
1650	0	2	1	804
1650	0	3	1	16
1650	0	4	1	12
1650	0	5	2	1384
1650	0	6	2	26
1650	0	7	2	12
1650	0	8	2	74
1650	0	9	2	14
1650	0	10	2	836
1650	0	11	2	148
1650	0	12	2	86
1650	0	13	2	62
1650	0	14	2	22
1650	0	15	2	30
1650	0	16	2	44
1650	0	17	2	20
1650	0	18	4	74
1650	0	19	4	76
1650	0	20	4	244
1650	0	21	4	78
1651	0	1	2	2058
1651	0	2	2	960
1651	0	3	2	18
1651	0	4	4	1060
1652	0	1	1	42
1652	0	2	1	4054
1653	0	1	1	1120
1653	0	2	1	2975
1653	0	3	1	1
1654	0	1	1	512
1654	0	2	1	116
1654	0	3	1	44
1654	0	4	1	960
1654	0	5	1	256
1654	0	6	3	832
1654	0	7	3	1376
1655	0	1	1	40
1655	0	2	4	4056
1656	0	1	1	1624
1656	0	2	1	2300
1656	0	3	1	172
1657	0	1	2	768
1657	0	2	2	2656
1657	0	3	2	564
1657	0	4	2	68
1657	0	5	2	40
1658	0	1	1	2642
1658	0	2	2	260
1658	0	3	2	1194
1659	0	1	4	4096
1660	0	1	1	31
1660	0	2	3	4065
1661	0	1	1	4096
1662	0	1	1	696
1662	0	2	1	1611
1662	0	3	2	1716
1662	0	4	2	12
1662	0	5	2	61
1663	0	1	1	126
1663	0	2	1	1212
1663	0	3	1	125
1663	0	4	1	1690
1663	0	5	1	6
1663	0	6	1	3
1663	0	7	1	80
1663	0	8	1	80
1663	0	9	3	135
1663	0	10	3	55
1663	0	11	3	116
1663	0	12	3	5
1663	0	13	4	36
1663	0	14	4	46
1663	0	15	4	29
1663	0	16	12	183
1663	0	17	12	169
1664	0	1	1	768
1664	0	2	1	680
1664	0	3	1	88
1664	0	4	3	2512
1664	0	5	4	16
1664	0	6	4	32
1665	0	1	1	512
1665	0	2	1	1096
1665	0	3	1	1222
1665	0	4	1	32
1665	0	5	2	618
1665	0	6	2	242
1665	0	7	2	80
1665	0	8	2	294
1666	0	1	1	12
1666	0	2	2	3248
1666	0	3	2	136
1666	0	4	6	700
1667	0	1	1	3318
1667	0	2	1	12
1667	0	3	2	586
1667	0	4	3	180
1668	0	1	1	1408
1668	0	2	2	2048
1668	0	3	2	640
1669	0	1	4	4096
1670	0	1	1	1382
1670	0	2	1	472
1670	0	3	7	2242
1671	0	1	4	1836
1671	0	2	12	2260
1672	0	1	4	1452
1672	0	2	5	2644
1673	0	1	1	12
1673	0	2	1	2249
1673	0	3	1	115
1673	0	4	1	4
1673	0	5	1	737
1673	0	6	1	25
1673	0	7	1	9
1673	0	8	1	86
1673	0	9	1	9
1673	0	10	1	322
1673	0	11	1	3
1673	0	12	1	185
1673	0	13	1	3
1673	0	14	1	23
1673	0	15	2	213
1673	0	16	2	33
1673	0	17	2	11
1673	0	18	2	25
1673	0	19	2	24
1673	0	20	2	8
1674	0	1	1	16
1674	0	2	4	1640
1674	0	3	4	392
1674	0	4	4	2048
1675	0	1	1	288
1675	0	2	2	1154
1675	0	3	7	2654
1676	0	1	1	488
1676	0	2	1	3608
1677	0	1	1	2100
1677	0	2	1	44
1677	0	3	1	560
1677	0	4	2	772
1677	0	5	2	620
1678	0	1	1	1808
1678	0	2	4	1952
1678	0	3	4	336
1679	0	1	2	3335
1679	0	2	2	711
1679	0	3	2	50
1680	0	1	2	4038
1680	0	2	2	58
1681	0	1	2	3968
1681	0	2	2	72
1681	0	3	2	56
1682	0	1	2	3847
1682	0	2	2	249
1683	0	1	1	3582
1683	0	2	1	126
1683	0	3	1	12
1683	0	4	1	24
1683	0	5	2	100
1683	0	6	2	52
1683	0	7	4	200
1684	0	1	1	36
1684	0	2	2	4060
1685	0	1	1	406
1685	0	2	1	172
1685	0	3	2	1104
1685	0	4	2	2258
1685	0	5	2	68
1685	0	6	2	88
1686	0	1	2	4096
1687	0	1	1	16
1687	0	2	1	1183
1687	0	3	1	2773
1687	0	4	3	124
1688	0	1	2	1056
1688	0	2	2	632
1688	0	3	6	2408
1689	0	1	1	81
1689	0	2	1	536
1689	0	3	1	76
1689	0	4	2	1718
1689	0	5	2	495
1689	0	6	2	1125
1689	0	7	2	13
1689	0	8	2	38
1689	0	9	2	14
1690	0	1	1	1536
1690	0	2	1	1490
1690	0	3	1	86
1690	0	4	2	984
1691	0	1	1	40
1691	0	2	2	3050
1691	0	3	2	1006
1692	0	1	1	60
1692	0	2	2	880
1692	0	3	4	3156
1693	0	1	1	3518
1693	0	2	1	343
1693	0	3	1	235
1694	0	1	1	32
1694	0	2	2	846
1694	0	3	3	392
1694	0	4	4	2826
1695	0	1	1	972
1695	0	2	5	3124
1696	0	1	4	4096
1697	0	1	1	2653
1697	0	2	1	74
1697	0	3	1	556
1697	0	4	1	20
1697	0	5	2	659
1697	0	6	2	30
1697	0	7	2	104
1698	0	1	2	2679
1698	0	2	3	1261
1698	0	3	3	156
1699	0	1	1	96
1699	0	2	3	1596
1699	0	3	6	2404
1700	0	1	1	1024
1700	0	2	3	3072
1701	0	1	1	197
1701	0	2	1	22
1701	0	3	1	284
1701	0	4	3	3593
1702	0	1	9	4096
1703	0	1	1	244
1703	0	2	3	572
1703	0	3	4	3280
1704	0	1	1	4096
1705	0	1	2	4096
1706	0	1	1	1164
1706	0	2	1	468
1706	0	3	1	32
1706	0	4	1	48
1706	0	5	2	2384
1707	0	1	4	1403
1707	0	2	4	2693
1708	0	1	5	4096
1709	0	1	2	4096
1710	0	1	1	2
1710	0	2	1	2
1710	0	3	2	12
1710	0	4	2	4
1710	0	5	12	4076
1711	0	1	2	4096
1712	0	1	1	4096
1713	0	1	1	4096
1714	0	1	2	4096
1715	0	1	1	927
1715	0	2	1	1779
1715	0	3	1	408
1715	0	4	1	168
1715	0	5	1	8
1715	0	6	1	96
1715	0	7	1	96
1715	0	8	1	24
1715	0	9	1	24
1715	0	10	1	8
1715	0	11	1	8
1715	0	12	1	8
1715	0	13	1	8
1715	0	14	2	111
1715	0	15	2	111
1715	0	16	2	100
1715	0	17	2	100
1715	0	18	2	56
1715	0	19	2	56
1716	0	1	1	1800
1716	0	2	6	2296
1717	0	1	2	280
1717	0	2	2	888
1717	0	3	6	2928
1718	0	1	1	22
1718	0	2	1	36
1718	0	3	1	22
1718	0	4	1	17
1718	0	5	1	7
1718	0	6	1	26
1718	0	7	1	17
1718	0	8	1	7
1718	0	9	1	24
1718	0	10	1	294
1718	0	11	1	27
1718	0	12	1	12
1718	0	13	1	5
1718	0	14	1	113
1718	0	15	1	226
1718	0	16	1	12
1718	0	17	1	8
1718	0	18	1	6
1718	0	19	2	72
1718	0	20	2	122
1718	0	21	2	258
1718	0	22	2	223
1718	0	23	2	690
1718	0	24	2	119
1718	0	25	2	54
1718	0	26	2	86
1718	0	27	2	222
1718	0	28	2	169
1718	0	29	2	44
1718	0	30	2	342
1718	0	31	2	18
1718	0	32	2	341
1718	0	33	2	88
1718	0	34	2	75
1718	0	35	2	41
1718	0	36	2	139
1718	0	37	2	112
1719	0	1	3	3572
1719	0	2	3	524
1720	0	1	9	4096
1721	0	1	1	156
1721	0	2	1	23
1721	0	3	2	920
1721	0	4	13	2997
1722	0	1	2	2240
1722	0	2	2	1856
1723	0	1	1	432
1723	0	2	1	8
1723	0	3	13	3656
1724	0	1	4	4096
1725	0	1	1	24
1725	0	2	1	90
1725	0	3	1	3407
1725	0	4	4	575
1726	0	1	1	1886
1726	0	2	2	2210
1727	0	1	19	4096
1728	0	1	1	1168
1728	0	2	1	484
1728	0	3	1	80
1728	0	4	1	298
1728	0	5	2	1916
1728	0	6	2	22
1728	0	7	2	102
1728	0	8	2	26
1729	0	1	1	23
1729	0	2	1	49
1729	0	3	2	509
1729	0	4	6	3515
1730	0	1	1	42
1730	0	2	3	3700
1730	0	3	3	354
1731	0	1	2	2666
1731	0	2	4	1430
1732	0	1	1	11
1732	0	2	1	54
1732	0	3	1	74
1732	0	4	1	38
1732	0	5	2	26
1732	0	6	5	1066
1732	0	7	5	1429
1732	0	8	5	475
1732	0	9	5	923
1733	0	1	1	3662
1733	0	2	1	114
1733	0	3	2	320
1734	0	1	4	3728
1734	0	2	4	368
1735	0	1	2	104
1735	0	2	2	2096
1735	0	3	2	1896
1736	0	1	1	1672
1736	0	2	1	364
1736	0	3	1	376
1736	0	4	1	12
1736	0	5	2	1536
1736	0	6	2	136
1737	0	1	1	4096
1738	0	1	1	2810
1738	0	2	5	1286
1739	0	1	1	2468
1739	0	2	2	340
1739	0	3	4	1288
1740	0	1	1	1056
1740	0	2	2	112
1740	0	3	2	56
1740	0	4	5	2872
1741	0	1	2	172
1741	0	2	2	260
1741	0	3	2	896
1741	0	4	2	2284
1741	0	5	2	308
1741	0	6	2	176
1742	0	1	1	1514
1742	0	2	2	2582
1743	0	1	1	4096
1744	0	1	1	9
1744	0	2	1	704
1744	0	3	1	2727
1744	0	4	1	1
1744	0	5	1	63
1744	0	6	1	18
1744	0	7	1	61
1744	0	8	2	88
1744	0	9	2	169
1744	0	10	2	62
1744	0	11	2	133
1744	0	12	2	61
1745	0	1	1	7
1745	0	2	1	4089
1746	0	1	1	92
1746	0	2	2	828
1746	0	3	2	268
1746	0	4	2	60
1746	0	5	2	344
1746	0	6	4	904
1746	0	7	4	488
1746	0	8	6	1112
1747	0	1	1	3934
1747	0	2	1	162
1748	0	1	1	90
1748	0	2	1	10
1748	0	3	1	142
1748	0	4	1	22
1748	0	5	1	84
1748	0	6	1	6
1748	0	7	1	4
1748	0	8	1	614
1748	0	9	1	142
1748	0	10	1	30
1748	0	11	1	10
1748	0	12	1	54
1748	0	13	1	76
1748	0	14	1	24
1748	0	15	1	8
1748	0	16	1	612
1748	0	17	2	20
1748	0	18	2	104
1748	0	19	2	32
1748	0	20	2	32
1748	0	21	2	168
1748	0	22	2	24
1748	0	23	2	52
1748	0	24	2	48
1748	0	25	2	24
1748	0	26	2	18
1748	0	27	2	278
1748	0	28	2	72
1748	0	29	2	66
1748	0	30	2	340
1748	0	31	2	66
1748	0	32	2	242
1748	0	33	2	260
1748	0	34	2	112
1748	0	35	2	62
1748	0	36	2	24
1748	0	37	2	124
1749	0	1	1	396
1749	0	2	2	3700
1750	0	1	1	64
1750	0	2	2	1358
1750	0	3	2	922
1750	0	4	2	1752
1751	0	1	1	1694
1751	0	2	1	74
1751	0	3	1	54
1751	0	4	2	2274
1752	0	1	1	36
1752	0	2	1	4056
1752	0	3	1	4
1753	0	1	1	996
1753	0	2	1	2684
1753	0	3	2	416
1754	0	1	1	1712
1754	0	2	1	720
1754	0	3	4	1664
1755	0	1	1	4
1755	0	2	1	12
1755	0	3	4	4080
1756	0	1	2	1062
1756	0	2	2	2460
1756	0	3	2	32
1756	0	4	2	262
1756	0	5	2	150
1756	0	6	2	48
1756	0	7	2	82
1757	0	1	2	2618
1757	0	2	2	138
1757	0	3	2	176
1757	0	4	2	222
1757	0	5	2	288
1757	0	6	2	124
1757	0	7	2	392
1757	0	8	2	94
1757	0	9	2	20
1757	0	10	2	24
1758	0	1	1	1
1758	0	2	2	438
1758	0	3	2	473
1758	0	4	2	2530
1758	0	5	4	80
1758	0	6	4	574
1759	0	1	2	1057
1759	0	2	5	3039
1760	0	1	6	4096
1761	0	1	2	1168
1761	0	2	2	2928
1762	0	1	2	4096
1763	0	1	4	4096
1764	0	1	1	4096
1765	0	1	2	4096
1766	0	1	1	576
1766	0	2	1	624
1766	0	3	2	196
1766	0	4	2	892
1766	0	5	2	84
1766	0	6	2	148
1766	0	7	2	188
1766	0	8	4	924
1766	0	9	4	186
1766	0	10	4	278
1767	0	1	2	3816
1767	0	2	2	280
1768	0	1	1	308
1768	0	2	1	2458
1768	0	3	1	40
1768	0	4	2	1290
1769	0	1	2	4096
1770	0	1	1	2606
1770	0	2	1	528
1770	0	3	3	962
1771	0	1	2	2664
1771	0	2	4	404
1771	0	3	4	572
1771	0	4	4	456
1772	0	1	1	504
1772	0	2	1	512
1772	0	3	2	816
1772	0	4	4	1544
1772	0	5	8	720
1773	0	1	1	288
1773	0	2	1	152
1773	0	3	1	120
1773	0	4	5	3012
1773	0	5	5	524
1774	0	1	1	584
1774	0	2	1	375
1774	0	3	1	690
1774	0	4	1	242
1774	0	5	3	2205
1775	0	1	8	4096
1776	0	1	1	202
1776	0	2	1	676
1776	0	3	3	1606
1776	0	4	3	1084
1776	0	5	4	452
1776	0	6	4	76
1777	0	1	2	4096
1778	0	1	4	1303
1778	0	2	8	2793
1779	0	1	1	1192
1779	0	2	1	6
1779	0	3	2	568
1779	0	4	3	2160
1779	0	5	3	170
1780	0	1	2	798
1780	0	2	2	350
1780	0	3	2	480
1780	0	4	2	288
1780	0	5	2	228
1780	0	6	6	996
1780	0	7	6	956
1781	0	1	1	4
1781	0	2	1	12
1781	0	3	1	16
1781	0	4	2	208
1781	0	5	2	92
1781	0	6	2	74
1781	0	7	2	590
1781	0	8	2	76
1781	0	9	2	399
1781	0	10	2	388
1781	0	11	2	72
1781	0	12	2	24
1781	0	13	2	92
1781	0	14	2	20
1781	0	15	2	44
1781	0	16	3	60
1781	0	17	3	44
1781	0	18	4	164
1781	0	19	4	134
1781	0	20	4	130
1781	0	21	6	1017
1781	0	22	6	436
1782	0	1	2	4096
1783	0	1	1	26
1783	0	2	1	31
1783	0	3	1	147
1783	0	4	1	18
1783	0	5	1	17
1783	0	6	1	36
1783	0	7	1	26
1783	0	8	1	31
1783	0	9	1	87
1783	0	10	1	17
1783	0	11	2	2610
1783	0	12	2	862
1783	0	13	3	188
1784	0	1	1	188
1784	0	2	1	96
1784	0	3	1	224
1784	0	4	1	2112
1784	0	5	2	460
1784	0	6	2	219
1784	0	7	2	603
1784	0	8	2	194
1785	0	1	1	416
1785	0	2	1	56
1785	0	3	1	372
1785	0	4	1	146
1785	0	5	2	254
1785	0	6	2	484
1785	0	7	2	280
1785	0	8	2	150
1785	0	9	2	514
1785	0	10	2	306
1785	0	11	2	280
1785	0	12	2	18
1785	0	13	2	168
1785	0	14	2	408
1785	0	15	4	244
1786	0	1	1	128
1786	0	2	2	1272
1786	0	3	2	1682
1786	0	4	2	534
1786	0	5	2	312
1786	0	6	2	168
1787	0	1	2	4096
1788	0	1	1	76
1788	0	2	8	4020
1789	0	1	1	40
1789	0	2	1	166
1789	0	3	1	12
1789	0	4	6	246
1789	0	5	6	3632
1790	0	1	1	1280
1790	0	2	2	704
1790	0	3	2	928
1790	0	4	2	544
1790	0	5	2	640
1791	0	1	1	2048
1791	0	2	1	48
1791	0	3	1	1290
1791	0	4	3	565
1791	0	5	3	122
1791	0	6	3	23
1792	0	1	1	3210
1792	0	2	1	886
1793	0	1	1	64
1793	0	2	2	1344
1793	0	3	2	592
1793	0	4	6	2096
1794	0	1	2	568
1794	0	2	2	272
1794	0	3	2	3256
1795	0	1	1	3441
1795	0	2	1	39
1795	0	3	2	616
1796	0	1	1	4096
1797	0	1	2	4096
1798	0	1	1	326
1798	0	2	1	3770
1799	0	1	2	120
1799	0	2	2	3768
1799	0	3	2	208
1800	0	1	1	8
1800	0	2	4	1004
1800	0	3	4	359
1800	0	4	9	2725
1801	0	1	5	1536
1801	0	2	5	2560
1802	0	1	1	3564
1802	0	2	2	56
1802	0	3	6	476
1803	0	1	1	90
1803	0	2	1	232
1803	0	3	1	150
1803	0	4	1	410
1803	0	5	1	18
1803	0	6	1	1518
1803	0	7	1	256
1803	0	8	2	334
1803	0	9	2	1088
1804	0	1	1	3523
1804	0	2	1	256
1804	0	3	1	36
1804	0	4	1	280
1804	0	5	1	1
1805	0	1	1	4044
1805	0	2	1	52
1806	0	1	2	2128
1806	0	2	2	304
1806	0	3	6	1344
1806	0	4	6	320
1807	0	1	1	5
1807	0	2	2	476
1807	0	3	3	3615
1808	0	1	1	1294
1808	0	2	1	8
1808	0	3	1	269
1808	0	4	1	30
1808	0	5	1	13
1808	0	6	1	3
1808	0	7	1	18
1808	0	8	1	42
1808	0	9	1	8
1808	0	10	2	16
1808	0	11	2	100
1808	0	12	3	1914
1808	0	13	3	20
1808	0	14	3	133
1808	0	15	3	126
1808	0	16	3	12
1808	0	17	3	5
1808	0	18	4	45
1808	0	19	6	40
1809	0	1	1	160
1809	0	2	1	1372
1809	0	3	2	2564
1810	0	1	2	37
1810	0	2	2	772
1810	0	3	2	402
1810	0	4	5	687
1810	0	5	6	915
1810	0	6	6	1283
1811	0	1	1	2932
1811	0	2	2	1164
1812	0	1	1	143
1812	0	2	2	272
1812	0	3	2	2199
1812	0	4	2	1482
1813	0	1	2	4096
1814	0	1	2	4096
1815	0	1	1	92
1815	0	2	4	3202
1815	0	3	4	802
1816	0	1	2	1590
1816	0	2	2	160
1816	0	3	2	1604
1816	0	4	2	146
1816	0	5	2	166
1816	0	6	2	16
1816	0	7	2	116
1816	0	8	2	166
1816	0	9	2	116
1816	0	10	2	16
1817	0	1	1	442
1817	0	2	3	690
1817	0	3	3	2964
1818	0	1	2	4096
1819	0	1	1	32
1819	0	2	3	4064
1820	0	1	1	32
1820	0	2	2	704
1820	0	3	3	3360
1821	0	1	1	622
1821	0	2	2	3474
1822	0	1	2	83
1822	0	2	4	4013
1823	0	1	1	1364
1823	0	2	1	51
1823	0	3	2	33
1823	0	4	4	1829
1823	0	5	4	819
1824	0	1	1	2419
1824	0	2	1	1677
1825	0	1	2	4096
1826	0	1	1	2048
1826	0	2	1	1344
1826	0	3	1	704
1827	0	1	1	895
1827	0	2	1	2313
1827	0	3	1	384
1827	0	4	1	120
1827	0	5	1	384
1828	0	1	1	768
1828	0	2	1	528
1828	0	3	1	112
1828	0	4	1	216
1828	0	5	1	168
1828	0	6	1	16
1828	0	7	1	48
1828	0	8	2	1536
1828	0	9	2	432
1828	0	10	2	168
1828	0	11	2	104
1829	0	1	12	4096
1830	0	1	4	4096
1831	0	1	1	16
1831	0	2	1	4080
1832	0	1	1	2362
1832	0	2	1	136
1832	0	3	1	76
1832	0	4	8	1522
1833	0	1	1	1772
1833	0	2	1	1724
1833	0	3	1	8
1833	0	4	1	8
1833	0	5	1	568
1833	0	6	1	16
1834	0	1	4	4096
1835	0	1	2	3612
1835	0	2	2	484
1836	0	1	2	1024
1836	0	2	2	3072
1837	0	1	1	56
1837	0	2	3	540
1837	0	3	4	3500
1838	0	1	1	48
1838	0	2	1	1904
1838	0	3	6	946
1838	0	4	6	1198
1839	0	1	1	1040
1839	0	2	1	992
1839	0	3	2	2048
1839	0	4	2	16
1840	0	1	2	722
1840	0	2	2	1358
1840	0	3	2	2016
1841	0	1	1	218
1841	0	2	1	2918
1841	0	3	1	960
1842	0	1	1	184
1842	0	2	5	3912
1843	0	1	4	1087
1843	0	2	4	3009
1844	0	1	1	8
1844	0	2	1	96
1844	0	3	4	3992
1845	0	1	1	682
1845	0	2	1	3414
1846	0	1	1	2506
1846	0	2	1	54
1846	0	3	1	1483
1846	0	4	1	53
1847	0	1	1	493
1847	0	2	1	116
1847	0	3	1	810
1847	0	4	1	411
1847	0	5	1	1159
1847	0	6	1	44
1847	0	7	1	44
1847	0	8	1	594
1847	0	9	1	393
1847	0	10	1	32
1848	0	1	1	488
1848	0	2	1	680
1848	0	3	1	1100
1848	0	4	1	1368
1848	0	5	1	460
1849	0	1	1	187
1849	0	2	1	1226
1849	0	3	1	48
1849	0	4	1	7
1849	0	5	2	1166
1849	0	6	2	586
1849	0	7	2	235
1849	0	8	2	49
1849	0	9	3	491
1849	0	10	3	101
1850	0	1	1	4096
1851	0	1	1	2678
1851	0	2	2	738
1851	0	3	2	680
1852	0	1	2	3766
1852	0	2	2	330
1853	0	1	1	2048
1853	0	2	2	256
1853	0	3	6	1792
1854	0	1	1	616
1854	0	2	1	768
1854	0	3	1	528
1854	0	4	2	1408
1854	0	5	2	530
1854	0	6	2	246
1855	0	1	2	64
1855	0	2	7	4032
1856	0	1	2	4096
1857	0	1	2	4096
1858	0	1	1	539
1858	0	2	1	198
1858	0	3	1	19
1858	0	4	1	6
1858	0	5	1	4
1858	0	6	1	5
1858	0	7	3	246
1858	0	8	3	12
1858	0	9	8	1178
1858	0	10	8	1485
1858	0	11	8	404
1859	0	1	2	4096
1860	0	1	2	4096
1861	0	1	2	2756
1861	0	2	2	1312
1861	0	3	2	28
1862	0	1	2	2408
1862	0	2	2	1536
1862	0	3	2	152
1863	0	1	1	2667
1863	0	2	1	48
1863	0	3	2	1381
1864	0	1	3	1676
1864	0	2	8	2420
1865	0	1	1	358
1865	0	2	1	22
1865	0	3	1	9
1865	0	4	2	363
1865	0	5	2	31
1865	0	6	2	67
1865	0	7	2	346
1865	0	8	2	184
1865	0	9	4	1684
1865	0	10	4	1032
1866	0	1	1	372
1866	0	2	2	2988
1866	0	3	2	516
1866	0	4	2	220
1867	0	1	1	4096
1868	0	1	2	4096
1869	0	1	2	3814
1869	0	2	2	38
1869	0	3	4	244
1870	0	1	1	3670
1870	0	2	1	10
1870	0	3	1	8
1870	0	4	2	144
1870	0	5	2	26
1870	0	6	2	86
1870	0	7	2	44
1870	0	8	2	16
1870	0	9	2	92
1871	0	1	2	3680
1871	0	2	2	220
1871	0	3	2	196
1872	0	1	2	3616
1872	0	2	2	480
1873	0	1	2	660
1873	0	2	2	1917
1873	0	3	2	1519
1874	0	1	1	288
1874	0	2	3	3808
1875	0	1	1	1548
1875	0	2	1	327
1875	0	3	2	392
1875	0	4	5	1829
1876	0	1	4	720
1876	0	2	4	3376
1877	0	1	1	3191
1877	0	2	2	905
1878	0	1	4	4096
1879	0	1	2	582
1879	0	2	8	3514
1880	0	1	2	3065
1880	0	2	3	1031
1881	0	1	9	4096
1882	0	1	1	1494
1882	0	2	2	1206
1882	0	3	2	876
1882	0	4	2	488
