"network_number"	"model_number"	"g_density"	"avg_transient_length"
0	0	0.872314453125	3.72376154492024
1	0	0.9453125	1.52789256198347
2	0	0.876953125	2.01781737193764
3	0	0.921142578125	2.1669758812616
4	0	0.906005859375	1.99919159256265
5	0	0.938720703125	1.9443433029909
6	0	0.927001953125	1.82038451409007
7	0	0.92333984375	1.36541512427287
8	0	0.892822265625	3.35712332512989
9	0	0.916259765625	2.19184652278177
10	0	0.9638671875	1.42122593718338
11	0	0.8798828125	2.21254162042175
12	0	0.947265625	1.67654639175258
13	0	0.96826171875	1.7077660110943
14	0	0.869140625	1.80449438202247
15	0	0.9609375	1.01422764227642
16	0	0.888427734375	2.14921681780709
17	0	0.92626953125	2.27279915656299
18	0	0.876953125	2.51364142538976
19	0	0.943115234375	1.77685736474243
20	0	0.83544921875	2.70572764465225
21	0	0.888671875	1.86593406593407
22	0	0.9560546875	1.76991828396323
23	0	0.92578125	1.83544303797468
24	0	0.9033203125	2.59783783783784
25	0	0.88623046875	2.01212121212121
26	0	0.9609375	1.75482723577236
27	0	0.912109375	1
28	0	0.93310546875	2.21611721611722
29	0	0.83935546875	3.14601512507272
30	0	0.9443359375	1.59358841778697
31	0	0.82568359375	2.2247191011236
32	0	0.9716796875	1.65276381909548
33	0	0.9267578125	1.76396206533193
34	0	0.865234375	3.25169300225734
35	0	0.962158203125	1.28850545546816
36	0	0.8525390625	3.99942726231386
37	0	0.8818359375	2.16998892580288
38	0	0.869140625	1.17078651685393
39	0	0.895263671875	3.27052086173984
40	0	0.9482421875	1.59165808444902
41	0	0.916015625	2.82276119402985
42	0	0.91748046875	2.45290047897818
43	0	0.88427734375	2.28106018774158
44	0	0.9267578125	1.13382507903056
45	0	0.963623046875	1.89105649860654
46	0	0.919677734375	2.07379877886913
47	0	0.851806640625	2.6792777300086
48	0	0.8955078125	2.4803707742639
49	0	0.9521484375	1.64025641025641
50	0	0.931640625	1.7185534591195
51	0	0.9130859375	2.6283422459893
52	0	0.8798828125	2.13096559378468
53	0	0.867431640625	2.34534196453701
54	0	0.892578125	2.78336980306346
55	0	0.94140625	1
56	0	0.9697265625	1.59441087613293
57	0	0.97412109375	1.76441102756892
58	0	0.89892578125	2.32292232482347
59	0	0.8916015625	2.38992332968237
60	0	0.958984375	1.48319755600815
61	0	0.876953125	1.3184855233853
62	0	0.939453125	1.75467775467775
63	0	0.951904296875	1.64119004873044
64	0	0.9150390625	2.97998932764141
65	0	0.89794921875	2.4499728113105
66	0	0.93408203125	2.53371667537899
