"network_number"	"model_number"	"attractor_number"	"attractor_length"	"attractor_basin_size"
29	0	2	1	32
29	0	3	1	1526
29	0	4	1	159
29	0	5	1	1526
29	0	6	1	85
29	0	7	1	74
29	0	8	1	24
29	0	9	1	7
29	0	10	1	71
29	0	11	1	71
29	0	12	1	74
29	0	13	1	85
29	0	14	1	37
29	0	15	1	4
29	0	16	1	29
29	0	17	1	159
29	0	18	1	32
29	0	19	1	29
29	0	20	1	4
29	0	21	1	7
29	0	22	1	24
30	0	1	1	18
30	0	2	1	1907
30	0	3	1	1907
30	0	4	1	117
30	0	5	1	117
30	0	6	1	6
30	0	7	1	18
30	0	8	1	6
31	0	1	1	2048
31	0	2	1	2048
32	0	1	1	53
32	0	2	1	148
32	0	3	1	106
32	0	4	1	80
32	0	5	1	148
32	0	6	1	12
32	0	7	1	13
32	0	8	1	53
32	0	9	1	80
32	0	10	1	106
32	0	11	1	13
32	0	12	1	12
32	0	13	2	473
32	0	14	2	1026
32	0	15	2	1026
32	0	16	2	137
32	0	17	2	473
32	0	18	2	137
33	0	1	1	52
33	0	2	1	75
33	0	3	1	18
33	0	4	1	3
33	0	5	1	75
33	0	6	1	3
33	0	7	1	52
33	0	8	1	18
33	0	9	1	3
33	0	10	1	3
33	0	11	2	224
33	0	12	2	297
33	0	13	2	906
33	0	14	2	250
33	0	15	2	906
33	0	16	2	297
33	0	17	2	224
33	0	18	2	250
33	0	19	3	220
33	0	20	3	220
34	0	1	1	813
34	0	2	1	352
34	0	3	1	44
34	0	4	1	37
34	0	5	1	40
34	0	6	1	30
34	0	7	1	113
34	0	8	1	29
34	0	9	1	115
34	0	10	1	813
34	0	11	1	115
34	0	12	1	215
34	0	13	1	8
34	0	14	1	215
34	0	15	1	10
34	0	16	1	12
34	0	17	1	352
34	0	18	1	12
34	0	19	1	9
34	0	20	1	37
34	0	21	1	40
34	0	22	1	44
34	0	23	1	5
34	0	24	1	2
34	0	25	1	2
34	0	26	1	113
34	0	27	1	30
34	0	28	1	8
34	0	29	1	5
34	0	30	1	29
34	0	31	1	9
34	0	32	1	10
34	0	33	1	2
34	0	34	1	2
34	0	35	2	209
34	0	36	2	209
34	0	37	2	3
34	0	38	2	3
35	0	1	1	1564
35	0	2	1	147
35	0	3	1	1564
35	0	4	1	312
35	0	5	1	312
35	0	6	1	147
35	0	7	1	1
35	0	8	1	8
35	0	9	1	8
35	0	10	1	1
35	0	11	2	7
35	0	12	2	9
35	0	13	2	7
35	0	14	2	9
36	0	1	2	8
36	0	2	2	29
36	0	3	2	29
36	0	4	2	4
36	0	5	6	40
36	0	6	42	3986
37	0	1	1	32
37	0	2	1	55
37	0	3	1	21
37	0	4	1	7
37	0	5	1	32
37	0	6	1	21
37	0	7	1	55
37	0	8	1	7
37	0	9	1	2
37	0	10	1	2
37	0	11	2	1783
37	0	12	2	1783
37	0	13	2	9
37	0	14	2	37
37	0	15	2	37
37	0	16	2	9
37	0	17	4	102
37	0	18	4	102
38	0	1	1	289
38	0	2	1	289
38	0	3	1	15
38	0	4	1	5
38	0	5	1	5
38	0	6	1	5
38	0	7	1	5
38	0	8	1	15
38	0	9	13	1734
38	0	10	13	1734
39	0	1	1	35
39	0	2	1	1835
39	0	3	1	1835
39	0	4	1	47
39	0	5	1	1
39	0	6	1	3
39	0	7	1	32
39	0	8	1	26
39	0	9	1	26
39	0	10	1	47
39	0	11	1	32
39	0	12	1	35
39	0	13	1	3
39	0	14	1	1
39	0	15	4	69
39	0	16	4	69
40	0	1	2	49
40	0	2	2	49
40	0	3	2	4
40	0	4	22	3994
41	0	1	1	102
41	0	2	1	31
41	0	3	1	15
41	0	4	1	102
41	0	5	1	29
41	0	6	1	9
41	0	7	1	31
41	0	8	1	29
41	0	9	1	15
41	0	10	1	9
41	0	11	2	64
41	0	12	2	198
41	0	13	2	198
41	0	14	2	64
41	0	15	7	1199
41	0	16	7	1199
41	0	17	13	401
41	0	18	13	401
42	0	1	1	8
42	0	2	1	8
42	0	3	2	1748
42	0	4	2	1128
42	0	5	2	1128
42	0	6	2	28
42	0	7	2	10
42	0	8	2	28
42	0	9	2	10
43	0	1	2	979
43	0	2	2	979
43	0	3	14	2138
44	0	1	1	1214
44	0	2	1	177
44	0	3	1	568
44	0	4	1	177
44	0	5	1	1214
44	0	6	1	37
44	0	7	1	37
44	0	8	1	568
44	0	9	1	1
44	0	10	1	1
44	0	11	1	1
44	0	12	1	1
44	0	13	2	30
44	0	14	2	20
44	0	15	2	30
44	0	16	2	20
45	0	1	18	4096
46	0	1	1	296
46	0	2	1	77
46	0	3	1	270
46	0	4	1	270
46	0	5	1	4
46	0	6	1	42
46	0	7	1	296
46	0	8	1	77
46	0	9	1	42
46	0	10	1	4
46	0	11	2	223
46	0	12	2	378
46	0	13	2	136
46	0	14	2	108
46	0	15	2	226
46	0	16	2	173
46	0	17	2	20
46	0	18	2	173
46	0	19	2	77
46	0	20	2	18
46	0	21	2	136
46	0	22	2	226
46	0	23	2	378
46	0	24	2	223
46	0	25	2	108
46	0	26	2	18
46	0	27	2	77
46	0	28	2	20
47	0	1	1	106
47	0	2	1	106
47	0	3	1	6
47	0	4	1	5
47	0	5	1	6
47	0	6	1	1
47	0	7	1	1
47	0	8	1	5
47	0	9	1	2
47	0	10	1	2
47	0	11	1	1
47	0	12	1	1
47	0	13	2	3854
48	0	1	1	758
48	0	2	1	758
48	0	3	1	10
48	0	4	1	10
48	0	5	2	1280
48	0	6	2	1280
49	0	1	1	12
49	0	2	1	12
49	0	3	2	3040
49	0	4	2	27
49	0	5	2	27
49	0	6	4	489
49	0	7	4	489
50	0	1	1	850
50	0	2	1	124
50	0	3	1	850
50	0	4	1	364
50	0	5	1	364
50	0	6	1	33
50	0	7	1	124
50	0	8	1	3
50	0	9	1	33
50	0	10	1	5
50	0	11	1	5
50	0	12	1	2
50	0	13	1	2
50	0	14	1	3
50	0	15	2	667
50	0	16	2	667
51	0	1	1	106
51	0	2	1	106
51	0	3	1	6
51	0	4	1	2
51	0	5	1	6
51	0	6	1	2
51	0	7	2	196
51	0	8	2	196
51	0	9	8	1738
51	0	10	8	1738
52	0	1	1	538
52	0	2	1	478
52	0	3	1	789
52	0	4	1	789
52	0	5	1	243
52	0	6	1	243
52	0	7	1	538
52	0	8	1	478
53	0	1	1	1864
53	0	2	1	1864
53	0	3	1	159
53	0	4	1	18
53	0	5	1	159
53	0	6	1	18
53	0	7	1	2
53	0	8	1	1
53	0	9	1	1
53	0	10	1	2
53	0	11	2	4
53	0	12	2	4
54	0	1	1	56
54	0	2	1	198
54	0	3	1	43
54	0	4	1	102
54	0	5	1	13
54	0	6	1	118
54	0	7	1	2
54	0	8	1	1
54	0	9	1	19
54	0	10	1	102
54	0	11	1	118
54	0	12	1	198
54	0	13	1	56
54	0	14	1	19
54	0	15	1	43
54	0	16	1	13
54	0	17	1	2
54	0	18	1	1
54	0	19	2	233
54	0	20	2	63
54	0	21	2	233
54	0	22	2	24
54	0	23	2	63
54	0	24	2	62
54	0	25	2	24
54	0	26	2	62
54	0	27	2	2
54	0	28	2	2
54	0	29	4	1112
54	0	30	4	1112
55	0	1	1	430
55	0	2	1	635
55	0	3	1	149
55	0	4	1	659
55	0	5	1	659
55	0	6	1	149
55	0	7	1	635
55	0	8	1	430
55	0	9	1	28
55	0	10	1	28
55	0	11	2	147
55	0	12	2	147
56	0	1	2	3132
56	0	2	2	16
56	0	3	2	16
56	0	4	2	28
56	0	5	2	6
56	0	6	2	92
56	0	7	2	47
56	0	8	2	148
56	0	9	2	93
56	0	10	2	93
56	0	11	2	8
56	0	12	2	92
56	0	13	2	47
56	0	14	2	8
56	0	15	6	36
56	0	16	6	156
56	0	17	6	78
57	0	1	1	57
57	0	2	1	57
57	0	3	1	2
57	0	4	1	2
57	0	5	4	1989
57	0	6	4	1989
58	0	1	1	1274
58	0	2	1	767
58	0	3	1	1274
58	0	4	1	767
58	0	5	1	7
58	0	6	1	7
59	0	1	1	1
59	0	2	1	10
59	0	3	1	10
59	0	4	1	1
59	0	5	1	1
59	0	6	1	10
59	0	7	1	10
59	0	8	1	1
59	0	9	6	1144
59	0	10	6	1144
59	0	11	8	441
59	0	12	8	441
59	0	13	8	441
59	0	14	8	441
60	0	1	18	2048
60	0	2	18	2048
61	0	1	2	159
61	0	2	2	159
61	0	3	4	1889
61	0	4	4	1889
62	0	1	1	1430
62	0	2	1	617
62	0	3	1	1
62	0	4	1	617
62	0	5	1	1430
62	0	6	1	1
63	0	1	1	773
63	0	2	1	773
63	0	3	1	9
63	0	4	1	9
63	0	5	1	1
63	0	6	1	1
63	0	7	4	1153
63	0	8	4	1153
63	0	9	7	112
63	0	10	7	112
64	0	1	1	2048
64	0	2	1	2048
65	0	1	2	19
65	0	2	2	19
65	0	3	3	53
65	0	4	3	53
65	0	5	4	1668
65	0	6	6	1670
65	0	7	6	307
65	0	8	6	307
66	0	1	2	2022
66	0	2	2	2022
66	0	3	4	52
67	0	1	1	84
67	0	2	1	16
67	0	3	1	84
67	0	4	1	16
67	0	5	3	140
67	0	6	3	140
67	0	7	3	5
67	0	8	3	5
67	0	9	8	1022
67	0	10	22	2584
68	0	1	1	25
68	0	2	1	133
68	0	3	1	137
68	0	4	1	137
68	0	5	1	133
68	0	6	1	25
68	0	7	2	1438
68	0	8	2	303
68	0	9	2	1438
68	0	10	2	303
68	0	11	2	12
68	0	12	2	12
69	0	1	1	521
69	0	2	1	267
69	0	3	1	481
69	0	4	1	104
69	0	5	1	481
69	0	6	1	521
69	0	7	1	267
69	0	8	1	5
69	0	9	1	5
69	0	10	1	104
69	0	11	1	55
69	0	12	1	104
69	0	13	1	1
69	0	14	1	4
69	0	15	1	104
69	0	16	1	55
69	0	17	1	1
69	0	18	1	1
69	0	19	1	5
69	0	20	1	4
69	0	21	1	1
69	0	22	1	5
69	0	23	2	438
69	0	24	2	438
69	0	25	2	44
69	0	26	2	44
69	0	27	2	12
69	0	28	2	2
69	0	29	2	4
69	0	30	2	4
69	0	31	2	12
69	0	32	2	2
70	0	1	1	1453
70	0	2	1	81
70	0	3	1	63
70	0	4	1	163
70	0	5	1	41
70	0	6	1	57
70	0	7	1	1453
70	0	8	1	164
70	0	9	1	5
70	0	10	1	4
70	0	11	1	163
70	0	12	1	57
70	0	13	1	14
70	0	14	1	164
70	0	15	1	14
70	0	16	1	5
70	0	17	1	63
70	0	18	1	81
70	0	19	1	3
70	0	20	1	41
70	0	21	1	3
70	0	22	1	4
71	0	1	1	46
71	0	2	1	46
71	0	3	2	2788
71	0	4	2	608
71	0	5	2	608
72	0	1	2	26
72	0	2	2	1916
72	0	3	2	1916
72	0	4	2	91
72	0	5	2	28
72	0	6	2	28
72	0	7	2	91
73	0	1	1	145
73	0	2	1	145
73	0	3	1	22
73	0	4	1	22
73	0	5	1	19
73	0	6	1	19
73	0	7	16	3724
74	0	1	1	1853
74	0	2	1	91
74	0	3	1	1853
74	0	4	1	10
74	0	5	1	91
74	0	6	1	1
74	0	7	1	10
74	0	8	1	1
74	0	9	2	93
74	0	10	2	93
75	0	1	2	1845
75	0	2	2	1845
75	0	3	2	131
75	0	4	2	131
75	0	5	2	28
75	0	6	2	21
75	0	7	2	18
75	0	8	2	28
75	0	9	2	5
75	0	10	2	21
75	0	11	2	18
75	0	12	2	5
76	0	1	6	4096
77	0	1	1	370
77	0	2	1	113
77	0	3	1	20
77	0	4	1	300
77	0	5	1	175
77	0	6	1	264
77	0	7	1	136
77	0	8	1	9
77	0	9	1	49
77	0	10	1	10
77	0	11	1	20
77	0	12	1	54
77	0	13	1	49
77	0	14	1	113
77	0	15	1	300
77	0	16	1	175
77	0	17	1	370
77	0	18	1	5
77	0	19	1	136
77	0	20	1	54
77	0	21	1	5
77	0	22	1	264
77	0	23	1	10
77	0	24	1	9
77	0	25	1	20
77	0	26	1	20
77	0	27	2	336
77	0	28	2	187
77	0	29	2	336
77	0	30	2	187
78	0	1	2	32
78	0	2	2	6
78	0	3	2	32
78	0	4	6	636
78	0	5	20	3390
79	0	1	1	2017
79	0	2	1	2017
79	0	3	1	31
79	0	4	1	31
80	0	1	5	1754
80	0	2	5	1754
80	0	3	8	294
80	0	4	8	294
81	0	1	1	454
81	0	2	1	454
81	0	3	1	62
81	0	4	1	62
81	0	5	1	82
81	0	6	1	82
81	0	7	6	1010
81	0	8	6	1890
82	0	1	1	2048
82	0	2	1	2048
83	0	1	1	680
83	0	2	1	106
83	0	3	1	332
83	0	4	1	40
83	0	5	1	680
83	0	6	1	40
83	0	7	1	240
83	0	8	1	106
83	0	9	1	240
83	0	10	1	332
83	0	11	1	8
83	0	12	1	8
83	0	13	2	150
83	0	14	2	81
83	0	15	2	191
83	0	16	2	191
83	0	17	2	81
83	0	18	2	19
83	0	19	2	150
83	0	20	2	19
83	0	21	3	117
83	0	22	3	84
83	0	23	3	117
83	0	24	3	84
84	0	1	1	25
84	0	2	1	25
84	0	3	2	3260
84	0	4	2	496
84	0	5	2	18
84	0	6	2	37
84	0	7	2	90
84	0	8	2	37
84	0	9	2	90
84	0	10	2	18
85	0	1	1	64
85	0	2	1	64
85	0	3	1	4
85	0	4	1	4
85	0	5	2	3806
85	0	6	2	39
85	0	7	2	39
85	0	8	4	38
85	0	9	4	38
86	0	1	1	170
86	0	2	1	170
86	0	3	4	1608
86	0	4	4	1608
86	0	5	4	270
86	0	6	4	270
87	0	1	2	1613
87	0	2	2	1613
87	0	3	2	307
87	0	4	2	128
87	0	5	2	128
87	0	6	2	307
88	0	1	2	2290
88	0	2	2	505
88	0	3	2	158
88	0	4	2	57
88	0	5	2	158
88	0	6	2	51
88	0	7	2	67
88	0	8	2	14
88	0	9	2	505
88	0	10	2	67
88	0	11	2	51
88	0	12	2	57
88	0	13	2	51
88	0	14	2	14
88	0	15	2	51
89	0	1	1	278
89	0	2	1	348
89	0	3	1	190
89	0	4	1	139
89	0	5	1	79
89	0	6	1	37
89	0	7	1	44
89	0	8	1	605
89	0	9	1	46
89	0	10	1	8
89	0	11	1	605
89	0	12	1	81
89	0	13	1	278
89	0	14	1	348
89	0	15	1	139
89	0	16	1	21
89	0	17	1	190
89	0	18	1	37
89	0	19	1	81
89	0	20	1	8
89	0	21	1	3
89	0	22	1	37
89	0	23	1	42
89	0	24	1	44
89	0	25	1	6
89	0	26	1	14
89	0	27	1	4
89	0	28	1	14
89	0	29	1	42
89	0	30	1	46
89	0	31	1	4
89	0	32	1	4
89	0	33	1	38
89	0	34	1	8
89	0	35	1	79
89	0	36	1	4
89	0	37	1	4
89	0	38	1	38
89	0	39	1	8
89	0	40	1	8
89	0	41	1	4
89	0	42	1	4
89	0	43	1	4
89	0	44	1	6
89	0	45	1	37
89	0	46	1	21
89	0	47	1	3
89	0	48	1	8
90	0	1	1	22
90	0	2	1	22
90	0	3	1	2
90	0	4	1	2
90	0	5	2	520
90	0	6	2	520
90	0	7	4	53
90	0	8	4	6
90	0	9	4	53
90	0	10	16	2896
91	0	1	1	2048
91	0	2	1	2048
92	0	1	1	1132
92	0	2	1	640
92	0	3	1	273
92	0	4	1	1132
92	0	5	1	640
92	0	6	1	273
92	0	7	1	1
92	0	8	1	1
92	0	9	2	4
93	0	1	1	1864
93	0	2	1	106
93	0	3	1	1864
93	0	4	1	78
93	0	5	1	78
93	0	6	1	106
94	0	1	1	2025
94	0	2	1	2025
94	0	3	2	23
94	0	4	2	23
95	0	1	1	1428
95	0	2	1	1428
95	0	3	1	571
95	0	4	1	571
95	0	5	1	32
95	0	6	1	2
95	0	7	1	15
95	0	8	1	32
95	0	9	1	15
95	0	10	1	2
96	0	1	1	1182
96	0	2	1	718
96	0	3	1	718
96	0	4	1	1182
96	0	5	1	139
96	0	6	1	139
96	0	7	1	2
96	0	8	1	5
96	0	9	1	1
96	0	10	1	1
96	0	11	1	1
96	0	12	1	1
96	0	13	1	5
96	0	14	1	2
97	0	1	1	872
97	0	2	1	872
97	0	3	1	1
97	0	4	1	1
97	0	5	2	26
97	0	6	2	26
97	0	7	6	212
97	0	8	16	1043
97	0	9	16	1043
98	0	1	1	2042
98	0	2	1	2042
98	0	3	1	6
98	0	4	1	6
99	0	1	1	57
99	0	2	1	27
99	0	3	1	57
99	0	4	1	12
99	0	5	1	27
99	0	6	1	12
99	0	7	1	6
99	0	8	1	1
99	0	9	1	1
99	0	10	1	6
99	0	11	1	1
99	0	12	1	1
99	0	13	2	3344
99	0	14	2	125
99	0	15	2	104
99	0	16	2	104
99	0	17	2	25
99	0	18	2	18
99	0	19	2	125
99	0	20	2	18
99	0	21	2	25
100	0	1	1	2034
100	0	2	1	2034
100	0	3	1	9
100	0	4	1	2
100	0	5	1	9
100	0	6	1	2
100	0	7	2	3
100	0	8	2	3
101	0	1	1	777
101	0	2	1	777
101	0	3	1	2
101	0	4	1	2
101	0	5	2	427
101	0	6	2	45
101	0	7	2	490
101	0	8	2	224
101	0	9	2	490
101	0	10	2	56
101	0	11	2	224
101	0	12	2	3
101	0	13	2	427
101	0	14	2	11
101	0	15	2	13
101	0	16	2	56
101	0	17	2	13
101	0	18	2	11
101	0	19	2	45
101	0	20	2	3
102	0	1	1	12
102	0	2	1	1
102	0	3	1	12
102	0	4	1	1
102	0	5	2	3930
102	0	6	2	70
102	0	7	2	70
103	0	1	2	1690
103	0	2	2	166
103	0	3	2	166
103	0	4	6	199
103	0	5	6	190
103	0	6	6	199
103	0	7	6	190
103	0	8	10	648
103	0	9	10	648
104	0	1	1	1359
104	0	2	1	591
104	0	3	1	1359
104	0	4	1	20
104	0	5	1	6
104	0	6	1	63
104	0	7	1	591
104	0	8	1	3
104	0	9	1	63
104	0	10	1	6
104	0	11	1	20
104	0	12	1	2
104	0	13	1	2
104	0	14	1	2
104	0	15	1	3
104	0	16	1	2
104	0	17	1	2
104	0	18	1	2
105	0	1	1	1160
105	0	2	1	124
105	0	3	1	418
105	0	4	1	205
105	0	5	1	1160
105	0	6	1	36
105	0	7	1	49
105	0	8	1	1
105	0	9	1	205
105	0	10	1	418
105	0	11	1	30
105	0	12	1	36
105	0	13	1	49
105	0	14	1	30
105	0	15	1	8
105	0	16	1	124
105	0	17	1	2
105	0	18	1	2
105	0	19	1	8
105	0	20	1	1
105	0	21	2	15
105	0	22	2	15
106	0	1	1	2044
106	0	2	1	2044
106	0	3	1	4
106	0	4	1	4
107	0	1	5	132
107	0	2	5	132
107	0	3	9	1916
107	0	4	9	1916
108	0	1	1	722
108	0	2	1	625
108	0	3	1	680
108	0	4	1	722
108	0	5	1	680
108	0	6	1	625
108	0	7	1	11
108	0	8	1	11
108	0	9	1	10
108	0	10	1	10
109	0	1	1	401
109	0	2	1	372
109	0	3	1	4
109	0	4	1	12
109	0	5	1	7
109	0	6	1	17
109	0	7	1	11
109	0	8	1	1
109	0	9	1	6
109	0	10	1	401
109	0	11	1	18
109	0	12	1	5
109	0	13	1	66
109	0	14	1	53
109	0	15	1	372
109	0	16	1	53
109	0	17	1	66
109	0	18	1	11
109	0	19	1	18
109	0	20	1	5
109	0	21	1	17
109	0	22	1	6
109	0	23	1	12
109	0	24	1	1
109	0	25	1	7
109	0	26	1	4
109	0	27	1	1
109	0	28	1	1
109	0	29	2	158
109	0	30	2	122
109	0	31	2	182
109	0	32	2	182
109	0	33	2	158
109	0	34	2	16
109	0	35	2	122
109	0	36	2	16
109	0	37	3	485
109	0	38	3	485
109	0	39	3	83
109	0	40	3	24
109	0	41	3	4
109	0	42	3	83
109	0	43	3	24
109	0	44	3	4
110	0	1	1	547
110	0	2	1	711
110	0	3	1	29
110	0	4	1	726
110	0	5	1	726
110	0	6	1	35
110	0	7	1	35
110	0	8	1	711
110	0	9	1	547
110	0	10	1	29
111	0	1	2	2028
111	0	2	2	2028
111	0	3	2	17
111	0	4	2	3
111	0	5	2	17
111	0	6	2	3
112	0	1	1	226
112	0	2	1	12
112	0	3	1	152
112	0	4	1	22
112	0	5	1	152
112	0	6	1	9
112	0	7	1	226
112	0	8	1	2
112	0	9	1	5
112	0	10	1	22
112	0	11	1	10
112	0	12	1	2
112	0	13	1	10
112	0	14	1	9
112	0	15	1	5
112	0	16	1	2
112	0	17	1	12
112	0	18	1	2
112	0	19	2	422
112	0	20	2	232
112	0	21	2	367
112	0	22	2	147
112	0	23	2	137
112	0	24	2	367
112	0	25	2	56
112	0	26	2	71
112	0	27	2	149
112	0	28	2	422
112	0	29	2	27
112	0	30	2	71
112	0	31	2	147
112	0	32	2	56
112	0	33	2	137
112	0	34	2	232
112	0	35	2	27
112	0	36	2	149
113	0	1	1	1
113	0	2	1	1
113	0	3	2	76
113	0	4	2	76
113	0	5	4	1848
113	0	6	4	1848
113	0	7	4	246
114	0	1	7	2048
114	0	2	7	2048
115	0	1	1	956
115	0	2	1	956
115	0	3	1	12
115	0	4	1	4
115	0	5	1	36
115	0	6	1	19
115	0	7	1	36
115	0	8	1	12
115	0	9	1	4
115	0	10	1	5
115	0	11	1	19
115	0	12	1	5
115	0	13	1	12
115	0	14	1	4
115	0	15	1	12
115	0	16	1	4
115	0	17	2	925
115	0	18	2	150
115	0	19	2	925
116	0	1	2	4096
117	0	1	1	1801
117	0	2	1	1801
117	0	3	8	247
117	0	4	8	247
118	0	1	1	824
118	0	2	1	216
118	0	3	1	86
118	0	4	1	824
118	0	5	1	171
118	0	6	1	32
118	0	7	1	216
118	0	8	1	86
118	0	9	1	171
118	0	10	1	5
118	0	11	1	1
118	0	12	1	32
118	0	13	1	5
118	0	14	1	1
118	0	15	2	473
118	0	16	2	57
118	0	17	2	473
118	0	18	2	3
118	0	19	2	7
118	0	20	2	57
118	0	21	2	7
118	0	22	2	3
118	0	23	3	167
118	0	24	3	167
118	0	25	3	6
118	0	26	3	6
119	0	1	2	44
119	0	2	2	28
119	0	3	2	28
119	0	4	2	44
119	0	5	16	1976
119	0	6	16	1976
120	0	1	2	342
120	0	2	5	1395
120	0	3	5	482
120	0	4	5	1395
120	0	5	5	482
121	0	1	1	10
121	0	2	1	10
121	0	3	2	4076
122	0	1	2	2816
122	0	2	2	1280
123	0	1	1	369
123	0	2	1	487
123	0	3	1	487
123	0	4	1	585
123	0	5	1	17
123	0	6	1	585
123	0	7	1	264
123	0	8	1	88
123	0	9	1	48
123	0	10	1	28
123	0	11	1	264
123	0	12	1	42
123	0	13	1	55
123	0	14	1	1
123	0	15	1	7
123	0	16	1	36
123	0	17	1	42
123	0	18	1	369
123	0	19	1	36
123	0	20	1	48
123	0	21	1	5
123	0	22	1	10
123	0	23	1	88
123	0	24	1	28
123	0	25	1	55
123	0	26	1	5
123	0	27	1	17
123	0	28	1	1
123	0	29	1	2
123	0	30	1	7
123	0	31	1	1
123	0	32	1	2
123	0	33	1	2
123	0	34	1	2
123	0	35	1	1
123	0	36	1	1
123	0	37	1	10
123	0	38	1	1
124	0	1	1	4
124	0	2	1	29
124	0	3	1	29
124	0	4	1	3
124	0	5	1	3
124	0	6	1	4
124	0	7	2	1003
124	0	8	2	331
124	0	9	2	1003
124	0	10	2	331
124	0	11	2	17
124	0	12	2	17
124	0	13	10	168
124	0	14	26	1154
125	0	1	1	15
125	0	2	1	36
125	0	3	1	4
125	0	4	1	36
125	0	5	1	15
125	0	6	1	4
125	0	7	2	3986
126	0	1	1	1944
126	0	2	1	14
126	0	3	1	1944
126	0	4	1	14
126	0	5	3	90
