network_index	model_no	bio_gold_std_JS_dist	nonNCF_to_NCF_modi_model_gold_std_JS_dist
95	48	0.5787220488521209	0.6362253228306501
95	49	0.5787220488521209	0.6608589273290877
95	50	0.5787220488521209	0.631600547463527
95	51	0.5787220488521209	0.6608589273290877
95	52	0.5787220488521209	0.6236999868949851
95	53	0.5787220488521209	0.6535901398745853
95	54	0.5787220488521209	0.6357135062629178
95	55	0.5787220488521209	0.6651082458025713
95	56	0.5787220488521209	0.6390390014025015
95	57	0.5787220488521209	0.666472434761996
95	58	0.5787220488521209	0.6255835502492525
95	59	0.5787220488521209	0.6550882358789754
95	60	0.5787220488521209	0.6141148341217244
95	61	0.5787220488521209	0.6450628473329441
95	62	0.5787220488521209	0.6136510585720512
95	63	0.5787220488521209	0.6436594881461822
95	64	0.5787220488521209	0.6397429226238708
95	65	0.5787220488521209	0.6550882358789754
95	66	0.5787220488521209	0.6495406935055448
95	67	0.5787220488521209	0.6735388295243225
95	68	0.5787220488521209	0.6254748093048892
95	69	0.5787220488521209	0.6436594881461822
95	70	0.5787220488521209	0.650023476435227
95	71	0.5787220488521209	0.6656894669135153
95	72	0.5787220488521209	0.6252388639413166
95	73	0.5787220488521209	0.6252388639413166
95	74	0.5787220488521209	0.6250638235173261
95	75	0.5787220488521209	0.6445747235659388
95	76	0.5787220488521209	0.6082426901476402
95	77	0.5787220488521209	0.6394545264371337
95	78	0.5787220488521209	0.6100181381975431
95	79	0.5787220488521209	0.6408195990010097
95	80	0.5787220488521209	0.6356665777927747
95	81	0.5787220488521209	0.6356665777927747
95	82	0.5787220488521209	0.6506387431097878
95	83	0.5787220488521209	0.6721084880472287
95	84	0.5787220488521209	0.6273316038389035
95	85	0.5787220488521209	0.6273316038389035
95	86	0.5787220488521209	0.6185780401067829
95	87	0.5787220488521209	0.6185780401067829
95	88	0.5787220488521209	0.6327452788995198
95	89	0.5787220488521209	0.6327452788995198
95	90	0.5787220488521209	0.6211974969160223
95	91	0.5787220488521209	0.6211974969160223
95	92	0.5787220488521209	0.5806864786318806
95	93	0.5787220488521209	0.5769975406745216
95	94	0.5787220488521209	0.5870835940323321
95	95	0.5787220488521209	0.5851812204084709
95	96	0.5787220488521209	0.5777371338263492
95	97	0.5787220488521209	0.57427768619489
95	98	0.5787220488521209	0.5803309627364789
95	99	0.5787220488521209	0.5771333906313363
95	100	0.5787220488521209	0.5827191697615811
95	101	0.5787220488521209	0.579101681671428
95	102	0.5787220488521209	0.6357135062629178
95	103	0.5787220488521209	0.6651082458025714
95	104	0.5787220488521209	0.5806864786318806
95	105	0.5787220488521209	0.5769975406745216
95	106	0.5787220488521209	0.5820255730269183
95	107	0.5787220488521209	0.5794061891820148
95	108	0.5787220488521209	0.5777371338263492
95	109	0.5787220488521209	0.57427768619489
95	110	0.5787220488521209	0.5912044026495867
95	111	0.5787220488521209	0.5906588520268268
95	112	0.5787220488521209	0.641644047167193
95	113	0.5787220488521209	0.6677913674165619
95	114	0.5787220488521209	0.5857496948967613
95	115	0.5787220488521209	0.5851812204084709
95	116	0.5787220488521209	0.6415647051105215
95	117	0.5787220488521209	0.6571441295144801
95	118	0.5787220488521209	0.6167368488670435
95	119	0.5787220488521209	0.6167368488670434
95	120	0.5787220488521209	0.6237711111111375
95	121	0.5787220488521209	0.6430835776721459
95	122	0.5787220488521209	0.5790930648603846
95	123	0.5787220488521209	0.5767059860823439
95	124	0.5787220488521209	0.579424068622183
95	125	0.5787220488521209	0.5765330034643479
95	126	0.5787220488521209	0.6271026817190365
95	127	0.5787220488521209	0.6271026817190365
95	128	0.5787220488521209	0.642177584748258
95	129	0.5787220488521209	0.6635133189608675
95	130	0.5787220488521209	0.6203285550460282
95	131	0.5787220488521209	0.6203285550460282
95	132	0.5787220488521209	0.5928518556097417
95	133	0.5787220488521209	0.5928518556097417
95	134	0.5787220488521209	0.6242589628025675
95	135	0.5787220488521209	0.6242589628025675
95	136	0.5787220488521209	0.5906588520268268
95	137	0.5787220488521209	0.5906588520268268
95	138	0.5787220488521209	0.5689180327006699
95	139	0.5787220488521209	0.5661398467955235
95	140	0.5787220488521209	0.5755050135614256
95	141	0.5787220488521209	0.57427768619489
95	142	0.5787220488521209	0.5777371338263492
95	143	0.5787220488521209	0.57427768619489
95	144	0.5787220488521209	0.5687546868990108
95	145	0.5787220488521209	0.566222744958411
95	146	0.5787220488521209	0.5803309627364789
95	147	0.5787220488521209	0.5771333906313363
95	148	0.5787220488521209	0.6236999868949851
95	149	0.5787220488521209	0.6535901398745853
95	150	0.5787220488521209	0.5689180327006699
95	151	0.5787220488521209	0.5661398467955235
95	152	0.5787220488521209	0.5798257161547663
95	153	0.5787220488521209	0.577380674858018
95	154	0.5787220488521209	0.5777371338263492
95	155	0.5787220488521209	0.57427768619489
95	156	0.5787220488521209	0.5912044026495867
95	157	0.5787220488521209	0.5906588520268267
95	158	0.5787220488521209	0.6341270482440574
95	159	0.5787220488521209	0.660694715763288
95	160	0.5787220488521209	0.5743743357839807
95	161	0.5787220488521209	0.57427768619489
95	162	0.5787220488521209	0.6370579830858791
95	163	0.5787220488521209	0.6528403575296983
95	164	0.5787220488521209	0.6200792194970041
95	165	0.5787220488521209	0.6200792194970041
95	166	0.5787220488521209	0.6202637138050596
95	167	0.5787220488521209	0.6395601576604697
95	168	0.5787220488521209	0.5827595047273985
95	169	0.5787220488521209	0.5800818520106624
95	170	0.5787220488521209	0.5831008854596602
95	171	0.5787220488521209	0.5799202007339882
95	172	0.5787220488521209	0.6304336731511206
95	173	0.5787220488521209	0.6304336731511208
95	174	0.5787220488521209	0.6376786721669766
95	175	0.5787220488521209	0.6592811930934134
95	176	0.5787220488521209	0.6222291414558826
95	177	0.5787220488521209	0.6222291414558826
95	178	0.5787220488521209	0.5962723784542173
95	179	0.5787220488521209	0.5962723784542173
95	180	0.5787220488521209	0.6257297682139591
95	181	0.5787220488521209	0.6257297682139591
95	182	0.5787220488521209	0.5906588520268267
95	183	0.5787220488521209	0.5906588520268267
95	184	0.5787220488521209	0.5780991648621286
95	185	0.5787220488521209	0.574155553768906
95	186	0.5787220488521209	0.5844532816494491
95	187	0.5787220488521209	0.5823538576605554
95	188	0.5787220488521209	0.5692557863006229
95	189	0.5787220488521209	0.5659911151304173
95	190	0.5787220488521209	0.5777371338263492
95	191	0.5787220488521209	0.57427768619489
95	192	0.5787220488521209	0.5777371338263492
95	193	0.5787220488521209	0.57427768619489
95	194	0.5787220488521209	0.631600547463527
95	195	0.5787220488521209	0.6608589273290877
95	196	0.5787220488521209	0.5780991648621286
95	197	0.5787220488521209	0.574155553768906
95	198	0.5787220488521209	0.5770574886683195
95	199	0.5787220488521209	0.5745904913215322
95	200	0.5787220488521209	0.5692557863006229
95	201	0.5787220488521209	0.5659911151304173
95	202	0.5787220488521209	0.5828199089125456
95	203	0.5787220488521209	0.5823538576605554
95	204	0.5787220488521209	0.6358753145098945
95	205	0.5787220488521209	0.6620804568962184
95	206	0.5787220488521209	0.583069863850209
95	207	0.5787220488521209	0.5823538576605554
95	208	0.5787220488521209	0.6387529594287691
95	209	0.5787220488521209	0.6543054729703607
95	210	0.5787220488521209	0.613909551087764
95	211	0.5787220488521209	0.613909551087764
95	212	0.5787220488521209	0.6196219560221095
95	213	0.5787220488521209	0.6388224011223297
95	214	0.5787220488521209	0.5741294587171092
95	215	0.5787220488521209	0.571892300867131
95	216	0.5787220488521209	0.5744536411741974
95	217	0.5787220488521209	0.5717153230520794
95	218	0.5787220488521209	0.6242564077818555
95	219	0.5787220488521209	0.6242564077818555
95	220	0.5787220488521209	0.639365108139602
95	221	0.5787220488521209	0.6606590463624239
95	222	0.5787220488521209	0.616034643139164
95	223	0.5787220488521209	0.616034643139164
95	224	0.5787220488521209	0.5880174018117231
95	225	0.5787220488521209	0.5880174018117231
95	226	0.5787220488521209	0.6214372174528032
95	227	0.5787220488521209	0.6214372174528032
95	228	0.5787220488521209	0.5823538576605554
95	229	0.5787220488521209	0.5823538576605554
95	230	0.5787220488521209	0.5692557863006229
95	231	0.5787220488521209	0.5659911151304173
95	232	0.5787220488521209	0.5757517593154763
95	233	0.5787220488521209	0.574155553768906
95	234	0.5787220488521209	0.5780991648621286
95	235	0.5787220488521209	0.574155553768906
95	236	0.5787220488521209	0.5689180327006699
95	237	0.5787220488521209	0.5661398467955235
95	238	0.5787220488521209	0.5806864786318806
95	239	0.5787220488521209	0.5769975406745215
95	240	0.5787220488521209	0.6255835502492525
95	241	0.5787220488521209	0.6550882358789754
95	242	0.5787220488521209	0.5692557863006229
95	243	0.5787220488521209	0.5659911151304173
95	244	0.5787220488521209	0.5799903638096521
95	245	0.5787220488521209	0.577292361832457
95	246	0.5787220488521209	0.5780991648621286
95	247	0.5787220488521209	0.574155553768906
95	248	0.5787220488521209	0.5913748554895707
95	249	0.5787220488521209	0.590590740473409
95	250	0.5787220488521209	0.6358753145098945
95	251	0.5787220488521209	0.6620804568962184
95	252	0.5787220488521209	0.5745199032167306
95	253	0.5787220488521209	0.574155553768906
95	254	0.5787220488521209	0.6387529594287691
95	255	0.5787220488521209	0.6543054729703607
95	256	0.5787220488521209	0.6219443018080391
95	257	0.5787220488521209	0.6219443018080391
95	258	0.5787220488521209	0.6224905129073831
95	259	0.5787220488521209	0.6416101172576737
95	260	0.5787220488521209	0.5829283084360043
95	261	0.5787220488521209	0.5799980794047391
95	262	0.5787220488521209	0.5832772125068953
95	263	0.5787220488521209	0.5798481523740496
95	264	0.5787220488521209	0.6322641583400761
95	265	0.5787220488521209	0.6322641583400761
95	266	0.5787220488521209	0.639365108139602
95	267	0.5787220488521209	0.6606590463624239
95	268	0.5787220488521209	0.6241478869726113
95	269	0.5787220488521209	0.6241478869726113
95	270	0.5787220488521209	0.5962277777524376
95	271	0.5787220488521209	0.5962277777524376
95	272	0.5787220488521209	0.6295889385995562
95	273	0.5787220488521209	0.6295889385995562
95	274	0.5787220488521209	0.590590740473409
95	275	0.5787220488521209	0.590590740473409
95	276	0.5787220488521209	0.5757517593154763
95	277	0.5787220488521209	0.574155553768906
95	278	0.5787220488521209	0.5757517593154763
95	279	0.5787220488521209	0.574155553768906
95	280	0.5787220488521209	0.5844532816494491
95	281	0.5787220488521209	0.5823538576605554
95	282	0.5787220488521209	0.5755050135614256
95	283	0.5787220488521209	0.57427768619489
95	284	0.5787220488521209	0.5870835940323321
95	285	0.5787220488521209	0.5851812204084709
95	286	0.5787220488521209	0.6362253228306501
95	287	0.5787220488521209	0.6608589273290877
95	288	0.5787220488521209	0.5757517593154763
95	289	0.5787220488521209	0.574155553768906
95	290	0.5787220488521209	0.5865716798331934
95	291	0.5787220488521209	0.5854217320016978
95	292	0.5787220488521209	0.5844532816494491
95	293	0.5787220488521209	0.5823538576605554
95	294	0.5787220488521209	0.5913748554895707
95	295	0.5787220488521209	0.590590740473409
95	296	0.5787220488521209	0.6467174461152968
95	297	0.5787220488521209	0.6677907280334384
95	298	0.5787220488521209	0.5745199032167306
95	299	0.5787220488521209	0.574155553768906
95	300	0.5787220488521209	0.6475912450599206
95	301	0.5787220488521209	0.6629364445089853
95	302	0.5787220488521209	0.6219443018080391
95	303	0.5787220488521209	0.6219443018080391
95	304	0.5787220488521209	0.6224905129073831
95	305	0.5787220488521209	0.6416101172576737
95	306	0.5787220488521209	0.5894620921358211
95	307	0.5787220488521209	0.5881400095959188
95	308	0.5787220488521209	0.5897184231203421
95	309	0.5787220488521209	0.5880174018117231
95	310	0.5787220488521209	0.6322641583400761
95	311	0.5787220488521209	0.6322641583400761
95	312	0.5787220488521209	0.6481950470387847
95	313	0.5787220488521209	0.6692246211627776
95	314	0.5787220488521209	0.6241478869726113
95	315	0.5787220488521209	0.6241478869726113
95	316	0.5787220488521209	0.5962277777524376
95	317	0.5787220488521209	0.5962277777524376
95	318	0.5787220488521209	0.6295889385995562
95	319	0.5787220488521209	0.6295889385995562
95	320	0.5787220488521209	0.590590740473409
95	321	0.5787220488521209	0.590590740473409
95	322	0.5787220488521209	0.6447702177000835
95	323	0.5787220488521209	0.6706611131878201
95	324	0.5787220488521209	0.6467174461152968
95	325	0.5787220488521209	0.6677907280334384
95	326	0.5787220488521209	0.6358753145098945
95	327	0.5787220488521209	0.6620804568962184
95	328	0.5787220488521209	0.6341270482440574
95	329	0.5787220488521209	0.660694715763288
95	330	0.5787220488521209	0.641644047167193
95	331	0.5787220488521209	0.6677913674165619
95	332	0.5787220488521209	0.6495406935055448
95	333	0.5787220488521209	0.6735388295243225
95	334	0.5787220488521209	0.6358753145098945
95	335	0.5787220488521209	0.6620804568962184
95	336	0.5787220488521209	0.6206857163543691
95	337	0.5787220488521209	0.6482314669454021
95	338	0.5787220488521209	0.6183202492586326
95	339	0.5787220488521209	0.6451748452230278
95	340	0.5787220488521209	0.6401017064928133
95	341	0.5787220488521209	0.6564090691662718
95	342	0.5787220488521209	0.651469030904421
95	343	0.5787220488521209	0.6736887253838613
95	344	0.5787220488521209	0.6368643168216922
95	345	0.5787220488521209	0.6507745164782366
95	346	0.5787220488521209	0.6491164674784009
95	347	0.5787220488521209	0.6657354180002863
95	348	0.5787220488521209	0.6270646420929952
95	349	0.5787220488521209	0.6270646420929952
95	350	0.5787220488521209	0.6372986585100774
95	351	0.5787220488521209	0.652317401883569
95	352	0.5787220488521209	0.6120607682729006
95	353	0.5787220488521209	0.6399480991382615
95	354	0.5787220488521209	0.6136724870371133
95	355	0.5787220488521209	0.6411727072844421
95	356	0.5787220488521209	0.6341238640169417
95	357	0.5787220488521209	0.6341238640169417
95	358	0.5787220488521209	0.649766211972654
95	359	0.5787220488521209	0.6694483645149311
95	360	0.5787220488521209	0.6303505147925048
95	361	0.5787220488521209	0.6303505147925048
95	362	0.5787220488521209	0.619295452936613
95	363	0.5787220488521209	0.619295452936613
95	364	0.5787220488521209	0.6341400476048952
95	365	0.5787220488521209	0.6341400476048952
95	366	0.5787220488521209	0.6230887690747536
95	367	0.5787220488521209	0.6230887690747536
95	368	0.5787220488521209	0.5745199032167306
95	369	0.5787220488521209	0.574155553768906
95	370	0.5787220488521209	0.5745199032167306
95	371	0.5787220488521209	0.574155553768906
95	372	0.5787220488521209	0.583069863850209
95	373	0.5787220488521209	0.5823538576605554
95	374	0.5787220488521209	0.5743743357839807
95	375	0.5787220488521209	0.57427768619489
95	376	0.5787220488521209	0.5857496948967613
95	377	0.5787220488521209	0.5851812204084709
95	378	0.5787220488521209	0.6254748093048892
95	379	0.5787220488521209	0.6436594881461822
95	380	0.5787220488521209	0.5745199032167306
95	381	0.5787220488521209	0.574155553768906
95	382	0.5787220488521209	0.5854437020897032
95	383	0.5787220488521209	0.5854217320016978
95	384	0.5787220488521209	0.583069863850209
95	385	0.5787220488521209	0.5823538576605554
95	386	0.5787220488521209	0.5906288874851492
95	387	0.5787220488521209	0.590590740473409
95	388	0.5787220488521209	0.6368643168216922
95	389	0.5787220488521209	0.6507745164782366
95	390	0.5787220488521209	0.5745199032167306
95	391	0.5787220488521209	0.574155553768906
95	392	0.5787220488521209	0.637640154918257
95	393	0.5787220488521209	0.6457590777621753
95	394	0.5787220488521209	0.6219443018080391
95	395	0.5787220488521209	0.6219443018080391
95	396	0.5787220488521209	0.6224905129073831
95	397	0.5787220488521209	0.6416101172576737
95	398	0.5787220488521209	0.5882822493987677
95	399	0.5787220488521209	0.5881400095959188
95	400	0.5787220488521209	0.5884349639936142
95	401	0.5787220488521209	0.5880174018117231
95	402	0.5787220488521209	0.6322641583400761
95	403	0.5787220488521209	0.6322641583400761
95	404	0.5787220488521209	0.6382975744648729
95	405	0.5787220488521209	0.6521798097401573
95	406	0.5787220488521209	0.6241478869726113
95	407	0.5787220488521209	0.6241478869726113
95	408	0.5787220488521209	0.5962277777524376
95	409	0.5787220488521209	0.5962277777524376
95	410	0.5787220488521209	0.6295889385995562
95	411	0.5787220488521209	0.6295889385995562
95	412	0.5787220488521209	0.590590740473409
95	413	0.5787220488521209	0.590590740473409
95	414	0.5787220488521209	0.5799903638096521
95	415	0.5787220488521209	0.577292361832457
95	416	0.5787220488521209	0.5865716798331934
95	417	0.5787220488521209	0.5854217320016978
95	418	0.5787220488521209	0.5770574886683195
95	419	0.5787220488521209	0.5745904913215322
95	420	0.5787220488521209	0.5798257161547663
95	421	0.5787220488521209	0.577380674858018
95	422	0.5787220488521209	0.5820255730269183
95	423	0.5787220488521209	0.5794061891820148
95	424	0.5787220488521209	0.6141148341217244
95	425	0.5787220488521209	0.6450628473329441
95	426	0.5787220488521209	0.5799903638096521
95	427	0.5787220488521209	0.577292361832457
95	428	0.5787220488521209	0.5817014666092958
95	429	0.5787220488521209	0.5795939603932222
95	430	0.5787220488521209	0.5770574886683195
95	431	0.5787220488521209	0.5745904913215322
95	432	0.5787220488521209	0.5909179403301239
95	433	0.5787220488521209	0.590862819604675
95	434	0.5787220488521209	0.6206857163543691
95	435	0.5787220488521209	0.6482314669454021
95	436	0.5787220488521209	0.5854437020897032
95	437	0.5787220488521209	0.5854217320016978
95	438	0.5787220488521209	0.620908470534741
95	439	0.5787220488521209	0.6373924399975517
95	440	0.5787220488521209	0.6130855728917589
95	441	0.5787220488521209	0.6130855728917589
95	442	0.5787220488521209	0.611517451396842
95	443	0.5787220488521209	0.6315461819713297
95	444	0.5787220488521209	0.5787772623138722
95	445	0.5787220488521209	0.5769028693041172
95	446	0.5787220488521209	0.5789332513602358
95	447	0.5787220488521209	0.5768014068367232
95	448	0.5787220488521209	0.6217662365659226
95	449	0.5787220488521209	0.6217662365659226
95	450	0.5787220488521209	0.6215562634238834
95	451	0.5787220488521209	0.644080834100822
95	452	0.5787220488521209	0.6147358273750451
95	453	0.5787220488521209	0.6147358273750451
95	454	0.5787220488521209	0.5930378947326704
95	455	0.5787220488521209	0.5930378947326704
95	456	0.5787220488521209	0.6167368488670435
95	457	0.5787220488521209	0.6167368488670434
95	458	0.5787220488521209	0.590862819604675
95	459	0.5787220488521209	0.590862819604675
95	460	0.5787220488521209	0.5780991648621286
95	461	0.5787220488521209	0.574155553768906
95	462	0.5787220488521209	0.5844532816494491
95	463	0.5787220488521209	0.5823538576605554
95	464	0.5787220488521209	0.5692557863006229
95	465	0.5787220488521209	0.5659911151304173
95	466	0.5787220488521209	0.5777371338263492
95	467	0.5787220488521209	0.57427768619489
95	468	0.5787220488521209	0.5777371338263492
95	469	0.5787220488521209	0.57427768619489
95	470	0.5787220488521209	0.6136510585720512
95	471	0.5787220488521209	0.6436594881461822
95	472	0.5787220488521209	0.5780991648621286
95	473	0.5787220488521209	0.574155553768906
95	474	0.5787220488521209	0.5770574886683195
95	475	0.5787220488521209	0.5745904913215322
95	476	0.5787220488521209	0.5692557863006229
95	477	0.5787220488521209	0.5659911151304173
95	478	0.5787220488521209	0.5828199089125456
95	479	0.5787220488521209	0.5823538576605554
95	480	0.5787220488521209	0.6183202492586326
95	481	0.5787220488521209	0.6451748452230278
95	482	0.5787220488521209	0.583069863850209
95	483	0.5787220488521209	0.5823538576605554
95	484	0.5787220488521209	0.621312183192876
95	485	0.5787220488521209	0.63729046577197
95	486	0.5787220488521209	0.613909551087764
95	487	0.5787220488521209	0.613909551087764
95	488	0.5787220488521209	0.6110588292444373
95	489	0.5787220488521209	0.6305053168562527
95	490	0.5787220488521209	0.5741294587171092
95	491	0.5787220488521209	0.571892300867131
95	492	0.5787220488521209	0.5744536411741974
95	493	0.5787220488521209	0.5717153230520794
95	494	0.5787220488521209	0.6242564077818555
95	495	0.5787220488521209	0.6242564077818555
95	496	0.5787220488521209	0.6219414983028968
95	497	0.5787220488521209	0.6437801570262224
95	498	0.5787220488521209	0.616034643139164
95	499	0.5787220488521209	0.616034643139164
95	500	0.5787220488521209	0.5880174018117231
95	501	0.5787220488521209	0.5880174018117231
95	502	0.5787220488521209	0.6214372174528032
95	503	0.5787220488521209	0.6214372174528032
95	504	0.5787220488521209	0.5823538576605554
95	505	0.5787220488521209	0.5823538576605554
95	506	0.5787220488521209	0.5913748554895707
95	507	0.5787220488521209	0.590590740473409
95	508	0.5787220488521209	0.5913748554895707
95	509	0.5787220488521209	0.590590740473409
95	510	0.5787220488521209	0.5828199089125456
95	511	0.5787220488521209	0.5823538576605554
95	512	0.5787220488521209	0.5912044026495867
95	513	0.5787220488521209	0.5906588520268267
95	514	0.5787220488521209	0.5912044026495867
95	515	0.5787220488521209	0.5906588520268268
95	516	0.5787220488521209	0.6397429226238708
95	517	0.5787220488521209	0.6550882358789754
95	518	0.5787220488521209	0.5913748554895707
95	519	0.5787220488521209	0.590590740473409
95	520	0.5787220488521209	0.5909179403301239
95	521	0.5787220488521209	0.590862819604675
95	522	0.5787220488521209	0.5828199089125456
95	523	0.5787220488521209	0.5823538576605554
95	524	0.5787220488521209	0.5828199089125456
95	525	0.5787220488521209	0.5823538576605554
95	526	0.5787220488521209	0.6401017064928133
95	527	0.5787220488521209	0.6564090691662718
95	528	0.5787220488521209	0.5906288874851492
95	529	0.5787220488521209	0.590590740473409
95	530	0.5787220488521209	0.6387529594287691
95	531	0.5787220488521209	0.6543054729703607
95	532	0.5787220488521209	0.613909551087764
95	533	0.5787220488521209	0.613909551087764
95	534	0.5787220488521209	0.6274686971530761
95	535	0.5787220488521209	0.6360425073274959
95	536	0.5787220488521209	0.588087426457706
95	537	0.5787220488521209	0.5881400095959188
95	538	0.5787220488521209	0.5882127050138896
95	539	0.5787220488521209	0.5880174018117231
95	540	0.5787220488521209	0.6242564077818555
95	541	0.5787220488521209	0.6242564077818555
95	542	0.5787220488521209	0.6415519727578235
95	543	0.5787220488521209	0.6578233844871851
95	544	0.5787220488521209	0.616034643139164
95	545	0.5787220488521209	0.616034643139164
95	546	0.5787220488521209	0.5880174018117231
95	547	0.5787220488521209	0.5880174018117231
95	548	0.5787220488521209	0.6214372174528032
95	549	0.5787220488521209	0.6214372174528031
95	550	0.5787220488521209	0.5823538576605554
95	551	0.5787220488521209	0.5823538576605554
95	552	0.5787220488521209	0.6481950470387848
95	553	0.5787220488521209	0.6692246211627776
95	554	0.5787220488521209	0.6481950470387847
95	555	0.5787220488521209	0.6692246211627776
95	556	0.5787220488521209	0.639365108139602
95	557	0.5787220488521209	0.6606590463624239
95	558	0.5787220488521209	0.6376786721669766
95	559	0.5787220488521209	0.6592811930934134
95	560	0.5787220488521209	0.642177584748258
95	561	0.5787220488521209	0.6635133189608675
95	562	0.5787220488521209	0.6506387431097878
95	563	0.5787220488521209	0.6721084880472287
95	564	0.5787220488521209	0.639365108139602
95	565	0.5787220488521209	0.6606590463624239
95	566	0.5787220488521209	0.6215562634238834
95	567	0.5787220488521209	0.644080834100822
95	568	0.5787220488521209	0.6219414983028968
95	569	0.5787220488521209	0.6437801570262224
95	570	0.5787220488521209	0.6415519727578235
95	571	0.5787220488521209	0.6578233844871851
95	572	0.5787220488521209	0.649766211972654
95	573	0.5787220488521209	0.6694483645149311
95	574	0.5787220488521209	0.6382975744648729
95	575	0.5787220488521209	0.6521798097401573
95	576	0.5787220488521209	0.6462190634736527
95	577	0.5787220488521209	0.6629106549340891
95	578	0.5787220488521209	0.6244414473272342
95	579	0.5787220488521209	0.6244414473272342
95	580	0.5787220488521209	0.6365975256602141
95	581	0.5787220488521209	0.6516311913312842
95	582	0.5787220488521209	0.6158585998222593
95	583	0.5787220488521209	0.6385743721918336
95	584	0.5787220488521209	0.6174053732272031
95	585	0.5787220488521209	0.6397918466193747
95	586	0.5787220488521209	0.6314957580390494
95	587	0.5787220488521209	0.6314957580390494
95	588	0.5787220488521209	0.6468717182459122
95	589	0.5787220488521209	0.6666339213584955
95	590	0.5787220488521209	0.62770223423053
95	591	0.5787220488521209	0.62770223423053
95	592	0.5787220488521209	0.6206501266170779
95	593	0.5787220488521209	0.620650126617078
95	594	0.5787220488521209	0.6314767534240289
95	595	0.5787220488521209	0.6314767534240289
95	596	0.5787220488521209	0.6244557616396856
95	597	0.5787220488521209	0.6244557616396856
95	598	0.5787220488521209	0.6219443018080391
95	599	0.5787220488521209	0.6219443018080391
95	600	0.5787220488521209	0.6219443018080391
95	601	0.5787220488521209	0.6219443018080391
95	602	0.5787220488521209	0.613909551087764
95	603	0.5787220488521209	0.613909551087764
95	604	0.5787220488521209	0.6200792194970041
95	605	0.5787220488521209	0.6200792194970041
95	606	0.5787220488521209	0.6167368488670435
95	607	0.5787220488521209	0.6167368488670435
95	608	0.5787220488521209	0.6252388639413166
95	609	0.5787220488521209	0.6252388639413166
95	610	0.5787220488521209	0.6219443018080391
95	611	0.5787220488521209	0.6219443018080391
95	612	0.5787220488521209	0.6130855728917589
95	613	0.5787220488521209	0.6130855728917589
95	614	0.5787220488521209	0.613909551087764
95	615	0.5787220488521209	0.613909551087764
95	616	0.5787220488521209	0.613909551087764
95	617	0.5787220488521209	0.613909551087764
95	618	0.5787220488521209	0.6270646420929952
95	619	0.5787220488521209	0.6270646420929951
95	620	0.5787220488521209	0.6219443018080391
95	621	0.5787220488521209	0.6219443018080391
95	622	0.5787220488521209	0.6174325080552796
95	623	0.5787220488521209	0.6174325080552795
95	624	0.5787220488521209	0.6138741858636182
95	625	0.5787220488521209	0.6138741858636182
95	626	0.5787220488521209	0.6234097720826015
95	627	0.5787220488521209	0.6234097720826016
95	628	0.5787220488521209	0.6104367163762295
95	629	0.5787220488521209	0.6104367163762295
95	630	0.5787220488521209	0.6122440112598105
95	631	0.5787220488521209	0.6122440112598105
95	632	0.5787220488521209	0.6227330199312695
95	633	0.5787220488521209	0.6227330199312695
95	634	0.5787220488521209	0.6244414473272342
95	635	0.5787220488521209	0.6244414473272342
95	636	0.5787220488521209	0.6154466614621432
