"network_number"	"model_number"	"attractor_number"	"attractor_length"	"attractor_basin_size"
75	0	1	4	1426
75	0	2	12	2670
76	0	1	1	26
76	0	2	1	102
76	0	3	1	346
76	0	4	1	530
76	0	5	1	2682
76	0	6	1	58
76	0	7	1	296
76	0	8	1	32
76	0	9	3	24
77	0	1	3	1120
77	0	2	3	1764
77	0	3	3	880
77	0	4	3	332
78	0	1	3	2404
78	0	2	4	1692
79	0	1	1	655
79	0	2	4	1306
79	0	3	7	583
79	0	4	7	1552
80	0	1	1	4096
81	0	1	1	3521
81	0	2	1	7
81	0	3	2	11
81	0	4	2	5
81	0	5	4	552
82	0	1	2	588
82	0	2	6	3508
83	0	1	1	118
83	0	2	1	4
83	0	3	2	1102
83	0	4	5	1189
83	0	5	5	1683
84	0	1	2	4085
84	0	2	4	11
85	0	1	4	2182
85	0	2	4	380
85	0	3	4	978
85	0	4	4	556
86	0	1	2	2804
86	0	2	2	544
86	0	3	2	596
86	0	4	2	152
87	0	1	2	3911
87	0	2	2	5
87	0	3	4	180
88	0	1	2	4096
89	0	1	1	512
89	0	2	2	3554
89	0	3	2	10
89	0	4	2	10
89	0	5	2	10
90	0	1	1	1080
90	0	2	2	26
90	0	3	2	132
90	0	4	4	1534
90	0	5	4	1324
91	0	1	1	2
91	0	2	1	318
91	0	3	1	3420
91	0	4	1	36
91	0	5	1	320
92	0	1	2	3760
92	0	2	2	336
93	0	1	1	850
93	0	2	1	1532
93	0	3	2	1714
94	0	1	2	348
94	0	2	2	459
94	0	3	2	287
94	0	4	6	1609
94	0	5	6	1393
95	0	1	7	4096
96	0	1	2	492
96	0	2	2	3604
97	0	1	2	834
97	0	2	2	166
97	0	3	2	192
97	0	4	4	1614
97	0	5	5	1290
98	0	1	1	115
98	0	2	1	465
98	0	3	1	2
98	0	4	4	345
98	0	5	4	3169
99	0	1	15	4096
100	0	1	2	4096
101	0	1	1	1
101	0	2	1	1
101	0	3	1	2639
101	0	4	1	81
101	0	5	1	177
101	0	6	1	89
101	0	7	1	32
101	0	8	1	10
101	0	9	2	2
101	0	10	3	586
101	0	11	3	212
101	0	12	3	197
101	0	13	3	69
102	0	1	2	3424
102	0	2	2	672
103	0	1	1	2944
103	0	2	1	192
103	0	3	2	960
104	0	1	2	32
104	0	2	2	4064
105	0	1	4	4096
106	0	1	1	2629
106	0	2	1	194
106	0	3	2	1143
106	0	4	2	130
107	0	1	1	4096
108	0	1	1	4096
109	0	1	2	666
109	0	2	2	3233
109	0	3	2	197
110	0	1	1	32
110	0	2	1	118
110	0	3	1	274
110	0	4	1	2677
110	0	5	1	655
110	0	6	1	132
110	0	7	2	90
110	0	8	2	118
111	0	1	2	3020
111	0	2	2	297
111	0	3	8	779
112	0	1	1	4096
113	0	1	2	4096
114	0	1	4	2816
114	0	2	4	1280
115	0	1	3	4096
116	0	1	4	3481
116	0	2	12	615
117	0	1	1	30
117	0	2	1	18
117	0	3	1	18
117	0	4	1	6
117	0	5	2	19
117	0	6	2	5
117	0	7	3	1850
117	0	8	3	558
117	0	9	3	592
117	0	10	3	814
117	0	11	3	186
118	0	1	2	37
118	0	2	6	4059
119	0	1	2	3302
119	0	2	2	794
120	0	1	8	4096
121	0	1	2	3862
121	0	2	2	114
121	0	3	2	120
122	0	1	1	3115
122	0	2	1	24
122	0	3	1	180
122	0	4	2	777
123	0	1	1	3452
123	0	2	1	179
123	0	3	3	70
123	0	4	4	58
123	0	5	6	337
124	0	1	1	11
124	0	2	1	2833
124	0	3	1	622
124	0	4	1	543
124	0	5	1	87
125	0	1	1	3111
125	0	2	2	28
125	0	3	2	803
125	0	4	2	24
125	0	5	2	84
125	0	6	4	46
126	0	1	1	762
126	0	2	1	2324
126	0	3	1	172
126	0	4	1	486
126	0	5	1	80
126	0	6	1	4
126	0	7	1	184
126	0	8	1	45
126	0	9	1	5
126	0	10	1	2
126	0	11	2	32
127	0	1	1	3478
127	0	2	1	618
128	0	1	2	4096
129	0	1	4	4096
130	0	1	3	420
130	0	2	4	3676
131	0	1	2	2640
131	0	2	2	1456
132	0	1	2	4096
133	0	1	1	49
133	0	2	1	69
133	0	3	1	84
133	0	4	1	125
133	0	5	1	34
133	0	6	1	12
133	0	7	1	17
133	0	8	1	10
133	0	9	1	2
133	0	10	1	2
133	0	11	1	2
133	0	12	2	23
133	0	13	2	180
133	0	14	2	204
133	0	15	3	232
133	0	16	3	218
133	0	17	3	50
133	0	18	3	76
133	0	19	3	10
133	0	20	3	54
133	0	21	3	58
133	0	22	3	19
133	0	23	3	19
133	0	24	4	29
133	0	25	5	845
133	0	26	5	1437
133	0	27	6	61
133	0	28	12	175
134	0	1	2	706
134	0	2	2	1004
134	0	3	2	190
134	0	4	2	190
134	0	5	8	2006
135	0	1	1	33
135	0	2	2	99
135	0	3	4	3964
136	0	1	2	540
136	0	2	2	1328
136	0	3	2	336
136	0	4	2	1820
136	0	5	2	72
137	0	1	1	4096
138	0	1	1	3456
138	0	2	2	384
138	0	3	2	256
139	0	1	2	4052
139	0	2	2	44
140	0	1	1	8
140	0	2	4	4088
141	0	1	2	2
141	0	2	2	2
141	0	3	3	67
141	0	4	6	176
141	0	5	6	3278
141	0	6	6	248
141	0	7	6	224
141	0	8	6	61
141	0	9	6	38
142	0	1	1	1522
142	0	2	5	2574
143	0	1	10	4096
144	0	1	1	108
144	0	2	1	3866
144	0	3	1	6
144	0	4	2	16
144	0	5	2	100
145	0	1	1	2
145	0	2	2	546
145	0	3	2	728
145	0	4	2	78
145	0	5	2	688
145	0	6	2	680
145	0	7	2	1374
146	0	1	1	4
146	0	2	1	12
146	0	3	1	5
146	0	4	4	3585
146	0	5	4	490
147	0	1	2	3760
147	0	2	2	336
148	0	1	4	4096
149	0	1	9	4096
150	0	1	2	3135
150	0	2	2	961
151	0	1	1	3517
151	0	2	1	63
151	0	3	1	111
151	0	4	2	405
152	0	1	2	3334
152	0	2	2	611
152	0	3	2	151
153	0	1	4	4096
154	0	1	2	1333
154	0	2	2	151
154	0	3	6	1648
154	0	4	6	964
155	0	1	2	158
155	0	2	2	12
155	0	3	7	3926
156	0	1	2	139
156	0	2	4	3957
157	0	1	6	4096
158	0	1	2	2018
158	0	2	2	2078
159	0	1	1	75
159	0	2	1	1543
159	0	3	1	347
159	0	4	1	5
159	0	5	1	5
159	0	6	1	534
159	0	7	1	180
159	0	8	1	1
159	0	9	1	6
159	0	10	2	1393
159	0	11	2	7
160	0	1	2	1406
160	0	2	6	2690
161	0	1	1	2938
161	0	2	1	506
161	0	3	1	3
161	0	4	2	37
161	0	5	2	157
161	0	6	2	9
161	0	7	4	56
161	0	8	4	390
162	0	1	2	4096
163	0	1	1	3952
163	0	2	1	144
164	0	1	1	3432
164	0	2	1	664
165	0	1	1	3424
165	0	2	1	672
166	0	1	1	1024
166	0	2	1	3072
167	0	1	2	3477
167	0	2	2	89
167	0	3	2	266
167	0	4	2	72
167	0	5	2	129
167	0	6	2	63
168	0	1	10	4096
169	0	1	2	722
169	0	2	2	441
169	0	3	2	230
169	0	4	2	42
169	0	5	2	30
169	0	6	2	9
169	0	7	4	142
169	0	8	4	886
169	0	9	4	617
169	0	10	4	286
169	0	11	4	54
169	0	12	4	77
169	0	13	4	48
169	0	14	4	152
169	0	15	4	232
169	0	16	4	86
169	0	17	4	35
169	0	18	4	7
170	0	1	2	4096
171	0	1	1	3400
171	0	2	1	696
172	0	1	1	4033
172	0	2	2	11
172	0	3	2	52
173	0	1	1	1036
173	0	2	1	658
173	0	3	1	364
173	0	4	1	4
173	0	5	1	110
173	0	6	3	1924
174	0	1	2	4096
175	0	1	1	4
175	0	2	4	258
175	0	3	4	12
175	0	4	4	818
175	0	5	4	762
175	0	6	4	2242
176	0	1	2	4096
177	0	1	2	3512
177	0	2	2	279
177	0	3	2	153
177	0	4	4	99
177	0	5	4	53
178	0	1	1	63
178	0	2	1	2900
178	0	3	1	41
178	0	4	1	48
178	0	5	1	2
178	0	6	2	867
178	0	7	2	11
178	0	8	2	115
178	0	9	2	27
178	0	10	2	22
179	0	1	1	358
179	0	2	1	4
179	0	3	1	1
179	0	4	2	124
179	0	5	2	540
179	0	6	2	297
179	0	7	2	1184
179	0	8	2	152
179	0	9	2	29
179	0	10	2	8
179	0	11	4	1252
179	0	12	4	116
179	0	13	4	31
180	0	1	1	8
180	0	2	1	41
180	0	3	1	1320
180	0	4	1	5
180	0	5	1	192
180	0	6	2	1408
180	0	7	3	40
180	0	8	3	221
180	0	9	3	830
180	0	10	3	31
181	0	1	4	210
181	0	2	30	3886
182	0	1	1	1
182	0	2	2	4095
183	0	1	1	3736
183	0	2	2	360
184	0	1	1	480
184	0	2	1	3616
185	0	1	1	80
185	0	2	1	2
185	0	3	3	4014
186	0	1	1	4036
186	0	2	1	48
186	0	3	1	12
187	0	1	1	364
187	0	2	1	1490
187	0	3	2	1144
187	0	4	2	1098
188	0	1	4	1084
188	0	2	5	3012
189	0	1	2	4096
190	0	1	10	4096
191	0	1	4	3399
191	0	2	5	697
192	0	1	14	4096
193	0	1	1	6
193	0	2	1	18
193	0	3	1	2
193	0	4	1	6
193	0	5	2	568
193	0	6	2	72
193	0	7	2	248
193	0	8	2	376
193	0	9	2	2764
193	0	10	2	20
193	0	11	2	4
193	0	12	2	12
194	0	1	4	604
194	0	2	6	3492
195	0	1	1	768
195	0	2	1	3328
196	0	1	1	3988
196	0	2	2	84
196	0	3	2	24
197	0	1	4	4096
198	0	1	7	4096
199	0	1	1	3510
199	0	2	2	174
199	0	3	2	412
200	0	1	2	4096
201	0	1	2	3492
201	0	2	2	583
201	0	3	2	21
202	0	1	1	2860
202	0	2	2	1236
203	0	1	4	616
203	0	2	7	3480
204	0	1	1	3940
204	0	2	1	156
205	0	1	4	4096
206	0	1	4	595
206	0	2	5	3501
207	0	1	1	2302
207	0	2	2	12
207	0	3	5	1782
208	0	1	1	57
208	0	2	1	3
208	0	3	2	79
208	0	4	2	5
208	0	5	3	112
208	0	6	4	3786
208	0	7	4	54
209	0	1	4	4096
210	0	1	10	4096
211	0	1	1	2712
211	0	2	1	128
211	0	3	1	40
211	0	4	1	40
211	0	5	2	792
211	0	6	2	96
211	0	7	2	72
211	0	8	2	184
211	0	9	2	16
211	0	10	2	8
211	0	11	2	8
212	0	1	1	62
212	0	2	2	3227
212	0	3	2	122
212	0	4	3	685
213	0	1	1	16
213	0	2	4	4080
214	0	1	1	4072
214	0	2	1	24
215	0	1	3	672
215	0	2	6	3424
216	0	1	1	26
216	0	2	2	3102
216	0	3	6	968
217	0	1	4	64
217	0	2	4	128
217	0	3	4	45
217	0	4	9	624
217	0	5	9	3235
218	0	1	2	3904
218	0	2	2	192
219	0	1	1	3286
219	0	2	1	67
219	0	3	2	670
219	0	4	2	20
219	0	5	2	12
219	0	6	2	41
220	0	1	1	3968
220	0	2	1	128
221	0	1	1	1789
221	0	2	1	85
221	0	3	1	13
221	0	4	3	1612
221	0	5	3	597
222	0	1	1	699
222	0	2	1	2807
222	0	3	1	15
222	0	4	1	3
222	0	5	2	194
222	0	6	2	42
222	0	7	4	312
222	0	8	4	24
223	0	1	1	832
223	0	2	1	2189
223	0	3	1	192
223	0	4	1	192
223	0	5	1	384
223	0	6	1	307
224	0	1	2	24
224	0	2	4	768
224	0	3	4	3304
225	0	1	1	2372
225	0	2	3	1724
226	0	1	2	102
226	0	2	2	3458
226	0	3	2	536
227	0	1	1	903
227	0	2	1	349
227	0	3	1	7
227	0	4	1	65
227	0	5	1	690
227	0	6	1	138
227	0	7	2	22
227	0	8	2	36
227	0	9	2	268
227	0	10	2	124
227	0	11	2	416
227	0	12	2	764
227	0	13	4	116
227	0	14	4	198
228	0	1	4	4096
229	0	1	1	2947
229	0	2	1	737
229	0	3	1	4
229	0	4	1	1
229	0	5	1	1
229	0	6	2	34
229	0	7	2	30
229	0	8	2	6
229	0	9	4	248
229	0	10	4	48
229	0	11	4	40
230	0	1	10	1061
230	0	2	14	3035
231	0	1	1	12
231	0	2	2	2978
231	0	3	3	114
231	0	4	3	992
232	0	1	2	3000
232	0	2	2	72
232	0	3	2	1000
232	0	4	2	24
233	0	1	1	620
233	0	2	1	272
233	0	3	1	148
233	0	4	1	16
233	0	5	2	646
233	0	6	2	190
233	0	7	4	1858
233	0	8	4	346
234	0	1	2	1240
234	0	2	2	2284
234	0	3	2	216
234	0	4	2	356
235	0	1	2	4096
236	0	1	16	4096
237	0	1	2	2235
237	0	2	2	1861
238	0	1	1	16
238	0	2	1	672
238	0	3	1	48
238	0	4	1	2007
238	0	5	1	9
238	0	6	1	16
238	0	7	1	48
238	0	8	2	278
238	0	9	2	42
238	0	10	2	834
238	0	11	2	126
239	0	1	11	4096
240	0	1	1	3472
240	0	2	1	624
241	0	1	6	4096
242	0	1	1	3072
242	0	2	1	1024
243	0	1	1	3300
243	0	2	1	15
243	0	3	2	183
243	0	4	2	150
243	0	5	2	342
243	0	6	2	21
243	0	7	4	85
244	0	1	2	768
244	0	2	2	3328
245	0	1	1	1
245	0	2	1	18
245	0	3	2	158
245	0	4	2	973
245	0	5	4	2946
246	0	1	1	92
246	0	2	3	4004
247	0	1	2	2759
247	0	2	2	1337
248	0	1	2	3764
248	0	2	2	130
248	0	3	2	74
248	0	4	2	128
249	0	1	4	1998
249	0	2	4	2098
250	0	1	1	145
250	0	2	1	3598
250	0	3	1	15
250	0	4	2	338
251	0	1	1	1780
251	0	2	1	60
251	0	3	2	88
251	0	4	2	976
251	0	5	4	1192
252	0	1	2	2788
252	0	2	2	1308
253	0	1	2	4063
253	0	2	2	33
254	0	1	1	3554
254	0	2	1	16
254	0	3	2	526
255	0	1	2	1948
255	0	2	4	2148
256	0	1	1	3400
256	0	2	1	696
257	0	1	1	118
257	0	2	1	166
257	0	3	2	3812
258	0	1	1	3060
258	0	2	1	3
258	0	3	1	9
258	0	4	1	1023
258	0	5	1	1
259	0	1	1	3072
259	0	2	1	1024
260	0	1	2	2093
260	0	2	2	2003
261	0	1	1	467
261	0	2	2	348
261	0	3	3	301
261	0	4	6	916
261	0	5	6	2064
262	0	1	1	4096
263	0	1	2	4096
264	0	1	1	557
264	0	2	1	3333
264	0	3	1	128
264	0	4	3	78
265	0	1	2	10
265	0	2	2	21
265	0	3	2	1126
265	0	4	2	1377
265	0	5	2	1370
265	0	6	2	9
265	0	7	2	183
266	0	1	1	112
266	0	2	1	13
266	0	3	2	2256
266	0	4	2	722
266	0	5	2	734
266	0	6	2	165
266	0	7	2	11
266	0	8	3	83
267	0	1	1	894
267	0	2	5	2682
267	0	3	5	520
268	0	1	1	3895
268	0	2	4	201
269	0	1	2	3516
269	0	2	2	416
269	0	3	4	164
270	0	1	1	32
270	0	2	1	2744
270	0	3	1	32
270	0	4	1	36
270	0	5	1	120
270	0	6	2	144
270	0	7	2	988
271	0	1	1	2980
271	0	2	1	33
271	0	3	1	9
271	0	4	1	2
271	0	5	1	972
271	0	6	1	12
271	0	7	1	12
271	0	8	1	4
271	0	9	2	8
271	0	10	2	23
271	0	11	2	24
271	0	12	4	17
272	0	1	1	322
272	0	2	1	2934
272	0	3	1	640
272	0	4	1	18
272	0	5	1	18
272	0	6	2	164
273	0	1	1	1567
273	0	2	2	2386
273	0	3	4	143
274	0	1	1	1139
274	0	2	1	800
274	0	3	2	212
274	0	4	2	1945
275	0	1	1	4096
276	0	1	4	4096
277	0	1	1	8
277	0	2	1	8
277	0	3	2	264
277	0	4	2	24
277	0	5	3	3472
277	0	6	3	320
278	0	1	1	12
278	0	2	1	311
278	0	3	1	1849
278	0	4	1	36
278	0	5	1	4
278	0	6	1	56
278	0	7	1	4
278	0	8	1	16
278	0	9	1	2
278	0	10	1	118
278	0	11	2	38
278	0	12	2	535
278	0	13	2	67
278	0	14	2	18
278	0	15	2	886
278	0	16	2	8
278	0	17	2	6
278	0	18	2	130
279	0	1	5	4096
280	0	1	1	382
280	0	2	2	324
280	0	3	2	399
280	0	4	2	2991
281	0	1	1	3964
281	0	2	2	132
282	0	1	2	4096
283	0	1	1	63
283	0	2	1	1061
283	0	3	1	17
283	0	4	1	1622
283	0	5	1	265
283	0	6	1	19
283	0	7	1	12
283	0	8	2	108
283	0	9	2	20
283	0	10	4	461
283	0	11	4	448
284	0	1	1	1072
284	0	2	1	68
284	0	3	1	46
284	0	4	2	1558
284	0	5	7	1352
285	0	1	2	2176
285	0	2	2	1816
285	0	3	2	104
286	0	1	2	70
286	0	2	2	2594
286	0	3	2	48
286	0	4	4	1384
287	0	1	1	48
287	0	2	1	432
287	0	3	1	892
287	0	4	1	1066
287	0	5	1	200
287	0	6	3	748
287	0	7	3	710
288	0	1	1	4096
289	0	1	4	4096
290	0	1	2	324
290	0	2	2	1601
290	0	3	2	2013
290	0	4	2	158
291	0	1	3	3461
291	0	2	3	512
291	0	3	3	123
292	0	1	1	4064
292	0	2	1	32
293	0	1	1	192
293	0	2	1	2605
293	0	3	1	3
293	0	4	2	1296
294	0	1	1	528
294	0	2	1	21
294	0	3	1	1149
294	0	4	1	6
294	0	5	1	16
294	0	6	3	669
294	0	7	3	1707
295	0	1	1	126
295	0	2	1	214
295	0	3	1	839
295	0	4	1	145
295	0	5	1	12
295	0	6	1	36
295	0	7	1	5
295	0	8	1	1
295	0	9	2	1652
295	0	10	2	300
295	0	11	3	265
295	0	12	3	445
295	0	13	3	56
296	0	1	1	2747
296	0	2	10	1349
297	0	1	2	615
297	0	2	2	828
297	0	3	4	100
297	0	4	4	2553
298	0	1	1	4096
299	0	1	1	4096
300	0	1	2	1820
300	0	2	2	6
300	0	3	6	2270
301	0	1	2	3948
301	0	2	2	148
302	0	1	1	444
302	0	2	5	3652
303	0	1	1	808
303	0	2	1	72
303	0	3	2	528
303	0	4	3	1272
303	0	5	3	1416
304	0	1	2	4096
305	0	1	2	2589
305	0	2	2	1507
306	0	1	1	4096
307	0	1	1	1183
307	0	2	1	604
307	0	3	2	584
307	0	4	2	1543
307	0	5	2	182
308	0	1	1	4015
308	0	2	1	59
308	0	3	1	22
309	0	1	1	4096
310	0	1	11	4096
311	0	1	4	4096
312	0	1	2	4096
313	0	1	2	4096
314	0	1	1	84
314	0	2	1	144
314	0	3	1	366
314	0	4	1	27
314	0	5	1	63
314	0	6	2	282
314	0	7	2	349
314	0	8	2	60
314	0	9	2	48
314	0	10	2	114
314	0	11	2	21
314	0	12	4	418
314	0	13	4	1320
314	0	14	4	800
315	0	1	1	36
315	0	2	1	105
315	0	3	1	254
315	0	4	2	354
315	0	5	3	615
315	0	6	3	261
315	0	7	4	342
315	0	8	4	1644
315	0	9	4	485
316	0	1	8	4096
317	0	1	2	4028
317	0	2	2	16
317	0	3	2	52
318	0	1	1	36
318	0	2	1	2792
318	0	3	1	4
318	0	4	1	64
318	0	5	1	288
318	0	6	2	500
318	0	7	2	52
318	0	8	2	28
318	0	9	2	296
318	0	10	2	8
318	0	11	2	28
319	0	1	1	2246
319	0	2	4	1850
320	0	1	2	401
320	0	2	2	1607
320	0	3	2	263
320	0	4	2	294
320	0	5	2	308
320	0	6	3	705
320	0	7	8	518
321	0	1	1	4096
322	0	1	1	311
322	0	2	2	1762
322	0	3	2	72
322	0	4	2	1430
322	0	5	4	521
323	0	1	6	126
323	0	2	7	3970
324	0	1	4	692
324	0	2	4	3028
324	0	3	4	376
325	0	1	4	4096
326	0	1	2	19
326	0	2	2	2769
326	0	3	2	1308
327	0	1	1	4096
328	0	1	1	12
328	0	2	2	738
328	0	3	3	2316
328	0	4	3	1030
329	0	1	2	1477
329	0	2	2	1922
329	0	3	2	697
330	0	1	2	4092
330	0	2	2	4
331	0	1	1	1
331	0	2	1	1
331	0	3	1	130
331	0	4	1	1586
331	0	5	1	1184
331	0	6	1	72
331	0	7	1	1
331	0	8	1	1
331	0	9	1	16
331	0	10	2	52
331	0	11	2	148
331	0	12	3	696
331	0	13	3	208
332	0	1	1	3830
332	0	2	4	266
333	0	1	1	4054
333	0	2	1	42
334	0	1	2	1462
334	0	2	2	1611
334	0	3	2	620
334	0	4	3	108
334	0	5	6	295
335	0	1	2	4096
336	0	1	1	1483
336	0	2	1	366
336	0	3	1	35
336	0	4	1	160
336	0	5	1	112
336	0	6	2	1588
336	0	7	2	352
337	0	1	1	4096
338	0	1	5	548
338	0	2	10	2343
338	0	3	10	1205
339	0	1	1	3200
339	0	2	2	896
340	0	1	1	239
340	0	2	1	65
340	0	3	4	3792
341	0	1	1	3652
341	0	2	1	443
341	0	3	1	1
342	0	1	1	67
342	0	2	1	2
342	0	3	2	60
342	0	4	3	101
342	0	5	3	18
342	0	6	4	3034
342	0	7	4	814
343	0	1	1	120
343	0	2	1	40
343	0	3	2	476
343	0	4	3	3460
344	0	1	1	1361
344	0	2	7	2735
345	0	1	2	4096
346	0	1	1	2466
346	0	2	1	419
346	0	3	1	130
346	0	4	1	17
346	0	5	2	904
346	0	6	2	160
347	0	1	1	15
347	0	2	1	2753
347	0	3	1	45
347	0	4	1	24
347	0	5	1	24
347	0	6	1	1
347	0	7	1	112
347	0	8	1	3
347	0	9	1	24
347	0	10	1	23
347	0	11	2	60
347	0	12	2	845
347	0	13	2	51
347	0	14	2	4
347	0	15	2	112
348	0	1	2	1305
348	0	2	2	241
348	0	3	6	2149
348	0	4	6	401
349	0	1	1	156
349	0	2	1	60
349	0	3	1	59
349	0	4	1	4
349	0	5	1	3
349	0	6	1	24
349	0	7	1	1440
349	0	8	1	31
349	0	9	1	4
349	0	10	1	1
349	0	11	1	96
349	0	12	2	366
349	0	13	2	320
349	0	14	2	480
349	0	15	2	294
349	0	16	2	400
349	0	17	2	234
349	0	18	2	44
349	0	19	2	48
349	0	20	2	32
350	0	1	1	914
350	0	2	1	276
350	0	3	3	1466
350	0	4	3	1440
351	0	1	1	416
351	0	2	1	2976
351	0	3	1	66
351	0	4	1	528
351	0	5	1	22
351	0	6	2	88
352	0	1	1	4096
353	0	1	1	18
353	0	2	2	573
353	0	3	2	5
353	0	4	2	1153
353	0	5	2	112
353	0	6	2	656
353	0	7	2	282
353	0	8	2	132
353	0	9	4	1063
353	0	10	4	102
354	0	1	2	4096
355	0	1	1	24
355	0	2	1	4024
355	0	3	2	48
356	0	1	4	1579
356	0	2	4	120
356	0	3	10	2397
357	0	1	2	3447
357	0	2	2	448
357	0	3	2	131
357	0	4	2	70
358	0	1	2	156
358	0	2	2	1631
358	0	3	2	684
358	0	4	2	324
358	0	5	4	1301
359	0	1	1	280
359	0	2	2	3496
359	0	3	2	320
360	0	1	1	4064
360	0	2	1	24
360	0	3	2	8
361	0	1	3	1986
361	0	2	6	2110
362	0	1	1	2520
