"network_number"	"model_number"	"attractor_number"	"attractor_length"	"attractor_basin_size"
24	0	7	1	14
24	0	8	1	28
24	0	9	1	4
24	0	10	1	4
24	0	11	1	3
24	0	12	1	9
24	0	13	2	48
24	0	14	6	503
24	0	15	7	2602
25	0	1	1	980
25	0	2	1	1
25	0	3	2	172
25	0	4	3	1184
25	0	5	4	1759
26	0	1	1	272
26	0	2	1	3179
26	0	3	3	428
26	0	4	4	217
27	0	1	4	3644
27	0	2	4	192
27	0	3	4	212
27	0	4	4	48
28	0	1	1	3160
28	0	2	4	936
29	0	1	2	32
29	0	2	2	838
29	0	3	2	1014
29	0	4	2	2212
30	0	1	1	126
30	0	2	1	992
30	0	3	1	30
30	0	4	1	42
30	0	5	1	10
30	0	6	2	1501
30	0	7	2	27
30	0	8	2	135
30	0	9	2	9
30	0	10	2	13
30	0	11	2	63
30	0	12	3	350
30	0	13	3	627
30	0	14	3	98
30	0	15	3	73
31	0	1	4	1674
31	0	2	7	2422
32	0	1	1	279
32	0	2	2	2721
32	0	3	2	482
32	0	4	2	614
33	0	1	1	3879
33	0	2	1	217
34	0	1	1	479
34	0	2	1	514
34	0	3	1	74
34	0	4	1	63
34	0	5	1	185
34	0	6	1	47
34	0	7	1	774
34	0	8	1	51
34	0	9	1	88
34	0	10	1	194
34	0	11	1	220
34	0	12	1	127
34	0	13	1	4
34	0	14	2	399
34	0	15	2	198
34	0	16	2	540
34	0	17	2	139
35	0	1	1	24
35	0	2	1	166
35	0	3	1	109
35	0	4	1	1117
35	0	5	1	40
35	0	6	1	1751
35	0	7	1	56
35	0	8	1	147
35	0	9	1	289
35	0	10	1	216
35	0	11	1	2
35	0	12	1	6
35	0	13	1	64
35	0	14	1	88
35	0	15	1	13
35	0	16	1	8
36	0	1	1	4096
37	0	1	1	1730
37	0	2	1	298
37	0	3	1	248
37	0	4	1	284
37	0	5	2	956
37	0	6	2	416
37	0	7	2	107
37	0	8	2	57
38	0	1	6	1508
38	0	2	6	1049
38	0	3	6	332
38	0	4	6	1207
39	0	1	9	4096
40	0	1	1	1291
40	0	2	1	14
40	0	3	3	1396
40	0	4	3	409
40	0	5	11	986
41	0	1	1	77
41	0	2	1	12
41	0	3	1	46
41	0	4	3	461
41	0	5	3	378
41	0	6	6	1806
41	0	7	6	526
41	0	8	6	490
41	0	9	6	300
42	0	1	1	388
42	0	2	1	416
42	0	3	2	2048
42	0	4	2	1150
42	0	5	2	62
42	0	6	2	32
43	0	1	10	4096
44	0	1	2	160
44	0	2	2	920
44	0	3	4	1031
44	0	4	6	1985
45	0	1	1	4
45	0	2	1	4092
46	0	1	1	19
46	0	2	1	11
46	0	3	1	80
46	0	4	1	66
46	0	5	2	2381
46	0	6	4	1539
47	0	1	1	58
47	0	2	1	3454
47	0	3	1	94
47	0	4	9	490
48	0	1	4	4096
49	0	1	2	1731
49	0	2	2	533
49	0	3	2	1832
50	0	1	1	2624
50	0	2	1	1466
50	0	3	1	6
51	0	1	1	990
51	0	2	1	328
51	0	3	1	4
51	0	4	1	244
51	0	5	2	978
51	0	6	2	858
51	0	7	2	694
52	0	1	1	4
52	0	2	1	4
52	0	3	4	3076
52	0	4	5	1012
53	0	1	1	1464
53	0	2	1	1792
53	0	3	1	804
53	0	4	1	17
53	0	5	3	19
54	0	1	1	1731
54	0	2	1	113
54	0	3	2	2252
55	0	1	1	154
55	0	2	1	146
55	0	3	2	3796
56	0	1	1	499
56	0	2	1	49
56	0	3	1	1132
56	0	4	2	54
56	0	5	3	694
56	0	6	3	1668
57	0	1	1	1536
57	0	2	1	86
57	0	3	2	1227
57	0	4	2	10
57	0	5	13	1237
58	0	1	7	4096
59	0	1	2	2454
59	0	2	4	1327
59	0	3	7	315
60	0	1	4	3408
60	0	2	4	688
61	0	1	1	3016
61	0	2	1	16
61	0	3	2	1064
62	0	1	1	84
62	0	2	1	3
62	0	3	3	2529
62	0	4	3	69
62	0	5	4	1411
63	0	1	1	4096
64	0	1	2	2280
64	0	2	2	1080
64	0	3	2	188
64	0	4	2	308
64	0	5	2	72
64	0	6	2	168
65	0	1	4	95
65	0	2	15	4001
66	0	1	1	4096
67	0	1	1	3
67	0	2	1	2
67	0	3	2	66
67	0	4	4	1377
67	0	5	4	813
67	0	6	4	249
67	0	7	4	635
67	0	8	4	212
67	0	9	4	353
67	0	10	4	113
67	0	11	4	114
67	0	12	4	159
68	0	1	2	307
68	0	2	2	2041
68	0	3	2	145
68	0	4	2	1169
68	0	5	2	434
69	0	1	1	138
69	0	2	1	104
69	0	3	2	405
69	0	4	4	2412
69	0	5	4	656
69	0	6	4	381
70	0	1	2	3951
70	0	2	2	145
71	0	1	2	2750
71	0	2	2	1284
71	0	3	2	20
71	0	4	4	42
72	0	1	9	4096
73	0	1	1	582
73	0	2	1	3114
73	0	3	1	49
73	0	4	1	174
73	0	5	1	97
73	0	6	2	80
74	0	1	2	4096
75	0	1	1	2841
75	0	2	3	1039
75	0	3	3	216
76	0	1	5	3955
76	0	2	6	141
77	0	1	2	3580
77	0	2	2	198
77	0	3	2	306
77	0	4	2	12
78	0	1	1	4096
79	0	1	1	248
79	0	2	2	2813
79	0	3	3	1035
80	0	1	1	61
80	0	2	2	754
80	0	3	3	1098
80	0	4	4	2183
81	0	1	1	1612
81	0	2	1	250
81	0	3	2	270
81	0	4	2	86
81	0	5	2	1263
81	0	6	4	615
82	0	1	2	931
82	0	2	2	82
82	0	3	4	2473
82	0	4	4	437
82	0	5	5	173
83	0	1	1	6
83	0	2	2	4090
84	0	1	1	2
84	0	2	3	4094
85	0	1	1	360
85	0	2	1	3431
85	0	3	1	32
85	0	4	2	212
85	0	5	2	20
85	0	6	2	31
85	0	7	2	10
86	0	1	1	117
86	0	2	1	2245
86	0	3	1	6
86	0	4	1	29
86	0	5	2	459
86	0	6	6	830
86	0	7	8	410
87	0	1	1	711
87	0	2	2	1160
87	0	3	4	2225
88	0	1	1	890
88	0	2	8	1029
88	0	3	9	2177
89	0	1	1	35
89	0	2	5	346
89	0	3	5	3715
90	0	1	2	390
90	0	2	2	3706
91	0	1	2	2226
91	0	2	8	1870
92	0	1	4	645
92	0	2	10	3451
93	0	1	1	8
93	0	2	2	4088
94	0	1	1	4096
95	0	1	1	4067
95	0	2	2	29
96	0	1	8	1573
96	0	2	10	2523
97	0	1	2	4096
98	0	1	1	4096
99	0	1	1	4096
100	0	1	1	493
100	0	2	12	3603
101	0	1	1	4092
101	0	2	1	4
102	0	1	1	85
102	0	2	1	1179
102	0	3	1	37
102	0	4	2	299
102	0	5	3	1059
102	0	6	3	1437
103	0	1	1	382
103	0	2	2	688
103	0	3	2	342
103	0	4	2	135
103	0	5	2	44
103	0	6	6	649
103	0	7	6	787
103	0	8	6	501
103	0	9	6	568
104	0	1	2	1394
104	0	2	2	1678
104	0	3	4	430
104	0	4	4	368
104	0	5	6	226
105	0	1	1	1284
105	0	2	1	2812
106	0	1	2	476
106	0	2	2	577
106	0	3	2	2811
106	0	4	2	232
107	0	1	4	2762
107	0	2	7	1334
108	0	1	1	2701
108	0	2	1	129
108	0	3	1	89
108	0	4	1	169
108	0	5	1	6
108	0	6	4	312
108	0	7	4	602
108	0	8	5	48
108	0	9	5	40
109	0	1	2	444
109	0	2	2	275
109	0	3	2	248
109	0	4	4	1894
109	0	5	4	1140
109	0	6	4	95
110	0	1	1	142
110	0	2	1	268
110	0	3	2	1450
110	0	4	6	2236
111	0	1	2	4096
112	0	1	2	3007
112	0	2	2	1089
113	0	1	4	2092
113	0	2	8	2004
114	0	1	2	4010
114	0	2	3	86
115	0	1	2	719
115	0	2	2	1146
115	0	3	4	2231
116	0	1	2	2240
116	0	2	2	574
116	0	3	2	1282
117	0	1	1	64
117	0	2	1	10
117	0	3	1	8
117	0	4	2	135
117	0	5	2	73
117	0	6	2	29
117	0	7	2	45
117	0	8	2	15
117	0	9	2	11
117	0	10	2	383
117	0	11	2	101
117	0	12	2	122
117	0	13	2	29
117	0	14	2	74
117	0	15	2	22
117	0	16	2	156
117	0	17	2	76
117	0	18	2	137
117	0	19	6	1044
117	0	20	6	803
117	0	21	6	545
117	0	22	6	214
118	0	1	1	116
118	0	2	1	838
118	0	3	1	1098
118	0	4	1	436
118	0	5	1	15
118	0	6	3	655
118	0	7	3	142
118	0	8	3	796
119	0	1	4	4096
120	0	1	2	2191
120	0	2	2	1596
120	0	3	2	267
120	0	4	2	18
120	0	5	2	10
120	0	6	2	14
121	0	1	1	2028
121	0	2	1	706
121	0	3	1	48
121	0	4	1	278
121	0	5	1	8
121	0	6	1	167
121	0	7	1	14
121	0	8	1	34
121	0	9	2	368
121	0	10	2	180
121	0	11	2	182
121	0	12	2	83
122	0	1	1	10
122	0	2	1	4072
122	0	3	1	14
123	0	1	1	3930
123	0	2	2	166
124	0	1	2	318
124	0	2	2	210
124	0	3	4	164
124	0	4	5	2040
124	0	5	5	1364
125	0	1	1	90
125	0	2	1	2414
125	0	3	1	325
125	0	4	1	30
125	0	5	2	707
125	0	6	2	272
125	0	7	2	221
125	0	8	2	37
126	0	1	1	2659
126	0	2	1	1254
126	0	3	2	183
127	0	1	4	566
127	0	2	4	1660
127	0	3	4	243
127	0	4	4	454
127	0	5	4	547
127	0	6	4	180
127	0	7	4	362
127	0	8	4	84
128	0	1	1	126
128	0	2	8	3970
129	0	1	2	205
129	0	2	2	3891
130	0	1	2	4096
131	0	1	2	100
131	0	2	6	3996
132	0	1	1	3658
132	0	2	1	180
132	0	3	2	258
133	0	1	2	4096
134	0	1	2	2792
134	0	2	2	1197
134	0	3	3	93
134	0	4	4	14
135	0	1	2	208
135	0	2	2	1568
135	0	3	2	395
135	0	4	2	1029
135	0	5	2	896
136	0	1	1	448
136	0	2	1	448
136	0	3	1	1242
136	0	4	2	1958
137	0	1	2	1342
137	0	2	2	503
137	0	3	4	119
137	0	4	4	86
137	0	5	6	801
137	0	6	12	1245
138	0	1	5	4096
139	0	1	2	4096
140	0	1	1	4096
141	0	1	1	333
141	0	2	2	661
141	0	3	4	3102
142	0	1	1	3218
142	0	2	3	878
143	0	1	1	909
143	0	2	1	499
143	0	3	4	1772
143	0	4	4	916
144	0	1	1	7
144	0	2	1	50
144	0	3	2	65
144	0	4	4	55
144	0	5	6	278
144	0	6	8	3641
145	0	1	2	2314
145	0	2	2	162
145	0	3	2	1620
146	0	1	1	2800
146	0	2	4	1296
147	0	1	2	4096
148	0	1	1	4096
149	0	1	2	2457
149	0	2	2	1024
149	0	3	2	543
149	0	4	2	72
150	0	1	1	3391
150	0	2	1	10
150	0	3	2	276
150	0	4	2	78
150	0	5	2	60
150	0	6	3	281
151	0	1	2	554
151	0	2	2	874
151	0	3	2	1862
151	0	4	2	806
152	0	1	1	3858
152	0	2	1	217
152	0	3	1	5
152	0	4	3	16
153	0	1	1	831
153	0	2	1	8
153	0	3	2	941
153	0	4	2	254
153	0	5	2	1212
153	0	6	3	850
154	0	1	2	4096
155	0	1	1	3817
155	0	2	1	279
156	0	1	1	4096
157	0	1	1	851
157	0	2	1	3245
158	0	1	1	1786
158	0	2	1	1267
158	0	3	1	4
158	0	4	1	2
158	0	5	2	91
158	0	6	4	585
158	0	7	4	134
158	0	8	4	227
159	0	1	1	1511
159	0	2	1	2585
160	0	1	1	1049
160	0	2	2	485
160	0	3	2	40
160	0	4	7	941
160	0	5	7	1581
161	0	1	1	4096
162	0	1	3	1063
162	0	2	4	3033
163	0	1	1	2483
163	0	2	1	85
163	0	3	1	100
163	0	4	2	33
163	0	5	2	65
163	0	6	8	1330
164	0	1	1	7
164	0	2	1	9
164	0	3	2	1245
164	0	4	2	2796
164	0	5	3	32
164	0	6	3	7
165	0	1	2	288
165	0	2	8	3808
166	0	1	1	16
166	0	2	1	2885
166	0	3	1	1195
167	0	1	2	4096
168	0	1	1	2802
168	0	2	1	721
168	0	3	1	395
168	0	4	1	172
168	0	5	1	6
169	0	1	1	2845
169	0	2	2	1251
170	0	1	1	942
170	0	2	2	1000
170	0	3	2	2154
171	0	1	4	2161
171	0	2	4	718
171	0	3	4	1217
172	0	1	1	4088
172	0	2	1	8
173	0	1	3	2177
173	0	2	4	1919
174	0	1	1	2600
174	0	2	1	1496
175	0	1	1	24
175	0	2	2	617
175	0	3	2	3455
176	0	1	1	1335
176	0	2	1	1422
176	0	3	1	1003
176	0	4	1	4
176	0	5	2	332
177	0	1	2	1640
177	0	2	18	2456
178	0	1	1	514
178	0	2	1	368
178	0	3	1	1
178	0	4	3	3213
179	0	1	1	4048
179	0	2	1	48
180	0	1	1	2351
180	0	2	1	359
180	0	3	2	1184
180	0	4	2	202
181	0	1	1	1450
181	0	2	1	8
181	0	3	1	12
181	0	4	1	52
181	0	5	1	56
181	0	6	1	36
181	0	7	1	6
181	0	8	2	2333
181	0	9	2	143
182	0	1	1	690
182	0	2	1	262
182	0	3	1	1294
182	0	4	1	532
182	0	5	3	725
182	0	6	3	593
183	0	1	4	3512
183	0	2	4	584
184	0	1	1	30
184	0	2	1	306
184	0	3	3	337
184	0	4	6	1169
184	0	5	6	525
184	0	6	6	1729
185	0	1	4	864
185	0	2	4	571
185	0	3	4	1658
185	0	4	4	1003
186	0	1	2	4096
187	0	1	1	938
187	0	2	2	2716
187	0	3	2	126
187	0	4	2	204
187	0	5	2	112
188	0	1	1	1057
188	0	2	1	688
188	0	3	1	970
188	0	4	1	192
188	0	5	2	429
188	0	6	2	137
188	0	7	2	147
188	0	8	2	240
188	0	9	2	48
188	0	10	2	26
188	0	11	2	96
188	0	12	2	66
189	0	1	1	3921
189	0	2	1	42
189	0	3	1	96
189	0	4	1	37
190	0	1	4	4096
191	0	1	1	3147
191	0	2	1	949
192	0	1	1	392
192	0	2	1	547
192	0	3	1	223
192	0	4	1	2
192	0	5	1	20
192	0	6	1	1
192	0	7	1	2
192	0	8	1	1
192	0	9	3	550
192	0	10	3	471
192	0	11	3	967
192	0	12	3	94
192	0	13	3	279
192	0	14	3	547
193	0	1	1	53
193	0	2	1	3090
193	0	3	1	314
193	0	4	1	135
193	0	5	3	504
194	0	1	2	3938
194	0	2	2	158
195	0	1	1	1030
195	0	2	1	52
195	0	3	3	1614
195	0	4	3	1400
196	0	1	1	4096
197	0	1	1	2816
197	0	2	1	1273
197	0	3	1	7
198	0	1	1	3
198	0	2	1	1
198	0	3	7	4092
199	0	1	1	152
199	0	2	2	585
199	0	3	2	1252
199	0	4	2	359
199	0	5	2	124
199	0	6	2	153
199	0	7	2	879
199	0	8	2	126
199	0	9	2	83
199	0	10	2	76
199	0	11	2	75
199	0	12	2	88
199	0	13	2	30
199	0	14	2	100
199	0	15	2	14
200	0	1	2	867
200	0	2	2	216
200	0	3	2	890
200	0	4	2	441
200	0	5	2	69
200	0	6	2	65
200	0	7	2	100
200	0	8	2	1077
200	0	9	2	371
201	0	1	3	2728
201	0	2	3	1368
202	0	1	1	2622
202	0	2	1	112
202	0	3	2	56
202	0	4	4	1178
202	0	5	4	128
203	0	1	1	16
203	0	2	1	632
203	0	3	1	8
203	0	4	1	2313
203	0	5	1	136
203	0	6	1	187
203	0	7	1	75
203	0	8	1	5
203	0	9	2	86
203	0	10	2	46
203	0	11	2	462
203	0	12	4	76
203	0	13	4	54
204	0	1	1	1292
204	0	2	1	1894
204	0	3	2	106
204	0	4	3	804
205	0	1	2	794
205	0	2	2	88
205	0	3	2	37
205	0	4	2	18
205	0	5	4	1222
205	0	6	4	513
205	0	7	4	1127
205	0	8	4	203
205	0	9	4	30
205	0	10	4	18
205	0	11	4	46
206	0	1	2	777
206	0	2	2	622
206	0	3	2	404
206	0	4	2	506
206	0	5	2	416
206	0	6	2	352
206	0	7	2	425
206	0	8	2	414
206	0	9	2	108
206	0	10	2	72
207	0	1	1	131
207	0	2	2	199
207	0	3	2	220
207	0	4	2	56
207	0	5	3	2768
207	0	6	6	722
208	0	1	1	1536
208	0	2	1	2560
209	0	1	1	2854
209	0	2	1	1175
209	0	3	3	67
210	0	1	8	3009
210	0	2	8	1087
211	0	1	1	12
211	0	2	1	688
211	0	3	1	11
211	0	4	1	527
211	0	5	1	12
211	0	6	1	269
211	0	7	1	9
211	0	8	1	1269
211	0	9	1	18
211	0	10	2	80
211	0	11	3	585
211	0	12	3	616
212	0	1	2	88
212	0	2	18	4008
213	0	1	1	1280
213	0	2	1	2808
213	0	3	1	8
214	0	1	4	4096
215	0	1	1	1243
215	0	2	1	28
215	0	3	1	44
215	0	4	1	9
215	0	5	1	11
215	0	6	2	28
215	0	7	2	16
215	0	8	3	2717
216	0	1	1	284
216	0	2	1	480
216	0	3	1	4
216	0	4	1	978
216	0	5	1	2345
216	0	6	1	1
216	0	7	1	1
216	0	8	2	3
217	0	1	1	142
217	0	2	2	155
217	0	3	4	3676
217	0	4	4	123
218	0	1	3	1385
218	0	2	4	2711
219	0	1	4	2428
219	0	2	4	1668
220	0	1	1	74
220	0	2	1	486
220	0	3	1	590
220	0	4	1	1662
220	0	5	1	41
220	0	6	1	508
220	0	7	1	1
220	0	8	2	734
221	0	1	1	4026
221	0	2	2	70
222	0	1	2	3695
222	0	2	2	401
223	0	1	1	3622
223	0	2	1	474
224	0	1	1	3184
224	0	2	1	912
225	0	1	6	4096
226	0	1	1	48
226	0	2	1	1272
226	0	3	1	6
226	0	4	1	930
226	0	5	1	1732
226	0	6	1	100
226	0	7	1	8
227	0	1	1	4096
228	0	1	1	73
228	0	2	1	2
228	0	3	8	4021
229	0	1	1	25
229	0	2	2	3849
229	0	3	2	222
230	0	1	1	3089
230	0	2	5	1007
231	0	1	1	2184
231	0	2	1	34
231	0	3	1	192
231	0	4	1	94
231	0	5	1	6
231	0	6	1	36
231	0	7	1	38
231	0	8	1	58
231	0	9	2	592
231	0	10	2	112
231	0	11	2	194
231	0	12	2	276
231	0	13	2	280
232	0	1	3	3995
232	0	2	3	101
233	0	1	2	1112
233	0	2	2	7
233	0	3	4	717
233	0	4	4	1534
233	0	5	4	726
234	0	1	1	46
234	0	2	1	70
234	0	3	1	8
234	0	4	3	2178
234	0	5	6	1794
235	0	1	2	1621
235	0	2	7	2475
236	0	1	2	4096
237	0	1	1	1441
237	0	2	5	2655
238	0	1	2	1567
238	0	2	2	701
238	0	3	2	209
238	0	4	2	1321
238	0	5	2	298
239	0	1	4	207
239	0	2	4	1216
239	0	3	6	2673
240	0	1	1	4096
241	0	1	1	785
241	0	2	1	32
241	0	3	1	501
241	0	4	1	460
241	0	5	1	429
241	0	6	1	26
241	0	7	1	23
241	0	8	1	48
241	0	9	1	16
241	0	10	2	211
241	0	11	2	538
241	0	12	2	90
241	0	13	2	20
241	0	14	4	526
241	0	15	4	271
241	0	16	4	120
242	0	1	1	8
242	0	2	1	294
242	0	3	1	3130
242	0	4	1	280
242	0	5	2	384
243	0	1	4	1666
243	0	2	8	2430
244	0	1	2	2592
244	0	2	5	1504
245	0	1	1	336
245	0	2	1	1356
245	0	3	1	295
245	0	4	2	1045
245	0	5	3	1064
246	0	1	2	628
246	0	2	2	3468
247	0	1	1	1408
247	0	2	2	2688
248	0	1	1	3
248	0	2	2	1480
248	0	3	2	2613
249	0	1	2	559
249	0	2	2	3347
249	0	3	2	99
249	0	4	2	91
250	0	1	1	128
250	0	2	3	100
250	0	3	3	1447
250	0	4	7	1036
250	0	5	7	1385
251	0	1	1	771
251	0	2	1	3323
251	0	3	1	2
252	0	1	1	900
252	0	2	1	3196
253	0	1	1	4096
254	0	1	1	40
254	0	2	4	590
254	0	3	4	906
254	0	4	9	2560
255	0	1	1	88
255	0	2	4	1040
255	0	3	4	1797
255	0	4	4	1171
256	0	1	1	4096
257	0	1	1	486
257	0	2	1	3610
258	0	1	1	4
258	0	2	2	3044
258	0	3	2	1048
259	0	1	1	2937
259	0	2	4	1159
260	0	1	2	3774
260	0	2	2	322
261	0	1	1	4096
262	0	1	2	3366
262	0	2	3	381
262	0	3	6	349
263	0	1	1	32
263	0	2	1	16
263	0	3	1	3768
263	0	4	3	126
263	0	5	3	154
264	0	1	2	1317
264	0	2	2	921
264	0	3	2	344
264	0	4	2	472
264	0	5	5	1042
265	0	1	1	95
265	0	2	2	295
265	0	3	2	2149
265	0	4	2	124
265	0	5	5	1433
266	0	1	1	1080
266	0	2	1	470
266	0	3	1	147
266	0	4	5	659
266	0	5	5	1740
267	0	1	2	159
267	0	2	6	3937
268	0	1	1	376
268	0	2	1	153
268	0	3	2	247
268	0	4	4	315
268	0	5	4	325
268	0	6	4	182
268	0	7	4	108
268	0	8	4	922
268	0	9	4	192
268	0	10	16	1276
269	0	1	2	124
269	0	2	2	56
269	0	3	6	3916
270	0	1	1	3572
270	0	2	1	40
270	0	3	1	4
270	0	4	1	50
270	0	5	2	430
271	0	1	2	4096
272	0	1	1	4096
273	0	1	2	4096
274	0	1	2	1535
274	0	2	2	540
274	0	3	8	2021
275	0	1	1	303
275	0	2	2	250
275	0	3	2	275
275	0	4	4	162
275	0	5	4	1121
275	0	6	4	866
275	0	7	4	214
275	0	8	7	905
276	0	1	1	774
276	0	2	1	2018
276	0	3	2	55
276	0	4	3	1034
276	0	5	3	215
277	0	1	1	3353
277	0	2	2	10
277	0	3	2	95
277	0	4	6	638
278	0	1	1	1456
278	0	2	1	161
278	0	3	1	626
278	0	4	1	718
278	0	5	1	48
278	0	6	2	59
278	0	7	2	228
278	0	8	2	800
279	0	1	5	4096
280	0	1	1	93
280	0	2	1	56
280	0	3	4	3947
281	0	1	1	47
281	0	2	1	16
281	0	3	3	264
281	0	4	6	333
281	0	5	7	3436
282	0	1	2	4096
283	0	1	1	2832
283	0	2	4	1264
284	0	1	2	2626
284	0	2	4	1470
285	0	1	2	38
285	0	2	2	2888
285	0	3	2	744
285	0	4	5	426
286	0	1	1	16
286	0	2	2	4058
286	0	3	2	22
287	0	1	1	925
287	0	2	1	496
287	0	3	2	122
287	0	4	8	515
287	0	5	12	1280
287	0	6	16	758
288	0	1	14	4096
289	0	1	2	1715
289	0	2	2	1678
289	0	3	2	498
289	0	4	2	67
289	0	5	2	49
289	0	6	2	26
289	0	7	2	22
289	0	8	2	23
289	0	9	2	18
290	0	1	1	790
290	0	2	1	17
290	0	3	3	1083
290	0	4	4	1943
290	0	5	4	263
291	0	1	1	505
291	0	2	1	3
291	0	3	2	492
291	0	4	2	843
291	0	5	2	44
291	0	6	2	1566
291	0	7	2	150
291	0	8	2	164
291	0	9	2	329
292	0	1	1	2933
292	0	2	1	808
292	0	3	2	93
292	0	4	4	262
293	0	1	1	5
293	0	2	1	4091
294	0	1	4	2085
294	0	2	4	2011
295	0	1	1	751
295	0	2	2	3077
295	0	3	4	268
296	0	1	2	1448
296	0	2	2	1993
296	0	3	2	655
297	0	1	2	3684
297	0	2	2	402
297	0	3	2	10
298	0	1	1	85
298	0	2	1	21
298	0	3	1	258
298	0	4	1	1305
298	0	5	1	126
298	0	6	1	5
298	0	7	3	2296
299	0	1	1	160
299	0	2	1	1838
299	0	3	1	176
299	0	4	1	894
299	0	5	1	230
299	0	6	1	130
299	0	7	3	389
299	0	8	3	279
300	0	1	1	126
300	0	2	1	2751
300	0	3	1	86
300	0	4	1	1047
300	0	5	1	86
301	0	1	4	4096
302	0	1	1	3749
302	0	2	1	347
303	0	1	4	4096
304	0	1	1	19
304	0	2	1	2581
304	0	3	1	1140
304	0	4	1	356
305	0	1	2	3535
305	0	2	2	247
305	0	3	2	234
305	0	4	2	80
306	0	1	1	168
306	0	2	1	17
306	0	3	2	3775
306	0	4	2	136
307	0	1	1	6
307	0	2	1	138
307	0	3	1	3806
307	0	4	1	2
307	0	5	1	6
307	0	6	1	138
308	0	1	1	102
308	0	2	4	3994
309	0	1	5	4096
310	0	1	2	2624
310	0	2	2	504
310	0	3	3	968
311	0	1	2	1708
311	0	2	2	176
311	0	3	2	48
311	0	4	8	2164
312	0	1	1	475
312	0	2	1	653
312	0	3	1	1309
312	0	4	1	291
312	0	5	2	337
312	0	6	2	1031
313	0	1	1	2578
313	0	2	2	1518
314	0	1	2	497
314	0	2	2	2475
314	0	3	2	1062
314	0	4	2	13
314	0	5	2	49
315	0	1	2	345
315	0	2	2	375
315	0	3	14	3376
316	0	1	1	4096
317	0	1	2	71
317	0	2	2	3309
317	0	3	2	226
317	0	4	4	490
318	0	1	1	127
318	0	2	1	88
318	0	3	4	1059
318	0	4	4	2822
319	0	1	1	546
319	0	2	1	62
319	0	3	1	2
319	0	4	4	3486
320	0	1	1	2678
320	0	2	1	1096
320	0	3	2	171
320	0	4	2	151
