"network_number"	"model_number"	"g_density"	"avg_transient_length"
0	0	0.861328125	10.4614512471655
1	0	0.863037109375	3.99207920792079
2	0	0.89013671875	4.19912232583653
3	0	0.87158203125	3.95434173669468
4	0	0.864501953125	9.369951990963
5	0	0.8515625	4.67029816513761
6	0	0.847900390625	2.91390728476821
7	0	0.84619140625	4.99711482977496
8	0	0.90966796875	3.8743961352657
9	0	0.833740234375	5.60849194729136
10	0	0.9267578125	3.08746048472076
11	0	0.837646484375	7.89419994170796
12	0	0.859619140625	4.19255893212156
13	0	0.853515625	8.23512585812357
14	0	0.847412109375	6.07893978680496
15	0	0.87548828125	6.06581148912437
16	0	0.82568359375	4.33234772324069
17	0	0.8212890625	4.43579072532699
18	0	0.85498046875	4.33666476299258
19	0	0.8525390625	3.8298969072165
20	0	0.849853515625	4.2358517667337
21	0	0.8603515625	6.59534619750284
22	0	0.83642578125	5.50233508464682
23	0	0.84521484375	7.87290583477759
24	0	0.857177734375	10.2264312161777
25	0	0.849853515625	3.35219764435507
26	0	0.8408203125	5.76800232288037
27	0	0.865234375	2.66704288939052
28	0	0.8515625	6.19380733944954
29	0	0.82421875	10.123518957346
30	0	0.859375	4.49943181818182
31	0	0.843017578125	5.58239212279178
32	0	0.89013671875	7.92292923752057
33	0	0.84033203125	4.19465427077281
34	0	0.876953125	3.85579064587973
35	0	0.858642578125	3.37190787603071
36	0	0.846435546875	7.47995385059129
37	0	0.822021484375	5.996138996139
38	0	0.849609375	4.83103448275862
39	0	0.840087890625	4.5998256320837
40	0	0.8173828125	3.6194743130227
41	0	0.8544921875	7.21257142857143
42	0	0.853759765625	3.83214183585931
43	0	0.8642578125	4.12598870056497
44	0	0.880615234375	4.50235652897144
45	0	0.90185546875	6.15430427720628
46	0	0.83935546875	8.90052356020942
47	0	0.843994140625	7.71709574775817
48	0	0.859375	3.84431818181818
49	0	0.8564453125	4.8369441277081
50	0	0.861572265625	6.49730801926891
51	0	0.820556640625	8.94882475453734
52	0	0.8681640625	6.57199100112486
53	0	0.837646484375	4.00786942582338
54	0	0.841796875	3.57279582366589
55	0	0.867431640625	3.89726991274979
56	0	0.859375	6.090625
57	0	0.839599609375	4.01046815934865
58	0	0.9130859375	3.66390374331551
59	0	0.8203125	3.51339285714286
60	0	0.83251953125	3.73695014662757
61	0	0.89111328125	4.36602739726027
62	0	0.84619140625	5.16128101557992
63	0	0.81787109375	5.12626865671642
64	0	0.849609375	6.12298850574713
65	0	0.866943359375	4.40439312869614
66	0	0.89306640625	3.89475123018043
67	0	0.866943359375	7.45451985356238
68	0	0.843017578125	4.3892267593397
69	0	0.8623046875	3.90855039637599
70	0	0.81982421875	3.76503871351995
71	0	0.857177734375	5.1794360581031
72	0	0.8388671875	3.17782305005821
73	0	0.855224609375	3.69197830431059
74	0	0.8623046875	5.730181200453
75	0	0.884765625	6.28890728476821
76	0	0.852294921875	3.38928673732455
77	0	0.87890625	4.37944444444444
78	0	0.857177734375	5.25348903446312
79	0	0.878173828125	4.01223241590214
80	0	0.8740234375	9.92430167597765
81	0	0.828857421875	7.26156111929308
82	0	0.8837890625	3.94723756906077
83	0	0.8203125	5.99464285714286
84	0	0.8388671875	5.0372526193248
85	0	0.826416015625	4.60147710487445
86	0	0.885498046875	3.95450785773366
87	0	0.835205078125	5.25811166325636
88	0	0.817626953125	4.90534487906838
89	0	0.822021484375	5.73537273537274
90	0	0.84716796875	3.11037463976945
91	0	0.84765625	5.0668202764977
92	0	0.846435546875	3.25497548312662
93	0	0.83740234375	3.50437317784257
94	0	0.830078125	3.96441176470588
95	0	0.838134765625	6.73609088260996
96	0	0.8896484375	6.00987925356751
97	0	0.83935546875	3.43630017452007
98	0	0.840576171875	5.6270694162068
99	0	0.828857421875	10.3902798232695
100	0	0.828857421875	7.57584683357879
101	0	0.827880859375	3.76909466234149
102	0	0.8408203125	4.51306620209059
103	0	0.84130859375	3.4689495066744
104	0	0.852294921875	6.09510169006015
105	0	0.8935546875	6.95737704918033
106	0	0.841796875	4.32511600928074
107	0	0.83935546875	3.30599185573008
108	0	0.874755859375	4.37315099078984
109	0	0.825439453125	6.75155279503106
110	0	0.84619140625	5.54270051933064
111	0	0.88427734375	6.78492545554942
112	0	0.8173828125	4.21774193548387
113	0	0.836181640625	7.35299270072993
114	0	0.876953125	5.81263919821826
115	0	0.844970703125	10.3655013002023
116	0	0.881591796875	6.04680144004431
117	0	0.8564453125	4.84093500570125
118	0	0.822021484375	5.57677457677458
119	0	0.8388671875	4.546565774156
120	0	0.847412109375	4.68078363583982
121	0	0.83154296875	7.48326482677628
122	0	0.861572265625	4.36582601303485
123	0	0.852783203125	4.92928714572001
124	0	0.84619140625	3.35718407386036
125	0	0.870849609375	4.72301654051023
126	0	0.84619140625	3.29053664166186
127	0	0.8388671875	5.21536670547148
128	0	0.843994140625	3.84986982933179
129	0	0.876708984375	9.34307992202729
130	0	0.83154296875	5.16529653552554
131	0	0.864501953125	3.69076532053092
132	0	0.81640625	2.65071770334928
133	0	0.828857421875	4.86980854197349
134	0	0.83251953125	5.34428152492669
135	0	0.8974609375	4.2905331882481
136	0	0.85546875	5.50028538812785
137	0	0.833740234375	6.78887262079063
138	0	0.861572265625	3.96939642958345
139	0	0.892578125	3.98878555798687
140	0	0.835205078125	4.2987430575855
141	0	0.86376953125	7.41096664782363
142	0	0.848388671875	7.33611510791367
143	0	0.84130859375	4.77074869413813
144	0	0.852294921875	5.76425093096534
145	0	0.91357421875	3.42116515232496
146	0	0.829345703125	3.47306446864881
147	0	0.828857421875	7.48276877761414
148	0	0.862060546875	9.53695836873407
149	0	0.837646484375	6.19848440687846
150	0	0.8173828125	5.47401433691756
151	0	0.809326171875	3.58914027149321
152	0	0.8505859375	6.0243972445465
153	0	0.83251953125	3.81143695014663
154	0	0.852783203125	3.13512739765245
155	0	0.8515625	11.1983944954128
156	0	0.84912109375	6.4634847613571
157	0	0.8515625	3.08658256880734
158	0	0.870361328125	4.75960729312763
159	0	0.86572265625	5.16666666666667
160	0	0.8701171875	4.36475869809203
161	0	0.854248046875	4.61617605030009
162	0	0.84326171875	6.45251881876086
163	0	0.85595703125	4.36337706788363
164	0	0.87158203125	5.28403361344538
165	0	0.8173828125	4.35035842293907
166	0	0.846435546875	5.02336313815979
167	0	0.87646484375	5.32980501392758
168	0	0.848388671875	5.45237410071942
169	0	0.820556640625	3.6884855697709
170	0	0.83251953125	9.24926686217009
171	0	0.880615234375	4.63071804823953
172	0	0.864501953125	5.7910194860209
173	0	0.84521484375	5.77180820335066
174	0	0.86083984375	3.844866704481
175	0	0.829345703125	3.69237562555196
176	0	0.828857421875	6.60029455081001
177	0	0.90380859375	3.47244732576985
178	0	0.840576171875	4.070577984316
179	0	0.847900390625	3.63720126691621
180	0	0.833984375	3.00614754098361
181	0	0.847900390625	6.38554563777714
182	0	0.843994140625	5.24674573329476
183	0	0.859619140625	4.55353592729338
184	0	0.880615234375	4.59384530080399
185	0	0.850830078125	3.93055954088953
186	0	0.852294921875	6.64050415353767
187	0	0.852294921875	3.61185906617015
188	0	0.8623046875	3.36608154020385
189	0	0.853515625	7.04176201372998
190	0	0.8759765625	3.42809364548495
191	0	0.857177734375	5.14497294218171
192	0	0.845458984375	6.95235345076523
193	0	0.871337890625	3.05799943961894
194	0	0.83935546875	6.12216404886562
195	0	0.8818359375	5.83997785160576
196	0	0.9130859375	10.7716577540107
197	0	0.809814453125	6.34519143804643
198	0	0.8671875	5.55743243243243
199	0	0.87060546875	6.08412787436904
200	0	0.839599609375	5.91683628961908
201	0	0.836181640625	4.91795620437956
202	0	0.849609375	5.62183908045977
203	0	0.826416015625	6.31196454948301
204	0	0.81982421875	3.99493746277546
205	0	0.847412109375	7.09824258138865
206	0	0.850830078125	4.00717360114778
207	0	0.8935546875	4.65355191256831
208	0	0.843017578125	7.61917173472343
209	0	0.84130859375	5.18398142774231
210	0	0.820556640625	6.44480809282951
211	0	0.9033203125	4.05459459459459
212	0	0.83203125	5.54518779342723
213	0	0.825439453125	6.10795622596865
214	0	0.830810546875	4.10872759330003
215	0	0.87646484375	3.48774373259053
216	0	0.861572265625	4.09634457353358
217	0	0.835205078125	6.0590470622625
218	0	0.863037109375	5.54908062234795
219	0	0.850830078125	6.06169296987088
220	0	0.881591796875	7.49183051786209
221	0	0.837646484375	4.40221509763917
222	0	0.853515625	7.0429061784897
223	0	0.8984375	2.8945652173913
224	0	0.86328125	3.85011312217195
225	0	0.879150390625	8.3001943904471
226	0	0.833251953125	5.70934661588046
227	0	0.894775390625	5.82673942701228
