"network_number"	"model_number"	"g_density"	"avg_transient_length"
0	0	0.91162109375	2.59292983395822
1	0	0.87841796875	2.28182323513063
2	0	0.8984375	1.80108695652174
3	0	0.92919921875	1.88754598003153
4	0	0.7470703125	3.53464052287582
5	0	0.854248046875	2.20177193483853
6	0	0.951171875	1
7	0	0.8427734375	2.35341830822711
8	0	0.8974609375	2.13193688792165
9	0	0.87109375	1.96272421524664
10	0	0.82861328125	2.51296405421332
11	0	0.898193359375	2.53329709160098
12	0	0.883544921875	2.13346228239845
13	0	0.85595703125	2.3342840844267
14	0	0.921875	1.64115466101695
15	0	0.8759765625	2.23913043478261
16	0	0.90966796875	1.84997316156736
17	0	0.88134765625	2.32299168975069
18	0	0.820068359375	3.52872878832986
19	0	0.93408203125	1.51385258755881
20	0	0.85009765625	2.19643882825962
21	0	0.9404296875	1.53271028037383
22	0	0.96435546875	1.38430379746835
23	0	0.905517578125	2.32380695605284
24	0	0.90869140625	1.89629231595916
25	0	0.923095703125	2.10843692144935
26	0	0.91162109375	2.15934654525977
27	0	0.923095703125	1.95636075112404
28	0	0.9072265625	2.55328310010764
29	0	0.92919921875	1.78139779295849
30	0	0.894775390625	2.21282401091405
31	0	0.82470703125	3.1586737714624
32	0	0.839599609375	2.09624890956673
33	0	0.931884765625	1.85643175268536
34	0	0.899169921875	2.57154493619332
35	0	0.90380859375	1.7590491626148
36	0	0.864501953125	2.32956791866704
37	0	0.848876953125	2.39516824849008
38	0	0.9072265625	2.2497308934338
39	0	0.9033203125	1.58972972972973
40	0	0.8623046875	1.96715741789354
41	0	0.837158203125	2.9090113735783
42	0	0.94580078125	1.37429013939081
43	0	0.88671875	2.99779735682819
44	0	0.91796875	1
45	0	0.91943359375	1.76925119490175
46	0	0.921630859375	1.79205298013245
47	0	0.906982421875	1.94078061911171
48	0	0.876220703125	2.54193368626358
49	0	0.8583984375	2.16496018202503
50	0	0.9423828125	1.53911917098446
51	0	0.92041015625	1.98222811671088
52	0	0.916748046875	2.26498002663116
53	0	0.870849609375	2.14073451079338
54	0	0.86279296875	2.85540464063384
55	0	0.90625	1.44612068965517
56	0	0.9404296875	1.69652128764278
57	0	0.860107421875	2.3037184217996
58	0	0.84912109375	3.08223116733755
59	0	0.7578125	1.88659793814433
60	0	0.87841796875	2.082823790995
61	0	0.904296875	2.19006479481641
62	0	0.8759765625	3.52006688963211
63	0	0.892578125	1.98468271334792
64	0	0.88037109375	3.67997781475319
65	0	0.93994140625	1.91090909090909
66	0	0.802734375	2.30048661800487
67	0	0.844482421875	2.57762359063313
68	0	0.86328125	1.8552036199095
69	0	0.890869140625	2.682652781584
70	0	0.91796875	1.08723404255319
71	0	0.8759765625	3.06243032329989
72	0	0.87646484375	2.18105849582173
73	0	0.914794921875	1.82973045102749
74	0	0.88671875	1.30396475770925
75	0	0.89501953125	2.14102564102564
76	0	0.86328125	1.52941176470588
77	0	0.9462890625	1.37151702786378
78	0	0.96337890625	1.35529650278763
79	0	0.84326171875	2.9160393746381
80	0	0.685546875	3.11396011396011
81	0	0.927734375	1.47578947368421
82	0	0.87255859375	2.29994404029099
83	0	0.9306640625	1.18677859391396
84	0	0.89453125	2.44868995633188
85	0	0.929931640625	2.00183775269099
86	0	0.92431640625	2.17511885895404
87	0	0.914306640625	1.69853137516689
88	0	0.9052734375	1.97006472491909
89	0	0.9013671875	2.20368364030336
90	0	0.9248046875	1.4973600844773
91	0	0.8857421875	2.21609702315325
92	0	0.841796875	2.55336426914153
93	0	0.8662109375	1.85005636978579
94	0	0.86376953125	2.44149236856981
95	0	0.845947265625	2.35036075036075
96	0	0.85107421875	2.43201376936317
97	0	0.7802734375	2.45181476846058
98	0	0.919677734375	2.11839660207061
99	0	0.90966796875	1.6808910359635
100	0	0.89990234375	2.56755290287575
101	0	0.873046875	2.18456375838926
102	0	0.9091796875	1.66058002148228
103	0	0.7734375	2.08775252525253
104	0	0.89111328125	2.93917808219178
105	0	0.79638671875	3.18301655426119
106	0	0.7890625	3.16831683168317
107	0	0.91455078125	1.82808328884143
108	0	0.91748046875	1.90154337413518
109	0	0.943359375	1
110	0	0.9482421875	1.90164778578785
111	0	0.890380859375	5.19714834110228
112	0	0.80859375	2.32729468599034
113	0	0.8935546875	1.44808743169399
114	0	0.904296875	1.60475161987041
115	0	0.8984375	1.21304347826087
116	0	0.9482421875	1.26982492276004
117	0	0.867919921875	2.23544303797468
118	0	0.935302734375	1.50770033933699
119	0	0.81396484375	2.63107378524295
120	0	0.8330078125	3.11137162954279
121	0	0.949951171875	1.69133898740684
122	0	0.93505859375	1.50391644908616
123	0	0.84130859375	2.57312826465467
124	0	0.8515625	3.97075688073395
125	0	0.9443359375	1.50155118924509
126	0	0.91162109375	2.96786288162828
127	0	0.883056640625	2.09482996958806
128	0	0.869873046875	2.56581532416503
129	0	0.95703125	1
130	0	0.906005859375	2.13769873349501
131	0	0.87939453125	2.28900610771793
132	0	0.9560546875	1.26915219611849
133	0	0.77734375	2.43592964824121
134	0	0.8671875	2.52702702702703
135	0	0.796875	1.09803921568627
136	0	0.925048828125	2.01240432831882
137	0	0.873779296875	2.61749091925119
138	0	0.79345703125	3.69784615384615
139	0	0.855224609375	2.4070796460177
140	0	0.8798828125	1.99112097669256
141	0	0.931396484375	1.81179554390564
142	0	0.8583984375	2.78100113765643
143	0	0.873046875	2.60374720357942
144	0	0.912353515625	2.08937650521809
145	0	0.796875	2.19607843137255
146	0	0.883056640625	2.64639203760022
147	0	0.916748046875	2.08415446071904
148	0	0.914306640625	2.4849132176235
149	0	0.89501953125	1.97435897435897
150	0	0.765625	1.82525510204082
151	0	0.9541015625	1.13920163766633
152	0	0.940673828125	1.45912276148456
153	0	0.843017578125	2.73617144512019
154	0	0.854248046875	2.46041726207488
155	0	0.897705078125	2.23579004623334
156	0	0.906982421875	2.13647375504711
157	0	0.914306640625	2.6520694259012
158	0	0.900390625	2.07321041214751
159	0	0.86669921875	2.26507042253521
160	0	0.7841796875	2.37110834371108
161	0	0.868896484375	2.84377634166901
162	0	0.865966796875	2.9162672681139
163	0	0.794921875	2.39496314496314
164	0	0.86669921875	2.37549295774648
165	0	0.952392578125	1.33222250704947
166	0	0.92626953125	1.8078545071165
167	0	0.8935546875	1.66010928961749
168	0	0.882568359375	2.27551867219917
169	0	0.914306640625	2.14739652870494
170	0	0.9248046875	2.12328405491024
171	0	0.86376953125	2.4392312040701
172	0	0.92822265625	2.33350867964229
173	0	0.884765625	2.48896247240618
174	0	0.84130859375	2.43644805571677
175	0	0.9365234375	1.59749739311783
176	0	0.88330078125	2.21475953565506
177	0	0.907470703125	2.31557707828894
178	0	0.87353515625	2.50055897149245
179	0	0.937744140625	1.74902369174694
180	0	0.92578125	2.13053797468354
181	0	0.895751953125	1.9446715726356
182	0	0.9248046875	1.77375923970433
183	0	0.88916015625	2.26743547501373
184	0	0.837890625	2.754662004662
185	0	0.837890625	2.25990675990676
186	0	0.87890625	1
187	0	0.89794921875	2.94426318651441
188	0	0.8408203125	2.22357723577236
189	0	0.876953125	2.79315144766147
190	0	0.90576171875	2.1099730458221
191	0	0.91650390625	3.25599360681939
192	0	0.896240234375	1.65595205666031
193	0	0.943115234375	1.49417551126068
194	0	0.908447265625	1.96156947057243
195	0	0.85888671875	2.87720295622513
196	0	0.93212890625	1.84075432163436
197	0	0.9033203125	1.93756756756757
198	0	0.927734375	1.96157894736842
199	0	0.8125	1
200	0	0.833984375	2.01990632318501
201	0	0.8173828125	2.54599761051374
202	0	0.9072265625	2.36733046286329
203	0	0.933349609375	1.53858226523673
204	0	0.893798828125	2.98743512701448
205	0	0.7666015625	2.69235668789809
206	0	0.908203125	1.05376344086022
207	0	0.869384765625	2.92670598146588
208	0	0.91552734375	1.95413333333333
209	0	0.93115234375	1.76796014682748
210	0	0.903076171875	2.15004055150041
211	0	0.9296875	1.53361344537815
212	0	0.860595703125	3.31262411347518
213	0	0.919677734375	1.73480222989116
214	0	0.89404296875	2.11687602403058
215	0	0.841552734375	2.51523063533507
216	0	0.887451171875	2.20770288858322
217	0	0.861572265625	3.13714933408898
218	0	0.84814453125	3.36902705814623
219	0	0.794921875	1.64864864864865
220	0	0.920654296875	1.47361442588173
221	0	0.970703125	1
222	0	0.88623046875	2.2198347107438
223	0	0.90966796875	2.19511540526033
224	0	0.882568359375	3.15767634854772
225	0	0.9052734375	2.707928802589
226	0	0.913818359375	1.76569596580283
227	0	0.87744140625	2.81023928770173
228	0	0.819580078125	3.49389335716413
229	0	0.88720703125	2.2063841496973
230	0	0.876220703125	2.25912510448593
231	0	0.89404296875	2.20507919169853
232	0	0.89794921875	2.24796084828711
233	0	0.83203125	1.70892018779343
234	0	0.864013671875	2.5964961853631
235	0	0.892822265625	3.28274541974296
236	0	0.8974609375	1.51360174102285
237	0	0.91015625	1.32296137339056
238	0	0.8896484375	1.64654226125137
239	0	0.89599609375	2.58201634877384
240	0	0.8203125	1.56190476190476
241	0	0.923583984375	1.53634681469733
242	0	0.9462890625	1.56449948400413
243	0	0.85400390625	2.81589479702687
244	0	0.93701171875	1.65919749869724
245	0	0.8857421875	2.55347298787211
246	0	0.939453125	1.88877338877339
247	0	0.826171875	2.29314420803783
248	0	0.93359375	1.10564853556485
249	0	0.8017578125	3.28258221680877
250	0	0.8798828125	2.36958934517203
251	0	0.870849609375	2.13512755817213
252	0	0.900390625	2.16160520607375
253	0	0.85986328125	3.21805792163543
254	0	0.837890625	2.42890442890443
255	0	0.884765625	1.81456953642384
256	0	0.875	2.580078125
257	0	0.936767578125	1.65936929893146
258	0	0.8623046875	2.42383918459796
259	0	0.818603515625	3.59528780196839
260	0	0.8857421875	1.48621830209482
261	0	0.91455078125	2.21195942338494
262	0	0.974609375	1
263	0	0.926513671875	1.56600790513834
264	0	0.92529296875	1.78627968337731
265	0	0.9384765625	1.55098855359001
266	0	0.84521484375	3.07827845176199
267	0	0.93798828125	1.47475273295159
268	0	0.887451171875	2.71031636863824
269	0	0.801025390625	4.161231331911
270	0	0.89599609375	2.28882833787466
271	0	0.935546875	1
272	0	0.88916015625	2.15293794618342
273	0	0.853759765625	2.47326279668287
274	0	0.830078125	2.49882352941176
275	0	0.964599609375	1.22930903568717
276	0	0.888916015625	2.33397418291678
277	0	0.9140625	1.95673076923077
278	0	0.947509765625	1.74104612213347
279	0	0.89990234375	1.89093868692349
280	0	0.8271484375	3.37131050767414
281	0	0.911376953125	2.1816233592285
