"network_number"	"model_number"	"g_density"	"avg_transient_length"
0	0	0.6669921875	3.98755490483163
1	0	0.71142578125	3.68291008922443
2	0	0.70458984375	3.90713790713791
3	0	0.73828125	3.81216931216931
4	0	0.701171875	5.58983286908078
5	0	0.71728515625	2.83321987746766
6	0	0.70654296875	6.27021423635107
7	0	0.72998046875	3.58260869565217
8	0	0.720703125	5.48712737127371
9	0	0.73974609375	4.99405940594059
10	0	0.68701171875	2.44633972992182
11	0	0.7373046875	8.6728476821192
12	0	0.72705078125	3.81799865681666
13	0	0.6474609375	5.14555052790347
14	0	0.69482421875	5.93886156008433
15	0	0.724609375	4.65363881401617
16	0	0.6416015625	4.51369863013699
17	0	0.64990234375	6.75206611570248
18	0	0.74853515625	3.34377038486628
19	0	0.6884765625	5.96879432624113
20	0	0.712890625	3.26164383561644
21	0	0.78515625	2.72636815920398
22	0	0.69580078125	3.14245614035088
23	0	0.72998046875	5.16588628762542
24	0	0.732421875	8.39533333333333
25	0	0.68212890625	5.71295633500358
26	0	0.7177734375	4.15510204081633
27	0	0.69140625	5.44632768361582
28	0	0.6943359375	5.75527426160338
29	0	0.68408203125	3
30	0	0.67529296875	4.09110629067245
31	0	0.666015625	7
32	0	0.7177734375	5.64625850340136
33	0	0.66064453125	3.44863266814486
34	0	0.6630859375	5.77098674521355
35	0	0.69580078125	2.75508771929825
36	0	0.736328125	2.98607427055703
37	0	0.71630859375	3.02658486707566
38	0	0.70556640625	2.45328719723183
39	0	0.744140625	3.66732283464567
40	0	0.7138671875	3.31600547195622
41	0	0.68505859375	5.99643620812545
42	0	0.7001953125	3.82914923291492
43	0	0.716796875	7.33514986376022
44	0	0.71923828125	4.45485403937542
45	0	0.7060546875	5.06362378976487
46	0	0.72509765625	5.18316498316498
47	0	0.720703125	5.48373983739837
48	0	0.685546875	4.46652421652422
49	0	0.6748046875	6.62662807525326
50	0	0.72509765625	3.01346801346801
51	0	0.70166015625	5.45581071677105
52	0	0.7080078125	3.57172413793103
53	0	0.73486328125	4.40664451827242
54	0	0.72509765625	5.21414141414141
55	0	0.69970703125	4.65387299371947
56	0	0.71142578125	4.11530542210021
57	0	0.67919921875	3.51329978432782
58	0	0.70361328125	6.47744621790423
59	0	0.755859375	3.69186046511628
60	0	0.69580078125	3.63508771929825
61	0	0.71728515625	4.17358747447243
62	0	0.65283203125	4.12565445026178
63	0	0.71435546875	10.0731373889269
64	0	0.6845703125	2.11626248216833
65	0	0.703125	3.16111111111111
66	0	0.7080078125	5.3848275862069
67	0	0.65673828125	4.71672862453532
68	0	0.66015625	4.88313609467456
69	0	0.6953125	6.78441011235955
70	0	0.732421875	4.58733333333333
71	0	0.7373046875	3.02516556291391
72	0	0.69091796875	4.78091872791519
73	0	0.6728515625	3.87155297532656
74	0	0.6845703125	4.00071326676177
75	0	0.70166015625	3.88308977035491
76	0	0.7001953125	5.30404463040446
77	0	0.7099609375	4.68156808803301
78	0	0.728515625	4.2627345844504
79	0	0.7041015625	3.64563106796116
80	0	0.779296875	5.84899749373434
81	0	0.72314453125	8.85482781904119
82	0	0.716796875	2.75476839237057
83	0	0.70361328125	3.0263705759889
84	0	0.72412109375	3.79703304113284
85	0	0.69677734375	3.11072179397337
