"network_number"	"model_number"	"attractor_number"	"attractor_length"	"attractor_basin_size"
75	0	8	4	510
75	0	9	9	757
75	0	10	9	757
76	0	1	2	2210
76	0	2	2	454
76	0	3	2	1236
76	0	4	2	126
76	0	5	2	70
77	0	1	2	2792
77	0	2	2	318
77	0	3	2	318
77	0	4	10	668
78	0	1	2	3776
78	0	2	2	160
78	0	3	2	160
79	0	1	2	6
79	0	2	32	4090
80	0	1	5	43
80	0	2	5	43
80	0	3	16	4010
81	0	1	2	2638
81	0	2	2	874
81	0	3	2	122
81	0	4	2	6
81	0	5	2	6
81	0	6	2	232
81	0	7	6	218
82	0	1	2	158
82	0	2	2	158
82	0	3	2	4
82	0	4	2	4
82	0	5	3	89
82	0	6	3	89
82	0	7	4	1797
82	0	8	4	1797
83	0	1	1	146
83	0	2	1	146
83	0	3	2	3778
83	0	4	2	26
84	0	1	4	507
84	0	2	4	507
84	0	3	8	126
84	0	4	12	1478
84	0	5	12	1478
85	0	1	1	1193
85	0	2	1	1193
85	0	3	1	40
85	0	4	1	60
85	0	5	1	40
85	0	6	1	60
85	0	7	2	476
85	0	8	2	476
85	0	9	2	20
85	0	10	2	67
85	0	11	2	67
85	0	12	2	20
85	0	13	3	192
85	0	14	3	192
86	0	1	1	1447
86	0	2	1	1447
86	0	3	6	601
86	0	4	6	601
87	0	1	6	214
87	0	2	6	214
87	0	3	22	3668
88	0	1	2	2560
88	0	2	2	124
88	0	3	2	124
88	0	4	4	374
88	0	5	6	914
89	0	1	4	396
89	0	2	4	396
89	0	3	18	3304
90	0	1	2	3148
90	0	2	2	718
90	0	3	2	47
90	0	4	2	68
90	0	5	2	47
90	0	6	2	68
91	0	1	6	4096
92	0	1	5	1031
92	0	2	5	1031
92	0	3	10	1017
92	0	4	10	1017
93	0	1	1	981
93	0	2	1	981
93	0	3	3	298
93	0	4	3	398
93	0	5	3	398
93	0	6	3	298
93	0	7	18	742
94	0	1	3	1625
94	0	2	3	1625
94	0	3	10	538
94	0	4	32	308
95	0	1	1	1
95	0	2	1	1
95	0	3	2	1626
95	0	4	2	225
95	0	5	2	1626
95	0	6	2	225
95	0	7	6	392
96	0	1	2	4
96	0	2	8	1546
96	0	3	8	136
96	0	4	14	2410
97	0	1	2	4092
97	0	2	2	4
98	0	1	1	1731
98	0	2	1	1731
98	0	3	1	32
98	0	4	1	32
98	0	5	2	28
98	0	6	2	28
98	0	7	2	2
98	0	8	4	256
98	0	9	4	256
99	0	1	1	641
99	0	2	1	386
99	0	3	1	70
99	0	4	1	641
99	0	5	1	4
99	0	6	1	70
99	0	7	1	386
99	0	8	1	4
99	0	9	1	2
99	0	10	1	2
99	0	11	2	566
99	0	12	2	566
99	0	13	2	73
99	0	14	2	73
99	0	15	4	306
99	0	16	4	306
100	0	1	2	96
100	0	2	2	96
100	0	3	2	3
100	0	4	2	3
100	0	5	6	1055
100	0	6	6	1055
100	0	7	20	1788
101	0	1	1	69
101	0	2	1	868
101	0	3	1	868
101	0	4	1	69
101	0	5	1	114
101	0	6	1	114
101	0	7	5	531
101	0	8	5	531
101	0	9	16	932
102	0	1	1	1
102	0	2	1	1
102	0	3	2	1823
102	0	4	2	1823
102	0	5	2	26
102	0	6	2	194
102	0	7	2	15
102	0	8	2	6
102	0	9	2	9
102	0	10	2	8
102	0	11	2	76
102	0	12	2	76
102	0	13	2	6
102	0	14	2	9
102	0	15	2	15
102	0	16	2	8
103	0	1	1	14
103	0	2	1	5
103	0	3	1	3
103	0	4	1	5
103	0	5	1	14
103	0	6	1	3
103	0	7	3	2026
103	0	8	3	2026
104	0	1	2	450
104	0	2	2	450
104	0	3	2	17
104	0	4	2	17
104	0	5	3	1453
104	0	6	3	1453
104	0	7	3	128
104	0	8	3	128
105	0	1	5	1795
105	0	2	5	1795
105	0	3	9	253
105	0	4	9	253
106	0	1	2	476
106	0	2	2	680
106	0	3	2	476
106	0	4	2	298
106	0	5	2	294
106	0	6	2	680
106	0	7	2	298
106	0	8	2	294
106	0	9	2	74
106	0	10	2	74
106	0	11	2	74
106	0	12	6	200
106	0	13	6	178
107	0	1	6	86
107	0	2	24	4010
108	0	1	1	2047
108	0	2	1	2047
108	0	3	1	1
108	0	4	1	1
109	0	1	2	3758
109	0	2	4	338
110	0	1	2	1658
110	0	2	2	776
110	0	3	5	189
110	0	4	5	189
110	0	5	5	48
110	0	6	5	48
110	0	7	30	1188
111	0	1	2	26
111	0	2	8	540
111	0	3	22	1478
111	0	4	28	2052
112	0	1	2	308
112	0	2	2	91
112	0	3	2	91
112	0	4	2	308
112	0	5	2	142
112	0	6	2	142
112	0	7	2	2
112	0	8	4	1506
112	0	9	4	1506
113	0	1	2	752
113	0	2	2	28
113	0	3	2	28
113	0	4	14	3288
114	0	1	2	1931
114	0	2	2	1931
114	0	3	2	90
114	0	4	2	90
114	0	5	6	54
115	0	1	2	268
115	0	2	2	1026
115	0	3	2	16
115	0	4	2	175
115	0	5	2	527
115	0	6	2	1026
115	0	7	2	16
115	0	8	2	42
115	0	9	2	527
115	0	10	2	175
115	0	11	2	42
115	0	12	2	7
115	0	13	2	7
115	0	14	6	30
115	0	15	8	212
116	0	1	2	1514
116	0	2	2	1778
116	0	3	2	2
116	0	4	2	34
116	0	5	2	77
116	0	6	2	77
116	0	7	6	196
116	0	8	6	12
116	0	9	6	154
116	0	10	6	252
117	0	1	1	93
117	0	2	1	1510
117	0	3	1	1510
117	0	4	1	93
117	0	5	1	1
117	0	6	1	1
117	0	7	2	94
117	0	8	2	94
117	0	9	3	140
117	0	10	3	140
117	0	11	4	210
117	0	12	4	210
118	0	1	1	1991
118	0	2	1	16
118	0	3	1	1991
118	0	4	1	5
118	0	5	1	1
118	0	6	1	1
118	0	7	1	16
118	0	8	1	5
118	0	9	1	1
118	0	10	1	1
118	0	11	2	34
118	0	12	2	34
119	0	1	2	592
119	0	2	2	41
119	0	3	2	26
119	0	4	2	20
119	0	5	2	15
119	0	6	2	26
119	0	7	2	41
119	0	8	2	4
119	0	9	2	15
119	0	10	2	20
119	0	11	4	47
119	0	12	4	47
119	0	13	10	156
119	0	14	24	3046
120	0	1	2	542
120	0	2	2	42
120	0	3	6	1675
120	0	4	6	1675
120	0	5	6	81
120	0	6	6	81
121	0	1	1	2030
121	0	2	1	2030
121	0	3	1	8
121	0	4	1	8
121	0	5	2	20
122	0	1	1	2048
122	0	2	1	2048
123	0	1	1	11
123	0	2	1	11
123	0	3	2	163
123	0	4	2	163
123	0	5	2	4
123	0	6	4	1872
123	0	7	4	1872
124	0	1	5	627
124	0	2	5	627
124	0	3	9	1421
124	0	4	9	1421
125	0	1	1	2046
125	0	2	1	2046
125	0	3	1	2
125	0	4	1	2
126	0	1	2	1895
126	0	2	2	1895
126	0	3	2	153
126	0	4	2	153
127	0	1	4	338
127	0	2	4	338
127	0	3	10	1710
127	0	4	10	1710
128	0	1	10	1530
128	0	2	10	1530
128	0	3	16	518
128	0	4	16	518
129	0	1	2	3932
129	0	2	2	54
129	0	3	2	56
129	0	4	2	54
130	0	1	1	1076
130	0	2	1	1076
130	0	3	10	1944
131	0	1	8	4096
132	0	1	1	175
132	0	2	1	175
132	0	3	2	1812
132	0	4	2	1934
133	0	1	2	129
133	0	2	2	129
133	0	3	2	78
133	0	4	2	78
133	0	5	8	3682
134	0	1	2	149
134	0	2	2	149
134	0	3	2	78
134	0	4	2	78
134	0	5	4	475
134	0	6	4	475
134	0	7	4	24
134	0	8	10	2668
135	0	1	2	4096
136	0	1	1	1859
136	0	2	1	1859
136	0	3	2	172
136	0	4	2	172
136	0	5	2	28
136	0	6	2	6
137	0	1	1	1
137	0	2	1	1
137	0	3	4	395
137	0	4	4	395
137	0	5	6	200
137	0	6	12	3104
138	0	1	1	99
138	0	2	1	99
138	0	3	8	98
138	0	4	10	1418
138	0	5	11	1191
138	0	6	11	1191
139	0	1	2	6
139	0	2	12	3358
139	0	3	14	732
140	0	1	2	1624
140	0	2	2	1774
140	0	3	2	10
140	0	4	4	64
140	0	5	4	280
140	0	6	4	280
140	0	7	4	64
141	0	1	2	4096
142	0	1	3	24
142	0	2	3	24
142	0	3	6	170
142	0	4	6	170
142	0	5	9	561
142	0	6	9	561
142	0	7	20	1218
142	0	8	28	1368
143	0	1	2	9
143	0	2	2	9
143	0	3	6	3362
143	0	4	6	218
143	0	5	6	140
143	0	6	6	140
143	0	7	6	218
144	0	1	1	71
144	0	2	1	105
144	0	3	1	11
144	0	4	1	3
144	0	5	1	71
144	0	6	1	105
144	0	7	1	3
144	0	8	1	11
144	0	9	2	1313
144	0	10	2	529
144	0	11	2	16
144	0	12	2	1313
144	0	13	2	529
144	0	14	2	16
145	0	1	2	997
145	0	2	2	997
145	0	3	2	463
145	0	4	2	580
145	0	5	2	580
145	0	6	2	463
145	0	7	2	4
145	0	8	2	4
145	0	9	2	4
145	0	10	2	4
146	0	1	1	1711
146	0	2	1	1711
146	0	3	1	121
146	0	4	1	121
146	0	5	14	432
147	0	1	2	1743
147	0	2	2	305
147	0	3	2	1743
147	0	4	2	305
148	0	1	1	947
148	0	2	1	187
148	0	3	1	187
148	0	4	1	947
148	0	5	6	1530
148	0	6	6	298
149	0	1	6	538
149	0	2	6	538
149	0	3	10	3020
150	0	1	18	4096
151	0	1	2	2760
151	0	2	2	1130
151	0	3	2	206
152	0	1	1	2034
152	0	2	1	2034
152	0	3	3	14
152	0	4	3	14
153	0	1	1	646
153	0	2	1	646
153	0	3	2	302
153	0	4	2	302
153	0	5	2	1054
153	0	6	2	98
153	0	7	2	175
153	0	8	2	175
153	0	9	2	54
153	0	10	2	5
153	0	11	2	98
153	0	12	2	34
153	0	13	2	54
153	0	14	2	34
153	0	15	2	3
153	0	16	2	3
153	0	17	2	5
153	0	18	3	182
153	0	19	3	182
153	0	20	3	22
153	0	21	3	22
154	0	1	2	1590
154	0	2	2	1590
154	0	3	6	72
154	0	4	12	142
154	0	5	13	351
154	0	6	13	351
155	0	1	1	536
155	0	2	1	536
155	0	3	2	76
155	0	4	2	76
155	0	5	6	1436
155	0	6	6	1436
156	0	1	2	2450
156	0	2	2	823
156	0	3	2	823
157	0	1	2	752
157	0	2	2	1046
157	0	3	2	752
157	0	4	2	1046
157	0	5	3	250
157	0	6	3	250
158	0	1	1	124
158	0	2	1	1082
158	0	3	1	740
158	0	4	1	1082
158	0	5	1	740
158	0	6	1	124
158	0	7	3	15
158	0	8	3	19
158	0	9	3	19
158	0	10	3	15
158	0	11	6	68
158	0	12	6	68
159	0	1	4	134
159	0	2	6	66
159	0	3	6	1540
159	0	4	6	40
159	0	5	6	66
159	0	6	8	860
159	0	7	14	695
159	0	8	14	695
160	0	1	2	1972
160	0	2	2	323
160	0	3	2	41
160	0	4	2	664
160	0	5	2	664
160	0	6	2	323
160	0	7	2	62
160	0	8	2	41
160	0	9	2	2
160	0	10	2	4
161	0	1	1	2044
161	0	2	1	2044
161	0	3	1	4
161	0	4	1	4
162	0	1	2	3394
162	0	2	10	702
163	0	1	1	961
163	0	2	1	961
163	0	3	2	66
163	0	4	2	66
163	0	5	4	14
163	0	6	4	14
163	0	7	17	633
163	0	8	17	633
163	0	9	34	748
164	0	1	1	4
164	0	2	1	2
164	0	3	1	2
164	0	4	1	4
164	0	5	2	252
164	0	6	2	252
164	0	7	2	55
164	0	8	2	55
164	0	9	6	39
164	0	10	6	39
164	0	11	9	165
164	0	12	9	165
164	0	13	12	1531
164	0	14	12	1531
165	0	1	2	2848
165	0	2	4	624
165	0	3	4	624
166	0	1	1	1991
166	0	2	1	1991
166	0	3	1	23
166	0	4	1	4
166	0	5	1	23
166	0	6	1	4
166	0	7	2	30
166	0	8	2	30
167	0	1	2	14
167	0	2	2	14
167	0	3	11	2034
167	0	4	11	2034
168	0	1	1	1757
168	0	2	1	1757
168	0	3	4	132
168	0	4	5	225
168	0	5	5	225
169	0	1	1	1503
169	0	2	1	198
169	0	3	1	1503
169	0	4	1	62
169	0	5	1	198
169	0	6	1	62
169	0	7	1	2
169	0	8	1	1
169	0	9	1	1
169	0	10	1	2
169	0	11	1	1
169	0	12	1	1
169	0	13	2	83
169	0	14	2	83
169	0	15	3	198
169	0	16	3	198
170	0	1	1	756
170	0	2	1	465
170	0	3	1	756
170	0	4	1	465
170	0	5	2	41
170	0	6	2	31
170	0	7	2	31
170	0	8	2	41
170	0	9	2	8
170	0	10	2	8
170	0	11	6	345
170	0	12	6	345
170	0	13	10	402
170	0	14	10	402
171	0	1	2	676
171	0	2	2	375
171	0	3	2	375
171	0	4	3	79
171	0	5	3	79
171	0	6	4	254
171	0	7	4	254
171	0	8	28	2004
172	0	1	4	842
172	0	2	4	842
172	0	3	14	2412
173	0	1	2	346
173	0	2	6	3750
174	0	1	1	1445
174	0	2	1	239
174	0	3	1	188
174	0	4	1	239
174	0	5	1	1445
174	0	6	1	31
174	0	7	1	188
174	0	8	1	1
174	0	9	1	31
174	0	10	1	1
174	0	11	2	83
174	0	12	2	61
174	0	13	2	83
174	0	14	2	61
175	0	1	2	13
175	0	2	2	43
175	0	3	2	43
175	0	4	2	13
175	0	5	5	545
175	0	6	5	545
175	0	7	5	193
175	0	8	5	193
175	0	9	20	2508
176	0	1	1	771
176	0	2	1	316
176	0	3	1	253
176	0	4	1	771
176	0	5	1	253
176	0	6	1	316
176	0	7	2	398
176	0	8	4	509
176	0	9	4	509
177	0	1	1	6
177	0	2	1	6
177	0	3	8	2042
177	0	4	8	2042
178	0	1	1	1021
178	0	2	1	1021
178	0	3	1	9
178	0	4	1	9
178	0	5	40	2036
179	0	1	1	181
179	0	2	1	181
179	0	3	2	1328
179	0	4	2	344
179	0	5	2	32
179	0	6	2	177
179	0	7	2	32
179	0	8	2	177
179	0	9	2	16
179	0	10	2	129
179	0	11	2	7
179	0	12	2	42
179	0	13	2	400
179	0	14	2	59
179	0	15	2	212
179	0	16	2	129
179	0	17	2	212
179	0	18	2	66
179	0	19	2	64
179	0	20	2	59
179	0	21	2	58
179	0	22	2	10
179	0	23	2	42
179	0	24	2	64
179	0	25	2	58
179	0	26	2	10
179	0	27	2	7
180	0	1	1	1566
180	0	2	1	1566
180	0	3	2	388
180	0	4	2	43
180	0	5	2	11
180	0	6	2	11
180	0	7	2	6
180	0	8	2	8
180	0	9	2	43
