"network_number"	"model_number"	"g_density"	"avg_transient_length"
0	0	0.853271484375	2.04577968526466
1	0	0.913330078125	2.1186848436247
2	0	0.84423828125	4.02862926547137
3	0	0.9013671875	1.81473456121343
4	0	0.9140625	1.36538461538462
5	0	0.947265625	1.59639175257732
6	0	0.92529296875	2.60105540897098
7	0	0.8818359375	1.58139534883721
8	0	0.838134765625	3.28896009321293
9	0	0.86083984375	3.23879750425411
10	0	0.95166015625	1.64417650076963
11	0	0.908203125	2.32903225806452
12	0	0.9384765625	2.12278876170656
13	0	0.947265625	1.38659793814433
14	0	0.85986328125	1.97955706984668
15	0	0.87109375	1.03139013452915
16	0	0.977294921875	1.4089432925306
17	0	0.834228515625	2.85513608428446
18	0	0.923583984375	2.61697065820777
19	0	0.919677734375	3.00610565436687
20	0	0.95458984375	1.47135549872123
21	0	0.932861328125	1.70191049463491
22	0	0.873779296875	2.06370494551551
23	0	0.92724609375	4.04397051079516
24	0	0.929443359375	2.74835828736538
25	0	0.90625	1.39224137931034
26	0	0.8720703125	3.69904815229563
27	0	0.90380859375	1.8568341437061
28	0	0.981689453125	1.54488933101219
29	0	0.930419921875	1.66071897139858
30	0	0.8408203125	3.0418118466899
31	0	0.956298828125	2.15343375031912
32	0	0.87548828125	2.74177356385945
33	0	0.84228515625	2.68202898550725
34	0	0.95703125	1
35	0	0.939697265625	1.74824629773967
36	0	0.938232421875	1.79547228727557
37	0	0.951416015625	1.38593790094945
38	0	0.94580078125	1.78652555498193
39	0	0.94384765625	1.8823072943611
40	0	0.918701171875	2.23890512888653
41	0	0.7939453125	3.53321033210332
42	0	0.93408203125	1.82435964453738
43	0	0.828125	1.30188679245283
44	0	0.907470703125	2.17379607210116
45	0	0.8642578125	2.82994350282486
46	0	0.8876953125	2.18536853685369
47	0	0.9169921875	2.21751863684771
48	0	0.85302734375	2.82398397252433
49	0	0.96044921875	1.51499745805796
50	0	0.9482421875	1.5332131822863
51	0	0.902587890625	1.98160670814174
52	0	0.889404296875	2.43562997529509
53	0	0.891357421875	3.30320460147905
54	0	0.7978515625	2.64932680538556
55	0	0.833984375	3.00819672131148
56	0	0.806884765625	4.05658093797277
57	0	0.95556640625	1.14895247828309
58	0	0.9013671875	1.81473456121343
59	0	0.94140625	1.70513485477178
60	0	0.891845703125	2.53873528606625
61	0	0.8251953125	2.60355029585799
62	0	0.92626953125	1.75355824986821
63	0	0.84130859375	3.82472431804991
64	0	0.948974609375	1.47543092359146
65	0	0.921875	1.88162076271186
66	0	0.86767578125	3.15362971299944
67	0	0.93798828125	2.52498698594482
68	0	0.9208984375	1.85445387062566
69	0	0.8779296875	2.03337041156841
70	0	0.95703125	1.63214285714286
71	0	0.93896484375	1.82761310452418
72	0	0.92041015625	2.51114058355438
73	0	0.827880859375	3.16042465349454
74	0	0.91259765625	1.97324772605671
75	0	0.87353515625	3.17579653437675
76	0	0.919677734375	2.2341385718078
77	0	0.8544921875	2.70028571428571
78	0	0.879150390625	2.21105248542072
79	0	0.919921875	2.04723991507431
80	0	0.919921875	2.25053078556263
81	0	0.95166015625	3.27578245253976
82	0	0.94091796875	1.85962636222107
83	0	0.935791015625	1.78398121575789
84	0	0.8984375	1.09565217391304
85	0	0.878173828125	3.42340839588546
86	0	0.9599609375	1.40259409969481
87	0	0.869384765625	3.31536085369278
88	0	0.87353515625	3.10536612632756
89	0	0.83203125	2.92077464788732
90	0	0.837890625	4.21969696969697
91	0	0.899169921875	2.23784957914743
92	0	0.822021484375	3.68280368280368
93	0	0.929931640625	2.20031504331846
94	0	0.91796875	1.05531914893617
95	0	0.80322265625	5.34042553191489
96	0	0.953125	1
97	0	0.92919921875	3.44351024697845
98	0	0.9560546875	1.15423901940756
99	0	0.94482421875	1.42635658914729
100	0	0.888671875	1.71208791208791
101	0	0.952392578125	1.54473211996924
102	0	0.9599609375	1.15259409969481
103	0	0.83837890625	3.09056493884683
104	0	0.88427734375	3.76808393152954
105	0	0.928466796875	1.99526689455693
106	0	0.900634765625	2.50853889943074
107	0	0.875	1.0625
108	0	0.934814453125	1.76965265082267
109	0	0.952392578125	1.66982824916688
110	0	0.885986328125	2.86304767153486
111	0	0.865234375	3.03950338600451
112	0	0.81494140625	3.1983223487118
113	0	0.944091796875	2.05016808895785
114	0	0.8671875	1.16216216216216
115	0	0.942626953125	1.69437969437969
116	0	0.83984375	2.65116279069767
117	0	0.898193359375	2.5903778200598
118	0	0.843505859375	2.93169319826339
119	0	0.85693359375	2.85925925925926
120	0	0.90771484375	2.22942442173211
121	0	0.87451171875	2.46314907872697
122	0	0.883544921875	2.37634705719812
123	0	0.884765625	2.01876379690949
124	0	0.89111328125	2.52164383561644
125	0	0.844482421875	2.69037294015611
126	0	0.897705078125	2.19146042969812
127	0	0.89892578125	2.63498098859316
128	0	0.8935546875	2.63579234972678
129	0	0.875	1
130	0	0.8974609375	2.88683351468988
131	0	0.9267578125	3.73076923076923
132	0	0.87158203125	3.04145658263305
133	0	0.9560546875	1.44892747701736
134	0	0.810546875	2.95301204819277
135	0	0.96240234375	1.36884830035515
136	0	0.8984375	3.09728260869565
137	0	0.951171875	1
138	0	0.88232421875	2.09712230215827
139	0	0.96630859375	1.33729156139464
140	0	0.9140625	1.23504273504274
141	0	0.93310546875	2.54866562009419
142	0	0.954833984375	1.46151879314753
143	0	0.868896484375	4.36049452093285
144	0	0.950927734375	1.51219512195122
145	0	0.945556640625	1.57526465272399
146	0	0.859130859375	3.64705882352941
147	0	0.8935546875	1.86693989071038
148	0	0.8876953125	1.95737073707371
149	0	0.84716796875	2.29193083573487
150	0	0.95263671875	2.27370579190159
151	0	0.88525390625	2.13127413127413
152	0	0.873046875	2.61297539149888
153	0	0.8896484375	2.5192096597146
