"network_number"	"model_number"	"g_density"	"avg_transient_length"
0	0	0.6982421875	14.2692307692308
1	0	0.6953125	7.2872191011236
2	0	0.7236328125	7.57557354925776
3	0	0.67919921875	5.26527677929547
4	0	0.7080078125	9.14758620689655
5	0	0.6923828125	6.25387870239774
6	0	0.71630859375	4.50988411724608
7	0	0.69482421875	6.06324666198173
8	0	0.70068359375	5.45644599303136
9	0	0.7177734375	7.30952380952381
10	0	0.6875	8.05610795454546
11	0	0.6865234375	6.72403982930299
12	0	0.71484375	6.22267759562842
13	0	0.7041015625	8.1622746185853
14	0	0.71533203125	4.99726962457338
15	0	0.681640625	6.24856733524355
16	0	0.73291015625	4.73151232511659
17	0	0.716796875	9.37125340599455
18	0	0.68212890625	7.82390837508948
19	0	0.69384765625	4.72202674173118
20	0	0.7275390625	6.26308724832215
21	0	0.76611328125	4.81516889738687
22	0	0.70947265625	5.42188575361321
23	0	0.70556640625	9.53494809688581
24	0	0.7021484375	6.13977746870654
25	0	0.71826171875	6.64581917063222
26	0	0.70947265625	6.4280798348245
27	0	0.74951171875	5.3042345276873
28	0	0.73681640625	13.4512922465209
29	0	0.6923828125	9.68547249647391
30	0	0.7333984375	6.75299600532623
31	0	0.716796875	7.73024523160763
32	0	0.693359375	6.07605633802817
33	0	0.71044921875	6.15601374570447
34	0	0.7197265625	7.99050203527815
35	0	0.6953125	4.5189606741573
36	0	0.71728515625	12.430224642614
37	0	0.71826171875	12.1645139360979
38	0	0.6923828125	11.5352609308886
39	0	0.6904296875	20.7461103253182
40	0	0.6689453125	8.35474452554745
41	0	0.7255859375	6.28600269179004
42	0	0.6953125	7.3125
43	0	0.671875	5.84956395348837
44	0	0.6845703125	4.56062767475036
45	0	0.7939453125	4.31242312423124
46	0	0.69140625	5.08262711864407
47	0	0.69482421875	8.31974701335207
48	0	0.7255859375	5.33580080753701
49	0	0.71484375	16.0949453551913
50	0	0.72412109375	4.67902899527984
51	0	0.69873046875	3.67575122292103
52	0	0.7080078125	7.2151724137931
53	0	0.69921875	5.66899441340782
54	0	0.6650390625	8.93245227606461
55	0	0.72607421875	6.0275722932078
56	0	0.7255859375	5.38223418573351
57	0	0.72021484375	7.58508474576271
58	0	0.7021484375	12.8108484005563
59	0	0.71337890625	10.4976043805613
60	0	0.67529296875	7.80694143167028
61	0	0.69921875	5.28980446927374
62	0	0.70361328125	9.11797362942401
63	0	0.685546875	8.2037037037037
64	0	0.67333984375	8.1334300217549
65	0	0.72265625	10.8716216216216
66	0	0.68212890625	11.9112383679313
67	0	0.6708984375	7.04876273653566
68	0	0.7392578125	6.59841479524439
69	0	0.705078125	12.7306094182825
70	0	0.70849609375	5.00551343900758
71	0	0.7099609375	13.9752407152682
72	0	0.67724609375	7.22855082912761
73	0	0.7138671875	4.84541723666211
74	0	0.7197265625	6.66960651289009
75	0	0.69091796875	5.31378091872792
76	0	0.70458984375	5.16216216216216
77	0	0.67724609375	5.47368421052632
78	0	0.69384765625	7.69528501055595
79	0	0.7109375	12.0178571428571
80	0	0.72509765625	8.43030303030303
81	0	0.7119140625	4.30041152263374
82	0	0.677734375	7.78530259365994
83	0	0.70166015625	6.88587334725122
84	0	0.70263671875	11.5239749826268
85	0	0.677734375	4.03962536023055
86	0	0.70947265625	5.20784583620096
87	0	0.73486328125	5.44916943521595
88	0	0.6552734375	8.17809239940387
89	0	0.7138671875	7.17305061559508
90	0	0.69189453125	6.11997177134792
91	0	0.70556640625	13.039446366782
92	0	0.80908203125	4.93602896801448
93	0	0.67919921875	6.86196980589504
94	0	0.6708984375	15.051673944687
95	0	0.66259765625	11.4303610906411
96	0	0.716796875	6.88351498637602
97	0	0.69091796875	12.6190812720848
98	0	0.68115234375	6.22150537634409
99	0	0.6982421875	6.19510489510489
100	0	0.6650390625	6.4632892804699
101	0	0.6845703125	7.87660485021398
102	0	0.68505859375	8.2223806129722
103	0	0.72705078125	9.61987911349899
104	0	0.6953125	8.13412921348315
105	0	0.6845703125	10.4850213980029
106	0	0.7177734375	5.20068027210884
107	0	0.71826171875	11.331747110809
108	0	0.69189453125	5.68242766407904
109	0	0.77685546875	3.7460716530484
110	0	0.6787109375	9.83812949640288
111	0	0.75048828125	4.38972023422251
112	0	0.71484375	10.6352459016393
113	0	0.68994140625	6.94267515923567
114	0	0.68212890625	5.99355762347888
115	0	0.697265625	5.52591036414566
116	0	0.69384765625	4.17945109078114
117	0	0.7353515625	7.64873837981408
118	0	0.6875	4.36789772727273
119	0	0.67822265625	8.30093592512599
120	0	0.68310546875	6.76840600428878
121	0	0.7333984375	5.02729693741678
122	0	0.72265625	4.2527027027027
123	0	0.65869140625	20.7435137138621
124	0	0.69384765625	5.42364532019704
125	0	0.71337890625	4.43805612594114
126	0	0.681640625	15.214899713467
127	0	0.66064453125	10.0546932742055
128	0	0.666015625	14.6920821114369
129	0	0.6904296875	4.3974540311174
130	0	0.71240234375	6.74023303632625
131	0	0.703125	12.4479166666667
132	0	0.68798828125	4.89425124201561
133	0	0.7021484375	15.5848400556328
134	0	0.6904296875	9.99009900990099
135	0	0.69140625	6.69279661016949
136	0	0.78662109375	7.98634388578523
137	0	0.6904296875	6.57637906647808
138	0	0.68896484375	6.88235294117647
139	0	0.7109375	10.2431318681319
140	0	0.69384765625	5.92962702322308
141	0	0.70458984375	10.4365904365904
142	0	0.68017578125	3.81550610193826
