"network_number"	"model_number"	"attractor_number"	"attractor_length"	"attractor_basin_size"
14	0	5	1	356
14	0	6	1	417
14	0	7	1	891
14	0	8	1	378
14	0	9	1	18
15	0	1	1	176
15	0	2	1	128
15	0	3	1	780
15	0	4	1	68
15	0	5	1	66
15	0	6	1	706
15	0	7	1	286
15	0	8	1	906
15	0	9	1	10
15	0	10	1	36
15	0	11	1	84
15	0	12	1	264
15	0	13	1	43
15	0	14	1	10
15	0	15	1	3
15	0	16	1	48
15	0	17	1	75
15	0	18	1	42
15	0	19	1	4
15	0	20	1	20
15	0	21	1	3
15	0	22	1	206
15	0	23	1	22
15	0	24	1	15
15	0	25	1	29
15	0	26	1	5
15	0	27	1	6
15	0	28	1	24
15	0	29	1	4
15	0	30	1	8
15	0	31	1	9
15	0	32	1	7
15	0	33	1	3
16	0	1	1	1
16	0	2	1	710
16	0	3	1	2615
16	0	4	1	770
17	0	1	1	1
17	0	2	1	4095
18	0	1	1	1
18	0	2	1	30
18	0	3	1	216
18	0	4	1	141
18	0	5	1	245
18	0	6	1	154
18	0	7	1	137
18	0	8	1	5
18	0	9	1	11
18	0	10	1	46
18	0	11	1	26
18	0	12	1	12
19	0	1	1	1656
19	0	2	1	2119
19	0	3	1	46
19	0	4	1	227
19	0	5	1	27
19	0	6	1	19
19	0	7	1	2
20	0	1	1	1
20	0	2	1	23
20	0	3	1	2834
20	0	4	1	403
20	0	5	1	100
20	0	6	1	679
20	0	7	1	24
20	0	8	1	7
20	0	9	1	25
21	0	1	1	1
21	0	2	1	3705
21	0	3	1	322
21	0	4	1	58
21	0	5	1	10
22	0	1	1	16
22	0	2	1	13
22	0	3	1	22
22	0	4	1	2
22	0	5	1	7
22	0	6	1	2
22	0	7	1	1
22	0	8	1	1
23	0	1	1	28
23	0	2	1	2
23	0	3	1	4
23	0	4	1	2
23	0	5	1	4
23	0	6	1	2
23	0	7	1	14
23	0	8	1	2
23	0	9	1	2
23	0	10	1	4
24	0	1	1	1
24	0	2	1	59
24	0	3	1	22
24	0	4	1	276
24	0	5	1	26
24	0	6	1	95
24	0	7	1	530
24	0	8	1	533
24	0	9	1	232
24	0	10	1	18
24	0	11	1	113
24	0	12	1	29
24	0	13	1	29
24	0	14	1	75
24	0	15	1	6
24	0	16	1	2
24	0	17	1	2
25	0	1	1	1
25	0	2	1	2107
25	0	3	1	754
25	0	4	1	227
25	0	5	1	278
25	0	6	1	395
25	0	7	1	334
26	0	1	1	2072
26	0	2	1	32
26	0	3	1	425
26	0	4	1	386
26	0	5	1	10
26	0	6	1	6
26	0	7	1	256
26	0	8	1	18
26	0	9	1	2
26	0	10	1	16
26	0	11	1	4
26	0	12	1	10
26	0	13	1	2
26	0	14	1	215
26	0	15	1	116
26	0	16	1	152
26	0	17	1	8
26	0	18	1	103
26	0	19	1	10
26	0	20	1	10
26	0	21	1	7
26	0	22	1	4
26	0	23	1	4
26	0	24	1	4
26	0	25	1	38
26	0	26	1	10
26	0	27	1	10
26	0	28	1	6
26	0	29	1	26
26	0	30	1	18
26	0	31	1	9
26	0	32	1	2
26	0	33	1	3
26	0	34	1	20
26	0	35	1	11
26	0	36	1	7
26	0	37	1	11
26	0	38	1	3
26	0	39	1	1
26	0	40	1	1
26	0	41	1	1
26	0	42	1	1
26	0	43	1	23
26	0	44	1	10
26	0	45	1	1
26	0	46	1	5
26	0	47	1	1
26	0	48	1	4
26	0	49	1	1
26	0	50	1	1
27	0	1	1	1
27	0	2	1	4095
28	0	1	1	1
28	0	2	1	2443
28	0	3	1	1652
29	0	1	1	6
29	0	2	1	3813
29	0	3	1	73
29	0	4	1	2
29	0	5	1	4
29	0	6	1	85
29	0	7	1	40
29	0	8	1	49
29	0	9	1	4
29	0	10	1	1
29	0	11	1	17
29	0	12	1	1
29	0	13	1	1
30	0	1	1	133
30	0	2	1	5
30	0	3	1	14
30	0	4	1	56
30	0	5	1	24
30	0	6	1	4
30	0	7	1	2
30	0	8	1	2
30	0	9	1	6
30	0	10	1	2
30	0	11	1	8
31	0	1	1	1
31	0	2	1	3713
31	0	3	1	187
31	0	4	1	194
31	0	5	1	1
32	0	1	1	1
32	0	2	1	4095
33	0	1	1	1
33	0	2	1	1523
33	0	3	1	364
33	0	4	1	104
33	0	5	1	42
33	0	6	1	14
34	0	1	1	1
34	0	2	1	4095
35	0	1	1	1
35	0	2	1	1996
35	0	3	1	512
35	0	4	1	446
35	0	5	1	1112
35	0	6	1	29
36	0	1	1	63
36	0	2	1	11
36	0	3	1	103
36	0	4	1	1
36	0	5	1	4
36	0	6	1	1
36	0	7	1	72
36	0	8	1	1
37	0	1	1	73
37	0	2	1	278
37	0	3	1	2368
37	0	4	1	430
37	0	5	1	905
37	0	6	1	3
37	0	7	1	11
37	0	8	1	18
37	0	9	1	5
37	0	10	1	5
38	0	1	1	1
38	0	2	1	4095
39	0	1	1	1
39	0	2	1	658
39	0	3	1	913
39	0	4	1	172
39	0	5	1	2352
40	0	1	1	1
40	0	2	1	640
40	0	3	1	2876
40	0	4	1	440
40	0	5	1	68
40	0	6	1	24
40	0	7	1	1
40	0	8	1	1
40	0	9	1	45
41	0	1	1	1
41	0	2	1	4095
42	0	1	1	1
42	0	2	1	4095
43	0	1	1	1
43	0	2	1	485
43	0	3	1	3610
44	0	1	1	1
44	0	2	1	434
44	0	3	1	833
44	0	4	1	1298
44	0	5	1	10
44	0	6	1	261
44	0	7	1	219
44	0	8	1	603
44	0	9	1	109
44	0	10	1	328
45	0	1	1	1
45	0	2	1	213
45	0	3	1	2515
45	0	4	1	384
45	0	5	1	164
45	0	6	1	311
45	0	7	1	250
45	0	8	1	13
45	0	9	1	87
45	0	10	1	88
45	0	11	1	62
45	0	12	1	5
45	0	13	1	2
45	0	14	1	1
46	0	1	1	1
46	0	2	1	1410
46	0	3	1	1800
46	0	4	1	256
46	0	5	1	5
46	0	6	1	6
46	0	7	1	96
46	0	8	1	6
46	0	9	1	47
46	0	10	1	7
46	0	11	1	58
46	0	12	1	212
46	0	13	1	23
46	0	14	4	169
47	0	1	1	1
47	0	2	1	2562
47	0	3	1	314
47	0	4	1	428
47	0	5	1	791
48	0	1	1	1
48	0	2	1	4095
49	0	1	1	95
49	0	2	1	68
49	0	3	1	5
49	0	4	1	4
49	0	5	1	6
49	0	6	1	2
49	0	7	1	277
49	0	8	1	19
49	0	9	1	8
49	0	10	1	13
49	0	11	1	3
49	0	12	1	12
50	0	1	1	1
50	0	2	1	3363
50	0	3	1	151
50	0	4	1	581
51	0	1	1	210
51	0	2	1	97
51	0	3	1	11
51	0	4	1	10
51	0	5	1	1
51	0	6	1	34
51	0	7	1	83
51	0	8	1	5
51	0	9	1	18
51	0	10	1	11
51	0	11	1	7
51	0	12	1	1
51	0	13	1	24
52	0	1	1	165
52	0	2	1	636
52	0	3	1	740
52	0	4	1	28
52	0	5	1	156
52	0	6	1	206
52	0	7	1	92
52	0	8	1	8
52	0	9	1	1
52	0	10	1	10
52	0	11	1	6
53	0	1	1	561
53	0	2	1	208
53	0	3	1	112
53	0	4	1	4
53	0	5	1	20
53	0	6	1	2
53	0	7	1	50
53	0	8	1	2
53	0	9	1	18
53	0	10	1	12
53	0	11	1	17
53	0	12	1	4
53	0	13	1	8
53	0	14	1	2
53	0	15	1	2
53	0	16	1	2
54	0	1	1	2
54	0	2	1	133
54	0	3	1	43
54	0	4	1	72
54	0	5	1	232
54	0	6	1	39
54	0	7	1	66
54	0	8	1	125
54	0	9	1	3
54	0	10	1	74
54	0	11	1	87
54	0	12	1	25
54	0	13	1	59
54	0	14	1	9
54	0	15	1	23
54	0	16	1	11
54	0	17	1	4
54	0	18	1	9
54	0	19	1	4
54	0	20	1	2
54	0	21	1	2
55	0	1	1	14
55	0	2	1	5
55	0	3	1	15
55	0	4	1	12
55	0	5	1	9
55	0	6	1	25
55	0	7	1	38
55	0	8	1	29
55	0	9	1	22
55	0	10	1	72
55	0	11	1	103
55	0	12	1	86
55	0	13	1	43
55	0	14	1	15
55	0	15	1	4
55	0	16	1	1
55	0	17	1	9
55	0	18	1	2
55	0	19	1	2
55	0	20	1	4
55	0	21	1	2
56	0	1	1	1
56	0	2	1	222
56	0	3	1	1408
56	0	4	1	693
56	0	5	1	93
56	0	6	1	300
56	0	7	1	239
56	0	8	1	887
56	0	9	1	39
56	0	10	1	92
56	0	11	1	4
56	0	12	1	25
56	0	13	1	93
57	0	1	1	1
57	0	2	1	973
57	0	3	1	1851
57	0	4	1	946
57	0	5	1	325
58	0	1	1	337
58	0	2	1	12
58	0	3	1	9
58	0	4	1	62
58	0	5	1	7
58	0	6	1	1
58	0	7	1	4
58	0	8	1	4
58	0	9	1	8
58	0	10	1	2
58	0	11	1	2
58	0	12	1	60
58	0	13	1	4
59	0	1	1	127
59	0	2	1	13
59	0	3	1	52
59	0	4	1	1
59	0	5	1	1
59	0	6	1	6
59	0	7	1	8
59	0	8	1	1
59	0	9	1	1
59	0	10	1	23
59	0	11	1	7
59	0	12	1	8
59	0	13	1	2
59	0	14	1	3
59	0	15	1	1
59	0	16	1	1
59	0	17	1	1
60	0	1	1	1
60	0	2	1	2424
60	0	3	1	64
60	0	4	1	166
60	0	5	1	1
60	0	6	1	54
60	0	7	1	5
60	0	8	7	1381
61	0	1	1	1
61	0	2	1	1721
61	0	3	1	789
61	0	4	1	976
61	0	5	1	609
62	0	1	1	1
62	0	2	1	4095
63	0	1	1	1
63	0	2	1	4095
64	0	1	1	65
64	0	2	1	269
64	0	3	1	32
64	0	4	1	1
64	0	5	1	1
64	0	6	1	140
64	0	7	1	3
64	0	8	1	1
65	0	1	1	105
65	0	2	1	197
65	0	3	1	301
65	0	4	1	578
65	0	5	1	1863
65	0	6	1	252
65	0	7	1	433
65	0	8	1	256
65	0	9	1	101
65	0	10	1	3
65	0	11	1	1
65	0	12	1	1
65	0	13	1	1
65	0	14	1	4
66	0	1	1	1
66	0	2	1	2437
66	0	3	1	1658
67	0	1	1	1
67	0	2	1	3993
67	0	3	1	102
68	0	1	1	62
68	0	2	1	74
68	0	3	1	10
68	0	4	1	10
68	0	5	1	8
68	0	6	1	4
68	0	7	1	4
68	0	8	1	4
68	0	9	1	6
68	0	10	1	6
68	0	11	1	2
68	0	12	1	2
68	0	13	1	56
68	0	14	1	8
69	0	1	1	1
69	0	2	1	1352
69	0	3	1	2743
70	0	1	1	342
70	0	2	1	2772
70	0	3	1	219
70	0	4	1	92
70	0	5	1	195
70	0	6	1	119
70	0	7	1	356
70	0	8	1	1
71	0	1	1	1
71	0	2	1	23
71	0	3	1	29
71	0	4	1	249
71	0	5	1	321
71	0	6	1	413
71	0	7	1	337
71	0	8	1	21
71	0	9	1	5
71	0	10	1	114
71	0	11	1	119
71	0	12	1	298
71	0	13	1	6
71	0	14	1	76
71	0	15	1	21
71	0	16	1	15
72	0	1	1	1
72	0	2	1	485
72	0	3	1	90
72	0	4	1	1133
72	0	5	1	130
72	0	6	1	166
72	0	7	1	3
72	0	8	1	27
72	0	9	1	8
72	0	10	1	5
73	0	1	1	692
73	0	2	1	696
73	0	3	1	53
73	0	4	1	89
73	0	5	1	85
73	0	6	1	48
73	0	7	1	2
73	0	8	1	5
73	0	9	6	1176
73	0	10	7	1250
74	0	1	1	48
74	0	2	1	86
74	0	3	1	137
74	0	4	1	113
74	0	5	1	10
74	0	6	1	22
74	0	7	1	7
74	0	8	1	29
74	0	9	1	20
74	0	10	1	28
74	0	11	1	4
74	0	12	1	8
75	0	1	1	1
75	0	2	1	2286
75	0	3	1	803
75	0	4	1	305
75	0	5	1	7
75	0	6	1	4
75	0	7	1	257
75	0	8	1	248
75	0	9	1	84
75	0	10	1	9
75	0	11	1	21
75	0	12	1	2
75	0	13	1	9
75	0	14	1	42
75	0	15	1	7
75	0	16	1	1
75	0	17	1	2
75	0	18	1	6
75	0	19	1	2
76	0	1	1	1
76	0	2	1	4095
77	0	1	1	332
77	0	2	1	12
77	0	3	1	28
77	0	4	1	7
77	0	5	1	53
77	0	6	1	4
77	0	7	1	5
77	0	8	1	4
77	0	9	1	3
77	0	10	1	16
77	0	11	1	29
77	0	12	1	1
77	0	13	1	2
77	0	14	1	11
77	0	15	1	3
77	0	16	1	1
77	0	17	1	1
78	0	1	1	72
78	0	2	1	4
78	0	3	1	15
78	0	4	1	13
78	0	5	1	4
78	0	6	1	4
78	0	7	1	1
78	0	8	1	15
79	0	1	1	1
79	0	2	1	209
79	0	3	1	763
79	0	4	1	245
79	0	5	1	105
79	0	6	1	337
79	0	7	1	69
79	0	8	1	82
79	0	9	1	95
79	0	10	1	1
79	0	11	1	19
79	0	12	1	2
79	0	13	1	16
79	0	14	1	6
79	0	15	1	15
79	0	16	1	35
79	0	17	1	14
79	0	18	1	3
79	0	19	1	12
79	0	20	1	11
79	0	21	1	6
79	0	22	1	2
80	0	1	1	1
80	0	2	1	2441
80	0	3	1	94
80	0	4	1	653
80	0	5	1	103
80	0	6	1	2
80	0	7	1	565
80	0	8	1	51
80	0	9	1	27
80	0	10	1	146
80	0	11	1	13
81	0	1	1	180
81	0	2	1	4
81	0	3	1	14
81	0	4	1	16
81	0	5	1	16
81	0	6	1	6
81	0	7	1	2
81	0	8	1	2
81	0	9	1	14
81	0	10	1	2
82	0	1	1	5
82	0	2	1	738
82	0	3	1	100
82	0	4	1	766
82	0	5	1	26
82	0	6	1	97
82	0	7	1	121
82	0	8	1	31
82	0	9	1	9
82	0	10	1	96
82	0	11	1	3
82	0	12	1	10
82	0	13	1	44
82	0	14	1	2
83	0	1	1	2
83	0	2	1	517
83	0	3	1	505
84	0	1	1	263
84	0	2	1	264
84	0	3	1	1096
84	0	4	1	14
84	0	5	1	612
84	0	6	1	2
84	0	7	1	113
84	0	8	4	1732
85	0	1	1	1
85	0	2	1	523
85	0	3	1	445
85	0	4	1	2378
85	0	5	1	673
85	0	6	1	72
85	0	7	1	4
86	0	1	1	1
86	0	2	1	1293
86	0	3	1	2802
87	0	1	1	4
87	0	2	1	2226
87	0	3	1	68
87	0	4	1	703
87	0	5	1	38
87	0	6	1	1057
88	0	1	1	12
88	0	2	1	61
88	0	3	1	12
88	0	4	1	40
88	0	5	1	1
88	0	6	1	7
88	0	7	1	2
88	0	8	1	4
88	0	9	1	66
88	0	10	1	37
88	0	11	1	11
88	0	12	1	1
88	0	13	1	1
88	0	14	1	1
89	0	1	1	12
89	0	2	1	3
89	0	3	1	8
89	0	4	1	3
89	0	5	1	3
89	0	6	1	1
89	0	7	1	1
89	0	8	1	1
90	0	1	1	1
90	0	2	1	2573
90	0	3	1	517
90	0	4	1	923
90	0	5	1	82
91	0	1	1	1
91	0	2	1	2787
91	0	3	1	1142
91	0	4	1	38
91	0	5	1	128
92	0	1	1	366
92	0	2	1	3714
92	0	3	1	16
93	0	1	1	1
93	0	2	1	4095
94	0	1	1	1
94	0	2	1	2920
94	0	3	1	1175
95	0	1	1	1
95	0	2	1	2491
95	0	3	1	1604
96	0	1	1	1
96	0	2	1	4095
97	0	1	1	167
97	0	2	1	478
97	0	3	1	98
97	0	4	1	117
97	0	5	1	4
97	0	6	1	4
97	0	7	1	10
97	0	8	1	133
97	0	9	1	6
97	0	10	1	3
97	0	11	1	4
98	0	1	1	1
98	0	2	1	677
98	0	3	1	774
98	0	4	1	31
98	0	5	1	718
98	0	6	1	442
98	0	7	1	569
98	0	8	1	138
98	0	9	1	176
98	0	10	1	166
98	0	11	1	180
98	0	12	1	58
98	0	13	1	19
98	0	14	1	2
98	0	15	1	6
98	0	16	1	20
98	0	17	1	7
98	0	18	1	1
98	0	19	1	17
98	0	20	1	44
98	0	21	1	1
98	0	22	1	12
98	0	23	2	37
99	0	1	1	1436
99	0	2	1	56
99	0	3	1	29
99	0	4	1	165
99	0	5	1	28
99	0	6	1	19
99	0	7	1	188
99	0	8	1	7
99	0	9	1	52
99	0	10	1	8
99	0	11	1	4
99	0	12	1	16
99	0	13	1	4
99	0	14	1	4
99	0	15	1	28
99	0	16	1	4
100	0	1	1	1
100	0	2	1	78
100	0	3	1	532
100	0	4	1	17
100	0	5	1	2080
100	0	6	1	219
100	0	7	1	381
100	0	8	1	606
100	0	9	1	49
100	0	10	1	10
100	0	11	1	105
100	0	12	1	18
101	0	1	1	1
101	0	2	1	40
101	0	3	1	1912
101	0	4	1	248
101	0	5	1	256
101	0	6	1	553
101	0	7	1	182
101	0	8	1	245
101	0	9	1	25
101	0	10	1	40
101	0	11	1	25
101	0	12	1	383
101	0	13	1	94
101	0	14	1	1
101	0	15	1	44
101	0	16	1	20
101	0	17	1	12
101	0	18	1	15
102	0	1	1	112
102	0	2	1	26
102	0	3	1	74
102	0	4	1	6
102	0	5	1	2
102	0	6	1	8
102	0	7	1	4
102	0	8	1	6
102	0	9	1	10
102	0	10	1	4
102	0	11	1	4
103	0	1	1	1
103	0	2	1	1977
103	0	3	1	779
103	0	4	1	674
103	0	5	1	67
103	0	6	1	118
103	0	7	1	158
103	0	8	1	27
103	0	9	1	155
103	0	10	1	139
103	0	11	1	1
104	0	1	1	57
104	0	2	1	8
104	0	3	1	15
104	0	4	1	5
104	0	5	1	1
104	0	6	1	4
104	0	7	1	2
104	0	8	1	24
104	0	9	1	2
104	0	10	1	2
104	0	11	1	4
104	0	12	1	4
105	0	1	1	1
105	0	2	1	601
105	0	3	1	1270
105	0	4	1	637
105	0	5	1	839
105	0	6	1	699
105	0	7	1	39
105	0	8	1	10
106	0	1	1	3
106	0	2	1	500
106	0	3	1	432
106	0	4	1	87
106	0	5	1	1
106	0	6	1	1
107	0	1	1	167
107	0	2	1	12
107	0	3	1	6
107	0	4	1	7
107	0	5	1	4
107	0	6	1	11
107	0	7	1	1
107	0	8	1	6
107	0	9	1	2
107	0	10	1	8
107	0	11	1	25
107	0	12	1	3
107	0	13	1	3
107	0	14	1	1
108	0	1	1	1
108	0	2	1	1499
108	0	3	1	2596
109	0	1	1	2
109	0	2	1	21
109	0	3	1	6
109	0	4	1	114
109	0	5	1	11
109	0	6	1	179
109	0	7	1	124
109	0	8	1	49
109	0	9	1	22
109	0	10	1	121
109	0	11	1	15
109	0	12	1	68
109	0	13	1	208
109	0	14	1	6
109	0	15	1	15
109	0	16	1	14
109	0	17	1	37
109	0	18	1	25
109	0	19	1	92
109	0	20	1	31
109	0	21	1	14
109	0	22	1	115
109	0	23	1	90
109	0	24	1	27
109	0	25	1	176
109	0	26	1	149
109	0	27	1	77
109	0	28	1	26
109	0	29	1	79
109	0	30	1	66
109	0	31	1	11
109	0	32	1	8
109	0	33	1	20
109	0	34	1	7
109	0	35	1	6
109	0	36	1	11
109	0	37	1	6
110	0	1	1	1
110	0	2	1	2642
110	0	3	1	266
110	0	4	1	1187
111	0	1	1	1
111	0	2	1	166
111	0	3	1	2806
111	0	4	1	13
111	0	5	1	617
111	0	6	1	43
111	0	7	1	332
111	0	8	1	70
111	0	9	1	42
111	0	10	1	2
111	0	11	1	2
111	0	12	1	1
111	0	13	1	1
112	0	1	1	1
112	0	2	1	861
112	0	3	1	87
112	0	4	1	702
112	0	5	1	178
112	0	6	1	472
112	0	7	1	963
112	0	8	1	183
112	0	9	1	14
112	0	10	1	370
112	0	11	1	73
112	0	12	1	159
112	0	13	1	33
113	0	1	1	1
113	0	2	1	4095
114	0	1	1	1
114	0	2	1	802
114	0	3	1	12
114	0	4	1	27
114	0	5	1	13
114	0	6	1	1459
114	0	7	1	27
114	0	8	1	46
114	0	9	1	23
114	0	10	1	264
114	0	11	1	374
114	0	12	1	3
114	0	13	1	115
114	0	14	1	55
114	0	15	1	120
114	0	16	1	24
114	0	17	1	226
114	0	18	1	17
114	0	19	1	5
114	0	20	1	26
114	0	21	1	39
114	0	22	1	149
114	0	23	1	5
114	0	24	1	7
114	0	25	1	59
114	0	26	1	81
114	0	27	1	5
114	0	28	1	15
114	0	29	1	33
114	0	30	1	36
114	0	31	1	9
114	0	32	1	13
114	0	33	1	4
114	0	34	1	2
115	0	1	1	1
115	0	2	1	4095
116	0	1	1	202
116	0	2	1	12
116	0	3	1	12
116	0	4	1	8
116	0	5	1	4
116	0	6	1	4
116	0	7	1	8
116	0	8	1	6
117	0	1	1	1
117	0	2	1	455
117	0	3	1	292
117	0	4	1	1829
117	0	5	1	1010
117	0	6	1	414
117	0	7	1	95
118	0	1	1	12
118	0	2	1	1
118	0	3	1	54
118	0	4	1	5
118	0	5	1	266
118	0	6	1	16
118	0	7	1	33
118	0	8	1	204
118	0	9	1	67
118	0	10	1	1
118	0	11	1	35
118	0	12	1	4
118	0	13	1	6
118	0	14	1	33
118	0	15	1	57
118	0	16	1	152
118	0	17	1	8
118	0	18	1	7
118	0	19	1	1
118	0	20	1	18
118	0	21	1	25
118	0	22	1	1
118	0	23	1	1
118	0	24	1	5
118	0	25	1	4
118	0	26	1	3
118	0	27	1	3
118	0	28	1	2
119	0	1	1	1
119	0	2	1	1235
119	0	3	1	1511
119	0	4	1	1073
119	0	5	1	276
120	0	1	1	1
120	0	2	1	4095
121	0	1	1	1334
121	0	2	1	26
121	0	3	1	20
121	0	4	1	24
121	0	5	1	163
121	0	6	1	26
121	0	7	1	1
121	0	8	1	1
121	0	9	1	17
121	0	10	1	48
121	0	11	1	2
121	0	12	1	6
121	0	13	1	42
121	0	14	1	4
121	0	15	1	8
121	0	16	1	4
121	0	17	1	30
121	0	18	1	14
121	0	19	1	234
121	0	20	1	10
121	0	21	1	4
121	0	22	1	14
121	0	23	1	6
121	0	24	1	2
121	0	25	1	6
121	0	26	1	2
122	0	1	1	1
122	0	2	1	2612
122	0	3	1	1483
123	0	1	1	128
123	0	2	1	30
123	0	3	1	32
123	0	4	1	10
123	0	5	1	6
123	0	6	1	1
123	0	7	1	25
123	0	8	1	9
123	0	9	1	5
123	0	10	1	2
123	0	11	1	2
123	0	12	1	2
123	0	13	1	4
124	0	1	1	1
124	0	2	1	613
124	0	3	1	2429
124	0	4	1	1053
125	0	1	1	2
125	0	2	1	1041
125	0	3	1	3053
126	0	1	1	2
126	0	2	1	10
126	0	3	1	2127
126	0	4	1	147
126	0	5	1	196
126	0	6	1	378
126	0	7	1	99
126	0	8	1	425
126	0	9	1	591
126	0	10	1	107
126	0	11	1	9
126	0	12	1	2
126	0	13	1	3
127	0	1	1	246
127	0	2	1	49
127	0	3	1	1094
127	0	4	1	309
127	0	5	1	194
127	0	6	1	48
127	0	7	1	134
127	0	8	1	17
127	0	9	1	378
127	0	10	1	75
127	0	11	1	832
127	0	12	1	152
127	0	13	1	24
127	0	14	1	128
127	0	15	1	2
127	0	16	1	2
127	0	17	1	13
127	0	18	1	5
127	0	19	1	1
127	0	20	1	1
127	0	21	1	5
127	0	22	1	10
127	0	23	1	1
127	0	24	1	23
127	0	25	1	195
127	0	26	1	26
127	0	27	1	4
127	0	28	1	1
127	0	29	1	2
127	0	30	1	102
127	0	31	1	5
127	0	32	1	11
127	0	33	1	1
127	0	34	1	4
127	0	35	1	1
127	0	36	1	1
128	0	1	1	28
128	0	2	1	2883
128	0	3	1	28
128	0	4	1	159
128	0	5	1	41
128	0	6	1	158
128	0	7	1	725
128	0	8	1	70
128	0	9	1	4
129	0	1	1	1
129	0	2	1	4095
130	0	1	1	1
130	0	2	1	95
130	0	3	1	599
130	0	4	1	201
130	0	5	1	1
130	0	6	1	1
130	0	7	1	1
130	0	8	8	125
131	0	1	1	1
131	0	2	1	1933
131	0	3	1	57
131	0	4	1	1965
131	0	5	1	1
131	0	6	1	13
131	0	7	1	2
131	0	8	1	58
131	0	9	1	14
131	0	10	1	51
131	0	11	1	1
132	0	1	1	1
132	0	2	1	580
132	0	3	1	1801
132	0	4	1	1565
132	0	5	1	73
132	0	6	1	37
132	0	7	1	39
133	0	1	1	1
133	0	2	1	4095
134	0	1	1	1
134	0	2	1	126
134	0	3	1	1029
134	0	4	1	2463
134	0	5	1	9
134	0	6	1	51
134	0	7	1	70
134	0	8	1	60
134	0	9	1	2
134	0	10	1	8
134	0	11	1	1
134	0	12	1	5
