"network_number"	"model_number"	"attractor_number"	"attractor_length"	"attractor_basin_size"
44	0	2	6	2048
45	0	1	2	12
45	0	2	6	4034
45	0	3	6	50
46	0	1	2	108
46	0	2	2	108
46	0	3	6	309
46	0	4	6	309
46	0	5	8	3262
47	0	1	1	11
47	0	2	1	1
47	0	3	1	11
47	0	4	1	1
47	0	5	8	2340
47	0	6	10	866
47	0	7	10	866
48	0	1	1	2014
48	0	2	1	2014
48	0	3	1	8
48	0	4	1	18
48	0	5	1	8
48	0	6	1	2
48	0	7	1	6
48	0	8	1	18
48	0	9	1	2
48	0	10	1	6
49	0	1	2	1933
49	0	2	2	1933
49	0	3	2	115
49	0	4	2	115
50	0	1	1	116
50	0	2	1	1922
50	0	3	1	1922
50	0	4	1	7
50	0	5	1	116
50	0	6	1	7
50	0	7	2	3
50	0	8	2	3
51	0	1	2	3838
51	0	2	2	90
51	0	3	2	62
51	0	4	2	4
51	0	5	2	90
51	0	6	2	6
51	0	7	2	6
52	0	1	1	1103
52	0	2	1	1103
52	0	3	2	80
52	0	4	2	80
52	0	5	14	1730
53	0	1	2	4080
53	0	2	2	16
54	0	1	1	121
54	0	2	1	121
54	0	3	2	18
54	0	4	2	18
54	0	5	2	4
54	0	6	2	4
54	0	7	2	2
54	0	8	2	2
54	0	9	3	22
54	0	10	3	22
54	0	11	25	1881
54	0	12	25	1881
55	0	1	2	1855
55	0	2	2	1855
55	0	3	5	193
55	0	4	5	193
56	0	1	1	116
56	0	2	1	116
56	0	3	4	3154
56	0	4	4	710
57	0	1	1	889
57	0	2	1	152
57	0	3	1	889
57	0	4	1	17
57	0	5	1	14
57	0	6	1	363
57	0	7	1	363
57	0	8	1	152
57	0	9	1	4
57	0	10	1	13
57	0	11	1	3
57	0	12	1	6
57	0	13	1	14
57	0	14	1	17
57	0	15	1	13
57	0	16	1	6
57	0	17	1	4
57	0	18	1	3
57	0	19	2	2
57	0	20	2	2
57	0	21	12	1170
58	0	1	2	4096
59	0	1	2	4096
60	0	1	4	1370
60	0	2	4	1370
60	0	3	26	1356
61	0	1	1	1982
61	0	2	1	1982
61	0	3	1	49
61	0	4	1	49
61	0	5	2	10
61	0	6	6	24
62	0	1	1	2048
62	0	2	1	2048
63	0	1	1	2014
63	0	2	1	2014
63	0	3	2	34
63	0	4	2	34
64	0	1	2	2116
64	0	2	2	1978
64	0	3	2	2
65	0	1	1	50
65	0	2	1	50
65	0	3	2	843
65	0	4	2	906
65	0	5	2	906
65	0	6	2	843
65	0	7	2	6
65	0	8	7	246
65	0	9	7	246
66	0	1	1	1847
66	0	2	1	166
66	0	3	1	13
66	0	4	1	1847
66	0	5	1	22
66	0	6	1	166
66	0	7	1	22
66	0	8	1	13
67	0	1	2	154
67	0	2	2	56
67	0	3	2	30
67	0	4	2	30
67	0	5	2	6
67	0	6	10	3820
68	0	1	2	4096
69	0	1	3	178
69	0	2	3	178
69	0	3	4	1424
69	0	4	4	1424
69	0	5	6	446
69	0	6	6	446
70	0	1	2	12
70	0	2	3	26
70	0	3	3	26
70	0	4	33	2016
70	0	5	33	2016
71	0	1	1	24
71	0	2	1	67
71	0	3	1	67
71	0	4	1	24
71	0	5	2	14
71	0	6	2	14
71	0	7	3	1943
71	0	8	3	1943
72	0	1	1	3
72	0	2	1	3
72	0	3	2	106
72	0	4	2	11
72	0	5	2	20
72	0	6	2	11
72	0	7	5	1072
72	0	8	5	899
72	0	9	5	899
72	0	10	5	1072
73	0	1	2	2
73	0	2	2	6
73	0	3	2	6
73	0	4	4	365
73	0	5	4	365
73	0	6	4	133
73	0	7	4	145
73	0	8	4	145
73	0	9	4	133
73	0	10	17	1398
73	0	11	17	1398
74	0	1	2	2021
74	0	2	2	2021
74	0	3	2	32
74	0	4	2	11
74	0	5	2	11
75	0	1	1	3
75	0	2	1	25
75	0	3	1	25
75	0	4	1	3
75	0	5	2	1685
75	0	6	2	1685
75	0	7	2	335
75	0	8	2	335
76	0	1	1	1997
76	0	2	1	1997
76	0	3	2	11
76	0	4	2	9
76	0	5	2	31
76	0	6	2	9
76	0	7	2	11
76	0	8	2	31
77	0	1	1	2
77	0	2	1	2
77	0	3	2	4092
78	0	1	2	4096
79	0	1	3	1035
79	0	2	3	1035
79	0	3	3	22
79	0	4	3	22
79	0	5	11	991
79	0	6	11	991
80	0	1	5	43
80	0	2	5	43
80	0	3	6	386
80	0	4	6	386
80	0	5	34	3238
81	0	1	2	4096
82	0	1	1	4
82	0	2	1	4
82	0	3	4	2044
82	0	4	4	2044
83	0	1	4	85
83	0	2	4	30
83	0	3	4	36
83	0	4	4	85
83	0	5	6	1930
83	0	6	6	1930
84	0	1	2	1474
84	0	2	2	70
84	0	3	4	2420
84	0	4	8	132
85	0	1	2	149
85	0	2	2	149
85	0	3	2	20
85	0	4	2	20
85	0	5	25	1879
85	0	6	25	1879
86	0	1	1	968
86	0	2	1	981
86	0	3	1	968
86	0	4	1	981
86	0	5	2	62
86	0	6	2	10
86	0	7	2	62
86	0	8	2	10
86	0	9	6	54
87	0	1	2	401
87	0	2	2	401
87	0	3	25	1647
87	0	4	25	1647
88	0	1	2	4096
89	0	1	2	4096
90	0	1	2	78
90	0	2	2	78
90	0	3	28	3940
91	0	1	1	49
91	0	2	1	91
91	0	3	1	10
91	0	4	1	31
91	0	5	1	2
91	0	6	1	31
91	0	7	1	91
91	0	8	1	6
91	0	9	1	49
91	0	10	1	10
91	0	11	1	6
91	0	12	1	2
91	0	13	2	1496
91	0	14	2	1496
91	0	15	2	138
91	0	16	2	225
91	0	17	2	225
91	0	18	2	138
92	0	1	2	1956
92	0	2	2	1956
92	0	3	2	184
93	0	1	2	88
93	0	2	2	88
93	0	3	11	1960
93	0	4	11	1960
94	0	1	1	105
94	0	2	1	1714
94	0	3	1	1714
94	0	4	1	105
94	0	5	1	1
94	0	6	1	1
94	0	7	2	44
94	0	8	2	30
94	0	9	2	154
94	0	10	2	154
94	0	11	2	30
94	0	12	2	44
95	0	1	2	1247
95	0	2	2	393
95	0	3	2	1247
95	0	4	2	393
95	0	5	2	408
95	0	6	2	408
96	0	1	1	2008
96	0	2	1	2008
96	0	3	1	38
96	0	4	1	38
96	0	5	1	2
96	0	6	1	2
97	0	1	2	4084
97	0	2	2	12
98	0	1	18	4096
99	0	1	2	3942
99	0	2	2	47
99	0	3	2	47
99	0	4	2	30
99	0	5	2	30
100	0	1	1	169
100	0	2	1	169
100	0	3	36	3758
101	0	1	4	160
101	0	2	8	636
101	0	3	11	1397
101	0	4	11	1397
101	0	5	14	506
102	0	1	1	1
102	0	2	1	1
102	0	3	2	3790
102	0	4	2	190
102	0	5	2	112
102	0	6	2	2
103	0	1	1	17
103	0	2	1	17
103	0	3	11	908
103	0	4	11	908
103	0	5	13	1123
103	0	6	13	1123
104	0	1	2	4096
105	0	1	2	34
105	0	2	2	10
105	0	3	6	876
105	0	4	6	86
105	0	5	8	1545
105	0	6	8	1545
106	0	1	2	2
106	0	2	5	2047
106	0	3	5	2047
107	0	1	2	4074
107	0	2	2	11
107	0	3	2	11
108	0	1	1	519
108	0	2	1	1494
108	0	3	1	1494
108	0	4	1	519
108	0	5	1	3
108	0	6	1	1
108	0	7	1	1
108	0	8	1	3
108	0	9	2	31
108	0	10	2	31
109	0	1	1	53
109	0	2	1	53
109	0	3	3	51
109	0	4	3	51
109	0	5	6	1944
109	0	6	6	1944
110	0	1	1	1334
110	0	2	1	626
110	0	3	1	88
110	0	4	1	1334
110	0	5	1	626
110	0	6	1	88
111	0	1	20	2048
111	0	2	20	2048
112	0	1	6	2048
112	0	2	6	2048
113	0	1	1	1966
113	0	2	1	1966
113	0	3	5	82
113	0	4	5	82
114	0	1	3	2048
114	0	2	3	2048
115	0	1	1	2048
115	0	2	1	2048
116	0	1	2	4064
116	0	2	2	30
116	0	3	2	2
117	0	1	1	386
117	0	2	1	386
117	0	3	2	768
117	0	4	2	768
117	0	5	6	1788
118	0	1	2	2010
118	0	2	2	2010
118	0	3	4	76
119	0	1	2	344
119	0	2	2	344
119	0	3	2	85
119	0	4	2	85
119	0	5	4	941
119	0	6	4	545
119	0	7	4	941
119	0	8	4	545
119	0	9	4	133
119	0	10	4	133
120	0	1	1	1987
120	0	2	1	1987
120	0	3	1	61
120	0	4	1	61
121	0	1	1	2
121	0	2	1	2
121	0	3	2	4092
122	0	1	1	1358
122	0	2	1	681
122	0	3	1	1358
122	0	4	1	681
122	0	5	1	3
122	0	6	1	6
122	0	7	1	6
122	0	8	1	3
123	0	1	1	1
123	0	2	1	1
123	0	3	2	1258
123	0	4	2	2106
123	0	5	2	321
123	0	6	2	321
123	0	7	2	54
123	0	8	2	17
123	0	9	2	17
124	0	1	1	727
124	0	2	1	727
124	0	3	5	1054
124	0	4	5	1054
124	0	5	24	534
125	0	1	1	298
125	0	2	1	909
125	0	3	1	909
125	0	4	1	298
125	0	5	2	841
125	0	6	2	841
126	0	1	2	694
126	0	2	2	694
126	0	3	2	188
126	0	4	2	2
126	0	5	2	2
126	0	6	2	2
126	0	7	3	154
126	0	8	3	154
126	0	9	4	1103
126	0	10	4	1103
127	0	1	10	2048
127	0	2	10	2048
128	0	1	2	2
128	0	2	4	14
128	0	3	50	4080
129	0	1	1	2048
129	0	2	1	2048
130	0	1	2	528
130	0	2	8	1698
130	0	3	13	935
130	0	4	13	935
131	0	1	2	154
131	0	2	3	749
131	0	3	3	749
131	0	4	4	1190
131	0	5	4	1190
131	0	6	4	38
131	0	7	6	26
132	0	1	1	614
132	0	2	1	614
132	0	3	1	2
132	0	4	1	2
132	0	5	6	142
132	0	6	6	142
132	0	7	7	1290
132	0	8	7	1290
133	0	1	1	2048
133	0	2	1	2048
134	0	1	1	647
134	0	2	1	647
134	0	3	3	763
134	0	4	3	763
134	0	5	4	618
134	0	6	4	618
134	0	7	4	40
135	0	1	1	2048
135	0	2	1	2048
136	0	1	2	3900
136	0	2	8	14
136	0	3	12	182
137	0	1	1	481
137	0	2	1	4
137	0	3	1	1557
137	0	4	1	1557
137	0	5	1	481
137	0	6	1	6
137	0	7	1	6
137	0	8	1	4
138	0	1	1	1556
138	0	2	1	1556
138	0	3	2	4
138	0	4	2	4
138	0	5	4	16
138	0	6	12	480
138	0	7	12	480
139	0	1	3	1902
139	0	2	3	1902
139	0	3	3	127
139	0	4	3	127
139	0	5	3	19
139	0	6	3	19
140	0	1	6	2908
140	0	2	7	260
140	0	3	7	260
140	0	4	18	668
141	0	1	1	2045
141	0	2	1	2045
141	0	3	2	3
141	0	4	2	3
142	0	1	1	45
142	0	2	1	45
142	0	3	1	11
142	0	4	1	11
142	0	5	2	1138
142	0	6	2	366
142	0	7	2	366
142	0	8	2	469
142	0	9	2	469
142	0	10	2	388
142	0	11	2	388
142	0	12	2	79
142	0	13	2	79
142	0	14	2	14
142	0	15	2	14
142	0	16	5	107
142	0	17	5	107
143	0	1	2	3816
143	0	2	2	280
144	0	1	2	34
144	0	2	5	86
144	0	3	5	86
144	0	4	20	3890
145	0	1	8	1628
145	0	2	8	1628
145	0	3	22	840
146	0	1	2	17
146	0	2	2	17
146	0	3	2	15
146	0	4	2	15
146	0	5	2	6
146	0	6	4	23
146	0	7	4	23
146	0	8	14	3980
147	0	1	6	135
147	0	2	6	135
147	0	3	21	1411
147	0	4	21	1411
147	0	5	38	1004
148	0	1	10	1975
148	0	2	10	1975
148	0	3	16	146
149	0	1	2	1360
149	0	2	2	2736
150	0	1	1	1984
150	0	2	1	1984
150	0	3	2	16
150	0	4	2	16
150	0	5	4	48
150	0	6	4	48
151	0	1	2	4096
152	0	1	1	3
152	0	2	1	6
152	0	3	1	3
152	0	4	1	6
152	0	5	1	1
152	0	6	1	1
152	0	7	2	1699
152	0	8	2	1699
152	0	9	2	339
152	0	10	2	339
153	0	1	2	1049
153	0	2	2	1049
153	0	3	4	999
153	0	4	4	999
154	0	1	2	2008
154	0	2	2	80
154	0	3	2	2008
155	0	1	1	300
155	0	2	1	300
155	0	3	2	198
155	0	4	2	198
155	0	5	3	61
155	0	6	3	61
155	0	7	15	1489
155	0	8	15	1489
156	0	1	2	222
156	0	2	2	222
156	0	3	4	1700
156	0	4	4	1338
156	0	5	8	163
156	0	6	8	163
156	0	7	18	288
157	0	1	2	14
157	0	2	2	14
157	0	3	7	1992
157	0	4	7	1992
157	0	5	8	84
158	0	1	6	96
158	0	2	20	1118
158	0	3	20	2882
159	0	1	2	532
159	0	2	64	3564
160	0	1	1	98
160	0	2	1	98
160	0	3	1	1
160	0	4	1	1
160	0	5	2	1579
160	0	6	2	1579
160	0	7	2	111
160	0	8	2	111
160	0	9	4	259
160	0	10	4	259
161	0	1	1	794
161	0	2	1	794
161	0	3	6	2508
162	0	1	3	50
162	0	2	3	50
162	0	3	6	375
162	0	4	6	375
162	0	5	22	1623
162	0	6	22	1623
163	0	1	2	1634
163	0	2	2	1634
163	0	3	3	398
163	0	4	3	398
163	0	5	5	16
163	0	6	5	16
164	0	1	2	3998
164	0	2	6	98
165	0	1	1	1019
165	0	2	1	1019
165	0	3	2	334
165	0	4	2	334
165	0	5	10	1390
166	0	1	1	25
166	0	2	1	76
166	0	3	1	12
166	0	4	1	12
166	0	5	1	76
166	0	6	1	25
166	0	7	2	96
166	0	8	2	129
166	0	9	2	76
166	0	10	2	129
166	0	11	2	76
166	0	12	2	96
166	0	13	2	15
166	0	14	2	2
166	0	15	2	2
166	0	16	2	2
166	0	17	2	15
166	0	18	7	1616
166	0	19	7	1616
167	0	1	1	2048
167	0	2	1	2048
168	0	1	1	1882
168	0	2	1	1882
168	0	3	2	2
168	0	4	6	165
168	0	5	6	165
169	0	1	2	3600
169	0	2	2	47
169	0	3	2	60
169	0	4	2	110
169	0	5	2	47
169	0	6	2	60
169	0	7	2	110
169	0	8	2	28
169	0	9	2	28
169	0	10	2	3
169	0	11	2	3
170	0	1	3	130
170	0	2	3	130
170	0	3	3	10
170	0	4	3	10
170	0	5	5	897
170	0	6	5	897
170	0	7	7	161
170	0	8	7	161
170	0	9	8	850
170	0	10	8	850
171	0	1	1	10
171	0	2	1	5
171	0	3	1	5
171	0	4	1	10
171	0	5	2	18
171	0	6	11	1923
171	0	7	11	1923
171	0	8	36	202
172	0	1	1	1403
172	0	2	1	1403
172	0	3	2	272
172	0	4	2	272
172	0	5	6	77
172	0	6	6	77
172	0	7	26	592
173	0	1	1	159
173	0	2	1	159
173	0	3	2	397
173	0	4	2	78
173	0	5	2	44
173	0	6	2	78
173	0	7	2	397
173	0	8	2	44
173	0	9	3	1370
173	0	10	3	1370
174	0	1	1	1907
174	0	2	1	126
174	0	3	1	1907
174	0	4	1	126
174	0	5	1	15
174	0	6	1	15
175	0	1	2	2014
175	0	2	2	2014
175	0	3	8	68
176	0	1	2	4096
177	0	1	2	4096
178	0	1	1	1969
178	0	2	1	1969
178	0	3	1	18
178	0	4	1	15
178	0	5	1	15
178	0	6	1	10
178	0	7	1	18
178	0	8	1	11
178	0	9	1	10
178	0	10	1	11
178	0	11	1	11
178	0	12	1	14
178	0	13	1	14
178	0	14	1	11
179	0	1	2	4056
179	0	2	2	26
179	0	3	2	6
179	0	4	2	6
179	0	5	2	2
180	0	1	2	4096
181	0	1	2	14
181	0	2	2	10
181	0	3	2	2
181	0	4	4	18
181	0	5	14	4052
182	0	1	1	4
182	0	2	1	4
182	0	3	2	3140
182	0	4	2	35
182	0	5	2	339
182	0	6	2	44
182	0	7	2	339
182	0	8	2	36
182	0	9	2	44
182	0	10	2	36
182	0	11	2	35
182	0	12	5	20
182	0	13	5	20
183	0	1	1	75
183	0	2	1	75
183	0	3	2	2984
183	0	4	2	814
183	0	5	2	4
183	0	6	6	144
184	0	1	1	2039
184	0	2	1	2039
184	0	3	1	4
184	0	4	1	5
184	0	5	1	5
184	0	6	1	4
185	0	1	2	4096
186	0	1	1	1939
186	0	2	1	1939
186	0	3	10	218
187	0	1	2	3058
187	0	2	2	864
187	0	3	2	74
187	0	4	2	22
187	0	5	2	74
187	0	6	2	4
188	0	1	2	4026
188	0	2	2	26
188	0	3	2	26
188	0	4	2	9
188	0	5	2	9
189	0	1	1	2043
189	0	2	1	2043
189	0	3	2	10
190	0	1	2	1898
190	0	2	2	1898
190	0	3	6	300
191	0	1	3	2048
191	0	2	3	2048
192	0	1	2	1422
192	0	2	2	220
192	0	3	2	1422
192	0	4	2	220
192	0	5	2	53
192	0	6	2	53
192	0	7	2	4
192	0	8	4	351
192	0	9	4	351
193	0	1	4	243
193	0	2	4	243
193	0	3	5	162
193	0	4	5	162
193	0	5	16	1643
193	0	6	16	1643
194	0	1	16	2048
194	0	2	16	2048
195	0	1	12	3458
195	0	2	17	319
195	0	3	17	319
196	0	1	6	2048
196	0	2	6	2048
197	0	1	2	4096
198	0	1	1	3
198	0	2	1	3
198	0	3	2	4090
199	0	1	2	2202
199	0	2	2	1242
199	0	3	2	652
200	0	1	1	10
200	0	2	1	10
200	0	3	2	1669
200	0	4	2	1669
200	0	5	6	144
200	0	6	8	594
201	0	1	2	2034
201	0	2	2	2062
202	0	1	1	397
202	0	2	1	397
202	0	3	1	10
202	0	4	1	10
202	0	5	2	8
202	0	6	2	8
202	0	7	3	827
202	0	8	3	806
202	0	9	3	806
202	0	10	3	827
203	0	1	1	2033
203	0	2	1	2033
203	0	3	1	15
203	0	4	1	15
204	0	1	2	237
204	0	2	2	237
204	0	3	2	26
204	0	4	4	30
204	0	5	8	3566
205	0	1	2	3850
205	0	2	7	123
205	0	3	7	123
206	0	1	1	2017
206	0	2	1	2017
206	0	3	2	26
206	0	4	2	4
206	0	5	2	26
206	0	6	2	6
207	0	1	1	1895
207	0	2	1	1895
207	0	3	1	128
207	0	4	1	25
207	0	5	1	128
207	0	6	1	25
208	0	1	2	1212
208	0	2	2	1212
208	0	3	2	64
208	0	4	2	32
208	0	5	6	1576
209	0	1	1	27
209	0	2	1	27
209	0	3	2	2
209	0	4	26	4040
210	0	1	2	4060
210	0	2	2	18
210	0	3	2	18
211	0	1	1	1650
211	0	2	1	1650
211	0	3	1	1
211	0	4	1	1
211	0	5	4	508
211	0	6	4	54
211	0	7	5	116
211	0	8	5	116
212	0	1	1	3
212	0	2	1	3
212	0	3	2	6
212	0	4	8	1303
212	0	5	8	1303
212	0	6	17	739
212	0	7	17	739
213	0	1	1	1053
213	0	2	1	1053
213	0	3	1	20
213	0	4	1	20
213	0	5	2	16
213	0	6	2	16
213	0	7	3	147
213	0	8	3	147
213	0	9	3	46
213	0	10	3	46
213	0	11	4	1124
213	0	12	4	23
213	0	13	4	23
213	0	14	5	181
213	0	15	5	181
214	0	1	1	2045
214	0	2	1	2045
214	0	3	2	6
215	0	1	1	2048
215	0	2	1	2048
216	0	1	1	262
216	0	2	1	262
216	0	3	3	1703
216	0	4	3	1703
216	0	5	3	83
216	0	6	3	83
217	0	1	1	1987
217	0	2	1	1987
217	0	3	4	122
218	0	1	2	3814
218	0	2	2	20
218	0	3	2	20
218	0	4	3	121
218	0	5	3	121
219	0	1	2	1904
219	0	2	2	1904
219	0	3	2	276
219	0	4	2	6
219	0	5	2	6
220	0	1	2	3710
220	0	2	2	260
220	0	3	2	19
220	0	4	2	74
220	0	5	2	4
220	0	6	2	19
220	0	7	2	6
220	0	8	2	4
221	0	1	2	1372
221	0	2	2	1372
221	0	3	2	541
221	0	4	2	541
221	0	5	2	98
221	0	6	2	27
221	0	7	2	98
221	0	8	2	18
221	0	9	2	2
221	0	10	2	27
222	0	1	2	3928
222	0	2	2	4
222	0	3	2	37
222	0	4	2	37
222	0	5	2	4
222	0	6	2	25
222	0	7	2	18
222	0	8	2	18
222	0	9	2	25
223	0	1	1	10
223	0	2	1	10
223	0	3	2	336
223	0	4	2	336
223	0	5	2	2
223	0	6	6	3402
224	0	1	2	1908
224	0	2	2	2052
224	0	3	2	136
225	0	1	2	4026
225	0	2	6	70
226	0	1	1	1
226	0	2	1	1
226	0	3	2	4094
227	0	1	2	4096
228	0	1	2	4076
228	0	2	2	10
228	0	3	2	10
229	0	1	10	4096
230	0	1	2	3682
230	0	2	2	248
230	0	3	2	132
230	0	4	2	24
230	0	5	2	10
231	0	1	1	9
231	0	2	1	9
231	0	3	6	2039
231	0	4	6	2039
232	0	1	1	147
232	0	2	1	147
232	0	3	2	16
232	0	4	2	16
232	0	5	24	3770
233	0	1	2	447
233	0	2	2	447
233	0	3	14	3202
234	0	1	2	576
234	0	2	2	746
234	0	3	2	576
234	0	4	2	55
234	0	5	2	55
234	0	6	2	4
234	0	7	2	4
234	0	8	16	1040
234	0	9	16	1040
235	0	1	2	4090
235	0	2	2	6
236	0	1	7	53
236	0	2	7	53
236	0	3	8	526
236	0	4	8	526
236	0	5	36	2938
237	0	1	1	89
237	0	2	1	89
237	0	3	2	2
237	0	4	20	3916
238	0	1	2	4096
239	0	1	1	2048
239	0	2	1	2048
240	0	1	2	4096
241	0	1	1	2048
241	0	2	1	2048
242	0	1	2	1953
242	0	2	2	79
242	0	3	2	1953
242	0	4	2	32
242	0	5	2	79
243	0	1	1	1393
243	0	2	1	612
243	0	3	1	1393
243	0	4	1	612
243	0	5	1	11
243	0	6	1	1
243	0	7	1	11
243	0	8	1	1
243	0	9	10	62
244	0	1	2	3208
244	0	2	2	444
244	0	3	2	444
245	0	1	1	6
245	0	2	1	6
245	0	3	12	306
245	0	4	14	346
245	0	5	18	3432
246	0	1	6	2048
246	0	2	6	2048
247	0	1	1	527
247	0	2	1	527
247	0	3	2	36
247	0	4	2	254
247	0	5	2	36
247	0	6	4	71
247	0	7	4	71
247	0	8	13	1287
247	0	9	13	1287
248	0	1	2	130
248	0	2	2	130
248	0	3	3	18
248	0	4	3	18
248	0	5	6	1900
248	0	6	6	1900
249	0	1	2	4096
250	0	1	2	14
250	0	2	2	14
250	0	3	2	4
250	0	4	4	1814
250	0	5	4	1814
250	0	6	4	218
250	0	7	4	218
251	0	1	2	610
251	0	2	3	1382
251	0	3	3	1382
251	0	4	4	361
251	0	5	4	361
252	0	1	2	52
252	0	2	4	3510
252	0	3	6	534
253	0	1	2	10
253	0	2	4	1162
253	0	3	8	1462
253	0	4	8	1462
254	0	1	2	50
254	0	2	2	50
254	0	3	6	3996
255	0	1	1	28
255	0	2	1	3
255	0	3	1	28
255	0	4	1	3
255	0	5	2	4034
256	0	1	1	655
256	0	2	1	655
256	0	3	2	44
256	0	4	2	44
256	0	5	36	2698
257	0	1	6	234
257	0	2	12	72
257	0	3	12	72
257	0	4	14	3718
258	0	1	2	4
258	0	2	4	54
258	0	3	4	228
258	0	4	4	198
258	0	5	4	198
258	0	6	4	17
258	0	7	4	17
258	0	8	7	935
258	0	9	7	935
258	0	10	18	1510
259	0	1	1	2048
259	0	2	1	2048
260	0	1	1	1876
260	0	2	1	1876
260	0	3	4	344
261	0	1	1	2016
261	0	2	1	2016
261	0	3	1	7
261	0	4	1	3
261	0	5	1	7
261	0	6	1	3
261	0	7	2	22
261	0	8	2	22
262	0	1	2	124
262	0	2	2	124
262	0	3	2	3
262	0	4	2	3
262	0	5	3	1921
262	0	6	3	1921
263	0	1	1	1657
263	0	2	1	187
263	0	3	1	1657
263	0	4	1	38
263	0	5	1	187
263	0	6	1	33
263	0	7	1	33
263	0	8	1	16
263	0	9	1	38
263	0	10	1	1
263	0	11	1	16
263	0	12	1	1
263	0	13	2	116
263	0	14	2	116
264	0	1	1	22
264	0	2	1	3
264	0	3	1	22
264	0	4	1	2
264	0	5	1	2
264	0	6	1	3
