Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	BMR	1.25	1.20703125	0.4644694010416667	0.4644694010416667
1	0	BMR	0.921875	0.921875	0.997314453125	0.997314453125
2	0	BMR	0.77734375	0.42578125	0.8155924479166666	0.8155924479166666
3	0	BMR	0.7692307692307693	0.59765625	0.7512019230769231	0.7512019230769231
4	0	BMR	1.1328125	1.1328125	1.1826744079589844	1.1826744079589844
5	0	BMR	1.2470703125	1.2470703125	1.1239395141601562	1.1239395141601562
6	0	BMR	0.6640625	0.6640625	0.10785675048828125	0.10785675048828125
7	0	BMR	1.2421875	1.2421875	0.7880630493164062	0.7880630493164062
8	0	BMR	0.421875	0.3525390625	0.4186197916666667	0.4186197916666667
9	0	BMR	1.0625	1.1298828125	0.60546875	0.60546875
10	0	BMR	0.9765625	0.9765625	0.9545936584472656	0.9545936584472656
11	0	BMR	1.5087890625	1.5087890625	1.8290478897094726	1.8070858001708983
12	0	BMR	1.2841796875	1.2841796875	1.3689231872558594	1.3689231872558594
13	0	BMR	1.0322265625	1.0322265625	0.1140899658203125	0.1140899658203125
14	0	BMR	1.2375	1.171875	1.1075236002604167	1.08720703125
15	0	BMR	1.109375	1.109375	0.4819908142089844	0.22458648681640625
16	0	BMR	1.4166666666666667	1.3642578125	1.530419921875	1.530419921875
17	0	BMR	1.2875	1.1611328125	1.1210774739583333	1.1118794759114583
18	0	BMR	0.9807692307692307	0.72265625	1.0320387620192308	1.0320387620192308
19	0	BMR	1.0892857142857142	0.896484375	1.222900390625	1.222900390625
20	0	BMR	1.00390625	1.00390625	0.29248809814453125	0.29248809814453125
21	0	BMR	0.7102272727272727	0.3505859375	0.7443181818181818	0.7443181818181818
22	0	BMR	0.734375	0.4013671875	0.7151692708333334	0.7151692708333334
23	0	BMR	1.3681640625	1.3681640625	1.1079025268554688	1.1079025268554688
24	0	BMR	0.8322916666666667	0.74609375	0.7501953125	0.7501953125
25	0	BMR	0.6540178571428571	0.5859375	0.7314453125	0.7314453125
26	0	BMR	0.640625	0.6787109375	0.49921875	0.49921875
27	0	BMR	0.7412109375	0.7412109375	0.09897994995117188	0.09897994995117188
28	0	BMR	1.30078125	1.30078125	0.9094429016113281	0.9094429016113281
29	0	BMR	1.26171875	1.26171875	1.1179962158203125	1.1179962158203125
30	0	BMR	0.80859375	0.80859375	0.6986656188964844	0.6986656188964844
31	0	BMR	0.552734375	0.552734375	0.000888824462890625	0.000888824462890625
32	0	BMR	0.5135416666666667	0.453125	0.5135416666666667	0.5135416666666667
33	0	BMR	0.95	1.015625	0.8511555989583334	0.8511555989583334
34	0	BMR	1.225	1.171875	0.57315673828125	0.57315673828125
35	0	BMR	0.5185546875	0.5185546875	0.00048828125	0.00048828125
36	0	BMR	1.294921875	1.294921875	0.8906517028808594	0.8906517028808594
37	0	BMR	0.376953125	0.376953125	0.00048828125	0.00048828125
38	0	BMR	1.3677083333333333	1.26953125	1.2506429036458333	1.2506429036458333
39	0	BMR	1.18359375	1.18359375	0.8914871215820312	0.8914871215820312
40	0	BMR	0.923828125	0.923828125	0.000888824462890625	0.000888824462890625
41	0	BMR	1.3113839285714286	1.119140625	1.1824602399553572	1.1824602399553572
42	0	BMR	0.8076171875	0.8076171875	0.14442062377929688	0.14442062377929688
43	0	BMR	0.91796875	0.91796875	0.3653564453125	0.3653564453125
44	0	BMR	0.4501953125	0.4501953125	0.100250244140625	0.100250244140625
45	0	BMR	1.0364583333333333	0.87890625	1.0919596354166667	1.0919596354166667
46	0	BMR	0.90625	0.90625	0.2646942138671875	0.2646942138671875
47	0	BMR	0.6630859375	0.6630859375	0.12865829467773438	0.12865829467773438
48	0	BMR	0.6044921875	0.6044921875	0.08191680908203125	0.08191680908203125
49	0	BMR	1.421875	1.3056640625	1.6880839029947916	1.6880839029947916
50	0	BMR	1.2677083333333334	1.173828125	0.9903238932291667	0.9903238932291667
51	0	BMR	1.3666666666666667	1.3134765625	1.1073771158854167	1.1073771158854167
52	0	BMR	0.8134765625	0.8134765625	0.1092987060546875	0.1092987060546875
53	0	BMR	0.5703125	0.5703125	0.000888824462890625	0.000888824462890625
54	0	BMR	0.7176339285714286	0.671875	0.65625	0.65625
55	0	BMR	0.7060546875	0.7060546875	0.5192070007324219	0.5192070007324219
56	0	BMR	1.4296875	1.4296875	1.3084793090820312	1.3084793090820312
57	0	BMR	1.1201923076923077	0.94921875	1.0843975360576923	1.0829702524038463
58	0	BMR	0.5089285714285714	0.376953125	0.5231584821428571	0.5231584821428571
59	0	BMR	1.29296875	1.29296875	1.44146728515625	1.44146728515625
60	0	BMR	1.125	0.84765625	1.1634615384615385	1.1634615384615385
61	0	BMR	1.13671875	1.13671875	0.3453559875488281	0.3453559875488281
62	0	BMR	1.09375	1.09375	0.6427001953125	0.6427001953125
63	0	BMR	0.7578125	0.5751953125	0.6524832589285714	0.6524832589285714
64	0	BMR	0.9583333333333334	0.8359375	0.37523193359375	0.37523193359375
65	0	BMR	1.2125	1.19140625	0.6378458658854167	0.6378458658854167
66	0	BMR	1.18359375	1.18359375	1.3001556396484375	1.3001556396484375
67	0	BMR	1.5166666666666666	1.4404296875	0.6699055989583333	0.6699055989583333
68	0	BMR	0.6809895833333334	0.40234375	0.5751953125	0.5751953125
69	0	BMR	1.14375	1.119140625	1.1361979166666667	1.1361979166666667
70	0	BMR	1.267578125	1.267578125	0.8851394653320312	0.8851394653320312
71	0	BMR	0.6328125	0.6328125	0.19079208374023438	0.19079208374023438
72	0	BMR	1.0958333333333334	1.03515625	1.0669921875	1.0669921875
73	0	BMR	0.5197916666666667	0.466796875	0.4644368489583333	0.4644368489583333
74	0	BMR	0.7734375	0.7734375	0.20331573486328125	0.20331573486328125
75	0	BMR	1.2578125	1.2578125	0.9620361328125	0.9620361328125
76	0	BMR	1.2052083333333334	1.0986328125	0.3547770182291667	0.3547770182291667
77	0	BMR	0.6988636363636364	0.3466796875	0.6988636363636364	0.6988636363636364
78	0	BMR	0.896875	0.826171875	0.7179484049479167	0.7179484049479167
79	0	BMR	1.265625	1.265625	0.66424560546875	0.66424560546875
80	0	BMR	0.7163461538461539	0.4453125	0.6329251802884616	0.6329251802884616
81	0	BMR	0.90234375	0.90234375	0.3650779724121094	0.3650779724121094
82	0	BMR	1.29296875	1.29296875	1.2094383239746094	1.2094383239746094
83	0	BMR	0.59375	0.390625	0.5656550480769231	0.5656550480769231
84	0	BMR	1.1291666666666667	1.05078125	1.1013997395833333	1.1013997395833333
85	0	BMR	0.6931818181818182	0.396484375	0.7053444602272727	0.7053444602272727
86	0	BMR	1.2265625	1.2265625	0.499114990234375	0.499114990234375
87	0	BMR	0.9033203125	0.9033203125	0.08624267578125	0.08624267578125
88	0	BMR	1.15234375	1.15234375	0.8329887390136719	0.8329887390136719
