Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	scNCF	1.06640625	1.06640625	0.38385009765625	0.0
1	0	scNCF	1.015625	1.015625	1.2027965545654296	0.027103347778320314
2	0	scNCF	1.05078125	1.05078125	1.213287353515625	1.151885986328125
3	0	scNCF	1.060546875	1.060546875	0.4058504104614258	0.40395450592041016
4	0	scNCF	1.0625	1.0625	1.143798828125	0.0
5	0	scNCF	1.03515625	1.03515625	0.0	0.0
6	0	scNCF	1.0546875	1.0546875	1.0853430175781251	0.0521002197265625
7	0	scNCF	1.05859375	1.05859375	1.2687500000000003	0.0
8	0	scNCF	1.01171875	1.01171875	0.0	0.0
9	0	scNCF	1.03515625	1.03515625	0.25	0.25
10	0	scNCF	1.06640625	1.06640625	1.3431549072265625	0.7080459594726562
11	0	scNCF	1.06640625	1.06640625	1.186779499053955	0.47925710678100586
12	0	scNCF	1.078125	1.078125	0.8486328125	0.666015625
13	0	scNCF	1.01953125	1.01953125	0.6934558105468751	0.28799072265625
14	0	scNCF	1.01953125	1.01953125	0.8837890624999997	0.1081201171875
15	0	scNCF	1.046875	1.046875	1.3301670074462888	0.8041367340087888
16	0	scNCF	1.046875	1.046875	0.47845458984375	0.0
17	0	scNCF	1.08984375	1.08984375	1.9058315277099613	0.03531852722167969
18	0	scNCF	1.0673828125	1.0673828125	1.3125	0.0
19	0	scNCF	1.09765625	1.09765625	2.2867361450195314	2.2867361450195314
20	0	scNCF	1.08203125	1.08203125	2.3127667236328113	0.317647247314453
21	0	scNCF	1.03125	1.03125	0.9035937500000001	0.7065624999999999
22	0	scNCF	1.04296875	1.04296875	1.08843994140625	1.087249755859375
23	0	scNCF	1.03515625	1.03515625	0.125	0.0
24	0	scNCF	1.03515625	1.03515625	1.16796875	0.0
25	0	scNCF	1.03515625	1.03515625	1.629466247558593	1.629466247558593
26	0	scNCF	1.03125	1.03125	0.3897705078125	0.3167724609375
27	0	scNCF	1.02734375	1.02734375	1.278839111328125	1.093017578125
28	0	scNCF	1.046875	1.046875	1.5015701675415043	0.09033123016357418
29	0	scNCF	1.046875	1.046875	1.7413482666015625	0.0
30	0	scNCF	1.03515625	1.03515625	0.47216796875	0.272308349609375
31	0	scNCF	1.0625	1.0625	1.7539215087890625	0.0
32	0	scNCF	1.03515625	1.03515625	0.8490524291992188	0.7815399169921875
33	0	scNCF	1.06640625	1.06640625	1.5977783203125	0.0
34	0	scNCF	0.984375	0.984375	0.39599609375	0.39599609375
35	0	scNCF	1.0986328125	1.0986328125	1.7637518310546871	0.5544990539550778
36	0	scNCF	1.046875	1.046875	1.6644921874999996	0.211025390625
37	0	scNCF	1.05859375	1.05859375	1.83917236328125	0.0
38	0	scNCF	1.015625	1.015625	0.7461914062500002	0.5383251953125
39	0	scNCF	1.015625	1.015625	1.0937274169921876	0.5478753662109378
40	0	scNCF	1.015625	1.015625	0.24535888671875	0.24535888671875
41	0	scNCF	1.05078125	1.05078125	1.1702728271484375	0.3643798828125
42	0	scNCF	0.98828125	0.98828125	0.673818359375	0.09356201171875
43	0	scNCF	1.09375	1.09375	1.4430084228515625	0.0625
44	0	scNCF	1.109375	1.109375	0.0	0.0
45	0	scNCF	1.09765625	1.09765625	0.4927978515625	0.04296875
46	0	scNCF	1.0	1.0	1.2993896484375003	0.18769531250000002
47	0	scNCF	1.03515625	1.03515625	0.8231735229492188	0.0
48	0	scNCF	1.02734375	1.02734375	0.693817138671875	0.26447296142578125
49	0	scNCF	1.03515625	1.03515625	0.3896484375	0.3896484375
50	0	scNCF	1.05859375	1.05859375	0.87652587890625	0.87652587890625
51	0	scNCF	1.03125	1.03125	0.12628173828125	0.12570953369140625
52	0	scNCF	1.03515625	1.03515625	1.0205654907226562	0.5872509765624999
53	0	scNCF	1.0556640625	1.0556640625	0.0	0.0
54	0	scNCF	1.0	1.0	0.0	0.0
55	0	scNCF	1.06640625	1.06640625	0.21142578125	0.07568359375
56	0	scNCF	1.03515625	1.03515625	0.5169677734375	0.4193115234375
57	0	scNCF	1.01953125	1.01953125	0.8940091705322265	0.5683718109130861
58	0	scNCF	1.0	1.0	0.646087646484375	0.49603271484375
59	0	scNCF	0.98046875	0.98046875	0.0	0.0
60	0	scNCF	1.0546875	1.0546875	1.0566937255859377	0.5985031127929688
61	0	scNCF	1.02734375	1.02734375	1.005332946777344	0.5629632568359375
62	0	scNCF	1.0625	1.0625	1.5064697265625	1.26239013671875
63	0	scNCF	1.04296875	1.04296875	0.115234375	0.0
64	0	scNCF	1.06640625	1.06640625	0.0	0.0
65	0	scNCF	1.109375	1.109375	0.96875	0.96875
66	0	scNCF	1.04296875	1.04296875	0.497802734375	0.497802734375
67	0	scNCF	1.015625	1.015625	0.953125	0.171875
68	0	scNCF	1.0634765625	1.0634765625	0.795625	0.2490234375
