Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	IMR	1.78125	1.78125	3.3882713317871094	3.3868675231933594
1	0	IMR	1.75	1.75	3.578216552734375	2.8795433044433594
2	0	IMR	1.734375	1.734375	2.7717552185058594	0.8300056457519531
3	0	IMR	1.58203125	1.58203125	2.8931846618652344	0.016994476318359375
4	0	IMR	1.625	1.625	4.287391662597656	4.251976013183594
5	0	IMR	1.671875	1.671875	5.236819572448731	4.363413238525391
6	0	IMR	1.7890625	1.7890625	2.9246826171875	2.9246826171875
7	0	IMR	1.640625	1.640625	4.084659156799317	3.232975578308105
8	0	IMR	1.82421875	1.82421875	3.9797706604003906	3.445789337158203
9	0	IMR	1.70703125	1.70703125	4.1161211013793935	2.804786300659179
10	0	IMR	1.6640625	1.6640625	4.794990158081052	2.994253158569336
11	0	IMR	1.80859375	1.80859375	4.302035102844238	0.891011085510254
12	0	IMR	1.63671875	1.63671875	3.05023193359375	3.05023193359375
13	0	IMR	1.71875	1.71875	2.8063507080078125	2.8063507080078125
14	0	IMR	1.67578125	1.67578125	4.62457275390625	3.5334129333496094
15	0	IMR	1.58984375	1.58984375	4.486954154968262	2.9678934860229496
16	0	IMR	1.72265625	1.72265625	4.182348670959473	0.38925491333007817
17	0	IMR	1.625	1.625	4.487219848632812	3.8249299240112293
18	0	IMR	1.71875	1.71875	3.09539794921875	0.2903022766113281
19	0	IMR	1.7734375	1.7734375	3.67993278503418	1.5981067657470704
20	0	IMR	1.5625	1.5625	3.1363840103149414	2.5248279571533203
21	0	IMR	1.71484375	1.71484375	2.9352645874023438	0.11954498291015625
22	0	IMR	1.65625	1.65625	2.744037628173828	1.1347160339355469
23	0	IMR	1.75	1.75	5.079762763977049	0.2595702362060546
24	0	IMR	1.77734375	1.77734375	1.9111900329589844	1.9056053161621094
25	0	IMR	1.765625	1.765625	3.5592079162597656	0.9140739440917969
26	0	IMR	1.7734375	1.7734375	6.244271850585937	0.22824630737304688
27	0	IMR	1.74609375	1.74609375	3.0387344360351562	3.0387344360351562
28	0	IMR	1.73828125	1.73828125	2.2850622177124023	1.9785720825195308
29	0	IMR	1.62109375	1.62109375	4.962116737365723	4.905302696228028
30	0	IMR	1.5703125	1.5703125	4.634517669677734	3.8839073181152344
31	0	IMR	1.625	1.625	2.8804168701171875	2.8804168701171875
32	0	IMR	1.6484375	1.6484375	2.6949195861816406	1.2818946838378906
33	0	IMR	1.69921875	1.69921875	5.483370971679689	0.7025315856933595
34	0	IMR	1.64453125	1.64453125	3.2577362060546875	2.5301361083984375
35	0	IMR	1.796875	1.796875	2.7828903198242188	2.7828903198242188
36	0	IMR	1.66796875	1.66796875	3.0065460205078125	2.8516998291015625
37	0	IMR	1.75	1.75	2.6668777465820312	2.6668777465820312
38	0	IMR	1.60546875	1.60546875	2.167877197265625	2.105377197265625
