	BF_as_int	k	avg_sen	bias
6046	5192693102107661592115605574844501	7	1.015625	23
6047	114310159578351787123452888106082992127	7	1.015625	105
6048	61656157589642090701324339	7	1.015625	23
6049	69115718106120593958680540462308130815	7	1.015625	105
6050	6892850140936159915920861429879	7	1.015625	23
6051	23926103850471053357638693343595593727	7	1.015625	105
6052	1188422440056701561328696819967	7	1.015625	23
6053	1329227921508513497478361676672663551	7	1.015625	105
6054	102760262640489745519826261	7	1.015625	23
6055	113427455851587921180246458156615467007	7	1.015625	105
6056	5192535475118399784947638589391619	7	1.015625	23
6057	84069761239522796507739303378109300735	7	1.015625	105
6058	5196337515375734831929515876352051	7	1.015625	23
6059	69117097309973944503724347296057360383	7	1.015625	105
6060	72958313154949939	7	1.015625	23
6061	68056717723840944768999799272532606975	7	1.015625	105
6062	100737669386529293030741	7	1.015625	23
6063	113427455693131596151670682090416898047	7	1.015625	105
6064	1663791414367524336824951505151	7	1.015625	23
6065	1329227916866238356211023546194853887	7	1.015625	105
6066	25389010209079216078913621	7	1.015625	23
6067	114310159575256889801574610924090687487	7	1.015625	105
6068	5212659428397022998192133758976771	7	1.015625	23
6069	84069761259175394501666377465669320703	7	1.015625	105
6070	330117343809434739973099793	7	1.015625	23
6071	158798437896437949616241483504808886271	7	1.015625	105
6072	1334440813048250053148757192907752195	7	1.015625	23
6073	84071064384108017240469766053545607039	7	1.015625	105
6074	1970389514129167	7	1.015625	23
6075	20016609819168955344055844760140644351	7	1.015625	105
6076	554597137876551540817549856527	7	1.015625	23
6077	20021496611943750764489443776734953471	7	1.015625	105
6078	402969124290185155084287	7	1.015625	23
6079	10384593717069642959419260169879551	7	1.015625	105
6080	86416335482061619	7	1.015625	23
6081	68118781897242569321934658975821725695	7	1.015625	105
6082	21629288446989218804012776755473	7	1.015625	23
6083	158798437896437949616241633585855987711	7	1.015625	105
6084	93823918495061	7	1.015625	23
6085	113427455798769952133533287417127108607	7	1.015625	105
6086	8791798059007	7	1.015625	23
6087	83076670547080354019818481314168831	7	1.015625	105
6088	20520094105416903173852083794739	7	1.015625	23
6089	68060627158292957670132866257881399295	7	1.015625	105
6090	1334441922261858879489270322696356113	7	1.015625	23
6091	158839976905141199905517549644391874431	7	1.015625	105
6092	8462757442685698942369807	7	1.015625	23
6093	21262780079976241823186391555670802431	7	1.015625	105
6094	5911341014799701	7	1.015625	23
6095	113427455640518351136769977089343356927	7	1.015625	105
6096	15597410673336677248400670809326339	7	1.015625	23
6097	84069776451097885489126113361629495295	7	1.015625	105
6098	20520094162306661844189624405775	7	1.015625	23
6099	20021496626857059675187955282028265471	7	1.015625	105
6100	23925738100949247	7	1.015625	23
6101	1324076211132333876685374935554588671	7	1.015625	105
6102	4040659258758837843203294691379	7	1.015625	23
6103	69115718106121538431977118785974829055	7	1.015625	105
6104	102859432336630007716992341	7	1.015625	23
6105	113427469161919223576607886075911733247	7	1.015625	105
6106	103075839530614980998191067960597	7	1.015625	23
6107	116099757704642164574107705076959150079	7	1.015625	105
6108	1188422437990666225554263376127	7	1.015625	23
6109	1329227917175723360988337031056719871	7	1.015625	105
6110	34492882378591	7	1.015625	23
6111	6677293682404722271689523062854647807	7	1.015625	105
6112	118489087	7	1.015625	23
6113	306771445255231515162202175700991	7	1.015625	105
6114	90665747122282446258175	7	1.015625	23
6115	5192296858534812872486317249789951	7	1.015625	105
6116	101808188854533739965875566433621	7	1.015625	23
6117	113430917118736293153979052378541785087	7	1.015625	105
6118	5196337498450773353384057755598899	7	1.015625	23
6119	69115961495035875557657503977202221055	7	1.015625	105
6120	217020518785823539	7	1.015625	23
6121	68056473704828726881939906814548115455	7	1.015625	105
6122	1229782938283094835	7	1.015625	23
6123	68056473722227852763374358724786257919	7	1.015625	105
6124	25389010185153477997428991	7	1.015625	23
6125	1324055981335984684695724806801195007	7	1.015625	105
6126	346306298439924870954276672770835	7	1.015625	23
6127	73398308330109536214247342723665756159	7	1.015625	105
6128	5286714457378228430561415509	7	1.015625	23
6129	113603996480079305776037019043290415103	7	1.015625	105
6130	25392146131646008610062591	7	1.015625	23
6131	1325779986152295070556864829936631807	7	1.015625	105
6132	412325552692043598146113877	7	1.015625	23
6133	113603996480079305776037016878626897919	7	1.015625	105
6134	23456248059221	7	1.015625	23
6135	113427455640316044956643841488388620287	7	1.015625	105
6136	71112198404150321512447	7	1.015625	23
6137	10384593717069637895684429145178111	7	1.015625	105
6138	25963148090133134766469097210576981	7	1.015625	23
6139	114310362399352973541943687886330093567	7	1.015625	105
6140	1553493382270933206389690127	7	1.015625	23
6141	20016611161097015727925797899921784831	7	1.015625	105
6142	88270710411892698835551727295725589	7	1.015625	23
6143	116968656132264908315242844001151186943	7	1.015625	105
6144	259985407	7	1.015625	23
6145	77906002938226294327782888892792831	7	1.015625	105
6146	1229787628351608149	7	1.015625	23
6147	113428147935999449847826869579178573823	7	1.015625	105
6148	4040636289168270513273532776499	7	1.015625	23
6149	69115718106120593958680764759257645055	7	1.015625	105
6150	20678550439927058263188843794191	7	1.015625	23
6151	20021496611943750770209015304560836607	7	1.015625	105
6152	5284304832986856046701253395	7	1.015625	23
6153	73394236064695090155486753661439180799	7	1.015625	105
6154	322174975	7	1.015625	23
6155	1038839666887033994526548276805631	7	1.015625	105
6156	73558792566297941	7	1.015625	23
6157	113427659256690530824531727059934773247	7	1.015625	105
6158	1663791417503470828625430839551	7	1.015625	23
6159	1329227943172464184900458894577369087	7	1.015625	105
6160	72918576117518095	7	1.015625	23
6161	20017587177491737866761098110206738431	7	1.015625	105
6162	4222189193596687	7	1.015625	23
6163	20016611086819480014421520342520430591	7	1.015625	105
6164	96002024119013717	7	1.015625	23
6165	113603996427301635043743695403158077439	7	1.015625	105
6166	335492095	7	1.015625	23
6167	264811576562377007857960551251443711	7	1.015625	105
6168	5193643757849622664722978467676211	7	1.015625	23
6169	69115718106120575074114600142815330303	7	1.015625	105
6170	73470488207101711	7	1.015625	23
6171	20016609843734627868896771812641210367	7	1.015625	105
6172	24323045906987035041103693742899	7	1.015625	23
6173	68122934720609882710645916635272052735	7	1.015625	105
6174	1986881936887567	7	1.015625	23
6175	20016628833637816570789356208759242751	7	1.015625	105
6176	4222670112489727	7	1.015625	23
6177	1324360138869713609424523549026025471	7	1.015625	105
6178	936931954001947325027517199	7	1.015625	23
6179	20265843945607887904780379488658653183	7	1.015625	105
6180	20678550439927058340455305467221	7	1.015625	23
6181	113430917118733875302339823120194469887	7	1.015625	105
6182	1663791815768675380014650250581	7	1.015625	23
6183	113430917118939392690950919389622304767	7	1.015625	105
6184	86431728879735091	7	1.015625	23
6185	68409554958165320313833691242502815743	7	1.015625	105
6186	1334440654591915542994756226697725189	7	1.015625	23
6187	126771862186231977177005157481751478143	7	1.015625	105
6188	61745882547468370359563059	7	1.015625	23
6189	68056489610115375599254992164703174655	7	1.015625	105
6190	1095224983807	7	1.015625	23
6191	1324076184826910844173131933634527231	7	1.015625	105
6192	221524324303176499	7	1.015625	23
6193	68118781897242587030808969736991277055	7	1.015625	105
6194	73481526104624911	7	1.015625	23
6195	20018238749900406292400919244301139967	7	1.015625	105
6196	1095216693247	7	1.015625	23
6197	10384514798392150814068467839270911	7	1.015625	105
6198	545460912127	7	1.015625	23
6199	5192218249342333006883040234831871	7	1.015625	105
6200	5294105053433990467958956869616901	7	1.015625	23
6201	126771874862737981818167529039982460927	7	1.015625	105
6202	413041046554430570264439	7	1.015625	23
6203	22690337271797196719462696433114677247	7	1.015625	105
6204	1663894173062191579574662660181	7	1.015625	23
6205	114310159575257692603876696561935187967	7	1.015625	105
6206	18134163995380543272190207	7	1.015625	23
6207	1324076263745588331322038006560325631	7	1.015625	105
6208	4040636289168265186139692872499	7	1.015625	23
6209	68060627158297793372600676841460596735	7	1.015625	105
6210	76861434785781077	7	1.015625	23
6211	113427455650876576313772330252050104319	7	1.015625	105
6212	96065533534047	7	1.015625	23
6213	6677293682421647233164127871300534271	7	1.015625	105
6214	5294105358083297081777203043173637	7	1.015625	23
6215	126772513758640645600330128406838476799	7	1.015625	105
6216	1553493382270933206629176661	7	1.015625	23
6217	113427455851587921180922008408642551807	7	1.015625	105
6218	5193643757849622674293273706954837	7	1.015625	23
6219	114310159575256889804024604303470591999	7	1.015625	105
6220	5253382082541483585798027129979651	7	1.015625	23
6221	84071064384108017240469766053541412863	7	1.015625	105
6222	21634570243893885354703819182353	7	1.015625	23
6223	158798437896438594366840347764407140351	7	1.015625	105
6224	101966645179746736063906916074767	7	1.015625	23
6225	20436880360723251040296017820764864511	7	1.015625	105
6226	2342736497361113120767	7	1.015625	23
6227	5192296858534809325901610695524351	7	1.015625	105
6228	403743887541280956241407	7	1.015625	23
6229	446537529833995157703143052638420991	7	1.015625	105
6230	315600751117822365004009231	7	1.015625	23
6231	20018238824467708768690194283105353727	7	1.015625	105
6232	56294136381439	7	1.015625	23
6233	10384530335506784501282621163044863	7	1.015625	105
6234	5349119777505535	7	1.015625	23
6235	1325090305306148954397755367156088831	7	1.015625	105
6236	526344031	7	1.015625	23
6237	6672203509090571875128508267655856127	7	1.015625	105
6238	1971420054618367	7	1.015625	23
6239	1324360138560304157466904394624663551	7	1.015625	105
6240	4357548940479701112927455019127	7	1.015625	23
6241	23926103850471053357638693343562039295	7	1.015625	105
6242	100737669480351421977941	7	1.015625	23
6243	113430917118733875301616995382694248447	7	1.015625	105
6244	362266021790680839	7	1.015625	23
6245	41367660292349383029598222689551515647	7	1.015625	105
6246	8725994865098815	7	1.015625	23
6247	5311800737928149648801684543139479551	7	1.015625	105
6248	1334440654594342876259309056589759235	7	1.015625	23
6249	84069761259175394501666377740547227519	7	1.015625	105
6250	15577445176369136896804126317543439	7	1.015625	23
6251	21263753635637443776957953947316731903	7	1.015625	105
6252	412268884294249162202219861	7	1.015625	23
6253	113479379453998569570601427322229751807	7	1.015625	105
6254	315553342985552931624783631	7	1.015625	23
6255	20016609893446415499696396540657532927	7	1.015625	105
6256	5193643798953727711348581295390771	7	1.015625	23
6257	69115718127165876857986908790605185023	7	1.015625	105
6258	5286732166252539191793882389	7	1.015625	23
6259	116096337001694029884748810171233337343	7	1.015625	105
6260	930576247	7	1.015625	23
6261	22685491360465174272733697436513468415	7	1.015625	105
6262	61084913331831070829126965268239	7	1.015625	23
6263	20021496626857059675192458881651441663	7	1.015625	105
6264	1431666687	7	1.015625	23
6265	6923115296821446347599057468260351	7	1.015625	105
6266	554597208712048767369553645327	7	1.015625	23
6267	20021496612233892961129400784253878271	7	1.015625	105
6268	6734393815280447853056136380501	7	1.015625	23
6269	114310159575256899246307761378482454527	7	1.015625	105
6270	27016803442543944785874655380821	7	1.015625	23
6271	113482840087331312836100698434686681087	7	1.015625	105
6272	20678550439927419947495935247621	7	1.015625	23
6273	126771862186231976584394638201284722687	7	1.015625	105
6274	362263857094133007	7	1.015625	23
6275	20431999905911311612867899488513032191	7	1.015625	105
6276	315553343347253795562521861	7	1.015625	23
6277	126771862186231976584394461732361207807	7	1.015625	105
6278	25982162849158694300385153181353221	7	1.015625	23
6279	126771874862737981818167529039984549887	7	1.015625	105
6280	1188430900471403527477450965007	7	1.015625	23
6281	21262780079977375191142280266495557631	7	1.015625	105
6282	25961880439531430798104353049608207	7	1.015625	23
6283	21262780079976317386814795359088238591	7	1.015625	105
6284	1230346034231841075	7	1.015625	23
6285	68409554958165339055725670131407257599	7	1.015625	105
6286	1663791414367524429553295447381	7	1.015625	23
6287	113430917118733875301664283175963066367	7	1.015625	105
6288	1555911418377603201801061647	7	1.015625	23
6289	20431999980382202845361165701293801471	7	1.015625	105
6290	5912069733155071	7	1.015625	23
6291	1325779907232824226919621402346651647	7	1.015625	105
6292	5538444721191981282587262166569233	7	1.015625	23
6293	158798448671468054064948590798750318591	7	1.015625	105
6294	14355769276432639	7	1.015625	23
6295	1325090305615615074753168957300015103	7	1.015625	105
6296	66492082223681248314720319	7	1.015625	23
6297	5311800815919543252509620351495307263	7	1.015625	105
6298	6734393815280441965171364091221	7	1.015625	23
6299	113430917118736293153303512434278924287	7	1.015625	105
6300	18134163997350932526333967	7	1.015625	23
6301	21262780079976317381050099877808177151	7	1.015625	105
6302	148145801655961409052511	7	1.015625	23
6303	6677293760075788312206013975670816767	7	1.015625	105
6304	25961880749040052451300777180595461	7	1.015625	23
6305	126771862186425407667011854191158059007	7	1.015625	105
6306	94003949229567	7	1.015625	23
6307	446537451019285292097488268518490111	7	1.015625	105
6308	346148172142163470616760243261713	7	1.015625	23
6309	158798437896438594366840347798766354431	7	1.015625	105
6310	1230913253447898389	7	1.015625	23
6311	116096336949496652842894413695752863743	7	1.015625	105
6312	21985937601535	7	1.015625	23
6313	269999357483348368317667449359040511	7	1.015625	105
6314	61085226424507524157720169218819	7	1.015625	23
6315	84069761239291589444738005823312101375	7	1.015625	105
6316	1553503011471339682741423887	7	1.015625	23
6317	20018238824467708768694697745293770751	7	1.015625	105
6318	25961880441949466904211355591442447	7	1.015625	23
6319	21262780104735420398212626622585987071	7	1.015625	105
6320	23948827842401621	7	1.015625	23
6321	113427469109102869579279144551173849087	7	1.015625	105
6322	25961880439531430869604451825812741	7	1.015625	23
6323	126771862186231977174735308634411982847	7	1.015625	105
6324	554597137876555746449527078927	7	1.015625	23
6325	21262780079976241823186637842517327871	7	1.015625	105
6326	88270551950732520429614463737462835	7	1.015625	23
6327	69117097309973944503724347296124467199	7	1.015625	105
6328	62352563913833917086004789904179	7	1.015625	23
6329	68122934720609882710645916635334967295	7	1.015625	105
6330	103075839456237708875676847703381	7	1.015625	23
6331	113482840087331312836100698434718138367	7	1.015625	105
6332	932096029362559924084880179	7	1.015625	23
6333	68056473764482872747254428753687740415	7	1.015625	105
6334	241781474574111093063679	7	1.015625	23
6335	10384593717069640499890913672167423	7	1.015625	105
6336	21629288769363288471987365631317	7	1.015625	23
6337	113430917129297469113409062159033303039	7	1.015625	105
6338	5911339599855871	7	1.015625	23
6339	1324055928722739669747916727593730047	7	1.015625	105
6340	5538445011334178057652258522337553	7	1.015625	23
6341	158798600789540116870225400171811274751	7	1.015625	105
6342	1334440813050658460055581462897033475	7	1.015625	23
6343	84402073308916681522806961834186211199	7	1.015625	105
6344	5192693005392120286234167546413071	7	1.015625	23
6345	21262780079976241828951069444764827647	7	1.015625	105
6346	18136230030716798734631167	7	1.015625	23
6347	1324360217480039453699166951547338751	7	1.015625	105
6348	1663791414367548261467833040981	7	1.015625	23
6349	114310159575256889801574795639225581567	7	1.015625	105
6350	5192534561156534417768258040954895	7	1.015625	23
6351	21262780094831748968202115002023247871	7	1.015625	105
6352	88270393494406864712203720480456755	7	1.015625	23
6353	69115718106120593963580531621396183039	7	1.015625	105
6354	327642785649139960299586831	7	1.015625	23
6355	20431999980382202845361148246546710527	7	1.015625	105
6356	218146469961466639	7	1.015625	23
6357	20265843871098310455772642120275329023	7	1.015625	105
6358	101966645189043895079221193606919	7	1.015625	23
6359	41372221299210064944352070958692958207	7	1.015625	105
6360	1465868127	7	1.015625	23
6361	6672204618284847074829234577271160831	7	1.015625	105
6362	24184960865791	7	1.015625	23
6363	446537450712218133915372458143121407	7	1.015625	105
6364	346147842105414792665664190484753	7	1.015625	23
6365	158798437896437949763815586175531876351	7	1.015625	105
6366	8467184657041200159588607	7	1.015625	23
6367	1324360217480039453627126949695455231	7	1.015625	105
6368	37478452848740506829520991	7	1.015625	23
6369	7970297372308582301802184360494891007	7	1.015625	105
6370	6734393816055205193177421054207	7	1.015625	23
6371	1329227943172464184972516488581742591	7	1.015625	105
6372	15578395914319972151642057007628339	7	1.015625	23
6373	69115961495035875557657503977269313535	7	1.015625	105
6374	6734419202722653849294294286421	7	1.015625	23
6375	114310159575257692603876698760924889087	7	1.015625	105
6376	221541779316609811	7	1.015625	23
6377	73394236002555355026691412289633910783	7	1.015625	105
6378	5281877499798034334962749713	7	1.015625	23
6379	158798437896437949763815436060125560831	7	1.015625	105
6380	93823560613887	7	1.015625	23
6381	10384540899100596293912349745610751	7	1.015625	105
6382	60984240666487	7	1.015625	23
6383	22690337197854457905769090116963270655	7	1.015625	105
6384	554597137876551525355667587327	7	1.015625	23
6385	1329227916866238351166991962600374271	7	1.015625	105
6386	17038135267327	7	1.015625	23
6387	83076670837222550727329483243651071	7	1.015625	105
6388	25962038898274347859496911545761799	7	1.015625	23
6389	42530752536040389932532256190945517567	7	1.015625	105
6390	5348244459828019	7	1.015625	23
6391	68056473384434336227235423612290727935	7	1.015625	105
6392	217020518582128399	7	1.015625	23
6393	20016611101442869860296390430502682623	7	1.015625	105
6394	60743722483519	7	1.015625	23
6395	4008453096513357960817533362282430463	7	1.015625	105
6396	1334441922242591624234676162782105873	7	1.015625	23
6397	158798600789540116870225400171811798911	7	1.015625	105
6398	1334440654591915542994191069097427715	7	1.015625	23
6399	84069761239290680393819824203367415679	7	1.015625	105
6400	25962038895856643793657327278948367	7	1.015625	23
6401	21264402672744911746139007272376819711	7	1.015625	105
6402	102760262646401084750626901	7	1.015625	23
6403	114310159575256899246307574464357859327	7	1.015625	105
6404	330117342579651803157452117	7	1.015625	23
6405	113427455693131596154129497403623997439	7	1.015625	105
6406	24488834082734199	7	1.015625	23
6407	23921276636984279243470509785762234367	7	1.015625	105
6408	90665747122283305186099	7	1.015625	23
6409	68056473447570222689330347382109372415	7	1.015625	105
6410	71112198411911327387407	7	1.015625	23
6411	20021496611963093577535723852877791231	7	1.015625	105
6412	217024968100351759	7	1.015625	23
6413	20017587177511079499283311459590733823	7	1.015625	105
6414	357957631	7	1.015625	23
6415	1730976894611647247743748226940927	7	1.015625	105
6416	16744447	7	1.015625	23
6417	5212579268138479298954443580506111	7	1.015625	105
6418	25982163158624814727851939333472517	7	1.015625	23
6419	126938018221044977741498726297160867839	7	1.015625	105
6420	21629288608175638755913303601971	7	1.015625	23
6421	68060627179420145292850056887810392063	7	1.015625	105
6422	1334440654596770209524992201682388229	7	1.015625	23
6423	126771862196174334230928434250341384063	7	1.015625	105
6424	5404318697206579	7	1.015625	23
6425	68056489546732868269958908343616536575	7	1.015625	105
6426	5284295978549700666085019955	7	1.015625	23
6427	68409555021465641938063171405553336319	7	1.015625	105
6428	1334440654591915542998147172299510033	7	1.015625	23
6429	158798437896437949764394157440539524991	7	1.015625	105
6430	313126009719869786565840655	7	1.015625	23
6431	20016609893446415497381511147817009151	7	1.015625	105
6432	5192534546649203437639904128074499	7	1.015625	23
6433	84069761239290679208652476444493971455	7	1.015625	105
6434	20678550487335190521584325496591	7	1.015625	23
6435	20021496636799265615698665615348727807	7	1.015625	105
6436	76861434213118771	7	1.015625	23
6437	68056473405315202853890960940286869503	7	1.015625	105
6438	88270393499243822368696153448710229	7	1.015625	23
6439	114310159585779540695960760826388772863	7	1.015625	105
6440	554615271763845743762497011727	7	1.015625	23
6441	21262780079977375191142262674577948671	7	1.015625	105
6442	5281887571643437147023815475	7	1.015625	23
6443	68057858038938321972893982038488514559	7	1.015625	105
6444	8726132306149471	7	1.015625	23
6445	7970297294936158717592836695652302847	7	1.015625	105
6446	346306298431070433796834503692595	7	1.015625	23
6447	68413703344755532903757806262254305279	7	1.015625	105
6448	951514695488025084554318611	7	1.015625	23
6449	73394236064695090155486753420921012223	7	1.015625	105
6450	4703919738795943985407	7	1.015625	23
6451	1324076263745588330241437978782072831	7	1.015625	105
6452	37760485118883452162047	7	1.015625	23
6453	83076749736557223618751066812710911	7	1.015625	105
6454	315932608043708399837599061	7	1.015625	23
6455	113427659309509257811017558076799582207	7	1.015625	105
6456	1505335092474942153292314050815	7	1.015625	23
6457	1329227932649973850974726557397942271	7	1.015625	105
6458	21110623253299	7	1.015625	23
6459	68056473384193495536609071706392231935	7	1.015625	105
6460	5192693017481562947006403672211471	7	1.015625	23
6461	21262780104735420398212609030399950847	7	1.015625	105
6462	72905330640490255	7	1.015625	23
6463	20016609833792270812658609651210780671	7	1.015625	105
6464	1188422437990668195398064996367	7	1.015625	23
6465	21262780079976317381050363756572311551	7	1.015625	105
6466	88270393803972154763194477474550033	7	1.015625	23
6467	158798437896602366036466267094786209791	7	1.015625	105
6468	15597410982812242408835395275129091	7	1.015625	23
6469	84402073308916681522806961834186194943	7	1.015625	105
6470	1334440971509401377117537014296936709	7	1.015625	23
6471	126938018221044977741498726297160875903	7	1.015625	105
6472	15481394306154559	7	1.015625	23
6473	5311800737928206317199478978882043903	7	1.015625	105
6474	134156287	7	1.015625	23
6475	77886988179222870886760438344712191	7	1.015625	105
6476	61084913312720316870782888379139	7	1.015625	23
6477	84069761239290680389190265072596811775	7	1.015625	105
6478	25961880439531430802045303375855701	7	1.015625	23
6479	114310159575256899247028161397169020927	7	1.015625	105
6480	61656157584293847105470719	7	1.015625	23
6481	1324076263745588333916150974344331263	7	1.015625	105
6482	1188422437990666232769808437007	7	1.015625	23
6483	20021496611963093577603277843261816831	7	1.015625	105
6484	932172472670001376195195699	7	1.015625	23
6485	68056717787223416680547273940785954815	7	1.015625	105
6486	23454816468991	7	1.015625	23
6487	5192244042983620304611111765803007	7	1.015625	105
6488	88290675904090796612292047413514513	7	1.015625	23
6489	158798448671468054064948590798750840831	7	1.015625	105
6490	371221447635847700079120691	7	1.015625	23
6491	68409555021465641938063167041866563583	7	1.015625	105
6492	76283081699296015	7	1.015625	23
6493	20265843871098236078500536923363213311	7	1.015625	105
6494	22974294492416750258422015	7	1.015625	23
6495	1325090384225770913762415439020818431	7	1.015625	105
6496	8533592935706554545409807	7	1.015625	23
6497	20016628908205418917350223651046162431	7	1.015625	105
6498	361718799973832021	7	1.015625	23
6499	113427659256692948085875145959578533887	7	1.015625	105
6500	37477862552930148121772095	7	1.015625	23
6501	5311800815919543252509607157355773951	7	1.015625	105
6502	1505396743928606708343478878259	7	1.015625	23
6503	69115718106121538431977114387995426815	7	1.015625	105
6504	6004798077097301	7	1.015625	23
6505	113427469109100461172372881032114864127	7	1.015625	105
6506	932096029362559923881185039	7	1.015625	23
6507	20016611161097015725610912369642307583	7	1.015625	105
6508	936950695893926213998544647	7	1.015625	23
6509	41367660361945885358540211038575394815	7	1.015625	105
6510	1572837671124293169920148821	7	1.015625	23
6511	113479379453998569570601429383814053887	7	1.015625	105
6512	1553570415874185017443046741	7	1.015625	23
6513	113427659309509257811018120889314050047	7	1.015625	105
6514	24323045973100165816671889527091	7	1.015625	23
6515	68413703344755532903757806262187720703	7	1.015625	105
6516	33333266541193412415247	7	1.015625	23
6517	20016609893446415493913951090730074111	7	1.015625	105
6518	218150833714824967	7	1.015625	23
6519	41367660292349382439302412330845863935	7	1.015625	105
6520	859013119	7	1.015625	23
6521	6230819612771804565706670430224383	7	1.015625	105
6522	22970531370981156365467699	7	1.015625	23
6523	69115718106120575069214613381773787135	7	1.015625	105
6524	5212658806999671247261616626012433	7	1.015625	23
6525	158798437896437949616820204850863112191	7	1.015625	105
6526	105178741469017509643878519	7	1.015625	23
6527	23921276710642816597557662972492382207	7	1.015625	105
6528	4703919738795935694847	7	1.015625	23
6529	10384593717069636882374512986816511	7	1.015625	105
6530	5193643840057832767544479362383957	7	1.015625	23
6531	114310159585779540695960758627365519359	7	1.015625	105
6532	33333266557750258700047	7	1.015625	23
6533	20021496611943750764426393385709862911	7	1.015625	105
6534	33333266541193159835647	7	1.015625	23
6535	5192296858534810271657532443328511	7	1.015625	105
6536	346147842125558560351486092531029	7	1.015625	23
6537	113430917129297469113409625108986200063	7	1.015625	105
6538	863974399	7	1.015625	23
6539	264831542059330602471034124326928383	7	1.015625	105
6540	23925738450539861	7	1.015625	23
6541	113427455798974666720565686537140830207	7	1.015625	105
6542	5192693005392120643712842660644101	7	1.015625	23
6543	126771862186231976584439498275706339327	7	1.015625	105
6544	346147842115486638087240677339955	7	1.015625	23
6545	68060627179420145292851182787716710399	7	1.015625	105
6546	61084913312720243973213455912719	7	1.015625	23
6547	20021496611963093581007999162346635263	7	1.015625	105
6548	15481634827993207	7	1.015625	23
6549	23921276636984269798737544046471806975	7	1.015625	105
6550	6734393815280441942262008512767	7	1.015625	23
6551	1329227917175723366032368614886080511	7	1.015625	105
6552	16557098958847	7	1.015625	23
6553	10384519150525101426733496781504511	7	1.015625	105
6554	105178298747159740613066847	7	1.015625	23
6555	7970297372308582301802199753657679871	7	1.015625	105
6556	5281897643565701392439006549	7	1.015625	23
6557	113428147988815645793452424359758004223	7	1.015625	105
6558	95988829778150741	7	1.015625	23
6559	113479379401191884618644110146009038847	7	1.015625	105
6560	5212660049794375906565416301167877	7	1.015625	23
6561	126771862196174334230928434112902430719	7	1.015625	105
6562	252674047	7	1.015625	23
6563	5497800653189830914291201801715711	7	1.015625	105
6564	313126009936890304827425539	7	1.015625	23
6565	84069761239290679208598432702430969855	7	1.015625	105
6566	88270393494406864712766816464994389	7	1.015625	23
6567	114310159575256899248757570042761017343	7	1.015625	105
6568	15578395933662194974169227286741011	7	1.015625	23
6569	74432711220136612096551079538176507903	7	1.015625	105
6570	72905331246838579	7	1.015625	23
6571	68056473387916078005474177157783617535	7	1.015625	105
6572	76285280756106511	7	1.015625	23
6573	20431999905911236645299983932895264767	7	1.015625	105
6574	1334440654611334209119091072238162193	7	1.015625	23
6575	158798437898923539027874976632687001471	7	1.015625	105
6576	14355442863898879	7	1.015625	23
6577	1324076200609682982299225030974767103	7	1.015625	105
6578	261925319102601923426167	7	1.015625	23
6579	22690337271797196719462133483161255935	7	1.015625	105
6580	524238655	7	1.015625	23
6581	4003322358984463170722985259934154751	7	1.015625	105
6582	20680103909605263050640359490821	7	1.015625	23
6583	126771862186232735114510772528991961087	7	1.015625	105
6584	5253381775474325332187572653458179	7	1.015625	23
6585	84069776451097885489126113361625317375	7	1.015625	105
6586	260892301434474188521279	7	1.015625	23
6587	4008453174788886911000601374096359423	7	1.015625	105
6588	21470832055809436100927948849935	7	1.015625	23
6589	20270726861211450929946366605118144511	7	1.015625	105
6590	14355443177698099	7	1.015625	23
6591	68056473701346967394826842507885674495	7	1.015625	105
6592	25389010185153479412372821	7	1.015625	23
6593	113427455693131596151717785168550821887	7	1.015625	105
6594	20520094105416903134115046362895	7	1.015625	23
6595	20021496611943750767894165095555530751	7	1.015625	105
6596	1505335088711820717479381106739	7	1.015625	23
6597	69115718106120575069214833280743899135	7	1.015625	105
6598	1555920715536616351448106759	7	1.015625	23
6599	41367660361945885358540211176014348287	7	1.015625	105
6600	61084913389163551410216251700019	7	1.015625	23
6601	68060627162021284896957439704402231295	7	1.015625	105
6602	94428882913319194735615	7	1.015625	23
6603	269999436643811018252604334105690111	7	1.015625	105
6604	18134163995380543382294287	7	1.015625	23
6605	20016611161097015722206139099425800191	7	1.015625	105
6606	90665747178576582554419	7	1.015625	23
6607	68060627158292957669265923332842192895	7	1.015625	105
6608	361703106163314447	7	1.015625	23
6609	20018238749919748515218942952390787071	7	1.015625	105
6610	346147842105414715827685366453589	7	1.015625	23
6611	113430917118736293155715190035297337343	7	1.015625	105
6612	147555505845602703392575	7	1.015625	23
6613	4008453174788886910997223674375831551	7	1.015625	105
6614	217038316858716979	7	1.015625	23
6615	68056717723845779291686637071820128255	7	1.015625	105
6616	20520094105417120138076461662979	7	1.015625	23
6617	84069761239290679208598644355189702655	7	1.015625	105
6618	76898963064697651	7	1.015625	23
6619	68057857975556114513869486257197809663	7	1.015625	105
6620	101808188854533813412908788679941	7	1.015625	23
6621	126771862186231977174690448559988277247	7	1.015625	105
6622	6892850140493438058048752975967	7	1.015625	23
6623	7975367897338242764072176667078950911	7	1.015625	105
6624	5192694552840781222559066762839301	7	1.015625	23
6625	126771862186425407667011854053719113727	7	1.015625	105
6626	25961880458875719650901323710529621	7	1.015625	23
6627	114310159578351787123452890305106239487	7	1.015625	105
6628	5193649019175069848227635803525393	7	1.015625	23
6629	158798437896602366036466267060426473471	7	1.015625	105
6630	103873615879058485171711	7	1.015625	23
