	Unnamed: 0	k	BF	sign	bias	self_loop	self_loop_index	Real_k	Real_sign	real_bias	EF_BF	avg_sen	complexity
37	37	7	11011111010011010100110100000100111111111101111111011111010011010100110100000100000001000000000011011111010011010100110100000100	iaiiaia	64	N		7	iaiiaia	64	11011111010011010100110100000100111111111101111111011111010011010100110100000100000001000000000011011111010011010100110100000100	2.1875	69
38	38	7	10111111001010110010101100000010111111111011111110111111001010110010101100000010000000100000000010111111001010110010101100000010	iaiiaai	64	N		7	iaiiaai	64	10111111001010110010101100000010111111111011111110111111001010110010101100000010000000100000000010111111001010110010101100000010	2.1875	69
39	39	7	01111111000101110001011100000001111111110111111101111111000101110001011100000001000000010000000001111111000101110001011100000001	iaiiaaa	64	N		7	iaiiaaa	64	01111111000101110001011100000001111111110111111101111111000101110001011100000001000000010000000001111111000101110001011100000001	2.1875	69
40	40	7	11101000111111101000000011101000111111101111111111101000111111101000000011101000000000001000000011101000111111101000000011101000	iaiaiii	64	N		7	iaiaiii	64	11101000111111101000000011101000111111101111111111101000111111101000000011101000000000001000000011101000111111101000000011101000	2.1875	69
41	41	7	11010100111111010100000011010100111111011111111111010100111111010100000011010100000000000100000011010100111111010100000011010100	iaiaiia	64	N		7	iaiaiia	64	11010100111111010100000011010100111111011111111111010100111111010100000011010100000000000100000011010100111111010100000011010100	2.1875	69
42	42	7	10110010111110110010000010110010111110111111111110110010111110110010000010110010000000000010000010110010111110110010000010110010	iaiaiai	64	N		7	iaiaiai	64	10110010111110110010000010110010111110111111111110110010111110110010000010110010000000000010000010110010111110110010000010110010	2.1875	69
43	43	7	01110001111101110001000001110001111101111111111101110001111101110001000001110001000000000001000001110001111101110001000001110001	iaiaiaa	64	N		7	iaiaiaa	64	01110001111101110001000001110001111101111111111101110001111101110001000001110001000000000001000001110001111101110001000001110001	2.1875	69
44	44	7	10001110111011110000100010001110111011111111111110001110111011110000100010001110000000000000100010001110111011110000100010001110	iaiaaii	64	N		7	iaiaaii	64	10001110111011110000100010001110111011111111111110001110111011110000100010001110000000000000100010001110111011110000100010001110	2.1875	69
45	45	7	01001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101	iaiaaia	64	N		7	iaiaaia	64	01001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101	2.1875	69
46	46	7	00101011101111110000001000101011101111111111111100101011101111110000001000101011000000000000001000101011101111110000001000101011	iaiaaai	64	N		7	iaiaaai	64	00101011101111110000001000101011101111111111111100101011101111110000001000101011000000000000001000101011101111110000001000101011	2.1875	69
47	47	7	00010111011111110000000100010111011111111111111100010111011111110000000100010111000000000000000100010111011111110000000100010111	iaiaaaa	64	N		7	iaiaaaa	64	00010111011111110000000100010111011111111111111100010111011111110000000100010111000000000000000100010111011111110000000100010111	2.1875	69
48	48	7	11101000100000001111111011101000111111101110100011111111111111101000000000000000111010001000000011101000100000001111111011101000	iaaiiii	64	N		7	iaaiiii	64	11101000100000001111111011101000111111101110100011111111111111101000000000000000111010001000000011101000100000001111111011101000	2.1875	69
49	49	7	11010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100	iaaiiia	64	N		7	iaaiiia	64	11010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100	2.1875	69
50	50	7	10110010001000001111101110110010111110111011001011111111111110110010000000000000101100100010000010110010001000001111101110110010	iaaiiai	64	N		7	iaaiiai	64	10110010001000001111101110110010111110111011001011111111111110110010000000000000101100100010000010110010001000001111101110110010	2.1875	69
51	51	7	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001	iaaiiaa	64	N		7	iaaiiaa	64	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001	2.1875	69
52	52	7	10001110000010001110111110001110111011111000111011111111111011110000100000000000100011100000100010001110000010001110111110001110	iaaiaii	64	N		7	iaaiaii	64	10001110000010001110111110001110111011111000111011111111111011110000100000000000100011100000100010001110000010001110111110001110	2.1875	69
53	53	7	01001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101	iaaiaia	64	N		7	iaaiaia	64	01001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101	2.1875	69
54	54	7	00101011000000101011111100101011101111110010101111111111101111110000001000000000001010110000001000101011000000101011111100101011	iaaiaai	64	N		7	iaaiaai	64	00101011000000101011111100101011101111110010101111111111101111110000001000000000001010110000001000101011000000101011111100101011	2.1875	69
55	55	7	00010111000000010111111100010111011111110001011111111111011111110000000100000000000101110000000100010111000000010111111100010111	iaaiaaa	64	N		7	iaaiaaa	64	00010111000000010111111100010111011111110001011111111111011111110000000100000000000101110000000100010111000000010111111100010111	2.1875	69
56	56	7	10000000111010001110100011111110111010001111111011111110111111110000000010000000100000001110100010000000111010001110100011111110	iaaaiii	64	N		7	iaaaiii	64	10000000111010001110100011111110111010001111111011111110111111110000000010000000100000001110100010000000111010001110100011111110	2.1875	69
57	57	7	01000000110101001101010011111101110101001111110111111101111111110000000001000000010000001101010001000000110101001101010011111101	iaaaiia	64	N		7	iaaaiia	64	01000000110101001101010011111101110101001111110111111101111111110000000001000000010000001101010001000000110101001101010011111101	2.1875	69
58	58	7	00100000101100101011001011111011101100101111101111111011111111110000000000100000001000001011001000100000101100101011001011111011	iaaaiai	64	N		7	iaaaiai	64	00100000101100101011001011111011101100101111101111111011111111110000000000100000001000001011001000100000101100101011001011111011	2.1875	69
59	59	7	00010000011100010111000111110111011100011111011111110111111111110000000000010000000100000111000100010000011100010111000111110111	iaaaiaa	64	N		7	iaaaiaa	64	00010000011100010111000111110111011100011111011111110111111111110000000000010000000100000111000100010000011100010111000111110111	2.1875	69
60	60	7	00001000100011101000111011101111100011101110111111101111111111110000000000001000000010001000111000001000100011101000111011101111	iaaaaii	64	N		7	iaaaaii	64	00001000100011101000111011101111100011101110111111101111111111110000000000001000000010001000111000001000100011101000111011101111	2.1875	69
61	61	7	00000100010011010100110111011111010011011101111111011111111111110000000000000100000001000100110100000100010011010100110111011111	iaaaaia	64	N		7	iaaaaia	64	00000100010011010100110111011111010011011101111111011111111111110000000000000100000001000100110100000100010011010100110111011111	2.1875	69
62	62	7	00000010001010110010101110111111001010111011111110111111111111110000000000000010000000100010101100000010001010110010101110111111	iaaaaai	64	N		7	iaaaaai	64	00000010001010110010101110111111001010111011111110111111111111110000000000000010000000100010101100000010001010110010101110111111	2.1875	69
63	63	7	00000001000101110001011101111111000101110111111101111111111111110000000000000001000000010001011100000001000101110001011101111111	iaaaaaa	64	N		7	iaaaaaa	64	00000001000101110001011101111111000101110111111101111111111111110000000000000001000000010001011100000001000101110001011101111111	2.1875	69
64	64	7	11111110111010001110100010000000111010001000000010000000000000001111111111111110111111101110100011111110111010001110100010000000	aiiiiii	64	N		7	aiiiiii	64	11111110111010001110100010000000111010001000000010000000000000001111111111111110111111101110100011111110111010001110100010000000	2.1875	69
65	65	7	11111101110101001101010001000000110101000100000001000000000000001111111111111101111111011101010011111101110101001101010001000000	aiiiiia	64	N		7	aiiiiia	64	11111101110101001101010001000000110101000100000001000000000000001111111111111101111111011101010011111101110101001101010001000000	2.1875	69
66	66	7	11111011101100101011001000100000101100100010000000100000000000001111111111111011111110111011001011111011101100101011001000100000	aiiiiai	64	N		7	aiiiiai	64	11111011101100101011001000100000101100100010000000100000000000001111111111111011111110111011001011111011101100101011001000100000	2.1875	69
67	67	7	11110111011100010111000100010000011100010001000000010000000000001111111111110111111101110111000111110111011100010111000100010000	aiiiiaa	64	N		7	aiiiiaa	64	11110111011100010111000100010000011100010001000000010000000000001111111111110111111101110111000111110111011100010111000100010000	2.1875	69
68	68	7	11101111100011101000111000001000100011100000100000001000000000001111111111101111111011111000111011101111100011101000111000001000	aiiiaii	64	N		7	aiiiaii	64	11101111100011101000111000001000100011100000100000001000000000001111111111101111111011111000111011101111100011101000111000001000	2.1875	69
69	69	7	11011111010011010100110100000100010011010000010000000100000000001111111111011111110111110100110111011111010011010100110100000100	aiiiaia	64	N		7	aiiiaia	64	11011111010011010100110100000100010011010000010000000100000000001111111111011111110111110100110111011111010011010100110100000100	2.1875	69
70	70	7	10111111001010110010101100000010001010110000001000000010000000001111111110111111101111110010101110111111001010110010101100000010	aiiiaai	64	N		7	aiiiaai	64	10111111001010110010101100000010001010110000001000000010000000001111111110111111101111110010101110111111001010110010101100000010	2.1875	69
71	71	7	01111111000101110001011100000001000101110000000100000001000000001111111101111111011111110001011101111111000101110001011100000001	aiiiaaa	64	N		7	aiiiaaa	64	01111111000101110001011100000001000101110000000100000001000000001111111101111111011111110001011101111111000101110001011100000001	2.1875	69
72	72	7	11101000111111101000000011101000100000001110100000000000100000001111111011111111111010001111111011101000111111101000000011101000	aiiaiii	64	N		7	aiiaiii	64	11101000111111101000000011101000100000001110100000000000100000001111111011111111111010001111111011101000111111101000000011101000	2.1875	69
73	73	7	11010100111111010100000011010100010000001101010000000000010000001111110111111111110101001111110111010100111111010100000011010100	aiiaiia	64	N		7	aiiaiia	64	11010100111111010100000011010100010000001101010000000000010000001111110111111111110101001111110111010100111111010100000011010100	2.1875	69
74	74	7	10110010111110110010000010110010001000001011001000000000001000001111101111111111101100101111101110110010111110110010000010110010	aiiaiai	64	N		7	aiiaiai	64	10110010111110110010000010110010001000001011001000000000001000001111101111111111101100101111101110110010111110110010000010110010	2.1875	69
75	75	7	01110001111101110001000001110001000100000111000100000000000100001111011111111111011100011111011101110001111101110001000001110001	aiiaiaa	64	N		7	aiiaiaa	64	01110001111101110001000001110001000100000111000100000000000100001111011111111111011100011111011101110001111101110001000001110001	2.1875	69
76	76	7	10001110111011110000100010001110000010001000111000000000000010001110111111111111100011101110111110001110111011110000100010001110	aiiaaii	64	N		7	aiiaaii	64	10001110111011110000100010001110000010001000111000000000000010001110111111111111100011101110111110001110111011110000100010001110	2.1875	69
77	77	7	01001101110111110000010001001101000001000100110100000000000001001101111111111111010011011101111101001101110111110000010001001101	aiiaaia	64	N		7	aiiaaia	64	01001101110111110000010001001101000001000100110100000000000001001101111111111111010011011101111101001101110111110000010001001101	2.1875	69
78	78	7	00101011101111110000001000101011000000100010101100000000000000101011111111111111001010111011111100101011101111110000001000101011	aiiaaai	64	N		7	aiiaaai	64	00101011101111110000001000101011000000100010101100000000000000101011111111111111001010111011111100101011101111110000001000101011	2.1875	69
79	79	7	00010111011111110000000100010111000000010001011100000000000000010111111111111111000101110111111100010111011111110000000100010111	aiiaaaa	64	N		7	aiiaaaa	64	00010111011111110000000100010111000000010001011100000000000000010111111111111111000101110111111100010111011111110000000100010111	2.1875	69
80	80	7	11101000100000001111111011101000100000000000000011101000100000001111111011101000111111111111111011101000100000001111111011101000	aiaiiii	64	N		7	aiaiiii	64	11101000100000001111111011101000100000000000000011101000100000001111111011101000111111111111111011101000100000001111111011101000	2.1875	69
81	81	7	11010100010000001111110111010100010000000000000011010100010000001111110111010100111111111111110111010100010000001111110111010100	aiaiiia	64	N		7	aiaiiia	64	11010100010000001111110111010100010000000000000011010100010000001111110111010100111111111111110111010100010000001111110111010100	2.1875	69
82	82	7	10110010001000001111101110110010001000000000000010110010001000001111101110110010111111111111101110110010001000001111101110110010	aiaiiai	64	N		7	aiaiiai	64	10110010001000001111101110110010001000000000000010110010001000001111101110110010111111111111101110110010001000001111101110110010	2.1875	69
83	83	7	01110001000100001111011101110001000100000000000001110001000100001111011101110001111111111111011101110001000100001111011101110001	aiaiiaa	64	N		7	aiaiiaa	64	01110001000100001111011101110001000100000000000001110001000100001111011101110001111111111111011101110001000100001111011101110001	2.1875	69
84	84	7	10001110000010001110111110001110000010000000000010001110000010001110111110001110111111111110111110001110000010001110111110001110	aiaiaii	64	N		7	aiaiaii	64	10001110000010001110111110001110000010000000000010001110000010001110111110001110111111111110111110001110000010001110111110001110	2.1875	69
85	85	7	01001101000001001101111101001101000001000000000001001101000001001101111101001101111111111101111101001101000001001101111101001101	aiaiaia	64	N		7	aiaiaia	64	01001101000001001101111101001101000001000000000001001101000001001101111101001101111111111101111101001101000001001101111101001101	2.1875	69
86	86	7	00101011000000101011111100101011000000100000000000101011000000101011111100101011111111111011111100101011000000101011111100101011	aiaiaai	64	N		7	aiaiaai	64	00101011000000101011111100101011000000100000000000101011000000101011111100101011111111111011111100101011000000101011111100101011	2.1875	69
87	87	7	00010111000000010111111100010111000000010000000000010111000000010111111100010111111111110111111100010111000000010111111100010111	aiaiaaa	64	N		7	aiaiaaa	64	00010111000000010111111100010111000000010000000000010111000000010111111100010111111111110111111100010111000000010111111100010111	2.1875	69
88	88	7	10000000111010001110100011111110000000001000000010000000111010001110100011111110111111101111111110000000111010001110100011111110	aiaaiii	64	N		7	aiaaiii	64	10000000111010001110100011111110000000001000000010000000111010001110100011111110111111101111111110000000111010001110100011111110	2.1875	69
89	89	7	01000000110101001101010011111101000000000100000001000000110101001101010011111101111111011111111101000000110101001101010011111101	aiaaiia	64	N		7	aiaaiia	64	01000000110101001101010011111101000000000100000001000000110101001101010011111101111111011111111101000000110101001101010011111101	2.1875	69
90	90	7	00100000101100101011001011111011000000000010000000100000101100101011001011111011111110111111111100100000101100101011001011111011	aiaaiai	64	N		7	aiaaiai	64	00100000101100101011001011111011000000000010000000100000101100101011001011111011111110111111111100100000101100101011001011111011	2.1875	69
91	91	7	00010000011100010111000111110111000000000001000000010000011100010111000111110111111101111111111100010000011100010111000111110111	aiaaiaa	64	N		7	aiaaiaa	64	00010000011100010111000111110111000000000001000000010000011100010111000111110111111101111111111100010000011100010111000111110111	2.1875	69
92	92	7	00001000100011101000111011101111000000000000100000001000100011101000111011101111111011111111111100001000100011101000111011101111	aiaaaii	64	N		7	aiaaaii	64	00001000100011101000111011101111000000000000100000001000100011101000111011101111111011111111111100001000100011101000111011101111	2.1875	69
93	93	7	00000100010011010100110111011111000000000000010000000100010011010100110111011111110111111111111100000100010011010100110111011111	aiaaaia	64	N		7	aiaaaia	64	00000100010011010100110111011111000000000000010000000100010011010100110111011111110111111111111100000100010011010100110111011111	2.1875	69
94	94	7	00000010001010110010101110111111000000000000001000000010001010110010101110111111101111111111111100000010001010110010101110111111	aiaaaai	64	N		7	aiaaaai	64	00000010001010110010101110111111000000000000001000000010001010110010101110111111101111111111111100000010001010110010101110111111	2.1875	69
95	95	7	00000001000101110001011101111111000000000000000100000001000101110001011101111111011111111111111100000001000101110001011101111111	aiaaaaa	64	N		7	aiaaaaa	64	00000001000101110001011101111111000000000000000100000001000101110001011101111111011111111111111100000001000101110001011101111111	2.1875	69
96	96	7	11101000100000001000000000000000111111101110100011101000100000001111111011101000111010001000000011111111111111101111111011101000	aaiiiii	64	N		7	aaiiiii	64	11101000100000001000000000000000111111101110100011101000100000001111111011101000111010001000000011111111111111101111111011101000	2.1875	69
97	97	7	11010100010000000100000000000000111111011101010011010100010000001111110111010100110101000100000011111111111111011111110111010100	aaiiiia	64	N		7	aaiiiia	64	11010100010000000100000000000000111111011101010011010100010000001111110111010100110101000100000011111111111111011111110111010100	2.1875	69
98	98	7	10110010001000000010000000000000111110111011001010110010001000001111101110110010101100100010000011111111111110111111101110110010	aaiiiai	64	N		7	aaiiiai	64	10110010001000000010000000000000111110111011001010110010001000001111101110110010101100100010000011111111111110111111101110110010	2.1875	69
99	99	7	01110001000100000001000000000000111101110111000101110001000100001111011101110001011100010001000011111111111101111111011101110001	aaiiiaa	64	N		7	aaiiiaa	64	01110001000100000001000000000000111101110111000101110001000100001111011101110001011100010001000011111111111101111111011101110001	2.1875	69
100	100	7	10001110000010000000100000000000111011111000111010001110000010001110111110001110100011100000100011111111111011111110111110001110	aaiiaii	64	N		7	aaiiaii	64	10001110000010000000100000000000111011111000111010001110000010001110111110001110100011100000100011111111111011111110111110001110	2.1875	69
101	101	7	01001101000001000000010000000000110111110100110101001101000001001101111101001101010011010000010011111111110111111101111101001101	aaiiaia	64	N		7	aaiiaia	64	01001101000001000000010000000000110111110100110101001101000001001101111101001101010011010000010011111111110111111101111101001101	2.1875	69
102	102	7	00101011000000100000001000000000101111110010101100101011000000101011111100101011001010110000001011111111101111111011111100101011	aaiiaai	64	N		7	aaiiaai	64	00101011000000100000001000000000101111110010101100101011000000101011111100101011001010110000001011111111101111111011111100101011	2.1875	69
103	103	7	00010111000000010000000100000000011111110001011100010111000000010111111100010111000101110000000111111111011111110111111100010111	aaiiaaa	64	N		7	aaiiaaa	64	00010111000000010000000100000000011111110001011100010111000000010111111100010111000101110000000111111111011111110111111100010111	2.1875	69
104	104	7	10000000111010000000000010000000111010001111111010000000111010001110100011111110100000001110100011111110111111111110100011111110	aaiaiii	64	N		7	aaiaiii	64	10000000111010000000000010000000111010001111111010000000111010001110100011111110100000001110100011111110111111111110100011111110	2.1875	69
105	105	7	01000000110101000000000001000000110101001111110101000000110101001101010011111101010000001101010011111101111111111101010011111101	aaiaiia	64	N		7	aaiaiia	64	01000000110101000000000001000000110101001111110101000000110101001101010011111101010000001101010011111101111111111101010011111101	2.1875	69
106	106	7	00100000101100100000000000100000101100101111101100100000101100101011001011111011001000001011001011111011111111111011001011111011	aaiaiai	64	N		7	aaiaiai	64	00100000101100100000000000100000101100101111101100100000101100101011001011111011001000001011001011111011111111111011001011111011	2.1875	69
107	107	7	00010000011100010000000000010000011100011111011100010000011100010111000111110111000100000111000111110111111111110111000111110111	aaiaiaa	64	N		7	aaiaiaa	64	00010000011100010000000000010000011100011111011100010000011100010111000111110111000100000111000111110111111111110111000111110111	2.1875	69
108	108	7	00001000100011100000000000001000100011101110111100001000100011101000111011101111000010001000111011101111111111111000111011101111	aaiaaii	64	N		7	aaiaaii	64	00001000100011100000000000001000100011101110111100001000100011101000111011101111000010001000111011101111111111111000111011101111	2.1875	69
109	109	7	00000100010011010000000000000100010011011101111100000100010011010100110111011111000001000100110111011111111111110100110111011111	aaiaaia	64	N		7	aaiaaia	64	00000100010011010000000000000100010011011101111100000100010011010100110111011111000001000100110111011111111111110100110111011111	2.1875	69
110	110	7	00000010001010110000000000000010001010111011111100000010001010110010101110111111000000100010101110111111111111110010101110111111	aaiaaai	64	N		7	aaiaaai	64	00000010001010110000000000000010001010111011111100000010001010110010101110111111000000100010101110111111111111110010101110111111	2.1875	69
111	111	7	00000001000101110000000000000001000101110111111100000001000101110001011101111111000000010001011101111111111111110001011101111111	aaiaaaa	64	N		7	aaiaaaa	64	00000001000101110000000000000001000101110111111100000001000101110001011101111111000000010001011101111111111111110001011101111111	2.1875	69
