Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	IMR	1.875	1.875	6.129600448608397	4.03132839202881
1	0	IMR	1.875	1.875	6.3920855331420885	0.909220314025879
2	0	IMR	1.875	1.875	6.494896659851072	1.5209283065795898
3	0	IMR	1.875	1.875	3.04193115234375	3.04193115234375
4	0	IMR	1.875	1.875	3.0782470703125	0.0
5	0	IMR	1.875	1.875	3.7395401000976554	3.7379974365234374
6	0	IMR	1.875	1.875	6.675280876159664	0.2859310150146487
7	0	IMR	1.875	1.875	5.649658317565919	3.739873733520509
8	0	IMR	1.875	1.875	4.971374359130861	2.639076766967774
9	0	IMR	1.875	1.875	5.120511512756348	0.009096336364746105
10	0	IMR	1.875	1.875	5.764850196838379	0.4763151931762697
11	0	IMR	1.875	1.875	3.0760498046875	3.0760498046875
12	0	IMR	1.875	1.875	6.672494659423826	1.4026959609985352
13	0	IMR	1.875	1.875	3.0382461547851562	0.03348541259765625
14	0	IMR	1.875	1.875	4.902700080871581	4.79100986480713
15	0	IMR	1.875	1.875	4.2783344650268536	0.0278977966308594
16	0	IMR	1.875	1.875	6.6706750869751	0.03824199676513675
17	0	IMR	1.875	1.875	3.7566795349121094	3.364391326904297
18	0	IMR	1.875	1.875	6.513277206420899	0.1808861923217775
19	0	IMR	1.875	1.875	5.44214698791504	3.5725525665283207
20	0	IMR	1.875	1.875	3.6210594177246094	3.600414276123047
21	0	IMR	1.875	1.875	6.293766021728516	3.9166854095459
22	0	IMR	1.875	1.875	5.04986343383789	4.378040313720703
23	0	IMR	1.875	1.875	6.776405830383297	1.4780742645263676
24	0	IMR	1.875	1.875	5.8659300613403325	1.957396583557129
25	0	IMR	1.875	1.875	6.498311309814457	6.142159461975092
26	0	IMR	1.875	1.875	5.784218254089358	1.3791000366210935
27	0	IMR	1.875	1.875	6.157100067138671	0.6626330184936522
28	0	IMR	1.875	1.875	3.7127433776855474	3.6749626159667956
29	0	IMR	1.875	1.875	6.661717300415042	1.8301119613647463
30	0	IMR	1.875	1.875	4.263858795166016	1.4486656188964844
31	0	IMR	1.875	1.875	6.5762137222290065	6.030221176147461
32	0	IMR	1.875	1.875	3.14398193359375	3.14398193359375
33	0	IMR	1.875	1.875	3.8757781982421875	0.0583648681640625
34	0	IMR	1.875	1.875	4.970722198486328	0.027713775634765625
35	0	IMR	1.875	1.875	3.2042083740234375	0.0
36	0	IMR	1.875	1.875	6.58930778503418	2.704146385192871
37	0	IMR	1.875	1.875	6.159130439758298	0.42291519165039054
38	0	IMR	1.875	1.875	6.5254412841796885	4.107496986389158
39	0	IMR	1.875	1.875	4.49280750274658	4.2772903060913094
40	0	IMR	1.875	1.875	6.687265510559082	0.39656242370605477
41	0	IMR	1.875	1.875	3.0849609375	0.0
42	0	IMR	1.875	1.875	3.5933298492431636	0.37183582305908214
43	0	IMR	1.875	1.875	6.7627185058593735	0.43038146972656244
44	0	IMR	1.875	1.875	6.248765449523926	0.05683158874511724
45	0	IMR	1.875	1.875	6.641791496276854	0.7693031311035158
46	0	IMR	1.875	1.875	6.493143882751467	0.561586799621582
47	0	IMR	1.875	1.875	4.947131347656248	1.220947265625
48	0	IMR	1.875	1.875	6.575935974121096	1.286193733215332
49	0	IMR	1.875	1.875	6.7012927627563466	1.6438638305664066
50	0	IMR	1.875	1.875	3.05615234375	3.05615234375
51	0	IMR	1.875	1.875	5.946260108947754	0.06895900726318366
52	0	IMR	1.875	1.875	4.235124206542968	1.563436126708984
53	0	IMR	1.875	1.875	3.0618667602539062	3.0618667602539062
54	0	IMR	1.875	1.875	6.471215438842774	1.7814513015747067
55	0	IMR	1.875	1.875	3.2469482421875	0.0
56	0	IMR	1.875	1.875	3.068115234375	0.0
57	0	IMR	1.875	1.875	3.2807350158691406	0.001186370849609375
58	0	IMR	1.875	1.875	3.0787887573242188	3.0787887573242188
59	0	IMR	1.875	1.875	3.433238983154297	0.10807037353515625
60	0	IMR	1.875	1.875	3.6536941528320312	0.49868011474609375
61	0	IMR	1.875	1.875	3.566242218017578	3.5619125366210938
62	0	IMR	1.875	1.875	5.664756393432616	0.1390420150756837
63	0	IMR	1.875	1.875	3.053955078125	3.053955078125
64	0	IMR	1.875	1.875	3.109375	0.0
65	0	IMR	1.875	1.875	6.15616641998291	3.108600120544434
66	0	IMR	1.875	1.875	6.6019462203979495	5.411819419860842
67	0	IMR	1.875	1.875	6.12415683746338	0.732294731140137
68	0	IMR	1.875	1.875	5.160830688476565	4.535417938232422
69	0	IMR	1.875	1.875	5.663812751770022	0.06337493896484381
70	0	IMR	1.875	1.875	6.614040641784667	1.8733445739746095
71	0	IMR	1.875	1.875	4.817853431701661	4.80648036956787
72	0	IMR	1.875	1.875	6.692277755737305	0.9554497528076171
73	0	IMR	1.875	1.875	6.544173660278318	2.5268843460083
74	0	IMR	1.875	1.875	6.603070220947266	1.1618178939819341
75	0	IMR	1.875	1.875	5.86700527191162	0.06588619232177739
76	0	IMR	1.875	1.875	3.0650634765625	0.0
77	0	IMR	1.875	1.875	3.3860693359374996	3.3856185531616205
78	0	IMR	1.875	1.875	5.536339912414549	1.353951072692871
79	0	IMR	1.875	1.875	6.764762458801271	0.14698246002197277
80	0	IMR	1.875	1.875	5.378637008666994	3.7992281341552725
81	0	IMR	1.875	1.875	6.713591079711915	0.043511505126953176
82	0	IMR	1.875	1.875	6.099032402038575	3.4813706207275397
83	0	IMR	1.875	1.875	3.4680557250976562	0.0
84	0	IMR	1.875	1.875	3.1616592407226562	3.1616592407226562
85	0	IMR	1.875	1.875	5.5952352905273415	0.6010919952392578
86	0	IMR	1.875	1.875	3.090576171875	3.090576171875
87	0	IMR	1.875	1.875	6.251342124938967	2.3284649658203125
88	0	IMR	1.875	1.875	3.21435546875	0.00048828125
89	0	IMR	1.875	1.875	3.582763671875	3.378063201904297
90	0	IMR	1.875	1.875	3.0762939453125	0.0
91	0	IMR	1.875	1.875	4.0648040771484375	4.045433044433594
92	0	IMR	1.875	1.875	3.0561294555664062	0.0
93	0	IMR	1.875	1.875	6.569647560119629	0.920586929321289
94	0	IMR	1.875	1.875	6.093292846679688	2.9719083404540996
95	0	IMR	1.875	1.875	3.100830078125	3.100830078125
96	0	IMR	1.875	1.875	3.08447265625	0.0
97	0	IMR	1.875	1.875	3.083984375	3.083984375
98	0	IMR	1.875	1.875	3.07275390625	3.07275390625
99	0	IMR	1.875	1.875	4.308245277404785	3.2178022766113283
100	0	IMR	1.875	1.875	6.724805030822755	0.139118766784668
101	0	IMR	1.875	1.875	3.08612060546875	0.0050048828125
102	0	IMR	1.875	1.875	3.256298065185547	0.00079345703125
103	0	IMR	1.875	1.875	4.812376899719239	3.645393676757813
104	0	IMR	1.875	1.875	3.0799560546875	0.0
105	0	IMR	1.875	1.875	6.345911026000977	3.503377914428711
106	0	IMR	1.875	1.875	3.1502037048339844	3.1502037048339844
107	0	IMR	1.875	1.875	5.508252487182617	4.7451212692260745
108	0	IMR	1.875	1.875	3.29443359375	0.0
109	0	IMR	1.875	1.875	3.367173385620117	0.36437816619873037
110	0	IMR	1.875	1.875	6.470602607727049	0.5154453277587893
111	0	IMR	1.875	1.875	5.2156616592407214	0.26716541290283213
112	0	IMR	1.875	1.875	3.1556625366210938	0.0
113	0	IMR	1.875	1.875	3.010009765625	3.010009765625
114	0	IMR	1.875	1.875	5.00088279724121	0.007536010742187508
115	0	IMR	1.875	1.875	6.191549415588379	0.4012015533447266
116	0	IMR	1.875	1.875	3.808013916015625	0.0
117	0	IMR	1.875	1.875	6.035592918395996	1.9315403366088872
118	0	IMR	1.875	1.875	4.2754882812499995	4.266632080078125
119	0	IMR	1.875	1.875	3.318222999572754	3.316586494445801
120	0	IMR	1.875	1.875	3.0790328979492188	3.0790328979492188
