Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	IMR	1.5	1.5	6.082994956970214	0.1376831436157228
1	0	IMR	1.5	1.5	2.93524169921875	2.93524169921875
2	0	IMR	1.5	1.5	4.128911056518556	3.382335700988769
3	0	IMR	1.5	1.5	5.524738731384277	0.09588718414306648
4	0	IMR	1.5	1.5	5.641922187805174	0.5031895446777345
5	0	IMR	1.5	1.5	3.2306712341308588	0.002252197265625002
6	0	IMR	1.5	1.5	6.037803878784176	2.0356110763549804
7	0	IMR	1.5	1.5	4.653878059387207	2.0762485504150385
8	0	IMR	1.5	1.5	6.2140019989013675	0.685242576599121
9	0	IMR	1.5	1.5	5.662971229553222	4.3551764297485365
10	0	IMR	1.5	1.5	4.330324745178221	3.363620719909667
11	0	IMR	1.5	1.5	5.387487297058105	1.2090383529663087
12	0	IMR	1.5	1.5	5.903264312744141	0.5311503982543946
13	0	IMR	1.5	1.5	3.9318981170654297	3.492525100708008
14	0	IMR	1.5	1.5	5.546740341186523	0.043113098144531285
15	0	IMR	1.5	1.5	5.694771614074708	4.351853713989258
16	0	IMR	1.5	1.5	2.9771728515625	0.0
17	0	IMR	1.5	1.5	4.747414283752444	0.5845037841796877
18	0	IMR	1.5	1.5	4.6413216781616216	0.7680260086059572
19	0	IMR	1.5	1.5	4.177006874084472	2.7452830505371084
20	0	IMR	1.5	1.5	5.704700546264647	0.01755908966064455
21	0	IMR	1.5	1.5	3.1098368453979504	3.109690818786622
22	0	IMR	1.5	1.5	3.1691322326660156	0.00664520263671875
23	0	IMR	1.5	1.5	3.0799560546875	3.0799560546875
24	0	IMR	1.5	1.5	6.216342658996581	0.4291512680053711
25	0	IMR	1.5	1.5	3.4251708984375	0.0
26	0	IMR	1.5	1.5	5.588920745849609	5.092396392822265
27	0	IMR	1.5	1.5	4.38681713104248	0.01102069854736329
28	0	IMR	1.5	1.5	5.706193008422852	1.1124108123779302
29	0	IMR	1.5	1.5	3.263456344604492	3.216693878173828
30	0	IMR	1.5	1.5	5.847339134216306	2.2602665710449217
31	0	IMR	1.5	1.5	5.219816474914552	0.031132431030273463
32	0	IMR	1.5	1.5	5.71509979248047	0.7204758453369144
33	0	IMR	1.5	1.5	5.132440567016602	0.19090843200683594
34	0	IMR	1.5	1.5	5.637261581420899	2.287764739990235
35	0	IMR	1.5	1.5	5.79685535430908	2.838194465637207
36	0	IMR	1.5	1.5	3.5635910034179688	2.7177066802978516
37	0	IMR	1.5	1.5	4.970799217224122	4.240129661560057
38	0	IMR	1.5	1.5	4.507762908935547	4.486595153808594
39	0	IMR	1.5	1.5	5.743592567443848	1.4314270019531246
40	0	IMR	1.5	1.5	2.9419631958007812	2.9419631958007812
41	0	IMR	1.5	1.5	4.652549743652344	4.652492523193359
42	0	IMR	1.5	1.5	2.9345703125	2.9345703125
43	0	IMR	1.5	1.5	5.715615653991699	3.028637008666992
44	0	IMR	1.5	1.5	5.465611839294433	0.053810958862304734
45	0	IMR	1.5	1.5	5.050865173339844	1.2005577087402344
46	0	IMR	1.5	1.5	4.925325775146486	1.1023193740844726
47	0	IMR	1.5	1.5	4.810604858398436	2.0169898986816404
48	0	IMR	1.5	1.5	5.401008338928224	0.8714059066772464
49	0	IMR	1.5	1.5	3.1429443359375	2.5262985229492188
50	0	IMR	1.5	1.5	3.2226745605468765	3.1986083984375
51	0	IMR	1.5	1.5	4.78320499420166	0.5822853469848632
52	0	IMR	1.5	1.5	5.97898494720459	0.09279552459716804
53	0	IMR	1.5	1.5	5.7906483459472655	0.037519226074218794
54	0	IMR	1.5	1.5	5.865974426269531	5.506145477294922
55	0	IMR	1.5	1.5	5.211695671081542	0.6907211685180669
56	0	IMR	1.5	1.5	4.866013259887697	2.049920616149902
57	0	IMR	1.5	1.5	3.0052490234375	3.0052490234375
58	0	IMR	1.5	1.5	3.6262814331054685	0.20094776153564448
59	0	IMR	1.5	1.5	5.901461944580079	4.138180198669434
60	0	IMR	1.5	1.5	3.826139450073242	2.507394790649414
61	0	IMR	1.5	1.5	3.7782201766967773	3.063349723815918
62	0	IMR	1.5	1.5	5.891773223876957	0.5085784149169922
63	0	IMR	1.5	1.5	2.8681259155273438	2.8681259155273438
64	0	IMR	1.5	1.5	4.829707527160647	0.13991001129150396
65	0	IMR	1.5	1.5	3.2777061462402344	3.251903533935547
66	0	IMR	1.5	1.5	4.284252166748047	3.083820343017578
67	0	IMR	1.5	1.5	2.9568069458007815	2.9568069458007815
68	0	IMR	1.5	1.5	4.960811614990234	0.021697998046875
69	0	IMR	1.5	1.5	3.035125732421875	3.035125732421875
70	0	IMR	1.5	1.5	5.2086162185668945	0.3658648681640626
71	0	IMR	1.5	1.5	5.734511260986328	0.13142925262451183
72	0	IMR	1.5	1.5	4.4064301681518545	3.2227350616455075
73	0	IMR	1.5	1.5	3.0625343322753906	3.047466278076172
74	0	IMR	1.5	1.5	5.235024948120117	0.28168033599853515
75	0	IMR	1.5	1.5	3.3969732284545886	0.939561195373535
76	0	IMR	1.5	1.5	5.352387657165528	3.7391085052490225
77	0	IMR	1.5	1.5	5.524045143127441	0.08282913208007822
78	0	IMR	1.5	1.5	3.437429275512696	0.2596755981445313
79	0	IMR	1.5	1.5	2.9103851318359375	2.9103851318359375
80	0	IMR	1.5	1.5	3.3024139404296875	3.1881256103515625
81	0	IMR	1.5	1.5	6.138985557556152	0.006506118774414068
82	0	IMR	1.5	1.5	5.923533821105958	0.7595598220825198
83	0	IMR	1.5	1.5	5.442809104919434	3.735356330871582
84	0	IMR	1.5	1.5	3.470905303955078	3.470905303955078
85	0	IMR	1.5	1.5	5.152170562744142	3.39650863647461
86	0	IMR	1.5	1.5	3.22100830078125	0.12799072265625
87	0	IMR	1.5	1.5	2.962890625	0.0
88	0	IMR	1.5	1.5	5.903537940979002	2.1889455032348635
89	0	IMR	1.5	1.5	3.1169815063476562	0.0
90	0	IMR	1.5	1.5	5.243186950683591	0.38711776733398445
91	0	IMR	1.5	1.5	4.978972625732424	4.821231269836424
92	0	IMR	1.5	1.5	4.982154350280762	1.6670373535156249
93	0	IMR	1.5	1.5	3.3223516464233387	3.3221793365478502
94	0	IMR	1.5	1.5	5.890417022705078	0.12033885955810554
95	0	IMR	1.5	1.5	4.600383720397949	4.532937889099121
96	0	IMR	1.5	1.5	3.0524063110351562	3.0524063110351562
97	0	IMR	1.5	1.5	3.4749908447265625	0.6801071166992188
98	0	IMR	1.5	1.5	4.7057915115356455	2.427510528564453
99	0	IMR	1.5	1.5	5.2196342086792	2.3937464904785153
100	0	IMR	1.5	1.5	6.080445251464841	0.5021321868896486
101	0	IMR	1.5	1.5	2.8490447998046875	2.8490447998046875
102	0	IMR	1.5	1.5	3.302548942565917	0.05391189575195314
103	0	IMR	1.5	1.5	2.5332870483398438	2.5332870483398438
104	0	IMR	1.5	1.5	5.048831634521486	0.4580427551269531
105	0	IMR	1.5	1.5	6.273715744018553	4.312286186218263
106	0	IMR	1.5	1.5	4.616099662780762	4.044577674865723
107	0	IMR	1.5	1.5	5.632028465270998	3.2333270645141603
108	0	IMR	1.5	1.5	2.99267578125	2.99267578125
109	0	IMR	1.5	1.5	5.776454315185549	1.3989576721191412
110	0	IMR	1.5	1.5	5.886781692504884	0.2587332153320313
111	0	IMR	1.5	1.5	5.643302650451659	1.7278573989868162
112	0	IMR	1.5	1.5	3.3829193115234375	2.6446533203125
113	0	IMR	1.5	1.5	2.9687957763671875	0.032367706298828125
