Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	BMR	1.3	1.265625	1.3765950520833334	1.3765950520833334
1	0	BMR	0.59375	0.59375	0.00048828125	0.00048828125
2	0	BMR	1.203125	1.203125	0.5779151916503906	0.5779151916503906
3	0	BMR	1.1166666666666667	1.03125	0.7671427408854167	0.7671427408854167
4	0	BMR	1.203125	1.203125	0.8794097900390625	0.8794097900390625
5	0	BMR	0.7166666666666667	0.71875	0.6674153645833333	0.6674153645833333
6	0	BMR	1.1	1.09375	0.874365234375	0.874365234375
7	0	BMR	0.734375	0.734375	0.084808349609375	0.084808349609375
8	0	BMR	1.125	1.125	1.3354568481445312	1.3354568481445312
9	0	BMR	1.25	1.203125	1.2425618489583334	1.2425618489583334
10	0	BMR	1.046875	1.046875	0.7320022583007812	0.7320022583007812
11	0	BMR	0.984375	0.984375	0.659698486328125	0.659698486328125
12	0	BMR	1.1833333333333333	1.09375	0.9996053059895833	0.9996053059895833
13	0	BMR	0.875	0.875	0.3625335693359375	0.3625335693359375
14	0	BMR	1.3125	1.3125	1.0331039428710938	1.0331039428710938
15	0	BMR	0.96875	0.96875	0.3733634948730469	0.3733634948730469
16	0	BMR	0.7142857142857143	0.625	0.7610386439732143	0.7610386439732143
17	0	BMR	1.0625	1.0625	0.24259567260742188	0.24259567260742188
18	0	BMR	1.0	1.0	0.9351155598958333	0.9351155598958333
19	0	BMR	0.85	0.796875	0.6857421875	0.6857421875
20	0	BMR	1.3571428571428572	1.15625	1.7708565848214286	1.7708565848214286
21	0	BMR	0.734375	0.734375	0.000457763671875	0.000457763671875
22	0	BMR	0.9642857142857143	0.78125	1.1576974051339286	1.1576974051339286
23	0	BMR	0.828125	0.828125	0.00048828125	0.00048828125
24	0	BMR	1.25	1.25	1.1895103454589844	1.1895103454589844
25	0	BMR	1.0	1.0	0.38689422607421875	0.38689422607421875
26	0	BMR	1.15625	1.15625	0.4916267395019531	0.4916267395019531
27	0	BMR	0.9642857142857143	0.796875	0.6246861049107143	0.6246861049107143
28	0	BMR	0.828125	0.828125	0.3156013488769531	0.3156013488769531
