Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	scNCF	1.0	1.0	0.41361236572265625	0.0
1	0	scNCF	1.0	1.0	1.689470558166504	0.9966326141357421
2	0	scNCF	1.0	1.0	0.10696029663085938	0.10696029663085938
3	0	scNCF	1.0	1.0	1.1749134063720703	1.0985527038574219
4	0	scNCF	1.0	1.0	0.0	0.0
5	0	scNCF	1.0	1.0	1.9680848121643064	0.2828726768493652
6	0	scNCF	1.0	1.0	0.5211544036865234	0.5211544036865234
7	0	scNCF	1.0	1.0	0.8908233642578125	0.7825603485107422
8	0	scNCF	1.0	1.0	1.0479907989501953	0.41709136962890625
9	0	scNCF	1.0	1.0	1.2032401084899902	0.3236710929870606
10	0	scNCF	1.0	1.0	0.6497246742248534	0.5072936439514161
11	0	scNCF	1.0	1.0	1.3224947357177737	0.6831397628784178
12	0	scNCF	1.0	1.0	0.6477330398559569	0.1872605895996094
13	0	scNCF	1.0	1.0	0.4699440002441406	0.0
14	0	scNCF	1.0	1.0	0.58980712890625	0.5378875732421874
15	0	scNCF	1.0	1.0	1.0599441528320312	0.0
16	0	scNCF	1.0	1.0	0.5689239501953125	0.5689239501953125
17	0	scNCF	1.0	1.0	0.0	0.0
18	0	scNCF	1.0	1.0	0.44415283203125	0.4424324035644531
19	0	scNCF	1.0	1.0	2.254465103149414	0.819640731811523
20	0	scNCF	1.0	1.0	0.0059814453125	0.0059814453125
21	0	scNCF	1.0	1.0	0.8167648315429688	0.4235496520996094
22	0	scNCF	1.0	1.0	1.1685981750488281	0.0
23	0	scNCF	1.0	1.0	0.7249698638916017	0.07214361190795897
24	0	scNCF	1.0	1.0	1.802801666259766	0.5024981689453123
25	0	scNCF	1.0	1.0	1.2049472808837887	0.5845493316650391
26	0	scNCF	1.0	1.0	0.7111911773681641	0.11462974548339844
27	0	scNCF	1.0	1.0	0.6102409362792969	0.2981376647949219
28	0	scNCF	1.0	1.0	0.4023399353027344	0.4023399353027344
29	0	scNCF	1.0	1.0	1.254521141052246	0.12920392990112303
30	0	scNCF	1.0	1.0	0.145599365234375	0.145599365234375
31	0	scNCF	1.0	1.0	2.331273078918457	1.5796265602111816
32	0	scNCF	1.0	1.0	0.0	0.0
33	0	scNCF	1.0	1.0	0.7398452758789062	0.7398452758789062
34	0	scNCF	1.0	1.0	2.3277998352050786	1.0120713043212888
35	0	scNCF	1.0	1.0	0.8352676391601562	0.0
36	0	scNCF	1.0	1.0	1.8941308021545404	0.5559933280944824
37	0	scNCF	1.0	1.0	0.46885566711425797	0.1937011718749999
38	0	scNCF	1.0	1.0	1.6614906501770024	0.7865598487854005
39	0	scNCF	1.0	1.0	0.5709114074707031	0.286376953125
40	0	scNCF	1.0	1.0	0.9722623825073242	0.3512096405029297
41	0	scNCF	1.0	1.0	0.0	0.0
42	0	scNCF	1.0	1.0	0.29188766479492184	0.2593589782714843
43	0	scNCF	1.0	1.0	0.5599918365478516	0.1436328887939453
44	0	scNCF	1.0	1.0	1.0668836021423342	0.6732810783386227
45	0	scNCF	1.0	1.0	1.042037010192871	0.6926250457763672
46	0	scNCF	1.0	1.0	1.2796516418457031	1.2776241302490234
47	0	scNCF	1.0	1.0	2.036643962860107	0.44555233001708977
48	0	scNCF	1.0	1.0	1.6468856811523442	0.7842213249206543
49	0	scNCF	1.0	1.0	0.0	0.0
50	0	scNCF	1.0	1.0	0.36883544921875	0.0
51	0	scNCF	1.0	1.0	0.8762788772583008	0.5326442718505859
52	0	scNCF	1.0	1.0	0.8095969200134274	0.07765861511230468
53	0	scNCF	1.0	1.0	0.8309638214111331	0.6703505706787111
54	0	scNCF	1.0	1.0	0.694427490234375	0.694427490234375
55	0	scNCF	1.0	1.0	1.5009720230102541	0.034215812683105494
56	0	scNCF	1.0	1.0	0.6011810302734375	0.1684112548828125
57	0	scNCF	1.0	1.0	0.0	0.0
58	0	scNCF	1.0	1.0	0.11066818237304688	0.00391387939453125
59	0	scNCF	1.0	1.0	0.201263427734375	0.0
60	0	scNCF	1.0	1.0	0.0629730224609375	0.0629730224609375
61	0	scNCF	1.0	1.0	0.50958251953125	0.266571044921875
62	0	scNCF	1.0	1.0	0.7570762443542481	0.28572355270385746
63	0	scNCF	1.0	1.0	1.307342529296875	0.05596923828125
64	0	scNCF	1.0	1.0	1.2495190620422365	0.4604728698730468
65	0	scNCF	1.0	1.0	1.4078569412231445	0.5169544219970703
66	0	scNCF	1.0	1.0	1.4810349655151365	0.034255256652832036
67	0	scNCF	1.0	1.0	0.8655712127685544	0.17321529388427734
68	0	scNCF	1.0	1.0	0.12640380859375	0.12640380859375
69	0	scNCF	1.0	1.0	0.8845806121826172	0.7882986068725586
70	0	scNCF	1.0	1.0	0.0	0.0
71	0	scNCF	1.0	1.0	0.339874267578125	0.19775390625
72	0	scNCF	1.0	1.0	1.6427221298217773	0.939570426940918
73	0	scNCF	1.0	1.0	0.3492434310913086	0.3398993301391601
74	0	scNCF	1.0	1.0	1.1605609893798825	0.7341575622558596
75	0	scNCF	1.0	1.0	0.22051239013671875	0.22051239013671875
76	0	scNCF	1.0	1.0	0.6207275390625	0.0
77	0	scNCF	1.0	1.0	0.0	0.0
78	0	scNCF	1.0	1.0	0.2808265686035156	0.2772541046142578
79	0	scNCF	1.0	1.0	0.8168842697143555	0.004823436737060548
80	0	scNCF	1.0	1.0	0.5949039459228516	0.5663919448852539
81	0	scNCF	1.0	1.0	1.2959224319458007	0.18688734054565426
82	0	scNCF	1.0	1.0	0.5793609619140625	0.0
83	0	scNCF	1.0	1.0	1.8144433212280273	0.24053613662719717
84	0	scNCF	1.0	1.0	0.45855712890625	0.45629119873046875
85	0	scNCF	1.0	1.0	2.4157493591308583	0.03581613540649417
86	0	scNCF	1.0	1.0	0.4555206298828125	0.0
87	0	scNCF	1.0	1.0	0.06711578369140625	0.06711578369140625
88	0	scNCF	1.0	1.0	0.5317048645019533	0.006386566162109383
89	0	scNCF	1.0	1.0	0.4155033683776855	0.4155033683776855
90	0	scNCF	1.0	1.0	0.102783203125	0.10170936584472656
91	0	scNCF	1.0	1.0	1.1470918655395508	0.4994659423828125
92	0	scNCF	1.0	1.0	0.3143157958984375	0.3133087158203125
93	0	scNCF	1.0	1.0	1.1001258850097653	0.46689682006835936
94	0	scNCF	1.0	1.0	1.6095306396484372	0.03427734375
95	0	scNCF	1.0	1.0	0.19681930541992188	0.19681930541992188
96	0	scNCF	1.0	1.0	0.2875823974609375	0.2875823974609375
97	0	scNCF	1.0	1.0	0.7973442077636719	0.4502830505371094
98	0	scNCF	1.0	1.0	1.5608698844909668	1.5608395957946777
99	0	scNCF	1.0	1.0	1.990283603668213	0.763793430328369
100	0	scNCF	1.0	1.0	0.5048871421813964	0.3481449127197265
101	0	scNCF	1.0	1.0	0.7304266166687012	0.7304266166687012
102	0	scNCF	1.0	1.0	0.06365203857421875	0.06365203857421875
103	0	scNCF	1.0	1.0	0.15818023681640625	0.0
104	0	scNCF	1.0	1.0	0.0	0.0
105	0	scNCF	1.0	1.0	1.2129573822021484	0.0
106	0	scNCF	1.0	1.0	0.797154426574707	0.42540454864501953
