Network_no	Model_no	func_type	derrida_coeff	net_sen	final_hamming	fragility
0	0	BMR	1.57421875	1.57421875	2.1141586303710938	2.1141586303710938
1	0	BMR	1.2666666666666666	1.171875	1.62984619140625	1.62984619140625
2	0	BMR	1.328125	1.328125	0.3627204895019531	0.3627204895019531
3	0	BMR	0.515625	0.515625	0.00048828125	0.00048828125
4	0	BMR	0.39204545454545453	0.17578125	0.39204545454545453	0.39204545454545453
5	0	BMR	0.81640625	0.81640625	0.00048828125	0.00048828125
6	0	BMR	1.51171875	1.51171875	1.6228828430175781	1.6228828430175781
7	0	BMR	1.22265625	1.22265625	0.20412826538085938	0.20412826538085938
8	0	BMR	1.0390625	1.0390625	1.5244293212890625	1.5244293212890625
9	0	BMR	0.9807692307692307	0.8046875	0.8593562199519231	0.8593562199519231
10	0	BMR	1.1953125	1.1953125	0.5910186767578125	0.5910186767578125
11	0	BMR	0.37109375	0.37109375	0.00048828125	0.00048828125
12	0	BMR	1.34375	1.34375	1.5815811157226562	1.5815811157226562
13	0	BMR	0.5758928571428571	0.40625	0.7239118303571429	0.7239118303571429
14	0	BMR	0.95703125	0.95703125	0.00048828125	0.00048828125
15	0	BMR	1.0528846153846154	0.8046875	1.064453125	1.064453125
16	0	BMR	1.3984375	1.3984375	1.1720695495605469	1.1720695495605469
17	0	BMR	0.88671875	0.88671875	0.000457763671875	0.000457763671875
18	0	BMR	1.2208333333333334	1.203125	1.8003519694010417	1.7998881022135416
19	0	BMR	1.15625	1.15625	0.000335693359375	0.000335693359375
20	0	BMR	0.8203125	0.8203125	0.00048828125	0.00048828125
21	0	BMR	1.55078125	1.55078125	1.8695068359375	1.8695068359375
22	0	BMR	1.05078125	1.05078125	0.6255149841308594	0.6255149841308594
23	0	BMR	1.40625	1.40625	0.6015396118164062	0.6015396118164062
24	0	BMR	0.70703125	0.70703125	0.6303863525390625	0.6303863525390625
25	0	BMR	0.9609375	0.9609375	0.3228034973144531	0.3228034973144531
26	0	BMR	0.91015625	0.91015625	1.0160865783691406	1.0160865783691406
27	0	BMR	1.36328125	1.36328125	1.1296730041503906	1.1296730041503906
28	0	BMR	0.76953125	0.76953125	0.00048828125	0.00048828125
29	0	BMR	1.2833333333333334	1.3125	0.8532470703125	0.8532470703125
30	0	BMR	1.1375	1.08984375	1.4996256510416666	1.4996256510416666
31	0	BMR	1.28515625	1.28515625	0.36280059814453125	0.36280059814453125
32	0	BMR	0.4921875	0.4921875	0.00048828125	0.00048828125
33	0	BMR	0.9270833333333334	0.4921875	0.6538899739583334	0.6538899739583334
34	0	BMR	0.84765625	0.84765625	1.1553993225097656	1.1553993225097656
35	0	BMR	0.5511363636363636	0.4453125	0.57421875	0.57421875
36	0	BMR	1.1484375	1.1484375	0.5266799926757812	0.5266799926757812
37	0	BMR	1.0916666666666666	0.953125	1.02618408203125	1.02618408203125
38	0	BMR	1.578125	1.578125	1.8937797546386719	1.8937797546386719
39	0	BMR	0.953125	0.953125	0.21673965454101562	0.21673965454101562
40	0	BMR	1.5625	1.5625	1.6175460815429688	1.6175460815429688
41	0	BMR	0.475	0.1171875	0.475	0.475
42	0	BMR	1.0223214285714286	0.8359375	1.1552908761160714	1.1552908761160714
43	0	BMR	1.2166666666666666	1.19140625	1.6397989908854167	1.6397989908854167
44	0	BMR	1.421875	1.421875	2.4061030960083007	1.3953649139404298
45	0	BMR	1.109375	1.109375	1.1200027465820312	1.1200027465820312
46	0	BMR	1.2890625	1.2890625	0.5929145812988281	0.5929145812988281
47	0	BMR	1.2265625	1.2265625	0.948486328125	0.948486328125
48	0	BMR	1.2734375	1.2734375	0.9906883239746094	0.9906883239746094
49	0	BMR	1.2421875	1.2421875	0.39296722412109375	0.39296722412109375
50	0	BMR	0.5234375	0.5234375	0.00048828125	0.00048828125
51	0	BMR	0.953125	0.953125	0.8146896362304688	0.8146896362304688
52	0	BMR	0.7163461538461539	0.6875	0.7472393329326923	0.7472393329326923
53	0	BMR	0.4140625	0.4140625	0.00048828125	0.00048828125
54	0	BMR	1.2208333333333334	1.21484375	0.7387532552083333	0.7387532552083333
55	0	BMR	0.6875	0.62109375	0.7393229166666667	0.7393229166666667
56	0	BMR	0.4855769230769231	0.3125	0.5076622596153846	0.5076622596153846
57	0	BMR	0.6651785714285714	0.53125	0.9199044363839286	0.9199044363839286
58	0	BMR	0.28125	0.28125	0.00048828125	0.00048828125
59	0	BMR	0.8166666666666667	0.70703125	1.0117350260416667	1.0117350260416667
60	0	BMR	0.7541666666666667	0.67578125	0.64093017578125	0.64093017578125
61	0	BMR	0.796875	0.796875	0.11433029174804688	0.11433029174804688
62	0	BMR	1.18359375	1.18359375	0.5865898132324219	0.5865898132324219
63	0	BMR	0.3203125	0.3203125	0.00048828125	0.00048828125
64	0	BMR	0.5625	0.35546875	0.5149147727272727	0.5149147727272727
65	0	BMR	1.22265625	1.22265625	0.45013427734375	0.45013427734375
66	0	BMR	1.25	1.25	1.7167396545410156	1.7167396545410156
67	0	BMR	1.5833333333333333	1.453125	1.96629638671875	1.96629638671875
68	0	BMR	1.0703125	1.0703125	0.14102935791015625	0.14102935791015625
69	0	BMR	1.01171875	1.01171875	1.4413719177246094	1.4413719177246094
70	0	BMR	1.5234375	1.5234375	1.2930450439453125	1.2930450439453125
71	0	BMR	0.98828125	0.98828125	0.19806671142578125	0.19806671142578125
